time	95%HPD_lower_value	95%HPD_higher_value
2023.70104284218	119310.23795219	2734043.97245442
2023.71124187889	421236.82935733	4387702.64509889
2023.7214409156	625650.950745555	5526199.14661906
2023.7316399523	508771.934664421	6012662.97905199
2023.74183898901	846387.101962755	6983906.58642267
2023.75203802572	1160922.33775749	7644817.47589455
2023.76223706243	1421434.9460936	7754734.16654339
2023.77243609913	1440177.96738103	8576516.8246745
2023.78263513584	1267365.0491911	7620133.00015619
2023.79283417255	1100377.16467223	6526494.56429131
2023.80303320925	1223445.09572373	6356948.98350116
2023.81323224596	1207226.83071451	5853019.98380171
2023.82343128267	1166309.25713865	5516768.65722876
2023.83363031938	833957.477044365	5025605.52216487
2023.84382935608	772888.116237202	4161599.02796262
2023.85402839279	1252687.81457882	5164468.07040476
2023.8642274295	2141752.67536871	7714102.35665015
2023.8744264662	2905153.90682515	8590205.49784351
2023.88462550291	3575497.53693071	10255634.2206176
2023.89482453962	2864913.30416853	8774424.53955807
2023.90502357633	2452779.71612873	7532824.9468979
2023.91522261303	1617703.55691921	5270032.53843984
2023.92542164974	1069307.76364922	4130920.93527893
2023.93562068645	732076.036128183	3445696.46711946
2023.94581972315	414492.243336398	2670463.17779745
2023.95601875986	390278.974078711	2227166.0759932
2023.96621779657	314998.315786807	1979409.72448002
2023.97641683328	157588.854073066	1529572.13761259
2023.98661586998	117685.060272232	1381973.14800023
2023.99681490669	65509.7720451544	1209297.50484469
2024.0070139434	23707.8413898667	989280.934694618
2024.0172129801	12537.8265830027	862355.607701056
2024.02741201681	13978.5863708693	903902.399017637
2024.03761105352	33971.1577386932	1070095.75204841
2024.04781009023	36806.4582267279	930141.80359514
2024.05800912693	19488.9062322197	1060962.98432482
2024.06820816364	6620.28327344231	910924.048686144
2024.07840720035	11060.5165315083	1084402.03923741
2024.08860623705	29058.2882100568	1373919.65964665
2024.09880527376	43855.2792613609	1833503.930569
2024.10900431047	107035.898400253	2109387.90780054
2024.11920334717	255192.730631806	2583067.48836878
2024.12940238388	302488.18546638	2503810.88860443
2024.13960142059	268764.575245427	2210807.20612176
2024.1498004573	173818.890454493	1806558.52714446
2024.159999494	103716.998765673	1294358.40294548
2024.17019853071	73502.2343940964	945578.492805148
2024.18039756742	61198.8879811669	771591.642375475
2024.19059660412	33553.2491889833	510124.819579051
2024.20079564083	9656.37816159876	237098.635621124
2024.21099467754	24.3817810309428	73201.3903040182
2024.22119371425	0.00260359924961422	52715.5178217667
2024.23139275095	0.0137018420749102	49387.2295352717
2024.24159178766	0.00632682152167182	71997.091766935
2024.25179082437	76.7425172000247	291281.611394872
2024.26198986107	223.007104795654	277997.496003133
2024.27218889778	402.592055072414	118530.221509295
2024.28238793449	145.377170725878	107934.184971155
2024.2925869712	47.5633398768208	61016.6988841663
2024.3027860079	1.43983829237522	40736.7995559863
2024.31298504461	0.0274532300575782	47262.8090806131
2024.32318408132	51.7979566026826	150243.66182563
2024.33338311802	184.026645173976	185471.813807913
2024.34358215473	433.146341421066	227252.167333442
2024.35378119144	189.803663391528	187750.395426739
2024.36398022815	57.0141891842811	177205.427113168
2024.37417926485	755.289857052774	223110.686691471
2024.38437830156	696.417857525944	185589.184848429
2024.39457733827	270.525083135177	211358.502280558
2024.40477637497	34.1506873372759	236881.122616625
2024.41497541168	28.8072376707024	263344.760936572
2024.42517444839	25.1664689447803	393516.826329927
2024.43537348509	124.711358661916	432605.746068256
2024.4455725218	6.7748747201228	480457.516326214
2024.45577155851	154.628189559218	546357.254527893
2024.46597059522	270.877222553657	644127.07754258
2024.47616963192	18.3726499339783	730411.379559509
2024.48636866863	45.0911456924795	736228.345129586
2024.49656770534	77.3419711883473	788264.420084939
2024.50676674204	112.953019190759	733516.95818539
2024.51696577875	439.073411463005	664555.379846391
2024.52716481546	909.839209619297	405019.515287208
2024.53736385217	2660.93684370916	366997.720595767
2024.54756288887	3004.6584004436	364608.484957571
2024.55776192558	1368.11345008477	475337.151831919
2024.56796096229	4602.62032102062	516979.158603196
2024.57815999899	2367.12232848806	607337.586998506
2024.5883590357	615.413469010478	357503.644013112
2024.59855807241	79.3719391001197	145144.213413831
2024.60875710912	258.506898063584	142541.776274871
2024.61895614582	307.624531094643	165359.868597453
2024.62915518253	558.767197028562	193288.066539481
2024.63935421924	304.858512194014	244854.033404461
2024.64955325594	396.10058617725	251366.289543116
2024.65975229265	220.185073923641	227218.361180204
2024.66995132936	33.1191887276912	219382.492534981
2024.68015036607	128.275661532744	190606.019018743
2024.69034940277	0.271950384329557	226819.545028943
2024.70054843948	158.955413316747	252834.138300585
2024.71074747619	111.868257606369	191536.188252613
