time	distance
2022.44939253281	0
2022.47205707743	0.14470653577907
2022.49472162204	0.386733537280618
2022.51738616666	1.32973435095556
2022.54005071128	3.75830724350702
2022.5627152559	8.28632619879732
2022.58537980051	17.7653249858355
2022.60804434513	36.0427880176607
2022.63070888975	65.5715825500534
2022.65337343437	106.193870675325
2022.67603797898	162.04470846791
2022.6987025236	220.307300946441
2022.72136706822	285.673376920007
2022.74403161283	358.770255761167
2022.76669615745	439.842599626539
2022.78936070207	528.565388890196
2022.81202524669	624.789149907338
2022.8346897913	729.32834183984
2022.85735433592	842.253854114323
2022.88001888054	962.992680544561
2022.90268342516	983.623192333517
2022.92534796977	1014.6008656914
2022.94801251439	1014.6008656914
2022.97067705901	1014.60941673645
2022.99334160363	1014.77281624174
2023.01600614824	1014.8168955986
2023.03867069286	1014.85246140388
2023.06133523748	1015.12426021627
2023.08399978209	1015.68144341434
2023.10666432671	1016.05960379359
2023.12932887133	1016.1572577823
2023.15199341595	1016.31224743936
2023.17465796056	1016.46989521632
2023.19732250518	1016.71085109563
2023.2199870498	1017.18353704251
2023.24265159442	1018.17087942209
2023.26531613903	1020.06117448554
2023.28798068365	1023.30609925573
2023.31064522827	1031.67790174443
2023.33330977288	1048.28098817318
2023.3559743175	1073.88292914661
2023.37863886212	1106.0827749015
2023.40130340674	1150.24383266863
2023.42396795135	1215.58716121667
2023.44663249597	1303.33050342651
2023.46929704059	1403.66075421765
2023.49196158521	1536.22636633655
2023.51462612982	1773.05041274875
2023.53729067444	2002.6824755839
2023.55995521906	2077.85615632147
2023.58261976367	2162.28595824936
2023.60528430829	2269.94297586467
2023.62794885291	2384.64987420997
2023.65061339753	2475.39045610382
2023.67327794214	2532.92905561305
2023.69594248676	2564.92592285697
2023.71860703138	2585.41679536036
2023.741271576	2604.84725384404
2023.76393612061	2631.35965312919
2023.78660066523	2685.87537016419
2023.80926520985	2731.98489390074
2023.83192975447	2757.76850214191
2023.85459429908	2794.69388330694
2023.8772588437	2818.21615332835
2023.89992338832	2829.10628423238
2023.92258793293	2838.64684075125
2023.94525247755	2846.65152468709
2023.96791702217	2848.95263015377
2023.99058156679	2851.14601592153
2024.0132461114	2854.59278049528
2024.03591065602	2860.68833885602
2024.05857520064	2862.8600604649
2024.08123974526	2864.77180286276
2024.10390428987	2865.8172684497
2024.12656883449	2866.18849456708
2024.14923337911	2866.49998889212
2024.17189792372	2866.79252661976
2024.19456246834	2867.21040281303
2024.21722701296	2867.71625885047
2024.23989155758	2868.26958784871
2024.26255610219	2868.9564667293
2024.28522064681	2869.26315251631
2024.30788519143	2869.52601896218
2024.33054973605	2869.61851939562
2024.35321428066	2869.74110380532
2024.37587882528	2869.94411366436
2024.3985433699	2870.1272691753
2024.42120791452	2870.34558592253
2024.44387245913	2870.63557442814
2024.46653700375	2871.07288946827
2024.48920154837	2871.39507160036
2024.51186609298	2871.54670006334
2024.5345306376	2871.8045692879
2024.55719518222	2872.02169066114
2024.57985972684	2872.15092170438
2024.60252427145	2872.17629946714
2024.62518881607	2872.17629946714
2024.64785336069	2872.17629946714
2024.67051790531	2872.17629946714
2024.69318244992	2872.17629946714
2024.71584699454	2872.17629946714
