time	diffusion_coefficient	number_of_branches
2023.8643611574	1658383.66919337	6.422
2023.87638038167	1668240.27037559	8.336
2023.88839960594	1941678.98194598	9.716
2023.90041883022	1562453.56957998	7.535
2023.91243805449	1576494.21505432	6.564
2023.92445727876	1409263.05969673	7.888
2023.93647650304	935505.118731563	4.553
2023.94849572731	641851.276696466	4.418
2023.96051495158	160144.67932371	3.507
2023.97253417586	222613.678224447	1.305
2023.98455340013	711934.358274655	1.544
2023.9965726244	3363872.46574093	2.285
2024.00859184868	3296430.62532049	2.367
2024.02061107295	3118414.58413769	2.474
2024.03263029722	361567.970206793	1.033
2024.0446495215	2523361.5436475	2.165
2024.05666874577	2952902.32542013	2.496
2024.06868797004	2381279.85036191	2.541
2024.08070719432	2004837.97475169	2.618
2024.09272641859	357264.453085941	0.755
2024.10474564286	362374.855544576	0.905
2024.11676486714	440728.156566249	1.093
2024.12878409141	460460.426436942	1.194
2024.14080331568	449155.587989818	1.287
2024.15282253996	468601.134985467	1.497
2024.16484176423	521389.385936621	1.662
2024.17686098851	605567.172148773	1.967
2024.18888021278	559049.819206435	2.395
2024.20089943705	463213.733091832	2.409
2024.21291866133	428610.028786792	2.337
2024.2249378856	416429.777034691	2.136
2024.23695710987	439907.529007195	1.909
2024.24897633415	417522.41557436	1.946
2024.26099555842	426732.444251759	2.243
2024.27301478269	416928.822813227	2.489
2024.28503400697	462358.018256491	2.669
2024.29705323124	476934.537995238	3.013
2024.30907245551	491291.254609147	3.162
2024.32109167979	519052.564103621	3.682
2024.33311090406	551752.920451683	4.305
2024.34513012833	538336.494733698	5.139
2024.35714935261	594257.206924727	6.554
2024.36916857688	498805.061706487	6.826
2024.38118780115	404175.378936791	5.778
2024.39320702543	305171.387899727	4.177
2024.4052262497	311345.111797816	1.869
2024.41724547397	291052.244938901	1.951
2024.42926469825	294147.564593527	2.041
2024.44128392252	258030.741884917	2.102
2024.45330314679	262101.288815322	2.236
2024.46532237107	278748.788704237	2.396
2024.47734159534	272424.815518203	2.56
2024.48936081961	297357.532639616	2.732
2024.50138004389	292184.724743411	2.889
2024.51339926816	285466.631039034	3.112
2024.52541849243	261941.985190874	3.383
2024.53743771671	204725.931591271	3.151
2024.54945694098	155191.86698953	2.657
2024.56147616525	118753.083138455	1.871
2024.57349538953	116183.332690036	1.208
2024.5855146138	123122.524170327	1.252
2024.59753383807	122768.701710424	1.289
2024.60955306235	105306.912673818	1.353
2024.62157228662	94853.1646071001	1.37
2024.63359151089	88887.9209685469	1.39
2024.64561073517	87637.8861642894	1.413
2024.65762995944	81102.710129985	1.347
2024.66964918371	79013.7434468541	1.417
2024.68166840799	82543.6818195747	1.447
2024.69368763226	76998.3283250276	1.489
2024.70570685653	70126.5174998017	1.807
2024.71772608081	70871.6367001171	2.32
2024.72974530508	84202.3564823498	2.758
2024.74176452935	85955.5067570007	3.332
2024.75378375363	88168.8801815585	3.318
2024.7658029779	101637.27998189	3.336
2024.77782220218	115243.865047257	3.085
2024.78984142645	129587.238073586	3.011
2024.80186065072	148787.59784662	3.009
2024.813879875	185408.966111629	3.101
2024.82589909927	248393.830393829	3.355
2024.83791832354	361260.214245038	4.3
2024.84993754782	649626.994747808	8.02
2024.86195677209	947448.71340842	10.542
2024.87397599636	800257.026550365	12.162
2024.88599522064	628282.247482385	11.879
2024.89801444491	192358.703985308	5.966
2024.91003366918	271744.003647729	3.569
2024.92205289346	359594.066819292	4.188
2024.93407211773	423717.83670009	4.59
2024.946091342	441718.827935027	5.176
2024.95811056628	240359.203999972	5.021
2024.97012979055	322167.043452786	8.171
2024.98214901482	409654.578112545	11.63
2024.9941682391	614783.585813528	12.273
2025.00618746337	992116.622194106	13.358
2025.01820668764	1745884.90930215	13.342
2025.03022591192	2426367.47108483	17.588
2025.04224513619	2076951.6001167	17.276
2025.05426436046	1685999.47399252	15.567
