time	diffusion_coefficient	number_of_branches
2021.31701927281	2842.64420100443	0.002
2021.34256024199	NA	0
2021.36810121116	NA	0
2021.39364218034	NA	0
2021.41918314952	NA	0
2021.4447241187	NA	0
2021.47026508788	NA	0
2021.49580605705	1045.61598098385	0.004
2021.52134702623	21680.2528413714	0.004
2021.54688799541	NA	0
2021.57242896459	10160.9929646799	0.006
2021.59796993376	40965.0565691934	0.006
2021.62351090294	NA	0
2021.64905187212	NA	0
2021.6745928413	NA	0
2021.70013381047	17683.9679445225	0.002
2021.72567477965	77190.1688755624	0.002
2021.75121574883	42901.7727931916	0.006
2021.77675671801	70308.4912434509	0.006
2021.80229768719	107037.610549947	0.008
2021.82783865636	41628.9650078404	0.008
2021.85337962554	9450.60818842162	0.006
2021.87892059472	60091.2152925033	0.008
2021.9044615639	7861.94608590366	0.002
2021.93000253307	4935.0167411434	0.014
2021.95554350225	102776.633543447	0.056
2021.98108447143	260513.277234438	0.084
2022.00662544061	314903.537346766	0.295
2022.03216640978	137929.279316934	0.126
2022.05770737896	174375.52836216	0.18
2022.08324834814	209457.417318168	0.217
2022.10878931732	315741.402509522	0.358
2022.1343302865	692436.276679251	0.942
2022.15987125567	1214047.86108495	5.673
2022.18541222485	835560.09474705	5.291
2022.21095319403	393068.171218467	1.158
2022.23649416321	334477.611066511	1.478
2022.26203513238	444176.74080919	2.123
2022.28757610156	591031.557814541	3.003
2022.31311707074	912853.376169154	5.604
2022.33865803992	1152510.20249334	14.798
2022.36419900909	747126.099707134	10.159
2022.38973997827	397747.009934917	3.026
2022.41528094745	347968.156324655	3.665
2022.44082191663	406762.235013124	4.326
2022.46636288581	521709.112736876	5.444
2022.49190385498	615393.760524229	6.926
2022.51744482416	439293.198993399	5.16
2022.54298579334	311461.994919121	1.52
2022.56852676252	264810.70998757	1.587
2022.59406773169	315369.945609708	1.79
2022.61960870087	360871.181490376	1.801
2022.64514967005	343124.795425304	1.838
2022.67069063923	306259.982112433	1.82
2022.6962316084	328553.368374804	1.695
2022.72177257758	308181.456326497	1.697
2022.74731354676	310497.348987943	1.786
2022.77285451594	168807.004082938	2.868
2022.79839548512	731667.864128581	3.089
2022.82393645429	313769.386541067	3.228
2022.84947742347	139725.694124505	5.456
2022.87501839265	278224.552905301	11.195
2022.90055936183	379661.914350442	8.237
2022.926100331	221022.569812503	6.555
2022.95164130018	195516.016732455	4.948
2022.97718226936	171351.407025274	3.281
2023.00272323854	148642.563572393	2.415
2023.02826420771	167135.52015915	5.323
2023.05380517689	193449.642805972	5.983
2023.07934614607	180564.050724619	4.403
2023.10488711525	240138.611694252	3.896
2023.13042808443	447031.333729836	3.082
2023.1559690536	431567.138826863	3.043
2023.18151002278	402388.507030367	4.879
2023.20705099196	809870.67162201	12.792
2023.23259196114	1671543.88347671	19.565
2023.25813293031	1850510.78896688	20.102
2023.28367389949	1796636.52501032	19.657
2023.30921486867	2124516.65201748	23.618
2023.33475583785	2623709.77087785	29.223
2023.36029680702	1863197.76410258	30.924
2023.3858377762	511341.486561621	6.717
2023.41137874538	429879.633300234	6.888
2023.43691971456	408757.316743668	6.899
2023.46246068374	421409.637264624	7.179
2023.48800165291	403630.939105599	7.527
2023.51354262209	363214.563731751	8.17
2023.53908359127	326484.341332985	8.055
2023.56462456045	163321.919988304	9.589
2023.59016552962	104429.298506249	6.117
2023.6157064988	193825.815668713	2.091
2023.64124746798	251743.391346853	1.906
2023.66678843716	233545.762356642	1.649
2023.69232940633	241576.823059616	3.08
2023.71787037551	453291.028930634	8.634
2023.74341134469	668673.89571894	11.125
2023.76895231387	897563.50543744	13.522
2023.79449328305	2040812.80565169	20.116
2023.82003425222	2967274.73852566	26.742
2023.8455752214	1968476.26853168	30.464
