node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,genotype
532,533,0.0144725823163179,-99.1086315551548,47.4284658907174,-98.6396315047286,46.9952603461456,0.0144725823163179,0,2022.04079504907,2022.05526763139,NA,B32
533,534,0.0114410495110695,-98.6396315047286,46.9952603461456,-98.0585420561528,47.2337030529639,0.0259136318273874,0.0144725823163179,2022.05526763139,2022.0667086809,NA,B32
534,623,0.00409175200394296,-98.0585420561528,47.2337030529639,-97.8838343419984,47.1993362411754,0.0300053838313303,0.0259136318273874,2022.0667086809,2022.0708004329,NA,B32
533,636,0.0156950301029077,-98.6396315047286,46.9952603461456,-99.1977206542282,46.9670904090305,0.0301676124192256,0.0144725823163179,2022.05526763139,2022.07096266149,NA,B32
532,646,0.0315124358763841,-99.1086315551548,47.4284658907174,-100.727573891572,47.255116976171,0.0315124358763841,0,2022.04079504907,2022.07230748495,NA,B32
623,628,0.00368339086962299,-97.8838343419984,47.1993362411754,-97.7129037496074,47.2505364373474,0.0336887747009533,0.0300053838313303,2022.0708004329,2022.07448382377,NA,B32
534,535,0.0093889811277128,-98.0585420561528,47.2337030529639,-97.1326476520681,46.9956585384991,0.0353026129551002,0.0259136318273874,2022.0667086809,2022.07609766202,NA,B32
628,629,0.0032286972394,-97.7129037496074,47.2505364373474,-97.4254117584663,46.7527770182247,0.0369174719403533,0.0336887747009533,2022.07448382377,2022.07771252101,NA,B32
636,637,0.00685471369035184,-99.1977206542282,46.9670904090305,-98.7917749031675,46.2007169076062,0.0370223261095775,0.0301676124192256,2022.07096266149,2022.07781737518,NA,B32
535,536,0.00302262838883793,-97.1326476520681,46.9956585384991,-96.8617263399426,46.9025236621279,0.0383252413439381,0.0353026129551002,2022.07609766202,2022.07912029041,NA,B32
646,652,0.00706408051493401,-100.727573891572,47.255116976171,-100.344108572378,48.1015466105982,0.0385765163913181,0.0315124358763841,2022.07230748495,2022.07937156546,NA,B32
629,633,0.00300453013004587,-97.4254117584663,46.7527770182247,-98.078328272539,47.1583633056583,0.0399220020703992,0.0369174719403533,2022.07771252101,2022.08071705114,NA,B32
536,537,0.0126676784007644,-96.8617263399426,46.9025236621279,-95.5010303513552,46.5261533149314,0.0509929197447025,0.0383252413439381,2022.07912029041,2022.09178796881,NA,B32
1060,1061,-0.00017694559753112,-100.39613414426,48.5699735798656,-100.008323543295,48.6560837740077,0.0557985896373427,0.0559755352348739,2022.0967705843,2022.09659363871,NA,B32
652,1060,0.0173990188435558,-100.344108572378,48.1015466105982,-100.39613414426,48.5699735798656,0.0559755352348739,0.0385765163913181,2022.07937156546,2022.0967705843,NA,B32
624,625,-0.0287904303055222,-97.4860673168147,47.6357981338314,-97.0975245840007,47.9085679054086,0.0608891097053563,0.0896795400108785,2022.13047458908,2022.10168415877,NA,B32
636,639,0.0337512069804915,-99.1977206542282,46.9670904090305,-101.750620062619,49.4285177688514,0.0639188193997171,0.0301676124192256,2022.07096266149,2022.10471386847,NA,B32
637,638,0.0307390933465346,-98.7917749031675,46.2007169076062,-97.3032622283073,44.4105966992054,0.067761419456112,0.0370223261095775,2022.07781737518,2022.10855646852,NA,B32
639,640,0.00921476198206417,-101.750620062619,49.4285177688514,-101.981001170758,49.7319320380808,0.0731335813817813,0.0639188193997171,2022.10471386847,2022.11392863045,NA,B32
633,634,0.0380342709421693,-98.078328272539,47.1583633056583,-98.2972389231071,46.9600455264021,0.0779562730125685,0.0399220020703992,2022.08071705114,2022.11875132208,NA,B32
623,624,0.0596741561795482,-97.8838343419984,47.1993362411754,-97.4860673168147,47.6357981338314,0.0896795400108785,0.0300053838313303,2022.0708004329,2022.13047458908,NA,B32
639,642,0.029285861938233,-101.750620062619,49.4285177688514,-102.622997475424,50.3819521123545,0.0932046813379501,0.0639188193997171,2022.10471386847,2022.13399973041,NA,B32
625,626,0.0449468095471546,-97.0975245840007,47.9085679054086,-97.3552512781048,48.2208362552596,0.105835919252511,0.0608891097053563,2022.10168415877,2022.14663096832,NA,B32
640,641,0.0330059194583492,-101.981001170758,49.7319320380808,-102.167708155234,49.4626651468197,0.10613950084013,0.0731335813817813,2022.11392863045,2022.14693454991,NA,B32
642,644,0.021045669806659,-102.622997475424,50.3819521123545,-103.3771160161,50.7054776352612,0.114250351144609,0.0932046813379501,2022.13399973041,2022.15504540021,NA,B32
537,538,0.0681513816380739,-95.5010303513552,46.5261533149314,-92.9304159441827,46.137388694423,0.119144301382776,0.0509929197447025,2022.09178796881,2022.15993935045,NA,B32
652,653,0.083557439550606,-100.344108572378,48.1015466105982,-108.552760655455,50.6341427781763,0.122133955941924,0.0385765163913181,2022.07937156546,2022.16292900501,NA,B32
642,643,0.0434057257389893,-102.622997475424,50.3819521123545,-102.401666243731,51.5231154025176,0.136610407076939,0.0932046813379501,2022.13399973041,2022.17740545615,NA,B32
538,552,0.0212896601015604,-92.9304159441827,46.137388694423,-92.8501425943428,45.8582336442707,0.140433961484337,0.119144301382776,2022.15993935045,2022.18122901055,NA,B32
538,539,0.0258641568328892,-92.9304159441827,46.137388694423,-92.0236463228207,46.1326553724906,0.145008458215666,0.119144301382776,2022.15993935045,2022.18580350728,NA,B32
539,540,0.00317681129290737,-92.0236463228207,46.1326553724906,-91.330679108842,46.079075438472,0.148185269508573,0.145008458215666,2022.18580350728,2022.18898031858,NA,B32
552,554,0.00995534255446406,-92.8501425943428,45.8582336442707,-92.4704773770436,45.4775720370724,0.150389304038801,0.140433961484337,2022.18122901055,2022.19118435311,NA,B32
646,647,0.11929713096176,-100.727573891572,47.255116976171,-107.500075439514,42.9594031544306,0.150809566838144,0.0315124358763841,2022.07230748495,2022.19160461591,NA,B32
653,654,0.038366611284498,-108.552760655455,50.6341427781763,-108.21436372637,51.6604697172487,0.160500567226422,0.122133955941924,2022.16292900501,2022.2012956163,NA,B32
540,541,0.0181997196408443,-91.330679108842,46.079075438472,-90.3097693672557,46.2015198015852,0.166384989149417,0.148185269508573,2022.18898031858,2022.20718003822,NA,B32
554,555,0.0168195302548884,-92.4704773770436,45.4775720370724,-92.5507680414842,45.0799300015177,0.167208834293689,0.150389304038801,2022.19118435311,2022.20800388336,NA,B32
540,545,0.0193500749154736,-91.330679108842,46.079075438472,-92.272487106964,46.4719130231918,0.167535344424047,0.148185269508573,2022.18898031858,2022.20833039349,NA,B32
647,648,0.020295802539287,-107.500075439514,42.9594031544306,-108.100971661223,42.8148007339537,0.171105369377431,0.150809566838144,2022.19160461591,2022.21190041845,NA,B32
634,635,0.0941492668074617,-98.2972389231071,46.9600455264021,-97.5269606372226,44.4306791768439,0.17210553982003,0.0779562730125685,2022.11875132208,2022.21290058889,NA,B32
654,655,0.0135971254541087,-108.21436372637,51.6604697172487,-107.888789284815,52.1404503272206,0.174097692680531,0.160500567226422,2022.2012956163,2022.21489274175,NA,B32
653,657,0.0554614551091297,-108.552760655455,50.6341427781763,-115.943259963424,50.4880192245388,0.177595411051054,0.122133955941924,2022.16292900501,2022.21839046012,NA,B32
635,101,0.00627749330290994,-97.5269606372226,44.4306791768439,-97.4890847159201,44.3748785175241,0.17838303312294,0.17210553982003,2022.21290058889,2022.21917808219,A/chicken/South_Dakota/22-008704-002/2022|H5N1|USA-SD|2022-03-22|avian|B3.2,B32
635,102,0.00627749330290994,-97.5269606372226,44.4306791768439,-97.4976414787975,44.3723673609693,0.17838303312294,0.17210553982003,2022.21290058889,2022.21917808219,A/chicken/South_Dakota/22-008704-001/2022|H5N1|USA-SD|2022-03-22|avian|B3.2,B32
536,88,0.142797517806359,-96.8617263399426,46.9025236621279,-98.8676924593361,47.4577935385841,0.181122759150298,0.0383252413439381,2022.07912029041,2022.22191780822,A/Ross_s_Goose/North_Dakota/22-009481-019/2022|H5N1|USA-ND|2022-03-23|avian|B3.2,B32
633,99,0.141200757079898,-98.078328272539,47.1583633056583,-98.8717918229181,47.4583533632368,0.181122759150298,0.0399220020703992,2022.08071705114,2022.22191780822,A/Snow_Goose/North_Dakota/22-009481-003/2022|H5N1|USA-ND|2022-03-23|avian|B3.2,B32
657,665,0.0041974919437151,-115.943259963424,50.4880192245388,-117.730563053305,50.7950435235662,0.181792902994769,0.177595411051054,2022.21839046012,2022.22258795206,NA,B32
552,553,0.0419713649820252,-92.8501425943428,45.8582336442707,-93.9075410500912,46.1267017687443,0.182405326466362,0.140433961484337,2022.18122901055,2022.22320037554,NA,B32
541,542,0.0185449715502943,-90.3097693672557,46.2015198015852,-89.5896863968862,45.6835062867776,0.184929960699712,0.166384989149417,2022.20718003822,2022.22572500977,NA,B32
665,666,0.00436836694081144,-117.730563053305,50.7950435235662,-118.805475911126,50.6716197855257,0.18616126993558,0.181792902994769,2022.22258795206,2022.226956319,NA,B32
626,627,0.081859468744784,-97.3552512781048,48.2208362552596,-98.1000658918095,50.7129030600487,0.187695387997295,0.105835919252511,2022.14663096832,2022.22849043707,NA,B32
539,549,0.0470806024612509,-92.0236463228207,46.1326553724906,-91.9052990992834,45.8583614296039,0.192089060676917,0.145008458215666,2022.18580350728,2022.23288410975,NA,B32
554,560,0.0466137085011078,-92.4704773770436,45.4775720370724,-91.9447037032995,45.4246417938102,0.197003012539909,0.150389304038801,2022.19118435311,2022.23779806161,NA,B32
666,667,0.0111196385191232,-118.805475911126,50.6716197855257,-118.325702740501,49.8627732125595,0.197280908454704,0.18616126993558,2022.226956319,2022.23807595752,NA,B32
