time	diffusion_coefficient	number_of_branches
2022.38432100886	278770.072906916	4
2022.38957254963	670243.394684499	6
2022.39482409039	1236969.58315749	8
2022.40007563116	1566844.37901076	10
2022.40532717193	1906666.85638933	11.5
2022.41057871269	2284082.47689239	12
2022.41583025346	2385325.32062877	12
2022.42108179422	2428211.4738739	14
2022.42633333499	2399105.20135968	14
2022.43158487576	2132728.90054082	15
2022.43683641652	1791438.91307437	15
2022.44208795729	1761199.39153764	13
2022.44733949805	1790081.18547103	13
2022.45259103882	1978874.86563182	12
2022.45784257959	2191240.89580156	13
2022.46309412035	2287383.37336226	14
2022.46834566112	2077209.22200173	13
2022.47359720188	1844753.28762271	12
2022.47884874265	1578409.23127483	12
2022.48410028342	1248055.80535901	11
2022.48935182418	860824.937843099	11
2022.49460336495	395209.8243279	11
2022.49985490571	246341.758825305	4
2022.50510644648	63067.8951582554	0
2022.51035798724	69584.2474886162	0
2022.51560952801	77115.3257065923	0
2022.52086106878	86223.5282830021	2
2022.52611260954	96303.0177847052	2
2022.53136415031	113527.605860733	2
2022.53661569107	131476.078793282	2
2022.54186723184	148169.868943301	2
2022.54711877261	155880.289210513	2
2022.55237031337	157622.946627228	3
2022.55762185414	184112.952597832	3
2022.5628733949	198496.108161177	3
2022.56812493567	214369.972714896	3
2022.57337647644	226571.324889204	3
2022.5786280172	243198.625465527	3
2022.58387955797	276717.647550081	3
2022.58913109873	291863.877147744	4
2022.5943826395	325937.615803565	4
2022.59963418026	359304.903274323	5
2022.60488572103	382927.812107038	5
2022.6101372618	435875.718640961	5
2022.61538880256	488821.800058606	5
2022.62064034333	588678.900513073	5
2022.62589188409	711421.202853995	5
2022.63114342486	860129.311155532	5
2022.63639496563	1179972.72409677	6
2022.64164650639	1726887.30836253	8
2022.64689804716	2093424.75511431	9
2022.65214958792	2722892.72807476	9
2022.65740112869	3335826.57056606	9
2022.66265266946	3999169.69233268	9
2022.66790421022	4403365.95118211	9
2022.67315575099	4213325.27487904	8
2022.67840729175	1040285.12134401	8
2022.68365883252	643583.104447555	7
2022.68891037329	556066.718131905	4
2022.69416191405	407033.765382228	4
2022.69941345482	438165.014534579	5
2022.70466499558	294928.690668702	5
2022.70991653635	6241108.94795341	2
2022.71516807711	5750017.99719684	2
2022.72041961788	3939470.2945732	3
2022.72567115865	3294233.25783356	3
2022.73092269941	2593226.9248166	3
2022.73617424018	1476381.58341416	3
2022.74142578094	878240.137118222	3
2022.74667732171	385979.559714203	3
2022.75192886248	174283.425630709	2
2022.75718040324	234737.986881276	5
2022.76243194401	482563.164046249	4
2022.76768348477	488382.871391803	4
2022.77293502554	458583.200242219	4
2022.77818656631	466789.978507553	3
2022.78343810707	300643.788096178	4
2022.78868964784	274878.485238909	4
2022.7939411886	235199.862414671	4
2022.79919272937	148109.591563026	3
2022.80444427014	7087.65427812627	1
2022.8096958109	5143.37511231186	1
2022.81494735167	3197.69578089841	1
2022.82019889243	1251.14158875441	1
2022.8254504332	NA	0
2022.83070197396	NA	0
2022.83595351473	NA	0
2022.8412050555	NA	0
2022.84645659626	NA	0
2022.85170813703	NA	0
2022.85695967779	NA	0
2022.86221121856	NA	0
2022.86746275933	NA	0
2022.87271430009	NA	0
2022.87796584086	NA	0
2022.88321738162	NA	0
2022.88846892239	96482.7343018068	0
2022.89372046316	83627.9503504883	0
2022.89897200392	70752.5820263295	0
2022.90422354469	57856.6771745291	0
