node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,genotype
532,533,0.00289957127135754,-97.6076018868261,46.6511952656063,-97.8873889538983,46.920544799039,0.00289957127135754,0,2022.06263131566,2022.06553088693,NA,B32
533,534,0.00671363048016804,-97.8873889538983,46.920544799039,-96.735890619666,48.1659304871252,0.00961320175152558,0.00289957127135754,2022.06553088693,2022.07224451741,NA,B32
534,535,0.0033790016002202,-96.735890619666,48.1659304871252,-96.1714719957567,47.352910601795,0.0129922033517458,0.00961320175152558,2022.07224451741,2022.07562351901,NA,B32
532,635,0.0133098881082248,-97.6076018868261,46.6511952656063,-97.2788762834611,46.7380891648211,0.0133098881082248,0,2022.06263131566,2022.07594120377,NA,B32
535,539,0.00040511212058636,-96.1714719957567,47.352910601795,-96.2311555306075,47.3486950459413,0.0133973154723321,0.0129922033517458,2022.07562351901,2022.07602863113,NA,B32
635,636,0.000205910899884199,-97.2788762834611,46.7380891648211,-97.1176926623551,46.7005492876748,0.013515799008109,0.0133098881082248,2022.07594120377,2022.07614711467,NA,B32
635,649,0.00108943926055849,-97.2788762834611,46.7380891648211,-97.1939728846811,47.2418852316625,0.0143993273687832,0.0133098881082248,2022.07594120377,2022.07703064303,NA,B32
534,546,0.0048600817869735,-96.735890619666,48.1659304871252,-95.598788671767,47.5923244342607,0.0144732835384991,0.00961320175152558,2022.07224451741,2022.0771045992,NA,B32
535,536,0.00150002524106707,-96.1714719957567,47.352910601795,-95.7496143733378,46.9972910290556,0.0144922285928129,0.0129922033517458,2022.07562351901,2022.07712354425,NA,B32
533,634,0.01210921480578,-97.8873889538983,46.920544799039,-98.8522554644203,47.5322835072715,0.0150087860771375,0.00289957127135754,2022.06553088693,2022.07764010174,NA,B32
546,547,0.000545580490081576,-95.598788671767,47.5923244342607,-95.9290333481497,47.4807725291838,0.0150188640285807,0.0144732835384991,2022.0771045992,2022.07765017969,NA,B32
649,650,0.00760509845412205,-97.1939728846811,47.2418852316625,-100.081093325826,48.8680896148038,0.0220044258229053,0.0143993273687832,2022.07703064303,2022.08463574148,NA,B32
649,1060,0.0140012320699663,-97.1939728846811,47.2418852316625,-99.4244574560884,47.8259993525166,0.0284005594387495,0.0143993273687832,2022.07703064303,2022.0910318751,NA,B32
650,651,0.010275248097988,-100.081093325826,48.8680896148038,-99.4062400401575,48.9950239652026,0.0322796739208933,0.0220044258229053,2022.08463574148,2022.09491098958,NA,B32
547,548,0.0236607425282047,-95.9290333481497,47.4807725291838,-94.8855055399169,43.2850674834868,0.0386796065567854,0.0150188640285807,2022.07765017969,2022.10131092222,NA,B32
536,537,0.0290404077450854,-95.7496143733378,46.9972910290556,-95.1811114592812,46.8533816567957,0.0435326363378983,0.0144922285928129,2022.07712354425,2022.106163952,NA,B32
636,637,0.0489143505677085,-97.1176926623551,46.7005492876748,-96.7603083458538,46.807434511304,0.0624301495758175,0.013515799008109,2022.07614711467,2022.12506146524,NA,B32
651,652,0.0356551379397954,-99.4062400401575,48.9950239652026,-99.9704467155036,49.5003525630451,0.0679348118606886,0.0322796739208933,2022.09491098958,2022.13056612752,NA,B32
1060,1061,0.0408462292149867,-99.4244574560884,47.8259993525166,-102.32385285659,46.2520440130082,0.0692467886537362,0.0284005594387495,2022.0910318751,2022.13187810431,NA,B32
548,549,0.0503730635568784,-94.8855055399169,43.2850674834868,-90.875340020845,45.5470969057275,0.0890526701136638,0.0386796065567854,2022.10131092222,2022.15168398577,NA,B32
549,553,0.0038038866117871,-90.875340020845,45.5470969057275,-91.2142051027873,46.2454483848328,0.0928565567254509,0.0890526701136638,2022.15168398577,2022.15548787239,NA,B32
553,562,0.00370198857294701,-91.2142051027873,46.2454483848328,-93.0425664691989,46.5619972333235,0.0965585452983979,0.0928565567254509,2022.15548787239,2022.15918986096,NA,B32
637,642,0.0368995254711986,-96.7603083458538,46.807434511304,-94.9373288365321,45.4806009015897,0.0993296750470161,0.0624301495758175,2022.12506146524,2022.16196099071,NA,B32
562,563,0.0159346161748708,-93.0425664691989,46.5619972333235,-93.3936751036983,46.0944237881085,0.112493161473269,0.0965585452983979,2022.15918986096,2022.17512447713,NA,B32
563,564,0.00323810093743537,-93.3936751036983,46.0944237881085,-92.5924606804274,45.4501044168836,0.115731262410704,0.112493161473269,2022.17512447713,2022.17836257807,NA,B32
650,653,0.0940453730206703,-100.081093325826,48.8680896148038,-111.444929101983,56.1974827422167,0.116049798843576,0.0220044258229053,2022.08463574148,2022.1786811145,NA,B32
637,638,0.0579702970024063,-96.7603083458538,46.807434511304,-100.906545998819,47.9774204867223,0.120400446578224,0.0624301495758175,2022.12506146524,2022.18303176224,NA,B32
638,640,0.00427678836499101,-100.906545998819,47.9774204867223,-98.2216744088034,45.8726026090785,0.124677234943215,0.120400446578224,2022.18303176224,2022.1873085506,NA,B32
564,565,0.00934614987485416,-92.5924606804274,45.4501044168836,-93.0032155491104,44.6055430143049,0.125077412285558,0.115731262410704,2022.17836257807,2022.18770872795,NA,B32
553,554,0.0329955183054897,-91.2142051027873,46.2454483848328,-90.2331888811505,46.0693889443846,0.125852075030941,0.0928565567254509,2022.15548787239,2022.18848339069,NA,B32
539,540,0.121508188749588,-96.2311555306075,47.3486950459413,-99.3575509742632,48.0272871439122,0.13490550422192,0.0133973154723321,2022.07602863113,2022.19753681988,NA,B32
653,654,0.0211111462950955,-111.444929101983,56.1974827422167,-111.808553131843,56.4610713728544,0.137160945138671,0.116049798843576,2022.1786811145,2022.1997922608,NA,B32
654,655,0.00456695605518753,-111.808553131843,56.4610713728544,-112.351035209697,56.2266616396177,0.141727901193859,0.137160945138671,2022.1997922608,2022.20435921685,NA,B32
540,542,0.0125177355028581,-99.3575509742632,48.0272871439122,-99.0795780876928,47.1466401906385,0.147423239724779,0.13490550422192,2022.19753681988,2022.21005455539,NA,B32
537,538,0.104890661748957,-95.1811114592812,46.8533816567957,-97.3560875146101,44.2580958883431,0.148423298086855,0.0435326363378983,2022.106163952,2022.21105461375,NA,B32
562,633,0.0530349803657337,-93.0425664691989,46.5619972333235,-94.5162475916752,43.5702808292,0.149593525664132,0.0965585452983979,2022.15918986096,2022.21222484132,NA,B32
655,656,0.00874605173562948,-112.351035209697,56.2266616396177,-112.816823431188,55.8823853535888,0.150473952929488,0.141727901193859,2022.20435921685,2022.21310526859,NA,B32
642,643,0.051994695012846,-94.9373288365321,45.4806009015897,-94.2665384105915,45.3500841010991,0.151324370059862,0.0993296750470161,2022.16196099071,2022.21395568572,NA,B32
554,558,0.0268050051107447,-90.2331888811505,46.0693889443846,-90.4744197697047,46.0642717732611,0.152657080141685,0.125852075030941,2022.18848339069,2022.2152883958,NA,B32
558,560,0.00283259160102034,-90.4744197697047,46.0642717732611,-90.4652264441974,45.997854239228,0.155489671742706,0.152657080141685,2022.2152883958,2022.2181209874,NA,B32
538,1,0.00812346844418688,-97.3560875146101,44.2580958883431,-97.5640689747306,44.3427005975289,0.156546766531042,0.148423298086855,2022.21105461375,2022.21917808219,A/chicken/South_Dakota/22-008704-002/2022|H5N1|USA-SD|2022-03-22|avian|B3.2,B32
538,2,0.00812346844418688,-97.3560875146101,44.2580958883431,-97.4328380603327,44.3897961651378,0.156546766531042,0.148423298086855,2022.21105461375,2022.21917808219,A/chicken/South_Dakota/22-008704-001/2022|H5N1|USA-SD|2022-03-22|avian|B3.2,B32
