node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,genotype
532,620,0.0274495554414429,-96.271516077826,46.9717961740718,-98.9818417876465,49.1503897312987,0.0274495554414429,0,2022.03230745759,2022.05975701303,NA,B32
620,621,0.00176523002894324,-98.9818417876465,49.1503897312987,-98.8698192643316,49.134419725492,0.0292147854703861,0.0274495554414429,2022.05975701303,2022.06152224306,NA,B32
532,533,0.0317258358481709,-96.271516077826,46.9717961740718,-92.4429507965205,45.0696883295468,0.0317258358481709,0,2022.03230745759,2022.06403329344,NA,B32
533,534,0.000417947024652587,-92.4429507965205,45.0696883295468,-92.5005824117632,45.1237400697438,0.0321437828728235,0.0317258358481709,2022.06403329344,2022.06445124046,NA,B32
620,1050,0.0128864729713918,-98.9818417876465,49.1503897312987,-98.8070771253609,49.0297708215945,0.0403360284128347,0.0274495554414429,2022.05975701303,2022.072643486,NA,B32
1050,1051,6.89501031385653e-05,-98.8070771253609,49.0297708215945,-98.8070719471485,49.0299364216686,0.0404049785159732,0.0403360284128347,2022.072643486,2022.0727124361,NA,B32
621,622,0.0117413314162884,-98.8698192643316,49.134419725492,-98.980259476582,49.1010635641984,0.0409561168866746,0.0292147854703861,2022.06152224306,2022.07326357447,NA,B32
621,1049,0.011875255264536,-98.8698192643316,49.134419725492,-98.7452936733625,48.8232082689379,0.0410900407349222,0.0292147854703861,2022.06152224306,2022.07339749832,NA,B32
1051,1053,0.000961401737156198,-98.8070719471485,49.0299364216686,-98.9694229181274,49.1844071452038,0.0413663802531294,0.0404049785159732,2022.0727124361,2022.07367383784,NA,B32
1053,1054,2.37971572696338e-05,-98.9694229181274,49.1844071452038,-98.9693605634617,49.2923434917911,0.0413901774103991,0.0413663802531294,2022.07367383784,2022.073697635,NA,B32
622,623,0.000658693265625843,-98.980259476582,49.1010635641984,-100.073534193866,50.4512564426026,0.0416148101523004,0.0409561168866746,2022.07326357447,2022.07392226774,NA,B32
622,1033,0.00175986493600799,-98.980259476582,49.1010635641984,-99.665561514984,49.1290689338633,0.0427159818226825,0.0409561168866746,2022.07326357447,2022.07502343941,NA,B32
1033,1041,0.0014422921718249,-99.665561514984,49.1290689338633,-100.233187804993,48.7929918875802,0.0441582739945074,0.0427159818226825,2022.07502343941,2022.07646573158,NA,B32
1033,1034,0.00170387298480135,-99.665561514984,49.1290689338633,-99.8677002434851,49.3311017964763,0.0444198548074839,0.0427159818226825,2022.07502343941,2022.0767273124,NA,B32
623,624,0.00294284005110201,-100.073534193866,50.4512564426026,-100.493572220656,50.2438436297871,0.0445576502034024,0.0416148101523004,2022.07392226774,2022.07686510779,NA,B32
1051,1052,0.0135627880747498,-98.8070719471485,49.0299364216686,-98.549840442342,47.4255020136997,0.053967766590723,0.0404049785159732,2022.0727124361,2022.08627522418,NA,B32
1034,1035,0.0260517896142693,-99.8677002434851,49.3311017964763,-99.9597154179817,49.3959053980689,0.0704716444217532,0.0444198548074839,2022.0767273124,2022.10277910201,NA,B32
624,625,0.0347476930227595,-100.493572220656,50.2438436297871,-104.746222006696,52.7421634561212,0.0793053432261619,0.0445576502034024,2022.07686510779,2022.11161280081,NA,B32
1054,1055,0.0608450492408865,-98.9693605634617,49.2923434917911,-98.8008929923972,48.4307684300693,0.102235226651286,0.0413901774103991,2022.073697635,2022.13454268424,NA,B32
1041,1042,0.0582187952734499,-100.233187804993,48.7929918875802,-99.8676280324213,48.7290357067049,0.102377069267957,0.0441582739945074,2022.07646573158,2022.13468452686,NA,B32
1034,1036,0.0602980411878691,-99.8677002434851,49.3311017964763,-110.898300942863,44.7125478956959,0.104717895995353,0.0444198548074839,2022.0767273124,2022.13702535358,NA,B32
1042,1043,0.0198639019440914,-99.8676280324213,48.7290357067049,-102.303991849539,50.5565579630469,0.122240971212049,0.102377069267957,2022.13468452686,2022.1545484288,NA,B32
534,535,0.0913305433598644,-92.5005824117632,45.1237400697438,-92.7405625537241,45.3988351583836,0.123474326232688,0.0321437828728235,2022.06445124046,2022.15578178382,NA,B32
535,536,0.00352322075793587,-92.7405625537241,45.3988351583836,-92.7726853368009,45.4420179932704,0.126997546990624,0.123474326232688,2022.15578178382,2022.15930500458,NA,B32
1036,1037,0.0252118817160989,-110.898300942863,44.7125478956959,-112.090052607199,43.3869084977654,0.129929777711452,0.104717895995353,2022.13702535358,2022.1622372353,NA,B32
536,537,0.0048760438080313,-92.7726853368009,45.4420179932704,-93.743676150318,45.9409367722136,0.131873590798655,0.126997546990624,2022.15930500458,2022.16418104839,NA,B32
1043,1044,0.0162506484123197,-102.303991849539,50.5565579630469,-102.600347748355,50.7647358479229,0.138491619624368,0.122240971212049,2022.1545484288,2022.17079907721,NA,B32
535,542,0.0191364280858264,-92.7405625537241,45.3988351583836,-92.1688846554748,45.3159839271768,0.142610754318514,0.123474326232688,2022.15578178382,2022.17491821191,NA,B32
1044,1045,0.00791574876793488,-102.600347748355,50.7647358479229,-99.1586922845152,49.179384987512,0.146407368392303,0.138491619624368,2022.17079907721,2022.17871482598,NA,B32
542,543,0.0134176021151546,-92.1688846554748,45.3159839271768,-92.749131889415,45.3132392718628,0.156028356433669,0.142610754318514,2022.17491821191,2022.18833581402,NA,B32
1050,1059,0.119636154524555,-98.8070771253609,49.0297708215945,-99.1385432553021,47.6729368656477,0.15997218293739,0.0403360284128347,2022.072643486,2022.19227964052,NA,B32
625,626,0.0810396535993383,-104.746222006696,52.7421634561212,-114.033051544585,47.628515158949,0.1603449968255,0.0793053432261619,2022.11161280081,2022.19265245441,NA,B32
543,544,0.00595106649242094,-92.749131889415,45.3132392718628,-92.4467503425203,45.9064491572217,0.16197942292609,0.156028356433669,2022.18833581402,2022.19428688051,NA,B32
1045,1046,0.0157545501753624,-99.1586922845152,49.179384987512,-101.990076794058,49.6590796665505,0.162161918567666,0.146407368392303,2022.17871482598,2022.19446937616,NA,B32
626,627,0.00421700662575564,-114.033051544585,47.628515158949,-114.165436867223,49.2172879703676,0.164562003451256,0.1603449968255,2022.19265245441,2022.19686946104,NA,B32
536,541,0.0397228371134175,-92.7726853368009,45.4420179932704,-95.8866348001879,48.2094378741016,0.166720384104041,0.126997546990624,2022.15930500458,2022.19902784169,NA,B32
627,628,0.00491047971942882,-114.165436867223,49.2172879703676,-114.361548161895,49.5646322134261,0.169472483170685,0.164562003451256,2022.19686946104,2022.20177994076,NA,B32
1055,1056,0.076000162024171,-98.8008929923972,48.4307684300693,-97.6300687502495,44.559683170532,0.178235388675457,0.102235226651286,2022.13454268424,2022.21054284626,NA,B32
542,612,0.0376156739295075,-92.1688846554748,45.3159839271768,-91.4185936426467,45.3644070973729,0.180226428248022,0.142610754318514,2022.17491821191,2022.21253388584,NA,B32
1056,1,0.00863523592884397,-97.6300687502495,44.559683170532,-97.3657418475668,44.2080397496244,0.186870624604301,0.178235388675457,2022.21054284626,2022.21917808219,A/chicken/South_Dakota/22-008704-002/2022|H5N1|USA-SD|2022-03-22|avian|B3.2,B32
1056,2,0.00863523592884397,-97.6300687502495,44.559683170532,-97.2734883228451,44.2728167759944,0.186870624604301,0.178235388675457,2022.21054284626,2022.21917808219,A/chicken/South_Dakota/22-008704-001/2022|H5N1|USA-SD|2022-03-22|avian|B3.2,B32
1054,1057,0.146764241292392,-98.9693605634617,49.2923434917911,-97.7322475160036,52.5018541698098,0.188154418702791,0.0413901774103991,2022.073697635,2022.22046187629,NA,B32
533,531,0.157884514783487,-92.4429507965205,45.0696883295468,-99.0093245094756,47.5017780275028,0.189610350631658,0.0317258358481709,2022.06403329344,2022.22191780822,A/Ross_s_Goose/North_Dakota/22-009481-019/2022|H5N1|USA-ND|2022-03-23|avian|B3.2,B32
1052,10,0.135642584040935,-98.549840442342,47.4255020136997,-98.5685874966484,47.4832580859954,0.189610350631658,0.053967766590723,2022.08627522418,2022.22191780822,A/Snow_Goose/North_Dakota/22-009481-003/2022|H5N1|USA-ND|2022-03-23|avian|B3.2,B32
1046,1048,0.0281078729025928,-101.990076794058,49.6590796665505,-101.99371467851,49.6350362343312,0.190269791470258,0.162161918567666,2022.19446937616,2022.22257724906,NA,B32
612,613,0.0102324135905278,-91.4185936426467,45.3644070973729,-90.5894828735382,45.3680775517817,0.19045884183855,0.180226428248022,2022.21253388584,2022.22276629943,NA,B32
627,629,0.0272742096775147,-114.165436867223,49.2172879703676,-112.588061225408,48.8369248649649,0.191836213128771,0.164562003451256,2022.19686946104,2022.22414367072,NA,B32
613,615,0.0111037860798726,-90.5894828735382,45.3680775517817,-89.407983792448,46.3616347147728,0.201562627918422,0.19045884183855,2022.22276629943,2022.23387008551,NA,B32
626,630,0.0418997834146997,-114.033051544585,47.628515158949,-114.71369513417,48.7296997214958,0.2022447802402,0.1603449968255,2022.19265245441,2022.23455223783,NA,B32
630,631,0.0008594963446793,-114.71369513417,48.7296997214958,-114.67190819491,48.7879409128279,0.203104276584879,0.2022447802402,2022.23455223783,2022.23541173417,NA,B32
612,617,0.0242771488701004,-91.4185936426467,45.3644070973729,-91.7194951692862,46.6074276144716,0.204503577118122,0.180226428248022,2022.21253388584,2022.23681103471,NA,B32
544,458,0.0440692838699399,-92.4467503425203,45.9064491572217,-93.2279827777222,44.5856756605041,0.20604870679603,0.16197942292609,2022.19428688051,2022.23835616438,A/American_Crow/Minnesota/22-009668-001/2022|H5N1|USA-MN|2022-03-29|avian|B3.2,B32
631,632,0.0034836039845545,-114.67190819491,48.7879409128279,-114.318339394325,48.3752335942483,0.206587880569434,0.203104276584879,2022.23541173417,2022.23889533816,NA,B32
1059,1061,0.0481744690918533,-99.1385432553021,47.6729368656477,-88.5856887024898,42.2845555696052,0.208146652029243,0.15997218293739,2022.19227964052,2022.24045410962,NA,B32
632,633,0.00245761975455672,-114.318339394325,48.3752335942483,-114.450478421887,48.2972856902243,0.20904550032399,0.206587880569434,2022.23889533816,2022.24135295791,NA,B32
