node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,genotype
532,533,0.00615840619500307,-101.372954220015,46.0579793641598,-99.298764013681,45.3567807142267,0.00615840619500307,0,2022.06100783402,2022.06716624022,NA,B32
532,1055,0.00640204003212208,-101.372954220015,46.0579793641598,-98.9502616660355,47.3833069107683,0.00640204003212208,0,2022.06100783402,2022.06740987405,NA,B32
533,628,0.00498463407558969,-99.298764013681,45.3567807142267,-104.828328724418,50.6837199636234,0.0111430402705928,0.00615840619500307,2022.06716624022,2022.07215087429,NA,B32
628,629,0.00205032947771233,-104.828328724418,50.6837199636234,-104.845995348534,50.7718515560876,0.0131933697483051,0.0111430402705928,2022.07215087429,2022.07420120377,NA,B32
1055,1056,0.00742096092648259,-98.9502616660355,47.3833069107683,-99.1156693598924,47.4973344268325,0.0138230009586047,0.00640204003212208,2022.06740987405,2022.07483083498,NA,B32
533,534,0.00860792815829559,-99.298764013681,45.3567807142267,-97.5695760822407,46.9848575939197,0.0147663343532987,0.00615840619500307,2022.06716624022,2022.07577416838,NA,B32
534,535,0.000204673015375523,-97.5695760822407,46.9848575939197,-97.4657503047272,46.8160269233511,0.0149710073686742,0.0147663343532987,2022.07577416838,2022.07597884139,NA,B32
534,538,0.000935660685087658,-97.5695760822407,46.9848575939197,-97.4843305378448,46.9716663677748,0.0157019950383863,0.0147663343532987,2022.07577416838,2022.07670982906,NA,B32
628,1039,0.00465543553844361,-104.828328724418,50.6837199636234,-105.349852053966,50.9131234393084,0.0157984758090364,0.0111430402705928,2022.07215087429,2022.07680630983,NA,B32
538,540,0.000301352242401354,-97.4843305378448,46.9716663677748,-96.8960039001799,46.850910762848,0.0160033472807877,0.0157019950383863,2022.07670982906,2022.0770111813,NA,B32
629,630,0.00292068731842132,-104.845995348534,50.7718515560876,-106.038480272225,50.4268766467032,0.0161140570667264,0.0131933697483051,2022.07420120377,2022.07712189109,NA,B32
540,541,0.00048657783459527,-96.8960039001799,46.850910762848,-96.9108088794189,46.8406040398112,0.0164899251153829,0.0160033472807877,2022.0770111813,2022.07749775914,NA,B32
1039,1040,0.000738553543208287,-105.349852053966,50.9131234393084,-104.383921803218,50.8766095776328,0.0165370293522447,0.0157984758090364,2022.07680630983,2022.07754486338,NA,B32
538,539,0.00747201514263773,-97.4843305378448,46.9716663677748,-97.2592472773004,46.9282595688214,0.0231740101810241,0.0157019950383863,2022.07670982906,2022.0841818442,NA,B32
630,631,0.011326300875925,-106.038480272225,50.4268766467032,-107.914015447322,49.878607601753,0.0274403579426514,0.0161140570667264,2022.07712189109,2022.08844819197,NA,B32
541,542,0.0250463377787447,-96.9108088794189,46.8406040398112,-94.2843909491948,46.9213041512099,0.0415362628941276,0.0164899251153829,2022.07749775914,2022.10254409692,NA,B32
1040,1041,0.0273793871151566,-104.383921803218,50.8766095776328,-90.5570755977946,40.932288981244,0.0439164164674013,0.0165370293522447,2022.07754486338,2022.10492425049,NA,B32
1040,1042,0.0512427637218478,-104.383921803218,50.8766095776328,-104.296239236949,50.9306761304409,0.0677797930740924,0.0165370293522447,2022.07754486338,2022.1287876271,NA,B32
