mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
9784.17129974992	4020.90558615009	2.18408165838977	1584313.82455744	1261249.57114132	2.84976097519547	0.304742305381068	0.285147844609469	0.311944084101454
11115.0312877476	4174.11358811407	3.27942064364162	1586756.09074995	1415584.60167886	2.60447585193192	0.342576783566916	0.336027562510131	0.349084497927144
9452.70453764385	4165.12697822993	1.68953868473125	1566368.48535262	1322525.37043879	3.06656643500615	0.242690919638003	0.232022716504722	0.258110074598047
9237.58649803379	4082.34864924138	1.89938841882987	1640557.29221391	1234462.78985737	3.64837866223202	0.295457434997044	0.277814724462405	0.304248967424428
10050.1767348652	4124.57666297041	2.27259538179447	1494667.65676485	1252380.39926012	2.55868965748556	0.280447858671458	0.244687800880529	0.283792927095395
9824.62071653228	4112.56696265404	1.90030479206321	1521244.52143619	1256122.49128759	2.43265940031081	0.30541919639014	0.288811020483508	0.3116138668009
8768.03014643502	4049.0570060094	1.6245903987121	1361200.04744063	1246431.2984215	2.37867995108421	0.282873941081853	0.265156717475602	0.29101041260124
9861.36501530457	4045.89565542849	1.8918274142417	1630455.34769641	1240273.90075262	3.27359261921846	0.261624554110565	0.246778121393729	0.275623102128238
10712.1960306506	4014.13576863757	2.63702048536284	1722224.9592001	1297501.89488674	5.46619997584056	0.28273980812809	0.254714271115745	0.286083016949831
9931.69736460623	4165.85467817204	1.94609661099394	1504901.37892398	1325581.76555059	2.56949960553597	0.296395694960259	0.286905730297236	0.307511039470113
10563.4538224843	4069.08580455719	3.65556062635012	1498774.52618449	1320307.94717451	3.09351822528724	0.290158844292423	0.274761823638923	0.301679581645405
10939.3536294223	3989.3066414458	3.03591660822666	1641467.39190977	1323215.13772607	3.78885276316289	0.259420056870433	0.237866346012481	0.272856344093036
10444.5936660408	4229.42159465888	2.58296951184126	1579039.49614415	1322687.57844565	2.79295244066852	0.248695689511031	0.231150645166643	0.262294901503096
12168.5261415433	4039.42132487656	3.02293271355339	1617900.59711048	1240684.98096014	2.86456500230258	0.273698638894362	0.26024421151623	0.287662686716012
11487.639050876	4233.86560936157	2.50162951994548	1682192.80997085	1340947.19858449	2.62767952965942	0.275857644687647	0.261325556405578	0.28763428165177
9291.35227617326	4107.64418829793	1.74693703543382	1376193.60408761	1249810.73374334	2.56991346310395	0.305680514521979	0.292619763138696	0.314349566321633
8884.48656763284	3854.48753337107	2.06271066681632	1418136.44237853	1209886.54463076	2.86655219513228	0.273214629378668	0.252049077555625	0.286680516801675
11457.9252378494	3982.88513070391	2.66908284225534	1639466.92563174	1248000.29892502	2.54413902037015	0.286716875234884	0.283269627342083	0.30087684206694
10608.1928609613	4095.90311469034	2.41962597141112	1559433.08779403	1314144.11917124	2.88857898450002	0.305812443939307	0.292318092416578	0.31544212134444
9104.37242201383	3848.3735782453	1.86788589083965	1469926.80773495	1192322.24540951	2.6331605619697	0.269531695483966	0.244150567830059	0.278549101235887
11606.2540214079	4337.02538133517	4.02778381849346	1719274.79875584	1373816.11071231	2.86394934650637	0.224655222735859	0.202772954170905	0.241698300337745
9408.4355682662	3919.98588222527	2.1847746547837	1621075.44976642	1253628.78171016	4.498981417243	0.346880861769764	0.336086814760338	0.346682047184312
9506.54764858304	3913.0931931976	2.10467412143508	1432046.62966074	1201138.01430897	2.99373650812764	0.269566708965805	0.259104553160305	0.283809062955164
11257.2605269466	4042.83280550347	2.74789600977195	1664096.28336643	1265855.06353768	3.21064588664223	0.28931803596695	0.267795658430881	0.297388124054415
9979.93641766329	3917.51574738099	2.77955163457665	1512996.3605955	1228337.08704631	2.91734506037007	0.292929774217312	0.272587669123241	0.301419378347145
13993.0896543534	4141.74762344443	5.28758753887711	1974506.89185571	1349198.96386523	3.91910502191489	0.29188113830864	0.270291761744621	0.296943507827734
9598.21464086216	4256.52016153715	1.90800030303752	1562908.40528677	1287784.03452575	3.32865441776771	0.321756959478852	0.308418653096615	0.327439745900527
9288.74281813423	3763.84427324691	2.4542685846316	1444010.47636607	1199087.55349457	3.11038307619676	0.285825307009081	0.265203992322912	0.296458558635235
8635.24751305071	3547.5101843892	2.00112445800288	1261636.17779317	1098867.28948724	2.59276703439075	0.320435806637067	0.309689430994448	0.330855257909747
11043.0095514154	4318.49432482875	2.05726367197022	1771050.59286898	1385190.77919795	2.78866264604719	0.303862454532245	0.285973414479862	0.309092674664003
11026.0542409551	4093.10881080859	2.60495851518228	1798199.16395126	1328315.52944667	5.59504548502176	0.309297360111585	0.289667066929855	0.314867031368922
10133.5313038698	4018.68589812871	1.87307604406541	1572761.09943785	1257437.88275776	2.63600262628135	0.280563379524453	0.265033808365863	0.291746475837141
9018.30297962045	3907.2618902495	1.98584132649496	1305384.97712517	1267864.89361374	2.50956166416662	0.295959198332234	0.279488163502772	0.306683143714332
9049.47470684048	3981.26888667627	1.86472210723603	1614688.30003989	1196889.61965126	4.22466126897939	0.255752684624824	0.240526441175579	0.272261997707006
10107.9776037868	4113.9820455858	2.16874916587042	1480481.51463459	1275051.24536766	2.7628392735363	0.256649544179747	0.230214608475256	0.265683537273418
9928.57880229198	3891.73009671214	3.37923674380439	1346204.58633776	1194054.12642325	2.85793099130841	0.252408673871565	0.235961732470011	0.267380815238432
9080.98553657437	4116.53065541041	1.72513956266052	1541878.10997048	1406919.44011582	3.05028591912125	0.31412751495062	0.296336552698581	0.317293773760031
