time	distance
2021.90784801458	0
2021.93835969837	1.32698426806838
2021.96887138216	3.63504508563585
2021.99938306595	8.07648183393958
2022.02989474973	40.4407827497173
2022.06040643352	266.812844357082
2022.09091811731	647.939432082055
2022.1214298011	854.733261089222
2022.15194148489	1046.76023929625
2022.18245316868	1230.49668869361
2022.21296485247	1423.60927886515
2022.24347653625	1681.1973361594
2022.27398822004	2011.88719108702
2022.30449990383	2611.44991574328
2022.33501158762	2712.69096184373
2022.36552327141	2874.43112388159
2022.3960349552	3220.14178828539
2022.42654663899	3768.57533729577
2022.45705832277	3786.68079921183
2022.48757000656	3795.96946550152
2022.51808169035	3817.78901195494
2022.54859337414	3887.55357876515
2022.57910505793	4143.42525452707
2022.60961674172	4380.21761525572
2022.64012842551	5030.66846871455
2022.67064010929	6032.33153550918
2022.70115179308	6876.47025400838
2022.73166347687	7500.32732045094
2022.76217516066	8003.68446830253
2022.79268684445	8467.86458613237
2022.82319852824	8877.91039980465
2022.85371021203	9215.54334031839
2022.88422189582	9501.09157824067
2022.9147335796	9744.25472976112
2022.94524526339	9955.40608510662
2022.97575694718	10147.2895945659
2023.00626863097	10304.9356147337
2023.03678031476	10451.4208786829
2023.06729199855	10670.7022439794
2023.09780368234	11149.4861005611
2023.12831536612	12113.1070910415
2023.15882704991	12117.4714500267
2023.1893387337	12122.2633531881
2023.21985041749	12126.6662434805
2023.25036210128	12132.2761061821
2023.28087378507	12140.1206931322
2023.31138546886	12151.2655760891
2023.34189715264	12165.5364983537
2023.37240883643	12183.8261571646
2023.40292052022	12208.7646480977
2023.43343220401	12242.744443541
2023.4639438878	12285.9645557919
2023.49445557159	12340.4968553692
2023.52496725538	12407.4964243776
2023.55547893916	12487.0856165621
2023.58599062295	12583.9769813471
2023.61650230674	12691.8471494124
2023.64701399053	12790.607289943
2023.67752567432	12859.2048806288
2023.70803735811	12890.2018942579
2023.7385490419	12901.8770971516
2023.76906072568	12907.5345661895
2023.79957240947	12911.6415849276
2023.83008409326	12915.7693225473
2023.86059577705	12916.5768935022
2023.89110746084	12916.8384075459
2023.92161914463	12916.8384075459
2023.95213082842	12916.8384075459
2023.9826425122	12916.8384075459
2024.01315419599	12916.9628866337
2024.04366587978	12916.9628866337
2024.07417756357	12916.9628866337
2024.10468924736	12916.9628866337
2024.13520093115	12916.9628866337
2024.16571261494	12916.9628866337
2024.19622429872	12916.9628866337
2024.22673598251	12916.9628866337
2024.2572476663	12916.9628866337
2024.28775935009	12916.9628866337
2024.31827103388	12916.9628866337
2024.34878271767	12916.9628866337
2024.37929440146	12916.9628866337
2024.40980608525	12916.9628866337
2024.44031776903	12916.9628866337
2024.47082945282	12916.9681802297
2024.50134113661	12916.9857828321
2024.5318528204	12917.0088325964
2024.56236450419	12917.0465429563
2024.59287618798	12917.1080656779
2024.62338787177	12917.1761133019
2024.65389955555	12917.2555584255
2024.68441123934	12917.349010202
2024.71492292313	12917.481023079
2024.74543460692	12917.7354163564
2024.77594629071	12918.1028086271
2024.8064579745	12918.6717384495
2024.83696965829	12919.5109981272
2024.86748134207	12920.7670805469
2024.89799302586	12922.4055656464
2024.92850470965	12924.6232589108
2024.95901639344	12924.6232589108
