time	95%HPD_lower_value	95%HPD_higher_value
2021.35512823314	5181.45371605045	38376.6614615651
2021.3761822342	12928.6266081217	20541.0996249942
2021.39723623525	17570.3828922833	480083.88416531
2021.41829023631	1963.95660569573	484127.270152622
2021.43934423737	704.958306075983	71234.7531670976
2021.46039823842	1404.22851721375	326711.118695499
2021.48145223948	107.645198394754	835263.648843033
2021.50250624054	58.9409621204452	81335.5959817113
2021.5235602416	170.20931288313	592613.148148338
2021.54461424265	146.90450961779	271036.992494307
2021.56566824371	114.284495057763	1175235.8110489
2021.58672224477	263.885619982521	597484.600657884
2021.60777624582	31.1174596035715	1107589.70475228
2021.62883024688	25.7688497212849	368362.23575649
2021.64988424794	95.603454500515	620777.15706641
2021.670938249	15.5831526752007	746235.103099633
2021.69199225005	20.8886699032744	681883.401078744
2021.71304625111	72.8650709233934	1237352.20615875
2021.73410025217	11.7032919816645	1380983.06889198
2021.75515425322	97.8151447092884	1212548.09133463
2021.77620825428	16.5043547879219	1315798.75775752
2021.79726225534	57.5785562392258	1098611.03739484
2021.81831625639	0.0584880147703521	1429049.99201164
2021.83937025745	175.599337223609	1367026.34848674
2021.86042425851	13.0062809701348	1306711.34364017
2021.88147825957	531.74950673674	1176475.52921982
2021.90253226062	1481.18293525912	1112226.85893232
2021.92358626168	3928.47082793205	1257300.25710119
2021.94464026274	3717.27331565878	1153439.47075147
2021.96569426379	3037.7220916659	1022566.34354111
2021.98674826485	9600.50817599743	1025319.46352264
2022.00780226591	5714.38854852208	1094153.06591034
2022.02885626697	334.002165794007	947993.694359662
2022.04991026802	22761.3919837058	963745.050310886
2022.07096426908	23329.2624860551	1022781.23921281
2022.09201827014	42247.6223095518	999501.451344635
2022.11307227119	37071.6235851142	1126975.61484513
2022.13412627225	43538.7266430978	1091084.55171161
2022.15518027331	67737.1081621015	1013879.61648085
2022.17623427437	75788.8565135778	933806.33729629
2022.19728827542	77647.2294297664	939135.016238165
2022.21834227648	65266.9958010343	771374.449660612
2022.23939627754	67171.6115960845	744460.253537474
2022.26045027859	83984.744663181	865398.726923989
2022.28150427965	99242.4799031667	1015798.17066543
2022.30255828071	152579.91587796	1424950.05505846
2022.32361228177	106545.649527658	1207785.22388832
2022.34466628282	72587.1611717804	661083.861328091
2022.36572028388	87413.6900951507	737349.935493068
2022.38677428494	138590.784567662	926753.805046254
2022.40782828599	119049.149563602	947456.053195522
2022.42888228705	96437.6273787242	811050.889055992
2022.44993628811	108580.575402351	837792.935197486
2022.47099028916	99098.9531347466	976352.620274605
2022.49204429022	106847.588758528	923496.555656276
2022.51309829128	119871.131975614	1054359.33497579
2022.53415229234	129892.014707097	1257878.43926431
2022.55520629339	141181.371326507	1511796.31857407
2022.57626029445	210150.510704138	1971439.54704734
2022.59731429551	297891.686982243	2505093.18735718
2022.61836829656	299691.305650589	2339050.59512089
2022.63942229762	309258.948279607	2377588.39236737
2022.66047629868	326954.935327794	2293549.58704341
2022.68153029974	253548.961776397	1905829.89634783
2022.70258430079	276432.832494999	1875370.66892679
2022.72363830185	233068.644293534	1673137.49909793
2022.74469230291	245682.759554925	1424035.41530595
2022.76574630396	395470.927155674	1411674.88983386
2022.78680030502	290980.009400303	1091448.12791233
2022.80785430608	227271.85224297	1004129.49210229
2022.82890830714	244768.562551842	936010.424230444
2022.84996230819	254370.383390985	942207.683980169
2022.87101630925	373961.979359399	1287597.29242749
2022.89207031031	268684.169747067	1083277.65619062
2022.91312431136	159865.989349902	657032.394751019
2022.93417831242	190405.951624232	786898.350686328
2022.95523231348	127460.568808977	842835.431989371
2022.97628631454	166852.133571052	728396.806210549
2022.99734031559	136721.350809989	646696.452259033
2023.01839431665	116494.002677452	662559.455883795
2023.03944831771	125340.882544039	658644.671490688
2023.06050231876	104819.609540922	642602.265554745
2023.08155631982	88627.7209591019	569469.593687548
2023.10261032088	78019.8437408035	598152.918401347
2023.12366432193	59671.198459001	625430.368072992
2023.14471832299	57805.0894077431	645337.707247098
2023.16577232405	76997.7981663415	542027.867210647
2023.18682632511	24226.4289172419	476528.972336604
2023.20788032616	11066.5386970357	409246.052768312
2023.22893432722	14643.5755507045	285235.984010826
2023.24998832828	8272.96200853077	340332.817775703
2023.27104232933	25430.8113128789	381848.348046914
2023.29209633039	18891.4211072011	298815.202311374
2023.31315033145	5106.56816404563	328658.359986451
2023.33420433251	24159.3984219809	420790.394783677
2023.35525833356	4782.29343348507	284507.6882055
2023.37631233462	2083.55082012143	286628.256774565
2023.39736633568	240.711510473812	496148.123148736
2023.41842033673	4417.21805648218	492826.638845696
2023.43947433779	1725.97940879869	375577.664995339
