time	diffusion_coefficient	number_of_branches
2021.35512823314	8340.49949896928	0
2021.3761822342	16734.863116558	0
2021.39723623525	248827.133528797	0
2021.41829023631	16343.0814955253	0
2021.43934423737	8931.8310718084	0
2021.46039823842	10600.9517438231	0
2021.48145223948	15682.720075375	0
2021.50250624054	2567.47348981645	0
2021.5235602416	6793.39933499227	0
2021.54461424265	11756.1592633372	0
2021.56566824371	14410.9407161897	0
2021.58672224477	56437.424607725	0
2021.60777624582	39989.4903442182	0
2021.62883024688	21173.4853140055	0
2021.64988424794	25829.7238705089	0
2021.670938249	33341.0866107645	0
2021.69199225005	35923.0102117744	0
2021.71304625111	55744.048891698	0
2021.73410025217	83398.8321833325	0
2021.75515425322	84997.1973243414	0
2021.77620825428	122714.874864096	0
2021.79726225534	157060.576511069	0
2021.81831625639	165310.136985304	2
2021.83937025745	209389.280354682	3
2021.86042425851	232580.102937343	4
2021.88147825957	258596.51094355	6
2021.90253226062	260668.900408586	7
2021.92358626168	283748.97345216	8
2021.94464026274	280297.354718549	9
2021.96569426379	275157.92499434	11
2021.98674826485	272020.731413963	12.5
2022.00780226591	281611.555764523	14
2022.02885626697	278032.188117165	15
2022.04991026802	289517.676590099	16
2022.07096426908	293710.995036112	18
2022.09201827014	305103.216812445	20
2022.11307227119	346733.980326906	22
2022.13412627225	381950.470148446	25
2022.15518027331	390220.325620082	29
2022.17623427437	369161.770320329	30
2022.19728827542	344687.333415647	33
2022.21834227648	306721.767042468	37.5
2022.23939627754	310338.433177534	37
2022.26045027859	366370.458613511	35
2022.28150427965	405473.287351853	40
2022.30255828071	509957.040837316	50
2022.32361228177	381333.541635863	51
2022.34466628282	273664.0743241	45
2022.36572028388	326993.658489628	44
2022.38677428494	409385.935761434	39
2022.40782828599	422153.515600097	41
2022.42888228705	336545.420756446	43
2022.44993628811	327058.376757656	41
2022.47099028916	369626.677720687	41
2022.49204429022	402090.043292638	49
2022.51309829128	399459.885762201	51
2022.53415229234	500713.456959748	55
2022.55520629339	535065.287599566	62
2022.57626029445	644213.081741389	69
2022.59731429551	935134.824442826	76
2022.61836829656	955982.913277843	79
2022.63942229762	890402.552530776	80
2022.66047629868	856568.62920852	79
2022.68153029974	714751.505401443	79.5
2022.70258430079	731933.234933223	86
2022.72363830185	677944.012889215	89
2022.74469230291	649824.175521399	84
2022.76574630396	741176.321024332	82
2022.78680030502	566495.699446896	90
2022.80785430608	509009.339860856	97
2022.82890830714	523319.741040592	111
2022.84996230819	537843.237398989	116
2022.87101630925	701985.063304646	114
2022.89207031031	596034.158995591	116
2022.91312431136	354204.249258391	105
2022.93417831242	381409.30589179	91
2022.95523231348	374237.303127231	85
2022.97628631454	373232.460747501	81
2022.99734031559	315361.096869669	80
2023.01839431665	315156.507720337	83
2023.03944831771	309437.807060835	84
2023.06050231876	298054.865119027	80
2023.08155631982	250278.88545251	73
2023.10261032088	247247.413612784	59
2023.12366432193	233425.315731967	46
2023.14471832299	224302.408127657	44
2023.16577232405	218907.549835633	44
2023.18682632511	129555.902576487	36
2023.20788032616	79770.2886839002	26
2023.22893432722	60299.2350291928	25
2023.24998832828	48929.1878848891	22
2023.27104232933	96150.1033453455	26
2023.29209633039	66246.0816511434	30
2023.31315033145	47030.7832858792	19
2023.33420433251	85584.9350117551	9
2023.35525833356	62787.268331577	8
2023.37631233462	48829.5863245411	8
2023.39736633568	78800.8287172185	6
2023.41842033673	92821.4394249609	8
2023.43947433779	35376.3642286716	8
