time	95%HPD_lower_value	95%HPD_higher_value
2021.36374124015	6605.79629886194	48970.652489164
2021.40202125522	30500.9737820972	573035.355935766
2021.44030127029	1060.05216155434	73715.2244073625
2021.47858128536	5744.55936327186	766575.061083003
2021.51686130043	134.810769365796	123315.946916866
2021.5551413155	352.453394482549	684702.812943239
2021.59342133057	19.3834940483863	630538.46295277
2021.63170134564	116.544541401665	408462.193459211
2021.66998136072	14.1155616136154	772824.112268374
2021.70826137579	41.6186057660575	1288313.40579109
2021.74654139086	62.5898072730652	766476.440734535
2021.78482140593	33.3087041882335	1451060.19526118
2021.823101421	138.482837411419	1442983.33400018
2021.86138143607	251.781039183412	1261634.65020298
2021.89966145114	3185.42323069685	1129747.51872614
2021.93794146621	1530.9604662444	1180290.85191307
2021.97622148128	11249.8768629388	1042323.51362608
2022.01450149636	8914.29472427007	967145.273309669
2022.05278151143	17954.9418126267	984652.148677675
2022.0910615265	31775.9643562881	1013980.95251502
2022.12934154157	51573.1755448877	1003047.17896521
2022.16762155664	59084.1094915073	952968.830533042
2022.20590157171	71194.1694549675	701676.918171825
2022.24418158678	71701.6331837698	772122.700978496
2022.28246160185	70185.0846574845	1043443.58887622
2022.32074161693	144170.859764074	1205783.56031721
2022.359021632	101947.960418352	779751.787704173
2022.39730164707	126836.598637687	1171065.84856428
2022.43558166214	160325.463738606	834049.225446521
2022.47386167721	85282.6873165781	1153693.55917968
2022.51214169228	135660.755367007	1139716.98354707
2022.55042170735	138274.705351526	1607763.79315968
2022.58870172242	279790.270515309	2327036.69968757
2022.6269817375	318449.982542609	2599332.10500804
2022.66526175257	250527.989533941	2609961.95378575
2022.70354176764	318402.276558772	1985482.22766685
2022.74182178271	244174.287242694	1545728.44494714
2022.78010179778	362181.38314418	1242914.46027714
2022.81838181285	279202.691623712	1034726.31546894
2022.85666182792	288658.763732327	1028388.84687757
2022.89494184299	273034.107150125	804481.251788974
2022.93322185806	224389.805324345	753429.601481116
2022.97150187314	178116.843226188	852075.262522648
2023.00978188821	125686.994598466	628891.904281713
2023.04806190328	143251.913985144	656234.924457117
2023.08634191835	58511.1284204342	593287.918761602
2023.12462193342	60128.9753184567	605462.125998429
2023.16290194849	89512.2332004914	566536.299356248
2023.20118196356	11908.3859277264	372941.338552244
2023.23946197863	15581.4903928432	319467.242150628
2023.27774199371	40858.0534269049	266632.192595487
2023.31602200878	58786.4333918169	445457.262080235
2023.35430202385	5170.58497288918	378239.616049315
2023.39258203892	310.606489219037	457059.220177606
2023.43086205399	4406.03648385472	498105.889111693
2023.46914206906	435.547823793964	670797.946984071
2023.50742208413	6341.50005276622	974006.006537986
2023.5457020992	3068.27718069441	811165.467949862
2023.58398211428	71288.2460353158	1260086.86807906
2023.62226212935	25872.0887799049	822927.190741634
2023.66054214442	1103.98826528421	671061.69685174
2023.69882215949	1587.17233551324	836037.626886602
2023.73710217456	7565.80709830037	227440.025059083
2023.77538218963	15510.4716463845	433054.757918363
2023.8136622047	0.00772851200299911	258926.33096707
2023.85194221977	127957.711815155	673491.975698978
2023.89022223484	3.14845370965678	304175.875302126
2023.92850224992	63.6717088344885	271871.545948368
2023.96678226499	25.2150442344659	322386.065390022
2024.00506228006	57546.2252540656	600909.510563657
2024.04334229513	3001.34970880216	171945.60634165
2024.0816223102	4.4669805649708	179745.65480723
2024.11990232527	3.79248756896396	135202.518272402
2024.15818234034	26.6398273377877	164178.701073118
2024.19646235541	187.077106799433	64206.6281654873
2024.23474237049	0.198410084061773	76395.3740760888
2024.27302238556	0.00517573919232255	70312.6464699454
2024.31130240063	54.1084405281187	377920.22501286
2024.3495824157	104.080753705879	485693.519839727
2024.38786243077	168.506746222836	1386729.69335021
2024.42614244584	10.5373771277619	597576.729740556
2024.46442246091	137.998442554457	1220262.79951362
2024.50270247598	806.132746342803	851527.421923998
2024.54098249106	278.492203785956	624921.59993282
2024.57926250613	86.8562254228332	937243.683997886
2024.6175425212	437.731072942004	495772.030389962
2024.65582253627	179.041262227572	183775.181901249
2024.69410255134	199.423068619869	352739.369239168
2024.73238256641	482.884975540905	453526.317885024
2024.77066258148	45.2766611514161	647456.451057412
2024.80894259655	0.0177952250205634	254991.465153718
2024.84722261162	22.1568340762077	594487.438094086
2024.8855026267	2.27995024104568	507311.430945626
2024.92378264177	276.845283958731	207064.967241075
2024.96206265684	0.861713508553408	96460.1842119619
2025.00034267191	0.00966757996679061	715.342723641174
2025.03862268698	6101.75734161657	313575.549146941
2025.07690270205	0.380663304952208	14869.7906539305
2025.11518271712	1.6903154153908	9236.06692895466
2025.15346273219	13.1906851131337	23637.4545220596
