node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
166,167,0.0595623141976737,-77.4199319075015,46.6602260180006,-78.2072876937247,47.5761374510606,0.0595623141976737,0,2023.66125935235,2023.72082166655,NA
166,324,0.0064677150721445,-77.4199319075015,46.6602260180006,-77.6303859652049,46.0237553283883,0.0064677150721445,0,2023.66125935235,2023.66772706743,NA
167,168,0.0133479380301971,-78.2072876937247,47.5761374510606,-77.3318333269685,42.027531329444,0.0729102522278707,0.0595623141976737,2023.72082166655,2023.73416960458,NA
168,169,0.025528973683964,-77.3318333269685,42.027531329444,-77.4730630650541,41.5475551684816,0.0984392259118347,0.0729102522278707,2023.73416960458,2023.75969857827,NA
169,170,0.0061402718105803,-77.4730630650541,41.5475551684816,-77.3468109220554,40.8110290750579,0.104579497722415,0.0984392259118347,2023.75969857827,2023.76583885008,NA
167,242,0.0467676554518789,-78.2072876937247,47.5761374510606,-75.959573858011,41.592556813784,0.106329969649553,0.0595623141976737,2023.72082166655,2023.767589322,NA
169,180,0.00963147644968776,-77.4730630650541,41.5475551684816,-77.3402216906553,41.5108099989251,0.108070702361522,0.0984392259118347,2023.75969857827,2023.76933005472,NA
242,286,0.00201167580516348,-75.959573858011,41.592556813784,-75.8754364893353,40.9830165557678,0.108341645454716,0.106329969649553,2023.767589322,2023.76960099781,NA
180,181,0.00238778077071378,-77.3402216906553,41.5108099989251,-77.3445739937733,41.5068261115491,0.110458483132236,0.108070702361522,2023.76933005472,2023.77171783549,NA
170,179,0.00821516964515945,-77.3468109220554,40.8110290750579,-77.446416367999,43.1482262287584,0.112794667367574,0.104579497722415,2023.76583885008,2023.77405401972,NA
324,325,0.110264921735836,-77.6303859652049,46.0237553283883,-77.1933951985443,46.3892348138184,0.116732636807981,0.0064677150721445,2023.66772706743,2023.77799198916,NA
286,315,0.00845710797081012,-75.8754364893353,40.9830165557678,-76.0891277590651,39.1175228627541,0.116798753425526,0.108341645454716,2023.76960099781,2023.77805810578,NA
180,189,0.0131542567806382,-77.3402216906553,41.5108099989251,-76.7181239929931,41.6024187178809,0.121224959142161,0.108070702361522,2023.76933005472,2023.7824843115,NA
181,182,0.0116729388374782,-77.3445739937733,41.5068261115491,-79.4479703060995,36.738347611426,0.122131421969714,0.110458483132236,2023.77171783549,2023.78339077432,NA
286,287,0.0140682003510431,-75.8754364893353,40.9830165557678,-74.0879162004411,42.0691733605749,0.122409845805759,0.108341645454716,2023.76960099781,2023.78366919816,NA
287,288,0.00143254804003479,-74.0879162004411,42.0691733605749,-74.0771688665315,42.0567815391787,0.123842393845794,0.122409845805759,2023.78366919816,2023.7851017462,NA
242,243,0.0177344361863704,-75.959573858011,41.592556813784,-75.4883133181114,39.7336499029052,0.124064405835923,0.106329969649553,2023.767589322,2023.78532375819,NA
288,290,0.000591078875185169,-74.0771688665315,42.0567815391787,-74.0494531882232,42.0614213437734,0.124433472720979,0.123842393845794,2023.7851017462,2023.78569282507,NA
243,244,0.00220399490004963,-75.4883133181114,39.7336499029052,-75.4889412570298,39.7318227218186,0.126268400735973,0.124064405835923,2023.78532375819,2023.78752775309,NA
290,291,0.00222734304208672,-74.0494531882232,42.0614213437734,-73.7852526316165,42.0039137234926,0.126660815763066,0.124433472720979,2023.78569282507,2023.78792016812,NA
182,188,0.00456581685227786,-79.4479703060995,36.738347611426,-79.5051254294636,36.53780910399,0.126697238821992,0.122131421969714,2023.78339077432,2023.78795659118,NA
244,245,0.00141336422142302,-75.4889412570298,39.7318227218186,-75.4810260315266,39.6845927307027,0.127681764957396,0.126268400735973,2023.78752775309,2023.78894111731,NA
189,190,0.00662126971507226,-76.7181239929931,41.6024187178809,-76.6562425220347,42.1434647450691,0.127846228857233,0.121224959142161,2023.7824843115,2023.78910558121,NA
182,183,0.0065639871192823,-79.4479703060995,36.738347611426,-78.048848043151,37.7538673061281,0.128695409088997,0.122131421969714,2023.78339077432,2023.78995476144,NA
243,281,0.00500742775916685,-75.4883133181114,39.7336499029052,-76.1815042820719,39.5848339480145,0.12907183359509,0.124064405835923,2023.78532375819,2023.79033118595,NA
190,191,0.00406589540554314,-76.6562425220347,42.1434647450691,-76.8708167518461,42.0390374045568,0.131912124262776,0.127846228857233,2023.78910558121,2023.79317147662,NA
315,316,0.015236175978286,-76.0891277590651,39.1175228627541,-74.9416719315506,39.8537736674999,0.132034929403812,0.116798753425526,2023.77805810578,2023.79329428176,NA
325,326,0.0156049085429599,-77.1933951985443,46.3892348138184,-77.7207028727843,46.2477961508856,0.132337545350941,0.116732636807981,2023.77799198916,2023.7935968977,NA
287,302,0.0120613253003592,-74.0879162004411,42.0691733605749,-74.0592514895221,42.67197846902,0.134471171106118,0.122409845805759,2023.78366919816,2023.79573052346,NA
291,292,0.0092664771629527,-73.7852526316165,42.0039137234926,-72.3665159809876,41.3683147623513,0.135927292926018,0.126660815763066,2023.78792016812,2023.79718664528,NA
189,196,0.0160603079991091,-76.7181239929931,41.6024187178809,-72.5661214141136,42.2727963141412,0.13728526714127,0.121224959142161,2023.7824843115,2023.7985446195,NA
290,299,0.012890070418627,-74.0494531882232,42.0614213437734,-73.9580360964527,41.8872700224559,0.137323543139606,0.124433472720979,2023.78569282507,2023.79858289549,NA
316,317,0.00547127976611506,-74.9416719315506,39.8537736674999,-74.7491174133378,41.2926278904231,0.137506209169927,0.132034929403812,2023.79329428176,2023.79876556152,NA
291,296,0.0126322763715923,-73.7852526316165,42.0039137234926,-75.1261375737425,39.0472989340768,0.139293092134658,0.126660815763066,2023.78792016812,2023.80055244449,NA
302,303,0.00493890717789192,-74.0592514895221,42.67197846902,-75.3554664664354,41.3358746395634,0.13941007828401,0.134471171106118,2023.79573052346,2023.80066943064,NA
303,304,0.000229614631407138,-75.3554664664354,41.3358746395634,-74.8804369651293,41.5900973622937,0.139639692915417,0.13941007828401,2023.80066943064,2023.80089904527,NA
296,297,0.000790661330662634,-75.1261375737425,39.0472989340768,-75.1027357930501,38.987146020479,0.140083753465321,0.139293092134658,2023.80055244449,2023.80134310582,NA
181,55,0.0310218905411749,-77.3445739937733,41.5068261115491,-78.1145412553897,43.0772175781177,0.141480373673411,0.110458483132236,2023.77171783549,2023.80273972603,EPI_ISL_19490391|A/green-winged_teal/New_York/23-033302-033-original/2023|H5N1|USA-NY|2023-10-21|avian|C2.1
304,305,0.00255132676753744,-74.8804369651293,41.5900973622937,-75.1384939495943,41.3130739333718,0.142191019682955,0.139639692915417,2023.80089904527,2023.80345037204,NA
302,310,0.0086243521346544,-74.0592514895221,42.67197846902,-73.5987131106167,41.5596808302304,0.143095523240773,0.134471171106118,2023.79573052346,2023.80435487559,NA
244,279,0.0181386974256873,-75.4889412570298,39.7318227218186,-74.1472771426045,40.0552006548334,0.14440709816166,0.126268400735973,2023.78752775309,2023.80566645052,NA
279,280,4.53125546648891e-05,-74.1472771426045,40.0552006548334,-74.1796326831232,40.0294791532612,0.144452410716325,0.14440709816166,2023.80566645052,2023.80571176307,NA
191,192,0.0128025513003305,-76.8708167518461,42.0390374045568,-78.5481354910242,41.9162867146277,0.144714675563107,0.131912124262776,2023.79317147662,2023.80597402792,NA
305,306,0.00346772773247717,-75.1384939495943,41.3130739333718,-75.1493026303334,41.7201733381197,0.145658747415432,0.142191019682955,2023.80345037204,2023.80691809977,NA
304,308,0.00657985905893899,-74.8804369651293,41.5900973622937,-74.6675181629636,42.2322335601821,0.146219551974356,0.139639692915417,2023.80089904527,2023.80747890433,NA
317,318,0.00889179712636201,-74.7491174133378,41.2926278904231,-74.7330122479946,41.3038041530802,0.146398006296289,0.137506209169927,2023.79876556152,2023.80765735865,NA
299,300,0.00975430463672255,-73.9580360964527,41.8872700224559,-73.9725121410362,42.0045061619827,0.147077847776329,0.137323543139606,2023.79858289549,2023.80833720013,NA
324,328,0.140678652721616,-77.6303859652049,46.0237553283883,-84.8811264286159,27.6448802199383,0.147146367793761,0.0064677150721445,2023.66772706743,2023.80840572015,NA
196,197,0.010008587825734,-72.5661214141136,42.2727963141412,-72.5910131752042,42.9273144748011,0.147293854967004,0.13728526714127,2023.7985446195,2023.80855320732,NA
308,309,0.00109001075409731,-74.6675181629636,42.2322335601821,-74.2919715120184,42.4733718020193,0.147309562728454,0.146219551974356,2023.80747890433,2023.80856891508,NA
170,171,0.0428105574253553,-77.3468109220554,40.8110290750579,-77.3974257191137,40.8653453511778,0.14739005514777,0.104579497722415,2023.76583885008,2023.8086494075,NA
306,307,0.00310182067668496,-75.1493026303334,41.7201733381197,-75.6314042713596,41.7140183705365,0.148760568092117,0.145658747415432,2023.80691809977,2023.81001992045,NA
328,329,0.00168293442475576,-84.8811264286159,27.6448802199383,-84.9698881899247,27.8067856812149,0.148829302218517,0.147146367793761,2023.80840572015,2023.81008865457,NA
245,246,0.0215718142392844,-75.4810260315266,39.6845927307027,-73.4688569110397,40.1457308245438,0.14925357919668,0.127681764957396,2023.78894111731,2023.81051293155,NA
246,247,0.000614715813476718,-73.4688569110397,40.1457308245438,-73.6153660827586,40.1181236181791,0.149868295010157,0.14925357919668,2023.81051293155,2023.81112764736,NA
310,311,0.00696969627455357,-73.5987131106167,41.5596808302304,-74.1692797764391,43.3193680207086,0.150065219515326,0.143095523240773,2023.80435487559,2023.81132457187,NA
246,261,0.0157264327708557,-73.4688569110397,40.1457308245438,-71.5638156577266,42.8410598652647,0.164980011967536,0.14925357919668,2023.81051293155,2023.82623936432,NA
281,282,0.048445761943556,-76.1815042820719,39.5848339480145,-88.2618598264755,34.3758991495116,0.177517595538646,0.12907183359509,2023.79033118595,2023.83877694789,NA
297,298,0.0407739409930148,-75.1027357930501,38.987146020479,-75.6747879622183,37.7347547044936,0.180857694458335,0.140083753465321,2023.80134310582,2023.84211704681,NA
318,319,0.044872661084856,-74.7330122479946,41.3038041530802,-73.9737242195141,42.4922006287395,0.191270667381145,0.146398006296289,2023.80765735865,2023.85253001974,NA
191,53,0.061623043931335,-76.8708167518461,42.0390374045568,-77.8191317980503,45.4617643919849,0.193535168194111,0.131912124262776,2023.79317147662,2023.85479452055,EPI_ISL_19776007|A/Green-Winged_Teal/ON/FAV-0390-45/2023|H5N1|Canada-ON|2023-11-09|avian|C2.1
245,278,0.0760354510919599,-75.4810260315266,39.6845927307027,-75.7644621294905,39.0842495181821,0.203717216049355,0.127681764957396,2023.78894111731,2023.8649765684,NA
279,111,0.065566426196823,-74.1472771426045,40.0552006548334,-72.1221443534491,46.9205471095096,0.209973524358483,0.14440709816166,2023.80566645052,2023.87123287671,EPI_ISL_19776056|A/Snow_Goose/QC/FAV-0443-14/2023|H5N1|Canada-QC|2023-11-15|avian|C2.1
196,200,0.0749741032566292,-72.5661214141136,42.2727963141412,-72.5211696772773,45.7167651564209,0.212259370397899,0.13728526714127,2023.7985446195,2023.87351872275,NA
278,146,0.00899603433648477,-75.7644621294905,39.0842495181821,-75.9337043627675,38.8838906684275,0.21271325038584,0.203717216049355,2023.8649765684,2023.87397260274,EPI_ISL_18741793|A/chicken/Maryland/23-036719-001/2023|H5N1|USA-MD|2023-11-16|avian|C2.1
316,154,0.0861577730367429,-74.9416719315506,39.8537736674999,-80.8303393821439,28.6623179671624,0.218192702440555,0.132034929403812,2023.79329428176,2023.87945205479,EPI_ISL_19341014|A/lesser_scaup/Florida/23-038112-015-original/2023|H5N1|USA-FL|2023-11-18|avian|C2.1
317,156,0.0806864932706278,-74.7491174133378,41.2926278904231,-69.3949444580247,54.6206243024898,0.218192702440555,0.137506209169927,2023.79876556152,2023.87945205479,EPI_ISL_19776066|A/Canada_Goose/QC/FAV-0422-3/2023|H5N1|Canada-QC|2023-11-18|avian|C2.1
308,97,0.0719731504661987,-74.6675181629636,42.2322335601821,-80.7355792974785,27.8313855195812,0.218192702440555,0.146219551974356,2023.80747890433,2023.87945205479,EPI_ISL_19372782|A/blue-winged_teal/Florida/23-038112-097-original/2023|H5N1|USA-FL|2023-11-18|avian|C2.1
278,145,0.0172152124185569,-75.7644621294905,39.0842495181821,-75.7545881774251,39.0730647643157,0.220932428467912,0.203717216049355,2023.8649765684,2023.88219178082,EPI_ISL_18739165|A/chicken/Maryland/23-036657-001/2023|H5N1|USA-MD|2023-11-19|avian|C2.1
179,74,0.11361721315528,-77.446416367999,43.1482262287584,-76.7402954907824,47.3441593570212,0.226411880522855,0.112794667367574,2023.77405401972,2023.88767123288,EPI_ISL_19776084|A/Turkey/QC/FAV-0392-3/2023|H5N1|Canada-QC|2023-11-21|avian|C2.1
309,96,0.0791023177944009,-74.2919715120184,42.4733718020193,-72.1425828330577,49.1881010441681,0.226411880522855,0.147309562728454,2023.80856891508,2023.88767123288,EPI_ISL_19776082|A/Snow_Goose/QC/FAV-0434-1/2023|H5N1|Canada-QC|2023-11-21|avian|C2.1
326,76,0.0995537872266284,-77.7207028727843,46.2477961508856,-79.2212198465544,44.8891125289632,0.231891332577569,0.132337545350941,2023.7935968977,2023.89315068493,EPI_ISL_19776089|A/Snow_Goose/ON/FAV-0457-1/2023|H5N1|Canada-ON|2023-11-23|avian|C2.1
247,249,0.0840630473787323,-73.6153660827586,40.1181236181791,-71.3927842853899,41.7646429743352,0.233931342388889,0.149868295010157,2023.81112764736,2023.89519069474,NA
183,184,0.106950251887987,-78.048848043151,37.7538673061281,-78.0092444111112,35.9983182254585,0.235645660976983,0.128695409088997,2023.78995476144,2023.89690501333,NA
261,262,0.0707559209301032,-71.5638156577266,42.8410598652647,-70.1503829470925,41.678759174971,0.235735932897639,0.164980011967536,2023.82623936432,2023.89699528525,NA
261,277,0.0714547622152372,-71.5638156577266,42.8410598652647,-70.7864965246459,43.0907408657512,0.236434774182773,0.164980011967536,2023.82623936432,2023.89769412654,NA
262,263,0.00101645144957385,-70.1503829470925,41.678759174971,-70.1070776331307,41.8431424919024,0.236752384347213,0.235735932897639,2023.89699528525,2023.8980117367,NA
329,163,0.088541482413995,-84.9698881899247,27.8067856812149,-80.8634054426088,28.7318804982371,0.237370784632511,0.148829302218517,2023.81008865457,2023.89863013699,EPI_ISL_19341011|A/pintail/Florida/23-038109-023-original/2023|H5N1|USA-FL|2023-11-25|avian|C2.1
171,172,0.0908503716065633,-77.3974257191137,40.8653453511778,-76.654492720436,41.7166366341503,0.238240426754334,0.14739005514777,2023.8086494075,2023.89949977911,NA
311,312,0.0892182806974324,-74.1692797764391,43.3193680207086,-74.8349891148595,42.5598163739296,0.239283500212759,0.150065219515326,2023.81132457187,2023.90054285257,NA
200,202,0.0271178797421799,-72.5211696772773,45.7167651564209,-71.7732044092489,45.0281418932541,0.239377250140079,0.212259370397899,2023.87351872275,2023.90063660249,NA
197,198,0.0947214748192934,-72.5910131752042,42.9273144748011,-72.8002372224846,41.4543193789727,0.242015329786297,0.147293854967004,2023.80855320732,2023.90327468214,NA
198,199,0.00177290709487526,-72.8002372224846,41.4543193789727,-72.7998278204632,41.4547614422687,0.243788236881172,0.242015329786297,2023.90327468214,2023.90504758923,NA
184,185,0.00957010415953868,-78.0092444111112,35.9983182254585,-79.0158140247281,34.9532309220175,0.245215765136522,0.235645660976983,2023.89690501333,2023.90647511749,NA
247,248,0.0956386206521689,-73.6153660827586,40.1181236181791,-70.3594683947992,41.6733916814689,0.245506915662326,0.149868295010157,2023.81112764736,2023.90676626802,NA
263,264,0.00959249761995284,-70.1070776331307,41.8431424919024,-70.6726349322949,41.5033864601134,0.246344881967166,0.236752384347213,2023.8980117367,2023.90760423432,NA
