node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
209,210,0.0473382583003099,-74.7736224484842,38.4751247046151,-73.9333140854424,40.498364118355,0.0473382583003099,0,2023.66281925519,2023.71015751349,NA
209,294,0.00901043114072042,-74.7736224484842,38.4751247046151,-74.8318792592445,37.9927207911227,0.00901043114072042,0,2023.66281925519,2023.67182968633,NA
294,295,0.0189594665503111,-74.8318792592445,37.9927207911227,-77.8686570856067,35.46634597552,0.0279698976910315,0.00901043114072042,2023.67182968633,2023.69078915288,NA
295,296,0.00420968639021047,-77.8686570856067,35.46634597552,-78.0656400588822,35.4413257323944,0.032179584081242,0.0279698976910315,2023.69078915288,2023.69499883927,NA
296,297,0.00666437386140573,-78.0656400588822,35.4413257323944,-78.169788142294,35.4060526328773,0.0388439579426477,0.032179584081242,2023.69499883927,2023.70166321313,NA
297,321,0.00603448648442129,-78.169788142294,35.4060526328773,-78.324271086003,35.456571508046,0.044878444427069,0.0388439579426477,2023.70166321313,2023.70769769961,NA
321,322,0.000671627349055681,-78.324271086003,35.456571508046,-78.1204683998314,35.5859915381173,0.0455500717761247,0.044878444427069,2023.70769769961,2023.70836932696,NA
297,298,0.0069123306628156,-78.169788142294,35.4060526328773,-78.1752554767148,35.330860560483,0.0457562886054633,0.0388439579426477,2023.70166321313,2023.70857554379,NA
298,299,0.000248761636116868,-78.1752554767148,35.330860560483,-78.3057730718015,35.2105483955524,0.0460050502415802,0.0457562886054633,2023.70857554379,2023.70882430543,NA
298,311,0.00146898957538455,-78.1752554767148,35.330860560483,-78.079278414117,35.4070933106092,0.0472252781808479,0.0457562886054633,2023.70857554379,2023.71004453337,NA
321,395,0.00256435474822891,-78.324271086003,35.456571508046,-77.3111672246449,35.6566931693737,0.0474427991752979,0.044878444427069,2023.70769769961,2023.71026205436,NA
210,211,0.00068313020711197,-73.9333140854424,40.498364118355,-73.9379705224202,40.49728959322,0.0480213885074219,0.0473382583003099,2023.71015751349,2023.71084064369,NA
299,300,0.00213992163768473,-78.3057730718015,35.2105483955524,-78.2783701618808,35.0507716779487,0.0481449718792649,0.0460050502415802,2023.70882430543,2023.71096422707,NA
210,285,0.00125527611988763,-73.9333140854424,40.498364118355,-74.046605858184,40.5634648664119,0.0485935344201975,0.0473382583003099,2023.71015751349,2023.71141278961,NA
311,312,0.00149154203727508,-78.079278414117,35.4070933106092,-78.379276641116,34.9443738930091,0.048716820218123,0.0472252781808479,2023.71004453337,2023.7115360754,NA
312,313,0.0000937301048161698,-78.379276641116,34.9443738930091,-78.3749637567446,34.90205406046,0.0488105503229391,0.048716820218123,2023.7115360754,2023.71162980551,NA
322,394,0.00358794016418573,-78.1204683998314,35.5859915381173,-78.1676076026488,35.6054423811047,0.0491380119403104,0.0455500717761247,2023.70836932696,2023.71195726713,NA
211,213,0.00135649210428967,-73.9379705224202,40.49728959322,-73.9000347208153,40.5189909003847,0.0493778806117116,0.0480213885074219,2023.71084064369,2023.7121971358,NA
299,305,0.00374240254199154,-78.3057730718015,35.2105483955524,-78.5298548657301,35.2090647111473,0.0497474527835717,0.0460050502415802,2023.70882430543,2023.71256670797,NA
312,316,0.00109156882114358,-78.379276641116,34.9443738930091,-78.6511810201974,34.9423073595601,0.0498083890392665,0.048716820218123,2023.7115360754,2023.71262764423,NA
213,214,0.000519903268782596,-73.9000347208153,40.5189909003847,-73.9142201921055,40.5602830807081,0.0498977838804942,0.0493778806117116,2023.7121971358,2023.71271703907,NA
300,302,0.0241187332470363,-78.2783701618808,35.0507716779487,-77.9291916229657,33.9754701524469,0.0722637051263012,0.0481449718792649,2023.71096422707,2023.73508296031,NA
316,317,0.0239452812701698,-78.6511810201974,34.9423073595601,-78.6150700118779,35.2062878341098,0.0737536703094364,0.0498083890392665,2023.71262764423,2023.7365729255,NA
322,323,0.0286026665630148,-78.1204683998314,35.5859915381173,-75.518686468957,38.4778215159865,0.0741527383391395,0.0455500717761247,2023.70836932696,2023.73697199353,NA
213,219,0.0358133349960822,-73.9000347208153,40.5189909003847,-73.0468448757838,40.6355895828312,0.0851912156077937,0.0493778806117116,2023.7121971358,2023.74801047079,NA
323,325,0.0126828481214165,-75.518686468957,38.4778215159865,-70.9360085063304,42.8606863815586,0.086835586460556,0.0741527383391395,2023.73697199353,2023.74965484165,NA
325,358,0.00266163234182348,-70.9360085063304,42.8606863815586,-70.9340680042079,42.8998179986773,0.0894972188023795,0.086835586460556,2023.74965484165,2023.75231647399,NA
313,314,0.0584431969852014,-78.3749637567446,34.90205406046,-80.2612007860239,34.1365687640736,0.107253747308141,0.0488105503229391,2023.71162980551,2023.7700730025,NA
358,359,0.0422296206870091,-70.9340680042079,42.8998179986773,-70.9583120558851,42.8827200106379,0.131726839489389,0.0894972188023795,2023.75231647399,2023.79454609468,NA
395,396,0.0846487612326899,-77.3111672246449,35.6566931693737,-76.5214485287687,36.3855152179268,0.132091560407988,0.0474427991752979,2023.71026205436,2023.7949108156,NA
285,14,0.091326936420307,-74.046605858184,40.5634648664119,-78.3512944710744,43.0634448281279,0.139920470840505,0.0485935344201975,2023.71141278961,2023.80273972603,A/green-winged_teal/New_York/23-033302-033-original/2023|H5N1|USA-NY|2023-10-21|avian|C2.1
294,407,0.140457274393165,-74.8318792592445,37.9927207911227,-72.7344354548177,42.1502032939017,0.149467705533885,0.00901043114072042,2023.67182968633,2023.81228696072,NA
