trait,country,admin1,admin2,collection_date,latitude,longitude,location_used
OR381588|A/Black-necked_swan/Uruguay/014-M3/2023|H5N1|Uruguay-Rocha|2023-02-18|wild_avian|B3.2,Uruguay,Maldonado,Garzon,2023-02-18,-34.798,-54.568,precise (Martha)
OR912354|A/pinniped/Uruguay/P4_6923/2023|H5N1|Uruguay-Maldonado|2023-09-06|other_mammal|B3.2,Uruguay,Maldonado,Punta del Este,2023-09-06,NA,NA,
OR381644|A/Backyard_chicken/Uruguay/127-M4/2023|H5N1|Uruguay-Montevideo|2023-04-17|domestic_avian|B3.2,Uruguay,Montevideo,Montevideo,2023-04-17,-34.7852,-56.1287,precise (Martha)
OR381636|A/Backyard_chicken/Uruguay/127-M1/2023|H5N1|Uruguay-Montevideo|2023-04-17|domestic_avian|B3.2,Uruguay,Montevideo,Municipality D,2023-04-17,-34.7852,-56.1287,precise (Martha)
OR912285|A/pinniped/Uruguay/P8_8923/2023|H5N1|Uruguay-Rocha|2023-09-08|other_mammal|B3.2,Uruguay,Rocha,La Paloma,2023-09-08,NA,NA,
OR381652|A/Backyard_chicken/Uruguay/144-M3/2023|H5N1|Uruguay-Rocha|2023-05-03|domestic_avian|B3.2,Uruguay,Rocha,Lascano,2023-05-03,-33.69,-54.0993,precise (Martha)
OR912292|A/pinniped/Uruguay/P18_14923/2023|H5N1|Uruguay-Rocha|2023-09-14|other_mammal|B3.2,Uruguay,Rocha,Castillos,2023-09-14,NA,NA,
OR912362|A/seabird/Uruguay/P23_41023/2023|H5N1|Uruguay-Rocha|2023-10-04|wild_avian|B3.2,Uruguay,Rocha,Castillos,2023-10-04,NA,NA,
OR912294|A/seabird/Uruguay/P25_41023/2023|H5N1|Uruguay-Rocha|2023-10-04|wild_avian|B3.2,Uruguay,Rocha,Castillos,2023-10-04,NA,NA,
OR381660|A/Backyard_duck/Uruguay/124-M3/2023|H5N1|Uruguay-San_Jose|2023-04-16|domestic_avian|B3.2,Uruguay,San_Jose,Unknown,2023-04-16,-34.5526,-56.6724,precise (Martha)
OR381596|A/Backyard_chicken/Uruguay/040-M5/2023|H5N1|Uruguay-Tacuarembo|2023-03-03|domestic_avian|B3.2,Uruguay,Tacuarembo,Unknown,2023-03-03,-32.3924,-55.8419,precise (Martha)
PQ715385|A/Raven/AK/22-020951-001-original/2022|H5N1|USA-AK|2022-06-26|wild_avian|B3.2,USA,AK,North Slope,2022-06-26,NA,NA,
PQ714633|A/Northern_pintail/AK/23-002693-016-original/2022|H5N1|USA-AK|2022-09-30|wild_avian|B3.2,USA,AK,Aleutians East,2022-09-30,NA,NA,
PQ713065|A/Mallard/AK/23-003641-008-original/2022|H5N1|USA-AK|2022-10-14|wild_avian|B3.2,USA,AK,Aleutians East,2022-10-14,NA,NA,
EPI_ISL_16271829|A/chicken/Alaska/22-037940-001/2022|H5N1|USA-AK|2022-11-23|domestic_avian|B3.2,USA,AK,Matanuska-Susitna Borough,2022-11-23,NA,NA,
PQ717337|A/Snow_goose/AK/22-017364-001-original/2022|H5N1|USA-AK|2022-05-27|wild_avian|B3.2,USA,AK,Unknown,2022-05-27,NA,NA,
EPI_ISL_17260681|A/red_fox/Alaska/22-019272-001/2022|H5N1|USA-AK|2022-06-15|other_mammal|B3.2,USA,AK,Nome Census Area,2022-06-15,NA,NA,
PQ710513|A/Glaucous_Gull/AK/22-023553-001-original/2022|H5N1|USA-AK|2022-07-15|wild_avian|B3.2,USA,AK,Unknown,2022-07-15,NA,NA,
PQ714457|A/Northern_pintail/AK/22-029100-001-original/2022|H5N1|USA-AK|2022-09-04|wild_avian|B3.2,USA,AK,Unknown,2022-09-04,NA,NA,
PP802398|A/domestic_turkey/USA/22-032677-004/2022|H5N1|USA-AK|2022-10-11|domestic_avian|B3.2,USA,AK,Matanuska-Susitna Borough,2022-10-11,NA,NA,
PQ702593|A/Bald_eagle/AK/22-016934-004-original/2022|H5N1|USA-AK|2022-05-22|wild_avian|B3.2,USA,AK,Unknown,2022-05-22,NA,NA,
PQ710529|A/Glaucous_Gull/AK/22-024502-001-original/2022|H5N1|USA-AK|2022-07-01|wild_avian|B3.2,USA,AK,Unknown,2022-07-01,NA,NA,
PP802622|A/mallard/USA/22-036139-048/2022|H5N1|USA-AK|2022-11-02|wild_avian|B3.2,USA,AK,Unknown,2022-11-02,NA,NA,
PQ710113|A/Gadwall/AL/22-040806-001-original/2022|H5N1|USA-AL|2022-12-12|wild_avian|B3.2,USA,AK,Unknown,2022-12-12,NA,NA,
PQ715449|A/Raven/AK/22-042128-001-original/2022|H5N1|USA-AK|2022-12-18|wild_avian|B3.2,USA,AK,Unknown,2022-12-18,NA,NA,
SRR24842838|A/anser_sp/Alaska/22-013831-003/2022|H5N1|USA-AK|2022-04-29|wild_avian|B3.2,USA,AK,Anchorage,2022-04-29,NA,NA,
PQ710161|A/Gadwall/AL/22-041762-004-original/2022|H5N1|USA-AL|2022-12-10|wild_avian|B3.2,USA,AL,Unknown,2022-12-10,NA,NA,
PQ717345|A/Snow_goose/AL/22-041764-001-original/2022|H5N1|USA-AL|2022-12-20|wild_avian|B3.2,USA,AL,Unknown,2022-12-20,NA,NA,
PQ717353|A/Snow_goose/AR/22-038202-001-original/2022|H5N1|USA-AR|2022-11-25|wild_avian|B3.2,USA,AR,Lawrence,2022-11-25,NA,NA,
PQ714729|A/Northern_shoveler/AR/23-002690-001-original/2023|H5N1|USA-AR|2023-01-14|wild_avian|B3.2,USA,AR,Lonoke,2023-01-14,NA,NA,
EPI_ISL_16297378|A/chicken/Arkansas/22-031676-001/2022|H5N1|USA-AR|2022-10-06|domestic_avian|B3.2,USA,AR,Madison,2022-10-06,NA,NA,
PQ717369|A/Snow_goose/AR/22-039436-012-original/2022|H5N1|USA-AR|2022-11-29|wild_avian|B3.2,USA,AR,Unknown,2022-11-29,NA,NA,
PQ717377|A/Snow_goose/AR/23-001513-001-original/2023|H5N1|USA-AR|2023-01-06|wild_avian|B3.2,USA,AR,Unknown,2023-01-06,NA,NA,
EPI_ISL_16297360|A/chicken/Arkansas/22-032566-001/2022|H5N1|USA-AR|2022-10-13|domestic_avian|B3.2,USA,AR,Pope,2022-10-13,NA,NA,
PQ714969|A/Pelican/AZ/22-038234-003-original/2022|H5N1|USA-AZ|2022-10-15|wild_avian|B3.2,USA,AZ,Maricopa,2022-10-15,NA,NA,
PQ707097|A/Canada_goose/AZ/23-002260-001-original/2023|H5N1|USA-AZ|2023-01-09|wild_avian|B3.2,USA,AZ,Coconino,2023-01-09,NA,NA,
EPI_ISL_16297070|A/chicken/Arizona/22-035006-002/2022|H5N1|USA-AZ|2022-11-01|domestic_avian|B3.2,USA,AZ,Yavapai,2022-11-01,NA,NA,
PQ714961|A/Pelican/AZ/22-038234-002-original/2022|H5N1|USA-AZ|2022-10-15|wild_avian|B3.2,USA,AZ,Unknown,2022-10-15,NA,NA,
PQ707105|A/Canada_goose/AZ/23-005233-001-original/2023|H5N1|USA-AZ|2023-01-23|wild_avian|B3.2,USA,AZ,Unknown,2023-01-23,NA,NA,
PQ701953|A/American_white_Pelican/CA/22-035596-001-original/2022|H5N1|USA-CA|2022-10-27|wild_avian|B3.2,USA,CA,San Diego,2022-10-27,NA,NA,
PQ709961|A/Eared_grebe/CA/23-000276-003-original/2022|H5N1|USA-CA|2022-12-15|wild_avian|B3.2,USA,CA,Lassen,2022-12-15,NA,NA,
PQ718945|A/Turkey_Vulture/CA/23-002030-001-original/2022|H5N1|USA-CA|2022-12-29|wild_avian|B3.2,USA,CA,Butte,2022-12-29,NA,NA,
PQ715713|A/Red-tailed_hawk/CA/23-004363-001-original/2023|H5N1|USA-CA|2023-01-25|wild_avian|B3.2,USA,CA,Sacramento,2023-01-25,NA,NA,
EPI_ISL_16297067|A/Muscovy_duck/California/22-034335-001/2022|H5N1|USA-CA|2022-10-16|wild_avian|B3.2,USA,CA,Fresno,2022-10-16,NA,NA,
PQ717441|A/Snow_goose/CA/22-041406-001-original/2022|H5N1|USA-CA|2022-11-28|wild_avian|B3.2,USA,CA,Unknown,2022-11-28,NA,NA,
SRR28834940|A/Snow_Goose/CA/24-004881-002-original/2024|H5N1|USA-CA|2024-01-18|wild_avian|B3.2,USA,CA,Unknown,2024-01-18,NA,NA,
SRR32006912|A/chicken/CA/24-038987-002-original/2024|H5N1|USA-CA|2024-12-26|domestic_avian|B3.2,USA,CA,Unknown,2024-12-26,NA,NA,
EPI_ISL_16271861|A/Pekin_duck/California/22-036722-001/2022|H5N1|USA-CA|2022-11-14|domestic_avian|B3.2,USA,CA,Fresno,2022-11-14,NA,NA,
PQ717521|A/Snow_goose/CA/23-002594-003-original/2023|H5N1|USA-CA|2023-01-10|wild_avian|B3.2,USA,CA,Unknown,2023-01-10,NA,NA,
EPI_ISL_17964878|A/red-tailed_hawk/California/23-006644-003/2023|H5N1|USA-CA|2023-02-14|wild_avian|B3.2,USA,CA,Sonoma,2023-02-14,NA,NA,
EPI_ISL_17964933|A/peregrine_falcon/California/23-011277-001/2023|H5N1|USA-CA|2023-03-30|wild_avian|B3.2,USA,CA,San Mateo,2023-03-30,NA,NA,
SRR28834929|A/Snow_Goose/CA/24-004881-004-original/2024|H5N1|USA-CA|2024-01-18|wild_avian|B3.2,USA,CA,Unknown,2024-01-18,NA,NA,
EPI_ISL_17964856|A/sanderling/California/23-005401-001/2023|H5N1|USA-CA|2023-02-14|wild_avian|B3.2,USA,CA,San Francisco,2023-02-14,NA,NA,
PQ707545|A/Canada_goose/CO/22-038655-001-original/2022|H5N1|USA-CO|2022-11-28|wild_avian|B3.2,USA,CO,Weld,2022-11-28,NA,NA,
PQ707609|A/Canada_goose/CO/23-000399-001-original/2022|H5N1|USA-CO|2022-12-30|wild_avian|B3.2,USA,CO,Larimer,2022-12-30,NA,NA,
PQ715865|A/Red-tailed_hawk/CO/23-000403-001-original/2023|H5N1|USA-CO|2023-01-01|wild_avian|B3.2,USA,CO,Larimer,2023-01-01,NA,NA,
PQ715953|A/Red-tailed_hawk/CO/23-004223-001-original/2023|H5N1|USA-CO|2023-01-31|wild_avian|B3.2,USA,CO,Larimer,2023-01-31,NA,NA,
EPI_ISL_17964882|A/red-tailed_hawk/Colorado/23-006671-001/2023|H5N1|USA-CO|2023-02-18|wild_avian|B3.2,USA,CO,Mesa,2023-02-18,NA,NA,
EPI_ISL_17964906|A/red-tailed_hawk/Colorado/23-008901-001/2023|H5N1|USA-CO|2023-03-15|wild_avian|B3.2,USA,CO,Logan,2023-03-15,NA,NA,
EPI_ISL_17964934|A/turkey_vulture/Colorado/23-011447-001/2023|H5N1|USA-CO|2023-04-10|wild_avian|B3.2,USA,CO,Larimer,2023-04-10,NA,NA,
EPI_ISL_16297358|A/chicken/Colorado/22-032670-001/2022|H5N1|USA-CO|2022-10-10|domestic_avian|B3.2,USA,CO,Larimer,2022-10-10,NA,NA,
PQ717545|A/Snow_goose/CO/22-037670-001-original/2022|H5N1|USA-CO|2022-11-16|wild_avian|B3.2,USA,CO,Unknown,2022-11-16,NA,NA,
PQ707593|A/Canada_goose/CO/22-042169-001-original/2022|H5N1|USA-CO|2022-12-27|wild_avian|B3.2,USA,CO,Unknown,2022-12-27,NA,NA,
EPI_ISL_17964858|A/Cooper_s_s_hawk/Colorado/23-005617-001/2023|H5N1|USA-CO|2023-02-14|wild_avian|B3.2,USA,CO,Unknown,2023-02-14,NA,NA,
PQ715737|A/Red-tailed_hawk/CO/22-029818-001-original-repeat/2022|H5N1|USA-CO|2022-09-19|wild_avian|B3.2,USA,CO,Unknown,2022-09-19,NA,NA,
PQ716913|A/Ring-billed_gull/CO/22-030941-001-original/2022|H5N1|USA-CO|2022-09-28|wild_avian|B3.2,USA,CO,Unknown,2022-09-28,NA,NA,
EPI_ISL_16297365|A/chicken/Colorado/22-032233-001/2022|H5N1|USA-CO|2022-10-10|domestic_avian|B3.2,USA,CO,Weld,2022-10-10,NA,NA,
EPI_ISL_17964907|A/great_horned_owl/Colorado/23-007822-001/2023|H5N1|USA-CO|2023-03-03|wild_avian|B3.2,USA,CO,Moffat,2023-03-03,NA,NA,
EPI_ISL_19490439|A/ferruginous_hawk/Colorado/23-015630-001-original/2023|H5N1|USA-CO|2023-05-12|wild_avian|B3.2,USA,CO,Denver,2023-05-12,NA,NA,
EPI_ISL_19490418|A/mallard/Connecticut/23-004773-001-original2/2023|H5N1|USA-CT|2023-02-06|wild_avian|B3.2,USA,CT,New London,2023-02-06,NA,NA,
PQ715121|A/Peregrine_falcon/FL/22-035514-001-original/2022|H5N1|USA-FL|2022-10-29|wild_avian|B3.2,USA,FL,Polk,2022-10-29,NA,NA,
PQ709697|A/Double-crested_Cormorant/FL/22-036552-001-original/2022|H5N1|USA-FL|2022-11-03|wild_avian|B3.2,USA,FL,Orange,2022-11-03,NA,NA,
PQ701337|A/American_coot/FL/23-002762-015-original/2022|H5N1|USA-FL|2022-12-19|wild_avian|B3.2,USA,FL,Brevard,2022-12-19,NA,NA,
EPI_ISL_16297133|A/chicken/Florida/22-033923-001/2022|H5N1|USA-FL|2022-10-20|domestic_avian|B3.2,USA,FL,Lake,2022-10-20,NA,NA,
PQ719905|A/black_skimmer/FL/22-036966-001-original/2022|H5N1|USA-FL|2022-11-04|wild_avian|B3.2,USA,FL,Unknown,2022-11-04,NA,NA,
PQ710449|A/Gannet/FL/23-002762-022-original/2022|H5N1|USA-FL|2022-12-30|wild_avian|B3.2,USA,FL,Unknown,2022-12-30,NA,NA,
PQ701681|A/American_green-winged_teal/GA/22-038443-007-original/2022|H5N1|USA-GA|2022-11-19|wild_avian|B3.2,USA,GA,Unknown,2022-11-19,NA,NA,
PQ707753|A/Canada_goose/IA/22-040793-004-original/2022|H5N1|USA-IA|2022-12-06|wild_avian|B3.2,USA,IA,Woodbury,2022-12-06,NA,NA,
PQ701393|A/American_crow/IA/23-000627-006-original/2023|H5N1|USA-IA|2023-01-05|wild_avian|B3.2,USA,IA,Black Hawk,2023-01-05,NA,NA,
PQ718729|A/Trumpeter_Swan/IA/23-002039-002-original/2023|H5N1|USA-IA|2023-01-12|wild_avian|B3.2,USA,IA,Story,2023-01-12,NA,NA,
PQ701969|A/American_white_Pelican/IA/22-021277-001-original/2022|H5N1|USA-IA|2022-07-01|wild_avian|B3.2,USA,IA,Unknown,2022-07-01,NA,NA,
PQ701977|A/American_white_Pelican/IA/22-022114-001-original/2022|H5N1|USA-IA|2022-07-01|wild_avian|B3.2,USA,IA,Unknown,2022-07-01,NA,NA,
PQ705697|A/Blue-winged_teal/IA/22-034304-005-original-repeat2/2022|H5N1|USA-IA|2022-10-22|wild_avian|B3.2,USA,IA,Unknown,2022-10-22,NA,NA,
PQ701697|A/American_green-winged_teal/IA/22-034928-001-original-repeat2/2022|H5N1|USA-IA|2022-10-16|wild_avian|B3.2,USA,IA,Unknown,2022-10-16,NA,NA,
PQ707721|A/Canada_goose/IA/22-040790-001-original/2022|H5N1|USA-IA|2022-12-07|wild_avian|B3.2,USA,IA,Unknown,2022-12-07,NA,NA,
OQ962748|A/Peregrine_Falcon/Iowa/22-012093-001/2022|H5N1|USA-IA|2022-04-15|wild_avian|B3.2,USA,IA,Louisa,2022-04-15,NA,NA,
EPI_ISL_13052721|A/fox/Iowa/22-014421-001/2022|H5N1|USA-IA|2022-05-06|other_mammal|B3.2,USA,IA,Hancock,2022-05-06,NA,NA,
EPI_ISL_17964890|A/American_crow/Iowa/23-007468-001/2023|H5N1|USA-IA|2023-03-02|wild_avian|B3.2,USA,IA,Story,2023-03-02,NA,NA,
EPI_ISL_17964893|A/American_crow/Iowa/23-007781-002/2023|H5N1|USA-IA|2023-03-05|wild_avian|B3.2,USA,IA,Story,2023-03-05,NA,NA,
EPI_ISL_17964923|A/American_crow/Iowa/23-010832-002/2023|H5N1|USA-IA|2023-04-04|wild_avian|B3.2,USA,IA,Black Hawk,2023-04-04,NA,NA,
EPI_ISL_17964928|A/hawk/Iowa/23-011213-001/2023|H5N1|USA-IA|2023-04-10|wild_avian|B3.2,USA,IA,Boone,2023-04-10,NA,NA,
PQ719065|A/Turkey_Vulture/ID/22-014968-007-original/2022|H5N1|USA-ID|2022-05-05|wild_avian|B3.2,USA,ID,Bonneville,2022-05-05,NA,NA,
PQ707841|A/Canada_goose/ID/22-018980-001-original/2022|H5N1|USA-ID|2022-06-04|wild_avian|B3.2,USA,ID,Ada,2022-06-04,NA,NA,
PQ717577|A/Snow_goose/ID/22-038611-002-original/2022|H5N1|USA-ID|2022-11-18|wild_avian|B3.2,USA,ID,Canyon,2022-11-18,NA,NA,
EPI_ISL_17260689|A/skunk/Idaho/22-023547-001/2022|H5N1|USA-ID|2022-07-22|other_mammal|B3.2,USA,ID,Ada,2022-07-22,NA,NA,
EPI_ISL_17964927|A/great_horned_owl/Idaho/23-011169-003/2023|H5N1|USA-ID|2023-03-28|wild_avian|B3.2,USA,ID,Ada,2023-03-28,NA,NA,
EPI_ISL_16244005|A/chicken/Idaho/22-015408-001/2022|H5N1|USA-ID|2022-05-17|domestic_avian|B3.2,USA,ID,Ada,2022-05-17,NA,NA,
PQ701705|A/American_green-winged_teal/ID/22-034533-007-original-repeat2/2022|H5N1|USA-ID|2022-10-01|wild_avian|B3.2,USA,ID,Unknown,2022-10-01,NA,NA,
PQ702289|A/American_wigeon/ID/22-036873-001-original/2022|H5N1|USA-ID|2022-10-26|wild_avian|B3.2,USA,ID,Unknown,2022-10-26,NA,NA,
PQ712905|A/Magpie/ID/23-001085-001-original/2023|H5N1|USA-ID|2023-01-04|wild_avian|B3.2,USA,ID,Unknown,2023-01-04,NA,NA,
EPI_ISL_17964949|A/barn_owl/Idaho/23-013072-001/2023|H5N1|USA-ID|2023-04-18|wild_avian|B3.2,USA,ID,Ada,2023-04-18,NA,NA,
EPI_ISL_17260680|A/skunk/Idaho/22-018976-004/2022|H5N1|USA-ID|2022-06-06|other_mammal|B3.2,USA,ID,Latah,2022-06-06,NA,NA,
EPI_ISL_16271835|A/striped_skunk/Idaho/22-037165-002/2022|H5N1|USA-ID|2022-11-04|other_mammal|B3.2,USA,ID,Jefferson,2022-11-04,NA,NA,
EPI_ISL_17964950|A/barn_owl/Idaho/23-013072-002/2023|H5N1|USA-ID|2023-04-18|wild_avian|B3.2,USA,ID,Ada,2023-04-18,NA,NA,
EPI_ISL_17964981|A/great_horned_owl/Idaho/23-017158-001/2023|H5N1|USA-ID|2023-05-20|wild_avian|B3.2,USA,ID,Bonneville,2023-05-20,NA,NA,
EPI_ISL_16243651|A/chicken/Illinois/22-015233-006/2022|H5N1|USA-IL|2022-05-14|domestic_avian|B3.2,USA,IL,Boone,2022-05-14,NA,NA,
PQ702001|A/American_white_Pelican/IL/22-013436-001-original/2022|H5N1|USA-IL|2022-04-25|wild_avian|B3.2,USA,IL,Unknown,2022-04-25,NA,NA,
PQ702009|A/American_white_Pelican/IL/22-021276-001-original/2022|H5N1|USA-IL|2022-07-01|wild_avian|B3.2,USA,IL,Unknown,2022-07-01,NA,NA,
PQ713273|A/Mallard/IN/22-034829-007-original-repeat2/2022|H5N1|USA-IN|2022-10-28|wild_avian|B3.2,USA,IN,Jasper,2022-10-28,NA,NA,
PQ717601|A/Snow_goose/IN/22-038827-003-original-repeat/2022|H5N1|USA-IN|2022-11-23|wild_avian|B3.2,USA,IN,Gibson,2022-11-23,NA,NA,
PQ717633|A/Snow_goose/IN/22-038827-008-original-repeat/2022|H5N1|USA-IN|2022-11-23|wild_avian|B3.2,USA,IN,Gibson,2022-11-23,NA,NA,
PQ701713|A/American_green-winged_teal/IN/22-029725-007-original-repeat/2022|H5N1|USA-IN|2022-09-10|wild_avian|B3.2,USA,IN,Unknown,2022-09-10,NA,NA,
PQ715137|A/Peregrine_falcon/IN/22-032710-001-original/2022|H5N1|USA-IN|2022-10-07|wild_avian|B3.2,USA,IN,Unknown,2022-10-07,NA,NA,
PQ712401|A/Hawk/IN/23-003026-001-original/2023|H5N1|USA-IN|2023-01-23|wild_avian|B3.2,USA,IN,Unknown,2023-01-23,NA,NA,
PQ717705|A/Snow_goose/KS/22-039690-007-original/2022|H5N1|USA-KS|2022-11-27|wild_avian|B3.2,USA,KS,Kearny,2022-11-27,NA,NA,
PQ720257|A/great-tailed_grackle/KS/22-041130-006-original/2022|H5N1|USA-KS|2022-12-13|wild_avian|B3.2,USA,KS,Finney,2022-12-13,NA,NA,
EPI_ISL_17373141|A/goose/Kansas/W22-1154/2022|H5N1|USA-KS|2022-12-05|domestic_avian|B3.2,USA,KS,Rooks,2022-12-05,NA,NA,
PQ717073|A/Ross_s_goose/KS/22-041130-002-original/2022|H5N1|USA-KS|2022-11-29|wild_avian|B3.2,USA,KS,Unknown,2022-11-29,NA,NA,
EPI_ISL_17964913|A/red-tailed_hawk/Kansas/23-009211-001/2023|H5N1|USA-KS|2023-03-15|wild_avian|B3.2,USA,KS,Marshall,2023-03-15,NA,NA,
EPI_ISL_17424646|A/striped_skunk/Kansas/W23-094/2023|H5N1|USA-KS|2023-01-27|other_mammal|B3.2,USA,KS,Rawlins,2023-01-27,NA,NA,
PQ715033|A/Pelican/KS/22-036624-001-original-repeat/2022|H5N1|USA-KS|2022-10-17|wild_avian|B3.2,USA,KS,Unknown,2022-10-17,NA,NA,
PQ715601|A/Red-shouldered_hawk/KY/23-006092-002-original/2023|H5N1|USA-KY|2023-12-22|wild_avian|B3.2,USA,KY,Unknown,2023-12-22,NA,NA,
EPI_ISL_17424631|A/red-tailed_hawk/Kentucky/W23-143/2022|H5N1|USA-KY|2022-12-22|wild_avian|B3.2,USA,KY,Henderson,2022-12-22,NA,NA,
PQ705761|A/Blue-winged_teal/LA/22-033477-003-original/2022|H5N1|USA-LA|2022-09-20|wild_avian|B3.2,USA,LA,Jefferson Davis,2022-09-20,NA,NA,
PQ717777|A/Snow_goose/LA/22-039688-009-original/2022|H5N1|USA-LA|2022-11-30|wild_avian|B3.2,USA,LA,Calcasieu,2022-11-30,NA,NA,
PQ701721|A/American_green-winged_teal/LA/22-041760-007-original/2022|H5N1|USA-LA|2022-12-17|wild_avian|B3.2,USA,LA,LaSalle,2022-12-17,NA,NA,
PQ720081|A/goose/LA/23-000409-006-original/2022|H5N1|USA-LA|2022-12-02|domestic_avian|B3.2,USA,LA,Morehouse,2022-12-02,NA,NA,
PQ714705|A/Northern_pintail/LA/22-039392-003-original-repeat/2022|H5N1|USA-LA|2022-11-28|wild_avian|B3.2,USA,LA,Unknown,2022-11-28,NA,NA,
EPI_ISL_17690225|A/duck/Louisiana/UGAI22-3889/2022|H5N1|USA-LA|2022-09-23|domestic_avian|B3.2,USA,LA,Unknown,2022-09-23,NA,NA,
EPI_ISL_16297332|A/goose/Louisiana/22-033391-001/2022|H5N1|USA-LA|2022-10-14|domestic_avian|B3.2,USA,LA,Ouachita,2022-10-14,NA,NA,
SRR29740507|A/canada_goose/Massachusetts/23-015884-019/2023||USA-MA|2023-03-30|wild_avian|B3.2,USA,MA,Suffolk,2023-03-30,NA,NA,
EPI_ISL_19736845|A/canada_goose/Massachusetts/015884-006/2023|H5N1|USA-MA|2023-02-18|wild_avian|B3.2,USA,MA,Worcester,2023-02-18,NA,NA,
EPI_ISL_19736766|A/canada_goose/Massachusetts/015884-009/2023|H5N1|USA-MA|2023-02-23|wild_avian|B3.2,USA,MA,Hampshire,2023-02-23,NA,NA,
EPI_ISL_19736913|A/canada_goose/Massachusetts/015884-014/2023|H5N1|USA-MA|2023-03-04|wild_avian|B3.2,USA,MA,Middlesex,2023-03-04,NA,NA,
PQ701465|A/American_crow/MA/23-004612-017-original/2023|H5N1|USA-MA|2023-01-10|wild_avian|B3.2,USA,MA,Unknown,2023-01-10,NA,NA,
OQ960380|A/Black_Vulture/Maryland/22-012990-001/2022|H5N1|USA-MD|2022-04-26|wild_avian|B3.2,USA,MD,Unknown,2022-04-26,NA,NA,
PQ713329|A/Mallard/ME/22-041145-001-original/2022|H5N1|USA-ME|2022-12-14|wild_avian|B3.2,USA,ME,Penobscot,2022-12-14,NA,NA,
PQ712769|A/Hooded_Merganser/ME/23-004172-002-original/2023|H5N1|USA-ME|2023-02-02|wild_avian|B3.2,USA,ME,Kennebec,2023-02-02,NA,NA,
PQ713321|A/Mallard/ME/22-040719-016-original/2022|H5N1|USA-ME|2022-12-09|wild_avian|B3.2,USA,ME,Unknown,2022-12-09,NA,NA,
PQ712785|A/Hooded_Merganser/ME/23-004172-006-original/2023|H5N1|USA-ME|2023-01-31|wild_avian|B3.2,USA,ME,Unknown,2023-01-31,NA,NA,
EPI_ISL_19490438|A/chicken/Michigan/23-008143-002-original/2023|H5N1|USA-MI|2023-03-10|domestic_avian|B3.2,USA,MI,Eaton,2023-03-10,NA,NA,
PQ715201|A/Peregrine_falcon/MI/23-003553-001-original/2023|H5N1|USA-MI|2023-01-26|wild_avian|B3.2,USA,MI,Unknown,2023-01-26,NA,NA,
OQ958516|A/Backyard_bird/Michigan/22-012454-001/2022|H5N1|USA-MI|2022-04-22|domestic_avian|B3.2,USA,MI,Menominee,2022-04-22,NA,NA,
EPI_ISL_17260684|A/red_fox/Michigan/22-021733-002/2022|H5N1|USA-MI|2022-07-06|other_mammal|B3.2,USA,MI,Muskegon,2022-07-06,NA,NA,
SRR24843342|A/anser_rossii/Minnesota/AH0218392/2022|H5N1|USA-MN|2022-04-14|wild_avian|B3.2,USA,MN,Mahnhomen,2022-04-14,NA,NA,
EPI_ISL_15078249|A/fox/Minnesota/22-016487-001/2022|H5N1|USA-MN|2022-05-13|other_mammal|B3.2,USA,MN,Itasca,2022-05-13,NA,NA,
OQ966052|A/Turkey/Minnesota/22-012036-001/2022|H5N1|USA-MN|2022-04-18|domestic_avian|B3.2,USA,MN,Stearns,2022-04-18,NA,NA,
EPI_ISL_16243992|A/chicken/Minnesota/22-015398-002/2022|H5N1|USA-MN|2022-05-13|domestic_avian|B3.2,USA,MN,Clay,2022-05-13,NA,NA,
PQ709577|A/Common_tern/MN/22-017940-009-original/2022|H5N1|USA-MN|2022-06-06|wild_avian|B3.2,USA,MN,Unknown,2022-06-06,NA,NA,
PQ702057|A/American_white_Pelican/MN/22-018423-001-original/2022|H5N1|USA-MN|2022-06-08|wild_avian|B3.2,USA,MN,Unknown,2022-06-08,NA,NA,
PQ718753|A/Trumpeter_Swan/MN/22-026969-002-original/2022|H5N1|USA-MN|2022-08-29|wild_avian|B3.2,USA,MN,Unknown,2022-08-29,NA,NA,
PQ719721|A/Wood_Duck/MN/22-032745-002-original-repeat/2022|H5N1|USA-MN|2022-08-25|wild_avian|B3.2,USA,MN,Unknown,2022-08-25,NA,NA,
EPI_ISL_16297135|A/turkey/Minnesota/22-033929-001/2022|H5N1|USA-MN|2022-10-23|domestic_avian|B3.2,USA,MN,Swift,2022-10-23,NA,NA,
PQ718761|A/Trumpeter_Swan/MN/22-037438-001-original/2022|H5N1|USA-MN|2022-11-17|wild_avian|B3.2,USA,MN,Unknown,2022-11-17,NA,NA,
PQ701745|A/American_green-winged_teal/MN/23-013078-030-original/2022|H5N1|USA-MN|2022-09-17|wild_avian|B3.2,USA,MN,Unknown,2022-09-17,NA,NA,
OQ957668|A/American_Crow/Minnesota/22-009668-001/2022|H5N1|USA-MN|2022-03-29|wild_avian|B3.2,USA,MN,Dakota,2022-03-29,NA,NA,
EPI_ISL_17964919|A/red-tailed_hawk/Minnesota/23-010018-001/2023|H5N1|USA-MN|2023-03-26|wild_avian|B3.2,USA,MN,Wright,2023-03-26,NA,NA,
PQ702081|A/American_white_Pelican/MN/22-023116-001-original/2022|H5N1|USA-MN|2022-07-19|wild_avian|B3.2,USA,MN,Unknown,2022-07-19,NA,NA,
