time	diffusion_coefficient	number_of_branches
2023.49370310542	24957.9023489028	0
2023.50271825393	12263.1097157776	0
2023.51173340244	7265.09745306173	0
2023.52074855096	5541.68271256184	0
2023.52976369947	12935.6571731201	0
2023.53877884798	20555.3752259205	0
2023.5477939965	25117.9778760571	0
2023.55680914501	35020.4775374668	0
2023.56582429352	28961.5260024851	0
2023.57483944204	27010.5342598232	0
2023.58385459055	24599.2900586457	0
2023.59286973907	32013.9174030738	0
2023.60188488758	35405.9476753938	0
2023.61090003609	40178.9906042709	0
2023.61991518461	44537.1780630428	2
2023.62893033312	53508.8698426686	2
2023.63794548163	61889.9808203189	3
2023.64696063015	75473.2518712903	4
2023.65597577866	96064.0785190063	5
2023.66499092717	113838.380247395	8
2023.67400607569	153807.058211592	12
2023.6830212242	188438.124464005	19
2023.69203637271	141084.012376262	50
2023.70105152123	158607.381598614	50
2023.71006666974	165293.158014565	49
2023.71908181825	158960.246120683	47
2023.72809696677	134995.851954278	38
2023.73711211528	95712.6652740862	9
2023.74612726379	80903.5614879976	9
2023.75514241231	68204.4109579865	9
2023.76415756082	55927.778552744	9
2023.77317270934	48759.5953458994	9
2023.78218785785	62874.8096671153	10
2023.79120300636	58771.6448287383	10
2023.80021815488	51316.4100129334	10
2023.80923330339	44023.7100747674	10
2023.8182484519	38010.1626226569	10
2023.82726360042	41682.8018404007	11
2023.83627874893	45747.2767360295	12
2023.84529389744	54914.0805948964	15
2023.85430904596	65116.9810767361	17
2023.86332419447	79391.8087663104	20
2023.87233934298	65073.7903737557	22
2023.8813544915	62755.2501043026	25
2023.89036964001	48108.8221156132	26
2023.89938478852	37214.8555682805	26
2023.90839993704	35067.9508993373	24
2023.91741508555	29977.6832158677	26
2023.92643023406	28843.8894005895	25
2023.93544538258	26688.5563174996	25
2023.94446053109	26716.0948638323	24
2023.95347567961	30186.4188141523	27
2023.96249082812	27852.700684404	28
2023.97150597663	29988.7617957079	26
2023.98052112515	25916.3966336633	29
2023.98953627366	25806.3171184362	30
2023.99855142217	31546.0972171466	32
2024.00756657069	59534.0230827	37.5
2024.0165817192	203617.73404018	42.5
2024.02559686771	306654.970758274	45
2024.03461201623	266990.400457471	51
2024.04362716474	222832.071378325	61
2024.05264231325	136361.97129971	73
2024.06165746177	37607.0071257126	97
2024.07067261028	22273.5003626789	117
2024.07968775879	21258.523991035	132
2024.08870290731	20772.8494227653	137
2024.09771805582	19437.0753075091	136
2024.10673320433	17123.571882655	133
2024.11574835285	15293.480616726	114
2024.12476350136	19097.1935797968	94
2024.13377864988	19194.9355602832	96
2024.14279379839	19153.0674452689	87
2024.1518089469	18060.8524555501	84
2024.16082409542	15957.5824620265	78
2024.16983924393	13698.5602346227	67
2024.17885439244	12439.3622660977	57
2024.18786954096	11636.4243804871	53
2024.19688468947	9527.51679022748	48
2024.20589983798	8994.76279102835	37
2024.2149149865	6200.80985738569	29
2024.22393013501	4670.87231474006	22
2024.23294528352	4613.53426349224	22
2024.24196043204	7417.34173481601	22
2024.25097558055	6166.00124652946	19
2024.25999072906	5790.63447237623	18
2024.26900587758	5175.23590290154	19
2024.27802102609	3667.37833922474	17
2024.2870361746	3262.77558073864	9
2024.29605132312	8220.54384410536	13
2024.30506647163	11496.7544830862	10
2024.31408162015	9102.67624716277	8
2024.32309676866	6575.59070932982	7
2024.33211191717	2533.49038336322	5
2024.34112706569	948.686520653584	4
2024.3501422142	NA	0
2024.35915736271	NA	0
2024.36817251123	NA	0
2024.37718765974	916.83740479252	1
2024.38620280825	676.318469662064	1
