time	diffusion_coefficient	number_of_branches
2023.49176484605	23221.0763876459	0.005
2023.49690347583	31613.2467562009	0.005
2023.50204210561	27179.3896661074	0.007
2023.50718073539	26381.7044715502	0.011
2023.51231936517	25818.5707469647	0.018
2023.51745799495	21954.5607546487	0.041
2023.52259662474	23205.9833908709	0.083
2023.52773525452	39414.9541509797	0.092
2023.5328738843	53764.5700364471	0.101
2023.53801251408	70125.3395036877	0.116
2023.54315114386	65280.5384876666	0.151
2023.54828977364	72560.6612356243	0.172
2023.55342840342	83599.8198489419	0.182
2023.5585670332	90422.0912531479	0.197
2023.56370566298	86898.5927759977	0.204
2023.56884429276	91402.8193018736	0.276
2023.57398292254	98909.5886809113	0.329
2023.57912155232	114806.088962554	0.377
2023.5842601821	105949.018192114	0.458
2023.58939881189	108251.674485363	0.522
2023.59453744167	116728.087787735	0.625
2023.59967607145	136502.134283798	0.757
2023.60481470123	143079.5737838	0.957
2023.60995333101	150720.99041507	1.117
2023.61509196079	166229.582245609	1.334
2023.62023059057	185394.193459857	1.641
2023.62536922035	203153.616268681	1.996
2023.63050785013	234733.041086792	2.402
2023.63564647991	270079.482212692	2.793
2023.64078510969	306747.993375981	3.319
2023.64592373947	363919.533929339	3.94
2023.65106236926	427195.063625585	4.717
2023.65620099904	513029.847901768	5.522
2023.66133962882	625877.578942576	6.716
2023.6664782586	776338.959630747	8.156
2023.67161688838	995424.661736823	10.099
2023.67675551816	1322091.76884191	12.842
2023.68189414794	1785128.11115896	16.644
2023.68703277772	2423533.63916265	23.956
2023.6921714075	3063130.24209765	42.245
2023.69731003728	3036765.4003452	42.187
2023.70244866706	3035703.71237557	41.82
2023.70758729684	3012203.74798702	41.267
2023.71272592662	2921976.72605751	40.349
2023.71786455641	2750827.23550747	38.829
2023.72300318619	2470491.51868064	36.217
2023.72814181597	1948933.78050565	30.319
2023.73328044575	839391.086484383	10.134
2023.73841907553	670134.708455676	7.373
2023.74355770531	583094.57297628	7.304
2023.74869633509	523385.971665621	7.402
2023.75383496487	469632.461538113	7.34
2023.75897359465	433775.999574934	7.492
2023.76411222443	409543.136410781	7.596
2023.76925085421	369915.551500681	7.684
2023.77438948399	343032.665212492	7.707
2023.77952811378	336761.441970713	7.635
2023.78466674356	453823.251444741	8.754
2023.78980537334	428416.704053074	8.763
2023.79494400312	408068.585028323	8.808
2023.8000826329	385298.012944682	8.732
2023.80522126268	370430.729017241	8.813
2023.81035989246	344817.538011341	8.782
2023.81549852224	322142.834374877	8.835
2023.82063715202	310682.385416191	9.199
2023.8257757818	323157.087380489	8.552
2023.83091441158	343523.951344301	9.216
2023.83605304136	372790.440566617	10.036
2023.84119167114	412725.050310004	11.025
2023.84633030093	474341.656329043	12.198
2023.85146893071	574047.172035834	13.318
2023.85660756049	658445.065099848	14.453
2023.86174619027	927238.796907194	16.107
2023.86688482005	862269.163324339	16.853
2023.87202344983	797587.517101781	17.399
2023.87716207961	742282.747084307	17.979
2023.88230070939	877806.103942129	19.308
2023.88743933917	760798.4157672	19.358
2023.89257796895	662482.210704747	19.423
2023.89771659873	552478.633578181	18.485
2023.90285522851	478433.548014288	15.644
2023.9079938583	443277.851450259	15.698
2023.91313248808	415110.209345898	16.086
2023.91827111786	386910.777708209	16.603
2023.92340974764	365151.989540302	15.505
2023.92854837742	344850.281632946	15.644
2023.9336870072	334008.889222433	15.41
2023.93882563698	321010.342946105	15.012
2023.94396426676	321642.736947085	14.661
2023.94910289654	413093.297119931	16.952
2023.95424152632	399338.358286719	16.679
2023.9593801561	393155.826405198	17.243
2023.96451878588	363281.927853353	15.145
2023.96965741566	343756.063835349	14.213
2023.97479604545	317532.585270656	14.338
2023.97993467523	280978.235436543	14.41
2023.98507330501	230288.820589529	13.992
2023.99021193479	179811.804374023	10.098
2023.99535056457	140071.804119715	7.24
2024.00048919435	105847.32837388	5.35
