time	diffusion_coefficient	number_of_branches
2023.49370310542	28860.7281792264	0.006
2023.50271825393	29748.8881589708	0.01
2023.51173340244	23470.8121845069	0.022
2023.52074855096	22832.4488951268	0.075
2023.52976369947	41264.5535977956	0.117
2023.53877884798	66961.4553080412	0.137
2023.5477939965	66614.6024026934	0.195
2023.55680914501	84550.6691865335	0.206
2023.56582429352	89798.497032135	0.232
2023.57483944204	95958.2579604303	0.38
2023.58385459055	100675.973953626	0.509
2023.59286973907	106262.738834516	0.637
2023.60188488758	131016.501101164	0.914
2023.61090003609	145527.213592204	1.236
2023.61991518461	173922.287828074	1.747
2023.62893033312	212604.258820397	2.438
2023.63794548163	273671.563194861	3.245
2023.64696063015	359895.81668152	4.359
2023.65597577866	485029.591812778	5.859
2023.66499092717	685203.771264508	8.21
2023.67400607569	1083777.66259049	11.843
2023.6830212242	1808405.94798135	19.149
2023.69203637271	2826284.44814164	49.71
2023.70105152123	2715069.50351882	49.573
2023.71006666974	2671079.3369108	48.64
2023.71908181825	2449002.78387146	46.169
2023.72809696677	1831359.53979827	37.223
2023.73711211528	645759.912522027	9.054
2023.74612726379	510703.830836434	9.196
2023.75514241231	424995.38848371	9.226
2023.76415756082	382743.084312848	9.441
2023.77317270934	335548.188908543	9.493
2023.78218785785	458016.316491431	10.436
2023.79120300636	412142.72824127	10.625
2023.80021815488	378930.987849349	10.651
2023.80923330339	345747.673995033	10.769
2023.8182484519	316803.780631692	11.134
2023.82726360042	320828.085480708	10.935
2023.83627874893	366738.077395634	12.48
2023.84529389744	446801.150634893	14.741
2023.85430904596	585439.139908316	17.573
2023.86332419447	835533.68467171	20.411
2023.87233934298	720913.815172508	22.555
2023.8813544915	799161.498886481	25.444
2023.89036964001	613910.573348847	26.316
2023.89938478852	446360.863773048	26.454
2023.90839993704	396316.778858702	24.506
2023.91741508555	364364.079189941	25.89
2023.92643023406	337264.802358827	25.211
2023.93544538258	328871.220144625	24.952
2023.94446053109	334133.054214999	24.62
2023.95347567961	444479.02286799	27.151
2023.96249082812	429239.763309299	28.086
2023.97150597663	418455.667687993	26.434
2023.98052112515	379293.906841183	28.663
2023.98953627366	372649.589237853	29.784
2023.99855142217	407080.62982213	31.391
2024.00756657069	539619.667222733	37.507
2024.0165817192	830896.180805003	42.75
2024.02559686771	1154025.26532816	45.043
2024.03461201623	1084263.21641121	50.782
2024.04362716474	1023230.05957364	61.172
2024.05264231325	856188.468581085	73.314
2024.06165746177	596184.712231899	97.02
2024.07067261028	786287.874477579	116.831
2024.07968775879	862460.826087479	131.737
2024.08870290731	845108.471850248	136.35
2024.09771805582	766335.350145414	136.297
2024.10673320433	657499.187869225	132.939
2024.11574835285	591180.31391916	114.308
2024.12476350136	646255.388690952	93.863
2024.13377864988	634706.825876811	95.886
2024.14279379839	573244.286046861	86.333
2024.1518089469	498324.114935884	84.052
2024.16082409542	365023.880227346	77.769
2024.16983924393	288481.149836985	66.859
2024.17885439244	221670.506061252	57.212
2024.18786954096	187579.808464436	52.581
2024.19688468947	142085.691581748	48.391
2024.20589983798	110131.451680345	37.067
2024.2149149865	72197.9269737517	29.079
2024.22393013501	56154.9052987752	22.364
2024.23294528352	60936.4606394437	21.505
2024.24196043204	64034.2517297334	22.433
2024.25097558055	49201.2735508854	18.867
2024.25999072906	37632.5748002813	17.867
2024.26900587758	35936.7672709934	18.574
2024.27802102609	24588.0618707876	17.272
2024.2870361746	23956.2796134295	9.801
2024.29605132312	64783.4067291315	11.721
2024.30506647163	77105.3255659265	9.134
2024.31408162015	57882.0058776494	8.557
2024.32309676866	40896.9523460003	6.894
2024.33211191717	21914.3122332297	5.47
2024.34112706569	9571.74762606413	4.105
2024.3501422142	NA	0
2024.35915736271	NA	0
2024.36817251123	NA	0
2024.37718765974	1717.87509289235	1
2024.38620280825	1267.38964056435	1
