node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startFlyway,endFlyway
679,680,0.0645290811206347,-104.476884658994,41.4584259714548,-109.173363872963,40.959925063734,0.0645290811206347,0,2024.44215411351,2024.50668319463,NA,Central,Pacific
680,681,0.0314745776307883,-109.173363872963,40.959925063734,-112.807058982547,39.4460919306297,0.096003658751423,0.0645290811206347,2024.50668319463,2024.53815777226,NA,Pacific,Pacific
680,1080,0.0328263829924718,-109.173363872963,40.959925063734,-107.895280454139,42.1961725135286,0.0973554641131065,0.0645290811206347,2024.50668319463,2024.53950957762,NA,Pacific,Pacific
1080,1081,0.00204354144503038,-107.895280454139,42.1961725135286,-108.143742928995,42.3400189321482,0.0993990055581369,0.0973554641131065,2024.53950957762,2024.54155311907,NA,Pacific,Central
681,683,0.026488679602485,-112.807058982547,39.4460919306297,-108.851003352587,40.1379789606224,0.122492338353908,0.096003658751423,2024.53815777226,2024.56464645186,NA,Pacific,Pacific
1081,1104,0.0244510384534702,-108.143742928995,42.3400189321482,-115.276897156687,42.7282571624948,0.123850044011607,0.0993990055581369,2024.54155311907,2024.56600415752,NA,Central,Pacific
1081,1082,0.0394025848740389,-108.143742928995,42.3400189321482,-108.40013299811,43.0164575698674,0.138801590432176,0.0993990055581369,2024.54155311907,2024.58095570394,NA,Central,Central
1082,1083,0.00395875133150425,-108.40013299811,43.0164575698674,-113.635280951122,44.8133504740551,0.14276034176368,0.138801590432176,2024.58095570394,2024.58491445527,NA,Central,Pacific
1080,1225,0.0493667453482096,-107.895280454139,42.1961725135286,-109.517999261326,42.2824121885674,0.146722209461316,0.0973554641131065,2024.53950957762,2024.58887632297,NA,Pacific,Pacific
683,685,0.0379913645506278,-108.851003352587,40.1379789606224,-108.858005275521,40.1368987298023,0.160483702904536,0.122492338353908,2024.56464645186,2024.60263781641,NA,Pacific,Pacific
685,686,0.00590376068576171,-108.858005275521,40.1368987298023,-107.875478446326,40.1070351076031,0.166387463590298,0.160483702904536,2024.60263781641,2024.6085415771,NA,Pacific,Pacific
1225,1226,0.0204135962145127,-109.517999261326,42.2824121885674,-110.774422488531,42.606760614701,0.167135805675829,0.146722209461316,2024.58887632297,2024.60928991918,NA,Pacific,Pacific
1082,1098,0.0290819322217004,-108.40013299811,43.0164575698674,-117.75965613094,45.1046583399385,0.167883522653876,0.138801590432176,2024.58095570394,2024.61003763616,NA,Central,Pacific
1104,1107,0.0458230738834235,-115.276897156687,42.7282571624948,-109.334603314168,41.7339420389959,0.169673117895031,0.123850044011607,2024.56600415752,2024.6118272314,NA,Pacific,Pacific
1107,1108,0.0019848795355264,-109.334603314168,41.7339420389959,-109.120480566776,41.820935462572,0.171657997430557,0.169673117895031,2024.6118272314,2024.61381211094,NA,Pacific,Pacific
