# BEAST v10.5.0-beta5 Prerelease #f37ecb6a4
# Generated Thu May 22 05:58:18 EDT 2025 [seed=1747907895683]
# -beagle_cuda -beagle_double -beagle_order 1 -save_every 1000000 -save_state run1_beast_state.dump ../loc-labeled-b3.6-JAN7-concat-genome-codon-aln_for_phylogeo_n543_Out_HMC_SkyG.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.logPopSize51	skygrid.logPopSize52	skygrid.logPopSize53	skygrid.logPopSize54	skygrid.logPopSize55	skygrid.logPopSize56	skygrid.logPopSize57	skygrid.logPopSize58	skygrid.logPopSize59	skygrid.logPopSize60	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	pInv	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
115240000	-66708.91504273975	-9101.887231872115	-57607.027810867636	2.0453688652537863	2022.6704781292817	94.1733310900447	0.23558360794911679	-2.4503745624978817	-1.0177648968694548	-0.17759063782549295	0.5116948605667844	1.9102709895312413	3.52575051156748	2.9496166250114624	-0.8853751135287768	-1.3668486456895053	1.0952523350060295	0.24933235805806805	-1.1226369609666613	-4.063627313619232	-4.66924792502806	-4.027355998075867	-6.221103186086049	-9.254612204228113	-10.512996394251504	-13.703634913705812	-17.036833873018548	-18.09596420713875	-17.489347837941555	-17.498790441843163	-18.32764940315623	-18.5936144185274	-18.942929900659383	-23.36764936983872	-18.922769230846395	-19.274309529948912	-20.535159011994367	-20.514215597444633	-20.718894733675867	-20.72940581580247	-19.64149930077073	-16.867616621012477	-13.067822483665449	-13.07560760044466	-11.47848257495874	-13.290651301026148	-14.312784250361235	-14.880333379689974	-14.501156447258857	-12.447589080882901	-15.26889812795314	-15.986242353440288	-16.540771726051815	-18.30138670908925	-17.214244815822823	-14.378759723692598	-14.006235860555977	-13.296335475215527	-13.61723353486775	-14.193069506715126	-15.666152970739104	-15.134209760833473	-16.578607972703313	-16.011275983857878	-16.52912385222385	-18.308464111480898	-13.563940168200673	10.0	0.3908685755711624	2.349120862675622	0.20728381822371836	0.01728432621644594	2.7178152166838734	0.31762720062919675	0.5884449222783978	0.9527720329709738	0.0036788233017354083	0.001024278621054722	0.0036555996985758667	0.2698730503985244	0.06164001784291889	-57607.027810867636	-7527.52604608352	-1567.6961766913976
115280000	-66696.44054506675	-9107.985024575852	-57588.455520490905	2.038224050104172	2022.6776229444313	94.10034551318917	0.09703191816882334	-2.720713178040196	-0.8864357633828588	0.5265196414723073	0.4899476711107284	1.7226066044636419	3.6559521791845846	3.0467428461134407	-0.8094092339457818	-1.590214945434826	0.04303547723195014	0.009053504943555418	-0.5048973347318617	-4.346244501935453	-8.424974388927742	-11.266355114263911	-13.74133295735615	-15.141705947634984	-12.760958760024636	-13.183919699047769	-16.39203611977086	-18.246710917425588	-18.163680191121045	-15.715294202355345	-20.783682215701987	-19.58598058077074	-18.956550425790645	-18.159020727707148	-25.81915457079997	-23.311216449091333	-27.39508009961313	-28.1435115984132	-29.473092846936257	-29.46429205294239	-28.31232029702931	-29.767450010399205	-26.88304443507312	-27.430796961343873	-36.84138292732181	-43.01053398853636	-41.711808404906336	-36.45136428950841	-31.48796509636107	-28.220498829228934	-28.036446300024146	-26.96762458316298	-26.04263428383141	-26.765619511681347	-28.695363016448443	-26.976784426605306	-27.273604799034416	-24.992691993363962	-23.60748935127708	-27.305399775540835	-25.051624191287587	-23.09649718050412	-20.686285424075127	-18.495555856154823	-17.33234066476664	-11.626007635517206	-6.511805137758009	10.0	0.4172677983863475	2.3748062074155767	0.1776820941174254	0.026346915349651966	2.7114642157446345	0.2924327689863831	0.4919637326411984	0.796508451068997	0.0037077525260106547	8.602581576752606E-4	0.00370247966225677	0.22522241090190556	-5.848331105842367E-4	-57588.455520490905	-7527.52604608352	-1574.866943372292
115320000	-66699.90106170159	-9087.596220479132	-57612.30484122246	2.059813181663749	2022.6560338128718	93.48464762544737	0.24932439528816422	-2.1063517455951577	-0.6063429646514451	0.278772300647901	0.8278837634354932	1.6805511182477562	3.56069022362757	3.229044912377973	-0.6716283027117003	-1.660085859129256	-0.7977586539771754	1.0743418837813126	-0.4069812051108051	-1.5329341984346065	-1.8780124582038853	-3.87220161233191	-7.575935447123786	-8.981197371210966	-9.941379939704056	-11.390645351466777	-12.37323913833307	-11.580232355949267	-12.922566350280977	-15.172576179742004	-16.768558265003254	-16.88411611135866	-19.739634680792328	-19.59954982438641	-18.263495255018135	-16.896405105516667	-20.55246456945163	-22.642166390735813	-24.626960424241833	-25.344303486517454	-22.92419952182455	-20.98046202503152	-24.42090213959737	-24.44306322628407	-28.431802634249532	-25.621181655849593	-23.47967597780997	-26.79951587605155	-30.2864761850179	-31.588797675184267	-29.74995759487401	-30.74368596301598	-28.994486342191475	-27.075290507917412	-29.162198735332712	-34.69081304253333	-35.18128099410267	-33.63842237901559	-34.9851554373518	-36.57478218434519	-35.82241482495686	-35.61359643852839	-35.93349537861238	-36.293456814767914	-37.17665582951337	-37.421174994103765	-40.39638654595635	10.0	0.4092715323670259	2.4079473832646117	0.1776820941174254	0.026346915349651966	2.7168452321046246	0.26190684279668	0.47431238465333	0.6370023325688493	0.0035980887373837445	0.001000263593321605	0.003551108933228907	0.2667587396980568	-0.05092919392373145	-57612.30484122246	-7527.52604608352	-1553.5943625577688
115360000	-66643.96776908718	-9054.806233298514	-57589.16153578867	2.1390407908247995	2022.5768062037107	92.90518601826281	0.19229856930278483	-2.756984756826792	-1.9051977060072922	0.11336625953289241	0.35872653237601154	1.7881998229740048	3.44194874541208	3.2080461411814003	-1.0440796627242586	-1.7684880105755851	-0.8278853152876634	0.5059856645951941	1.614970122093699	-3.568783377051574	0.7353864683814224	1.6695257582822294	2.2531127432713034	-0.4524643570296203	-4.28474867596	-1.4473644429340982	-2.376323413805904	-4.590722683278679	-4.798171391865176	-5.310619368278903	-8.226294499014429	-11.474383391711045	-11.428809974606477	-15.52627524403428	-20.604657624607064	-17.853557624190724	-17.65940191201451	-20.713070014396028	-19.85751302042983	-18.554351499447247	-19.288359036333098	-17.601894644068746	-20.982473895926546	-20.91143256324115	-21.512531859936285	-19.564922475527027	-22.872319395744512	-19.52258960959389	-20.221627724700898	-20.594457085093637	-20.00671341055689	-14.513816920894534	-19.57402773810285	-18.599893002299858	-18.24171729495915	-17.00507065710824	-14.93841533863611	-13.37950264165959	-15.753865725476839	-17.89518775309974	-20.72600334925057	-19.652609123341577	-18.47618522409023	-20.838372586050635	-16.834233966582012	-19.760488568703195	-18.55465300025087	10.0	0.4126172811550408	2.3870469082656487	0.16704674263893118	0.015024087461578284	2.7233345921061876	0.29493038837263313	0.6294917924944968	0.9294418722830654	0.003758852735421421	0.0011006106228889508	0.003711216406764966	0.2779113463314358	-0.0023134213347728735	-57589.16153578867	-7527.52604608352	-1520.7154032402345
115400000	-66682.84923644074	-9072.20269331121	-57610.64654312953	2.120058020564447	2022.595788973971	93.7741359354448	0.09381202069338272	-2.392032451864929	-1.816835737975548	0.6964775506499573	0.6701564586696047	1.809712401402365	3.571227467565034	3.1782129327316	-0.9729759124003043	-2.2101864352548195	-1.0987618055673276	1.39429472679521	2.4094250906825017	-2.252519503884061	-1.5744557277260935	-3.5089687955425455	-8.667487037775363	-11.49636184154208	-11.891394029693553	-12.173170429569021	-3.8710356488007274	-2.035313269880852	-2.2313848615646394	-5.4339371746877	-8.394214304361425	-9.576230098306239	-10.713554650746255	-9.581971892622763	-11.89719716677457	-9.544010619416678	-17.855956600702438	-15.223054616672309	-17.2047960449109	-18.654968301074746	-20.445793097487176	-16.931481059684135	-18.38014141673477	-20.302987225342196	-20.44610265601914	-16.983192355582926	-17.252805326594828	-16.074423645352155	-17.501280527999384	-18.824443997005766	-15.801593322779972	-20.598725890378503	-16.413089550102168	-14.147247120731315	-19.309284875218502	-22.239275567589278	-17.961173986713305	-18.473702775673427	-19.725194907711494	-15.21681604277796	-11.207426818681869	-7.495320905364633	-7.864715368321473	-9.029715239902256	-9.447766427930755	-5.673536525103141	-9.52855217537585	10.0	0.3569948284458269	2.434004163570212	0.1958515141508399	0.015024087461578284	2.761543798511196	0.23658160786036686	0.5260482642997257	0.9613073649508268	0.0037037266121258466	9.693427959836725E-4	0.003695532216592583	0.2507813569478986	0.01838600499828502	-57610.64654312953	-7527.52604608352	-1539.0502261533134
115440000	-66706.73804219624	-9090.774906019751	-57615.96313617649	2.1642470569833474	2022.551599937552	92.84860275697584	0.07650440575095084	-2.216281722418022	-0.3846350280685229	0.7305658776215069	0.6230756478268484	1.5959441698190975	3.3795410711286267	3.2793591272034135	-1.1018373786120779	-2.2451037257946838	-0.14420885347251522	0.31107959520046613	1.3067116346400223	-3.6152555571225378	-2.327953487359876	1.445472868241778	-1.7692971192939178	-5.413125748363625	-7.017779043574432	-5.497789601497642	-10.82114050654376	-15.79716717521836	-14.517227758393236	-15.521117920458082	-23.069820209094793	-13.696316361453881	-13.327903065917587	-13.159145337279874	-13.437710577885746	-19.081824458530004	-17.349946371068935	-18.307220871380725	-20.945875991626668	-17.869850333872385	-16.85426279097343	-14.012259454271678	-8.831676995356931	-6.731982092103286	-4.6111141334882815	-3.89994727985373	-4.582936465301623	-3.6333771979049545	-5.012459896655833	-2.436273202071749	-5.4648564556235595	-7.910790686174804	-10.79141369337029	-8.854295754903402	-4.505345080858581	-0.5434097956986006	-9.158426866038749	-9.830352636840457	-17.584870363932005	-11.527986436794873	-12.97477165923105	-10.4492729876026	-14.622972129353435	-14.577109231893031	-9.279025117874355	-10.589870272860031	-13.968583891234024	10.0	0.4208291421101364	2.413777804048513	0.16234525362661803	0.015024087461578284	2.6454436538858563	0.3425800588673176	0.5276116773436985	0.9272934703676803	0.0038020144146382155	0.0010824238622594256	0.0037575960314346676	0.2761756961504366	0.0056271054734773	-57615.96313617649	-7527.52604608352	-1557.7989776754628
115480000	-66692.84083668643	-9068.067608008292	-57624.77322867814	2.1848908969478535	2022.5309560975877	94.0111111568824	0.45451852292815276	-0.4721208327793591	-1.0633302458598892	0.7147371761938581	0.7386752500142026	1.7577990927226508	3.5495155901239897	2.95793375321563	-0.8031906030269824	-1.3946152333835309	0.03258711484889752	0.1374359169411306	-0.40004652764664034	-1.900774377666986	-2.3627630825455497	-0.22396650277890978	0.7694745151988828	-0.7081056807889431	-0.08064624511662916	1.1586254772971256	0.8768824593155269	0.9776280243133119	0.7448190906208313	4.2147913112477005	3.980584677088689	6.316704141008335	5.720222624344086	5.937610735702249	7.343675857018418	8.33302124299976	8.699201848774246	11.042884801748764	12.267587522276365	10.996426963168473	11.337585320170147	12.00356204360385	9.197641512206749	9.337905918359878	9.577361039456187	9.13429095638937	8.547153487974022	7.276265430779547	8.235576128942586	8.652889287705644	8.757451795881977	7.08264106138502	5.155186189289608	4.268860086289824	4.497775221533988	3.559660754910359	2.545055265968626	5.21087756242651	6.903442754911671	4.927066982348349	5.444346649854297	5.834827937224038	5.1520880795756465	4.522684400457686	5.826711068932111	5.111316921074927	4.685940161500224	10.0	0.4154762008198002	2.4091488387563276	0.17410893243496245	0.03199863944107834	2.6889608692321882	0.2803065193156627	0.540199877203592	0.9210403848749434	0.0036738035084047153	9.77747370138246E-4	0.003698645044962862	0.26227322719674157	-0.10289112546762785	-57624.77322867814	-7527.52604608352	-1533.3173373451627
115520000	-66679.69537774033	-9053.244629353128	-57626.45074838719	2.171173519968926	2022.5446734745665	94.05859651094617	0.39920458839007905	-2.413369758278575	-0.39632059871101716	-0.6038834005765962	0.5143927395098484	1.5262841422681008	3.680069936660621	3.222494370030753	-1.2030353364262047	-1.5740752623258496	-2.1811094440954464	1.9784461713875257	0.6266372734541639	-1.607475794208908	-3.648266602624567	-2.353073117767346	-3.3672089471806705	-2.367922113186526	-0.5209077252827936	0.1876575589904035	-1.5244983525994023	-2.4341646450773124	1.6430573446644972	1.4614751562213653	1.047530125886741	4.9538620882848825	3.5902893640941533	3.325214191305199	4.87017657241865	3.015845108822101	3.0963911106527293	-1.1072264945773354	-1.1328809970937341	-0.5793539081811322	-4.527948925084448	-4.111698744979016	-4.558836466219166	-3.079343607437119	-0.9849810317714012	-0.3368941683119187	4.012484124049135	4.8004828754043	2.597831643276961	3.5840362755213357	8.26303626909161	5.632620960214413	7.050263973536276	8.397706285130306	8.67429234598129	6.353772124565796	6.020526343743159	8.267749877982832	9.39547683990487	10.900908843300453	10.42801379068265	8.139243101113061	8.07055485745146	6.655438114020212	7.0399942508848214	6.047726664236015	4.802552763029449	10.0	0.4915021804504647	2.3998576448991367	0.15740024686857848	0.030662535186275187	2.6127729416752383	0.3078044509203261	0.4657885844653556	0.6399461458968714	0.0034075638063914325	0.0010178123017700591	0.003444800554635469	0.2876267195774908	-0.0031523376303574297	-57626.45074838719	-7527.52604608352	-1518.8354863748666
115560000	-66713.99204589981	-9071.91103608554	-57642.08100981427	2.1583566883689644	2022.5574903061665	95.31061891085639	0.29555248769881104	-1.5821177996197444	-0.6562866545847925	0.6701309709238118	0.6952399039276336	1.7083284936310292	3.5682060059469425	3.278837246306369	-1.026025319682565	-1.570262069398027	-0.16347049531631108	2.0167451941285846	-0.05480220289282296	-3.280842201304324	0.3292231675833202	0.7431367110891332	1.5863917820438027	2.204497958687019	3.1610327301244467	4.206124503735782	4.509862304865788	4.295083795544692	4.597122811331165	3.453450383156377	2.7568722095937623	2.746934385646344	2.369650997480279	2.2005484358053264	2.33221068951524	-1.07527064130706	1.0082168909267544	1.1892272129257004	3.038505968031344	2.816386504210545	4.582238141745655	3.4766988174832005	2.394830567913023	-0.27911630874349247	0.9238808221316317	2.740227233920561	1.5171309710819962	5.342865861815067	3.575394197846627	5.6127751242998505	5.080990211421575	6.155204144375984	6.505904038246497	6.921157891212196	8.23843810403957	5.660863920095427	7.293029084470253	7.9465529419152805	10.36803396964626	11.814274786139855	15.28750386586291	17.986864614319753	18.230604847811268	18.72756521859455	18.6641336296911	20.017183327045938	17.68198221904927	10.0	0.4632365561939206	2.342863381126066	0.1700575346135273	0.022647635010277306	2.705574819046006	0.2956200740102222	0.4799098023685958	0.7159538219163949	0.0034867340643383003	8.308998414439645E-4	0.0034884585928720933	0.22833796638152815	-0.033525959304581056	-57642.08100981427	-7527.52604608352	-1537.7579576073708
115600000	-66704.98230907592	-9093.969828300926	-57611.012480774996	2.1315824808089605	2022.5842645137266	94.76663168245423	0.2890091804973202	-2.6137884281464236	-1.3575541282456216	1.532298374505279	0.3940391909315928	1.546093835649966	3.777228072792026	3.0471996357521327	-0.762268323624492	-1.8316211829306202	-0.6672738439916306	2.6012778791075797	0.6909924446512522	-2.468607079719815	0.2219382024887243	-0.44050013493785023	-0.8545365362309287	0.7269650272888852	3.9001124872200403	3.3521086274978784	5.126893924339765	6.905279231345692	6.923226922709422	11.416024707892921	12.685728954230163	12.086148812643644	11.001880617898482	10.288181651289655	9.65880148843707	11.695834825145376	12.93195456756321	13.165074629711539	14.992300545619928	17.281943807641074	17.05911100808668	17.355481485960006	13.600226185934364	11.426468681409522	8.924941993318104	9.188860841882741	6.40838559998869	6.96277298668453	5.147365035010483	3.9013815968646863	1.8796604824967422	-1.0144149504783426	-0.7848331407876031	0.03695757563326113	2.270396389909891	0.5517849114876374	-0.2591481748142837	2.2900080789480026	3.476269889446319	5.229293160046422	7.299832472740602	5.677103274952074	6.520312024871645	8.685849878155306	7.327371742865732	9.531494441134774	8.826366181002324	10.0	0.4011414739378617	2.36251048113278	0.1782285304785787	0.021283465310246774	2.768420004545412	0.26841604459514024	0.4732746183512424	0.8695329449501498	0.00378101099726964	8.996094096323418E-4	0.003717882189297325	0.2296667355719117	-0.03153625379922123	-57611.012480774996	-7527.52604608352	-1559.7828204112081
115640000	-66731.86100741762	-9101.579285346748	-57630.28172207088	2.139339686803262	2022.5765073077323	94.75349161438781	0.3079223749085655	-1.2159945740724378	-0.6333315183155928	0.3703444709764115	0.46204107534932903	1.518645593181808	3.6690272983119923	3.319856279782039	-0.849516167330978	-1.0069520969897474	0.07790172912448776	1.1967367520476575	-0.027339641276400206	-2.0398640001256982	-0.9440104969695555	-1.873051367426041	0.46149913685087124	-1.966315992503	0.6004420365037365	0.7473651299574738	1.677603429251424	-2.487242836867068	-0.5336920403165611	1.4888705727837903	4.707242453975938	4.278172988868045	6.471452742709219	6.832547134456287	5.820821623799626	6.928955817792415	5.840751535936246	6.456878051636756	5.436384123862596	7.348275515500198	4.7393569583335635	2.9190632418412257	4.072993994625419	5.227081215688854	7.654354613597308	9.836552300119202	12.527103547140538	13.388447041877981	13.83606476537896	13.52598023880399	13.781742945091079	14.915313559034242	12.476207829429699	13.800712253481578	15.65221059140053	15.48430773505919	12.625202498831168	11.204339204004121	14.225714634249453	14.884977845046862	13.387388586242452	13.5029593316198	14.696606194104984	13.765440543853268	13.863884096552392	13.123605339225248	16.882974338681386	10.0	0.43218528444999676	2.362076644088855	0.20529560505850764	0.021283465310246774	2.706969372952081	0.27218962814033193	0.49279901836461304	0.7745160867277775	0.0036030578858171143	8.86022345353167E-4	0.0036038723792029192	0.24438943540463076	-0.010053621933220876	-57630.28172207088	-7527.52604608352	-1567.330870922554
115680000	-66643.16381508955	-9068.165054341163	-57574.998760748385	2.132116237882063	2022.5837307566535	95.24389701052267	0.3179653454803259	-1.814515798815719	-0.1345153436341271	0.23971577641202924	0.3291821621513587	1.4952073513329405	3.5523569442636895	3.202320959107922	-0.7850782683701732	-1.5072387914091991	-0.9909064821535584	0.1837865666752869	0.7626908696918906	-3.0096002811460245	-2.4530993330984927	-3.1722252387341117	-5.3310897749559505	-2.1323477020162236	-1.1845611012536392	0.5305421183351569	0.4737761283361822	0.022517983334121056	-0.651382666279263	-1.2054701263177061	-2.711910418429765	0.5761518977761537	-1.8232510907518757	-2.7972034052810004	-1.5505463881836627	-1.782389157702149	-2.7061568942824623	-4.583329670025916	-3.4533233098163443	-4.072282722514698	-2.235074410806556	-2.476929896008092	-0.6683781827589046	-1.991605275755335	-0.028616651309259916	-1.1679795405568405	2.146616891407628	1.3151035171390317	2.916057218009775	3.4361212508131787	5.247150490028184	6.739037462811675	7.670559628551106	11.695473799222542	13.822597789662924	13.73811855805183	15.130180930291312	15.348978129481322	15.112531543151926	15.095589523260767	16.09587113988422	17.451750567701858	18.10117065561453	18.631547592480622	20.621945008440104	20.406307765052524	20.340190418370288	10.0	0.4433618355525572	2.314723700925583	0.15412523379117138	0.02285211053822241	2.7309466821999195	0.3339904369925648	0.4834824533754091	0.6479449064244762	0.003508100504819806	7.536763200636424E-4	0.003481155471682231	0.21817408312188336	0.010672122096461763	-57574.998760748385	-7527.52604608352	-1533.9268098189664
115720000	-66714.22044439774	-9099.334741104942	-57614.88570329279	2.1470191660109967	2022.5688278285245	96.2265105405899	0.23261511820562528	-2.345738944991866	-0.7257277701714446	1.2835136321425353	0.32490559997503415	1.7736126667009646	3.6819407407771254	3.29606182487769	-0.5619571138260595	-1.6911402672317404	0.021832082893058907	1.8195635178217902	1.1586818971003203	-3.0934383490013553	-4.34090488983303	-5.69189003552428	-7.6587189436405705	-7.007592232980167	-6.255469175753518	-4.41885558108553	-6.218633431964152	-9.136464142547304	-6.2026226243059925	-4.8380176745957995	-0.08718916422069815	-0.6343694776730566	-0.8392647301527076	-3.2092488780671204	0.056053894632119405	0.4051683426807031	2.023625940649298	0.7187974085819716	0.9064488850411139	-0.9993485377834681	1.4947480737170957	1.3994725625453506	4.326675509006281	5.526694373972232	7.213551448647607	7.665577591463364	4.960859053122679	6.743637653661462	9.08129348772581	11.357053433405557	9.807742958938647	11.055923764152531	9.008123130501989	6.932928110479259	6.830878620339519	2.3950350070777273	3.6758473002478045	3.1832154771789054	1.0131070874079593	-0.04538643669334122	-0.17734720534475557	1.6349453268229763	3.6126818315393567	1.8581224624882346	-0.9207138481734747	-1.5363638699478857	-4.735661943910343	10.0	0.4268392335368778	2.384776544818763	0.1815021967598246	0.023228929190895885	2.692712556301777	0.2909405393918802	0.5056442888132432	0.7816550492232662	0.0033970148003654283	7.541250208600615E-4	0.003381254530799248	0.23028786321406416	-0.017191158740990378	-57614.88570329279	-7527.52604608352	-1565.3929646256727
115760000	-66689.3759071155	-9083.362615845615	-57606.01329126988	2.1034436516293393	2022.6124033429062	97.48565798672912	0.6100770680578956	-2.3274601030076383	-0.8309227570418253	-0.06181454809497325	0.5270639807127514	1.8269615583238896	3.5660093948274074	3.2883941200609907	-0.7633446821646463	-1.6819354542331444	0.3773082859698937	-0.9838680488933976	-1.2375436200712473	-2.125155499469825	-2.67404605393644	-1.7425651776021698	-0.7255426156331493	-0.8505643008182251	0.9041851325401447	0.013906561798120984	-0.6949085464689332	-1.0261913307860788	-0.6960141649218968	0.3978052688984842	-0.4101176982266609	-1.5018727815512836	-0.5378654992163611	0.2926400922600418	0.7044753139059059	0.26760143507899065	2.0347963745846034	1.331491710216936	0.3452207532400836	-0.7599800855231171	-0.613518330709653	1.547970605391953	1.4367404187761816	3.8198976453320452	3.5248502296996223	3.0942365030031973	1.239378172804446	2.293475207509122	4.208693077214342	5.5344413141813575	6.318383777865408	8.050436761564503	9.942889565207327	10.749059399589393	9.083543430468678	8.811580523657282	8.806638966297022	8.154084583580252	8.007017535018097	6.442842956766524	6.1701116653787995	8.889196800353265	8.277729069203273	8.220142074536474	8.750375267407913	11.070596062591386	10.973000314627166	10.0	0.45143177332082657	2.277163089360413	0.1975017663581219	0.01569403490410936	2.7457869093481024	0.31242242670844456	0.4097565589938289	0.5169440445824309	0.0032183901912588224	8.180384286665815E-4	0.003235391963443261	0.2614605627326993	0.014466153274038412	-57606.01329126988	-7527.52604608352	-1548.6954538255395
115800000	-66703.71001479062	-9106.525569183696	-57597.184445606916	2.0732513557285195	2022.642595638807	95.3492876519515	0.36947565999888626	-1.8747930560554626	-1.5427000163600721	0.5698740335796504	0.5529194873608111	1.6479111806813813	3.6150927251466953	3.19392336143661	-0.4956454464522297	-1.2088700317022463	-0.6899280943783591	-0.0635681483437111	-0.07758758969379342	-3.0992074131340672	-5.12541904849582	-5.650466567317673	-2.348374450414368	-2.445919811429443	-2.290257194645293	-1.4870682259872303	0.8626893895502018	1.102528432661262	4.960516583414908	7.1914378155057195	5.675152040779325	7.7989591463452195	5.168063328666636	4.451384095604967	3.658957050624561	0.09486922932231419	-2.228965800925469	-2.224040431739887	-2.1343089083767923	-2.485467360690329	-3.662266580950194	-2.5759946296811846	-3.1916899668346894	-1.1263677552695002	0.9771320433746153	-1.5252968086442176	1.0725322357255442	3.3549340638689826	3.824002628573945	2.8825199155718564	3.668227249595849	1.2941027494734594	-0.4280878186630686	3.601976029310386	5.790573170678489	5.015796704439153	3.8488753699376024	6.06502315809006	5.89910775974141	6.579562248150701	4.434943473375425	3.2713537952590617	3.7771978077551642	2.896076955543972	5.477876955488099	7.885882055527944	8.912784054009844	10.0	0.43593752308389966	2.2539464926799053	0.2073013619566947	0.01569403490410936	2.7907139273419546	0.2964066600334544	0.5584098230885209	0.9853232580803376	0.0035912504388072005	7.461350556777345E-4	0.003599409629923697	0.20901988200588334	0.0024365428047326367	-57597.184445606916	-7527.52604608352	-1571.967990801703
115840000	-66653.45991584883	-9052.503599638992	-57600.95631620984	2.1037072608317264	2022.6121397337038	93.7169697984309	0.3913940813148799	-3.1098415361170617	-0.04835047131149432	0.6780812400452576	0.27087370238984787	1.609333810270325	3.677827127809315	3.279711358921598	-0.8495341730063964	-1.961818333143618	-0.9188374392463063	1.0518283424953885	-0.5500845682825035	-3.3810563388291692	-3.873253373191678	-2.8610018441875638	-2.6908548824722636	-3.1260060390152358	-2.3561545698771216	-1.9590323571579442	-1.2470376633112918	-2.501587985684973	-2.9872032982475667	-1.943610237387804	1.4264262306818976	1.244922911729148	3.2518876470362628	2.7651904375986254	1.8571550147359053	1.8481094043767181	4.280779632110488	6.609277910665382	6.111862291145967	7.7538889664488275	8.516189131721502	8.543794293366874	7.342139097042396	7.752620030986837	7.658937764989891	10.518486794200586	10.612048206119871	13.206658840285218	13.61307596375584	14.373066559658758	14.653964147628978	16.161521678147274	19.17522959744732	17.609228702222342	15.481867044566727	15.072505415253874	14.472680083404375	14.04435003890374	13.540701507237264	16.54430953827964	14.49834317232106	16.41134166481642	17.37649054174655	17.321958630432054	16.940000611757455	16.166495587777888	15.878042273287855	10.0	0.400423879678195	2.3382018987321684	0.19848515624270793	0.01569403490410936	2.7172527633124335	0.32994226713040403	0.5848248083069713	0.8974583084584948	0.003847690603509167	9.849289970459815E-4	0.0037988055055089135	0.25807458692095114	-0.019473945583620846	-57600.95631620984	-7527.52604608352	-1517.7735896897714
115880000	-66663.90553377318	-9051.365341539298	-57612.540192233886	2.052717435610863	2022.6631295589245	92.60396251124364	0.08890000550756859	-1.3201193235842008	-0.9750679064975851	0.5654033383063994	0.49101993944141237	1.887372906230635	3.5373448771110314	3.379518161017194	-1.004064799406086	-2.0790147773331453	-0.08327581319838165	1.8144068591583398	-0.7927281269433427	-4.605181788632255	0.5079221196679337	1.2882580976297788	5.089793657178124	6.898594401822562	6.723535288484215	2.1342593613310306	2.4786065454476445	2.631595962352799	3.7463075729807893	3.788562495438034	4.401276979402377	2.8984910678042035	7.111128566440109	6.862003475438208	5.81870543876184	7.852784300767646	3.385265493057861	8.145028374040654	5.766180058114319	3.6880338765613883	4.701455277994248	5.0112717717979525	2.2753620715252247	1.1891607178252162	4.38688180036238	5.8888116033304385	7.629776280304816	7.791800052572632	12.908495818979492	8.270402049046169	6.720027746539656	9.365281302042373	6.373712562802961	6.387630156668582	10.20816821178977	5.444205447215614	4.24194972451831	8.588933035917085	8.575248394961555	9.009760837370806	14.066192966564023	14.017745398940225	14.230992402521098	19.566565045092418	16.16092737243097	10.627453279821061	12.276422290922945	10.0	0.4286793253186139	2.3184100264597878	0.21768472038093456	0.029195008226724127	2.734060255226511	0.271970664387447	0.43696480336344984	0.722679667693637	0.0035956041017797475	7.486563561202554E-4	0.003626287942850162	0.214109486273052	-0.020312119885257277	-57612.540192233886	-7527.52604608352	-1518.468317034613
