node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
681,412,0.021499492000812,-93.9176790750581,41.9823817619491,-93.6953869856589,41.9957359104541,1.11412545114063,1.09262595913982,2023.14288406964,2023.16438356164,A/American_crow/Iowa/23-007468-001/2023|H5N1|USA-IA|2023-03-02|avian|B3.2
585,586,0.0161695780385649,-72.2801568277997,42.5016915967187,-71.2736159591303,42.5216679516816,1.11730554781389,1.10113596977532,2023.15139408028,2023.16756365832,NA
586,478,0.00229935538145831,-71.2736159591303,42.5216679516816,-71.4376034897283,42.211797320622,1.11960490319534,1.11730554781389,2023.16756365832,2023.1698630137,A/Canada_goose/MA/23-015884-014/2023|H5N1|USA-MA|2023-03-04|avian|B3.2
872,318,0.00425361331329466,-70.7283680728696,-17.9491415466104,-70.30376039,-17.64664722,1.12782408127742,1.12357046796412,2023.17382857847,2023.17808219178,A/sea_lion/Peru/TAC-INS-011/2023|H5N1|Peru|2023-03-07|other_mammal|B3.2
872,319,0.00425361331329466,-70.7283680728696,-17.9491415466104,-70.699826,-18.137864,1.12782408127742,1.12357046796412,2023.17382857847,2023.17808219178,A/sea_lion/Peru/TAC-INS-010/2023|H5N1|Peru|2023-03-07|other_mammal|B3.2
733,70,0.0037169396165333,-84.7803489331986,42.5308328128067,-84.7762271170361,42.5593877696197,1.13604325935972,1.13232631974318,2023.18258443025,2023.18630136986,A/chicken/Michigan/23-008143-002-original/2023|H5N1|USA-MI|2023-03-10|avian|B3.2
733,71,0.0037169396165333,-84.7803489331986,42.5308328128067,-84.8992338931962,42.5734849150573,1.13604325935972,1.13232631974318,2023.18258443025,2023.18630136986,A/chicken/Michigan/23-008143-001-original/2023|H5N1|USA-MI|2023-03-10|avian|B3.2
568,569,0.019824222793037,-90.4105970024873,37.9861310416464,-92.206456442514,38.0836553667309,1.14121268370362,1.12138846091058,2023.17164657141,2023.19147079421,NA
874,320,0.0110074277337791,-70.124955071451,-30.1643379571719,-69.93163954,-27.38183161,1.14426243744179,1.13325500970801,2023.18351312021,2023.19452054795,A/sea_lion/Atacama/242444-1/2023|H5N1|Chile|2023-03-13|other_mammal|B3.2
568,467,0.0256137025587928,-90.4105970024873,37.9861310416464,-91.7940243864924,38.2147112975464,1.14700216346937,1.12138846091058,2023.17164657141,2023.19726027397,A/chicken/Missouri/23-008296-002-original/2023|H5N1|USA-MO|2023-03-14|avian|B3.2
569,468,0.00578947976575583,-92.206456442514,38.0836553667309,-91.8180732572823,38.257564090428,1.14700216346937,1.14121268370362,2023.19147079421,2023.19726027397,A/chicken/Missouri/23-008296-001-original/2023|H5N1|USA-MO|2023-03-14|avian|B3.2
569,466,0.00578947976575583,-92.206456442514,38.0836553667309,-92.0609521139867,38.0931491184746,1.14700216346937,1.14121268370362,2023.19147079421,2023.19726027397,A/chicken/Missouri/23-008296-003-original/2023|H5N1|USA-MO|2023-03-14|avian|B3.2
1026,189,0.0145984288244834,-88.393231043223,33.9170681003934,-88.3942119573582,33.916676483167,1.14974188949673,1.13514346067225,2023.18540157118,2023.2,A/chicken/Mississippi/23-008358-001-original/2023|H5N1|USA-MS|2023-03-15|avian|B3.2
1026,190,0.0145984288244834,-88.393231043223,33.9170681003934,-88.3055372697051,34.0705059709861,1.14974188949673,1.13514346067225,2023.18540157118,2023.2,A/chicken/Mississippi/23-008358-002-original/2023|H5N1|USA-MS|2023-03-15|avian|B3.2
874,875,0.0204360981856164,-70.124955071451,-30.1643379571719,-70.7504102351561,-30.5396457501656,1.15369110789363,1.13325500970801,2023.18351312021,2023.2039492184,NA
869,347,0.0447566491109594,-71.3341021519452,-33.0259840282556,-71.4293542,-32.69895,1.16070079360639,1.11594414449543,2023.166202255,2023.21095890411,A/South_American_sea_lion/Valparaiso/243136-1/2023|H5N1|Chile|2023-03-19|other_mammal|B3.2
586,479,0.0488746978472161,-71.2736159591303,42.5216679516816,-71.6726007166932,42.6652925088455,1.1661802456611,1.11730554781389,2023.16756365832,2023.21643835616,A/Red-tailed_Hawk/MA/23-015884-018/2023|H5N1|USA-MA|2023-03-21|avian|B3.2
590,484,0.0137620837111423,-81.8490928403527,45.5510600725518,-79.4738339502875,46.1062698036796,1.17439942374317,1.16063734003203,2023.21089545054,2023.22465753425,A/American_Crow/ON/FAV-0149-2/2023|H5N1|Canada-ON|2023-03-24|avian|B3.2
590,485,0.0137620837111423,-81.8490928403527,45.5510600725518,-83.531370882083,53.3788572538289,1.17439942374317,1.16063734003203,2023.21089545054,2023.22465753425,A/American_Crow/ON/FAV-0149-1/2023|H5N1|Canada-ON|2023-03-24|avian|B3.2
896,344,0.0102880503015692,-70.3687527207895,-23.6036152026099,-70.371102048612,-23.6059511897138,1.17439942374317,1.16411137344161,2023.21436948394,2023.22465753425,A/Chile/25945/2023|H5N1|Chile|2023-03-24|human|B3.2
896,345,0.0102880503015692,-70.3687527207895,-23.6036152026099,-70.3692954689782,-23.6026028403649,1.17439942374317,1.16411137344161,2023.21436948394,2023.22465753425,A/Antofagasta/25945/2023|H5N1|Chile|2023-03-24|human|B3.2
875,342,0.0261877679044908,-70.7504102351561,-30.5396457501656,-72.3453308,-37.47393,1.17987887579812,1.15369110789363,2023.2039492184,2023.2301369863,A/South_American_sea_lion/Bio_Bio/246296-1/2023|H5N1|Chile|2023-03-26|other_mammal|B3.2
