mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
20603.0720932775	10192.0948138922	2.18187920590778	1698702.31171564	1761479.12468642	2.48827510128674	0.161784308613137	0.194090762773209	0.192301315233442
19220.4932961938	11580.7430110533	1.43394768874305	2062908.56665315	2597988.89325445	2.84070328073804	0.212604589739854	0.190032575891523	0.21280703617139
25160.8581795524	12849.4697085984	1.74248129796422	2636733.17244504	2985395.19122503	2.64598675759489	0.146637668100798	0.165543241022938	0.189239275806142
22323.4605603799	12633.3232237258	1.49438438996072	2377782.65347804	2819959.58339953	2.52570397134527	0.328801448941158	0.31996121705001	0.347637194944909
17245.3598983167	11090.9326004823	1.12807496752594	1751801.57760433	2078224.73081434	2.37224782754468	0.121013591706799	0.143498795600652	0.165540735562415
19239.92404387	10936.4547395767	1.31576213394751	1915606.81235181	2340736.07991558	2.46728868302269	0.143766057792415	0.142049861802031	0.169065775233629
21446.7289400239	12495.5638029438	1.23908743928903	2244428.95327541	2321525.76193273	3.28511585155567	0.401431389138011	0.371084581809857	0.366417450199301
24528.7032055586	13284.8655390514	1.41887834952677	2526789.39960257	2240443.9937859	1.93960988946461	0.369790899360181	0.340280195564812	0.335946628862287
21158.5326452506	11878.2349179178	1.42920575289307	2107600.66121495	2064046.50035953	2.78904246706745	0.229647776385184	0.257886947660989	0.229249807714304
21260.5718184693	11468.8282061567	1.67280047534927	2197493.00476994	2226660.30023762	2.45530944496311	0.120536965134812	0.128995745983863	0.14375998266616
45640.6917222196	10618.1680968499	7.32669810540271	2169243.19524853	1965453.23852567	2.25604044714836	0.265807812910584	0.280594288788247	0.302239013715782
23184.685362915	12162.0171077384	2.02990796953891	2069535.27984137	2511825.37837632	2.19248969499838	0.160637196216999	0.188313492317936	0.21225369416611
26485.8086662588	11428.9591645645	1.91982053536316	2227312.95871458	1890735.9980005	2.70536197784096	0.214538236594231	0.25344151987041	0.301061114339608
22649.0679251457	10315.1555624817	2.02349824996732	1975405.86046335	2467568.032296	2.63206917891949	0.31057472292204	0.290106752538967	0.329063678596322
22828.322568194	11846.235479695	1.60137709953756	1660577.52683084	2035780.21831295	1.85522809554635	0.23349638571619	0.245790707255956	0.271233468070391
23774.1671386326	11827.9111988423	2.39834420408339	1939448.76031713	2181834.71770657	1.98239973805065	0.241001017286056	0.26606306997497	0.274697324469694
24375.4943958533	10218.9489476035	2.23749783828914	1986494.08605113	2070991.96409075	2.31105189440281	0.21905813820785	0.256868288013329	0.269543309905856
26370.8517820692	12700.7583530923	1.8793401172252	2418280.74683898	2411491.61951174	2.5494230353662	0.352445204564653	0.327672447708448	0.336711737841031
30809.5064232809	12757.7757757815	2.9444849033522	2577221.92716335	2517794.51206644	2.45723708861863	0.273150255144932	0.272341764805858	0.253834781338293
25769.2468264932	11898.5916083764	2.31100354529512	1750861.41535701	2059117.38161497	1.99596878447699	0.361634275793195	0.37455417750184	0.382263675485221
18490.7599929553	11518.1992173114	1.28926936987505	1987645.90851909	2412840.56370918	2.93505337722585	0.254415600742072	0.26048045932107	0.264342169439895
21702.3108585602	10374.6548897795	1.73712575938406	1656458.98555489	1522817.2017353	1.85874701233393	0.268225235404683	0.281575032657662	0.323275907358153
16282.6793530375	10081.9835071151	1.44510548251942	1576803.39175859	2249281.43844605	2.91248048751176	0.306036436313675	0.290806551879075	0.34632190371373
19251.0424166598	10381.3215824111	1.26009394135872	1750372.83723658	1706673.3451082	2.40863857166036	0.243708845549667	0.236216456100481	0.276742931900808
25036.9447609845	10566.5618907315	2.45414735188469	2231400.17629941	1801209.61786325	3.53134121519427	0.134405378827137	0.149915967085523	0.179966197072764
26847.3994909234	12127.0101191504	1.73294056088616	2102123.47178604	2387659.28553033	2.51867718116513	0.366681718598128	0.358061431584746	0.320493711008759
29448.4297697044	11583.6735467797	2.30830731173969	2401351.25170728	2043303.23070769	3.5363184746562	0.354199947708847	0.353501967173742	0.357832781313456
23251.3162778501	10807.3789533843	1.59535918273299	1969684.71167059	1653057.57566742	2.09632191807471	0.357156136123124	0.329672779853807	0.331481231899581
42397.4781641291	12513.3658266487	4.54153572820783	2368702.30785862	2589313.01276382	2.26371355869423	0.304351159355678	0.283513457862772	0.25247129936449
20272.0457835428	11850.0519891846	1.71389457057225	2551185.29696036	2654647.01598999	2.83496165310794	0.166775864405555	0.163749328751889	0.207747653395299
19505.6114146531	11517.4685120222	1.0426111146543	1878005.71876023	2144684.8489051	2.00978439417289	0.284850838184434	0.274471207227002	0.262365354791569
26078.0785505047	9833.04624552296	1.86587168679172	1493768.46361973	1684839.65651144	2.02697948407733	0.281389209513581	0.34363771085348	0.338889475943014
22969.3928163916	13514.1723653866	2.23758821639424	2196771.29141842	2843442.35717855	2.83575064209273	0.380252433929336	0.376873540387337	0.381127181936352
26574.2024843348	12747.394300627	2.12020856350195	2702770.71546444	2561529.78231903	2.7846072459689	0.194355750834135	0.205799520916422	0.187645336469298
22439.3477368654	12087.2570047962	1.50996224481877	1963891.53154134	2041333.95792782	2.46326574567136	0.304120076363156	0.299308987351796	0.311939950839081
24997.6880463148	11406.2819613227	1.68903810081318	1935440.17396125	2190864.44142962	2.47361623660681	0.358439019309889	0.356894649187588	0.358747028057618
18613.247414915	9864.97397030755	1.57378489284167	2014065.26959966	1817424.02596956	3.79210113312473	0.158102198927688	0.198827782591259	0.21254067013526
21077.9993457508	9166.34555276112	1.98182084546977	1506412.48240301	1817728.12803404	2.56630264038449	0.0906196855441933	0.102452026549115	0.1310313732904
21502.474417375	11489.185459769	1.50221152103505	2267845.06296618	2027732.69910382	2.47629130497845	0.0911553891911115	0.121118198947	0.15228730748008
21947.9460821709	10589.9066006787	1.68207453184152	2132185.31305227	1746748.91103913	3.15178719312699	0.216712653825894	0.246618347365487	0.278502228107066
19715.8793384778	11174.6987298642	1.37097460235061	1600952.47220582	2203118.83440314	2.92837978071556	0.452144575142435	0.447717432139068	0.43753019060878
27031.2034070427	10308.9901153362	2.7714102117203	2478672.33076451	2075913.12985034	3.2454284579564	0.390890850469007	0.406102445705081	0.377878159501002
22486.9856635237	10967.4457966013	1.68419581503806	1779151.84423144	1981622.60587133	2.09999886923816	0.43409166745806	0.449496804258152	0.412801375721889
20783.2556823933	12002.3305389776	1.34934139426489	2054653.33485841	2348312.61618828	3.16495548586229	0.232915958453612	0.233324476075013	0.279103925660319
20870.0098106664	9065.69287377039	2.3795351366808	1648930.68432262	1398785.79688456	2.40187067082619	0.350224789343251	0.37524365612816	0.367362079278426
23867.7625142073	11081.1882911576	1.78647467088821	2104622.73401427	2121591.49037041	2.80528616862823	0.291288215887153	0.285374087997352	0.312393051552934
21169.0582687402	11975.2575691503	1.2908370884783	1775088.95368066	1872950.24788895	2.36920221537973	0.180883684820585	0.191878820602446	0.255861750365122
19307.5682963544	12228.2895547754	1.34946120282832	2045371.2104921	2406333.38005393	4.09138335907186	0.291276157873658	0.310842575603401	0.332542323526788
20670.7122265852	11510.1854647203	1.3478750348735	2222522.57521625	2172629.65028063	3.02637299240461	0.148577562904131	0.164569098759018	0.190915328529443
30968.8440769186	10127.3761390829	2.67588302599719	1683908.75186928	1736161.85593674	2.46826885723008	0.159813809113862	0.140866393563735	0.193065028125401
24134.1332256953	13089.166703629	1.58930274680433	2491050.49479688	2583983.01960655	2.70568158376652	0.386010841560602	0.363427829484042	0.339052477453516
22280.9983512167	10632.0073418891	2.34760947366335	1770090.28981646	2171008.1758286	2.03664614727102	0.328941935253242	0.323470627069422	0.322564799043251
21057.9136709537	10542.1608760153	2.00407384355176	1727658.32071625	1824709.56459635	2.3139446724052	0.285316728845082	0.31755639523502	0.310699524730947
30015.8497303499	10492.4436153336	3.76238897142848	1993003.92465152	1966842.51408369	2.38617610398958	0.268544322831803	0.278293596350186	0.290191797881477
24894.3442576989	11208.4280584263	1.62348093391821	2801935.83682564	2074050.44047013	4.49411512175504	0.285663571677503	0.304446269364939	0.331125494124547
19803.0543840775	11236.8574453579	1.46663839130434	1994509.1396886	2692350.86206068	2.50986344240125	0.256564548740119	0.198794432419115	0.228105079566622
36121.8265566206	12350.7357031008	2.73859973339963	2550638.97342016	2276948.07669098	2.67718074761231	0.394501462977421	0.405072287846106	0.39027643541052
26096.8847508947	11747.5709669282	2.38996551854526	2737133.4434738	2878407.69511642	3.12953424137896	0.350472315406761	0.363685276274928	0.360264810352673
22159.1016179859	10803.1930434217	1.49253499290242	1858659.86074552	2251077.3531468	2.19276644488033	0.394315644889816	0.416891119717623	0.389230274775368
22470.8149505673	10916.6678624364	1.47304475436278	1966889.84443078	1759614.97508566	2.78595515044503	0.459526356489602	0.432314933710293	0.435484540843078
19642.6055545887	10756.2532544445	1.32514673520596	1848019.149108	2331035.14352805	2.52922132088941	0.196154332287737	0.212143374891921	0.238685674793144
23610.5068466574	10939.8311800484	1.7308849929532	2192297.18841607	2342373.65838629	2.64701608462879	0.319361120062395	0.289032276079564	0.307492092565577
20860.4400759332	11038.0719224949	1.34035250874512	2034548.233324	2356478.2800059	2.61953766325889	0.309146422479212	0.243815193559379	0.279925971882883
25106.6773871554	12548.5808882969	1.45547844349361	2755643.44044786	2329040.48362591	2.68460317665155	0.314196121678259	0.328186080393704	0.315303960282021
28047.6125894935	12704.4007781862	1.50792556538471	2664369.54727262	2342076.26489451	2.720819756576	0.20314637093257	0.213709079925206	0.234829458806602
