time	distance
2024.24964883367	0
2024.25501322498	0
2024.2603776163	0
2024.26574200761	0
2024.27110639893	0
2024.27647079024	0
2024.28183518155	0
2024.28719957287	0
2024.29256396418	0
2024.2979283555	0
2024.30329274681	0
2024.30865713812	0
2024.31402152944	0
2024.31938592075	0
2024.32475031207	0
2024.33011470338	0
2024.33547909469	0
2024.34084348601	0
2024.34620787732	0
2024.35157226864	0
2024.35693665995	0
2024.36230105126	0
2024.36766544258	0
2024.37302983389	0
2024.37839422521	0
2024.38375861652	0
2024.38912300783	0
2024.39448739915	0
2024.39985179046	0
2024.40521618178	0
2024.41058057309	0
2024.4159449644	0
2024.42130935572	0
2024.42667374703	0
2024.43203813835	0
2024.43740252966	0
2024.44276692097	0
2024.44813131229	0
2024.4534957036	0
2024.45886009492	0
2024.46422448623	0
2024.46958887754	0
2024.47495326886	0
2024.48031766017	0
2024.48568205149	0
2024.4910464428	0
2024.49641083411	0
2024.50177522543	0
2024.50713961674	0
2024.51250400806	0
2024.51786839937	0
2024.52323279068	33.2434297732197
2024.528597182	78.5961297053509
2024.53396157331	118.638559138752
2024.53932596463	167.359279588189
2024.54469035594	215.890967559658
2024.55005474725	274.748862777137
2024.55541913857	338.815223843392
2024.56078352988	398.164710501671
2024.5661479212	447.301591725394
2024.57151231251	488.669150921862
2024.57687670382	542.302650909561
2024.58224109514	618.542970683357
2024.58760548645	672.116603338179
2024.59296987777	728.234969628093
2024.59833426908	784.212912818877
2024.60369866039	837.899427638194
2024.60906305171	900.08776643575
2024.61442744302	962.286393533149
2024.61979183434	1030.01812517494
2024.62515622565	1099.05749607731
2024.63052061696	1176.04467492589
2024.63588500828	1236.27014096463
2024.64124939959	1311.9389628267
2024.64661379091	1374.80048337958
2024.65197818222	1442.94090629572
2024.65734257353	1527.88293273379
2024.66270696485	1605.87429179751
2024.66807135616	1676.33631224275
2024.67343574748	1763.55945842331
2024.67880013879	1850.04990739023
2024.6841645301	1940.59356149416
2024.68952892142	2038.91021030765
2024.69489331273	2137.94674479609
2024.70025770405	2262.22559953617
2024.70562209536	2373.55848619409
2024.71098648667	2496.88348214864
2024.71635087799	2630.87967665674
2024.7217152693	2756.35542214124
2024.72707966062	2863.7186261798
2024.73244405193	2968.53171637533
2024.73780844324	3019.57285331968
2024.74317283456	3052.49104822576
2024.74853722587	3073.60581494459
2024.75390161719	3106.92178726849
2024.7592660085	3142.76519853108
2024.76463039981	3160.24819203851
2024.76999479113	3191.03857948377
2024.77535918244	3216.56350520097
2024.78072357376	3231.95331918843
2024.78608796507	3231.95331918843
