mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
7947.43302658293	3048.79723489069	2.14638698774676	924148.641548016	736576.815768922	2.25286643670891	0.0482956802952379	0.0290941149168029	0.0510847554802114
8092.78570080321	2983.22766313154	2.28421026900886	937518.901902202	744126.68003789	2.58586955432427	0.0920327656462416	0.0899574185022079	0.0903476605077748
10324.3751361914	3042.73659938195	2.47229098537341	1037276.61589711	720963.079315739	2.53763736084273	0.0460186377024262	0.0265012698783947	0.0501257861972186
9820.78924313992	3017.0886081649	4.28944426087896	918482.062551953	722921.34353876	2.22227606449357	0.0626188156014376	0.0425691864584865	0.06382946441011
8111.93614291479	3092.1652353493	2.37069832140961	922527.241862567	755561.49958259	2.43619002975468	0.048918033939666	0.02699282598192	0.0496330700818088
7197.24946480937	2896.56398884088	2.29498584502116	816750.795114765	701891.117984369	2.46592549351143	0.083267185064757	0.0770353368095265	0.0821314545387224
8666.70754989616	2909.54083179915	2.50218563522845	969738.017450264	740528.00841558	2.89511649212205	0.0401129259769167	0.0166290783063031	0.0476766746667906
9015.23264991065	3070.01200218787	3.71761160668798	1438621.71699246	732777.598582545	10.3730324198619	0.0447241016640002	0.0257880955443312	0.0483332276878932
8982.04007615276	3111.35338420533	3.86463261753591	905393.915988052	747157.058041805	2.40623636730148	0.0435041785835233	0.027377164691726	0.0477042490407191
7334.16098306753	2852.69027790922	2.91996256185061	842101.022178778	686380.151250985	2.63426646803441	0.0664893818223521	0.0329867424010314	0.0687811048253878
6389.13489773217	2766.97105689291	1.84336988756168	761899.51026309	650304.439859043	2.43457451025683	0.0800680207371159	0.065605908589482	0.0801395845224187
11206.0703763492	3060.38240540781	3.22854189623366	1032813.86097843	726566.062274179	2.37392129850267	0.0849126078684649	0.0641844919487968	0.0873360483302796
8924.23111321287	3143.00085737772	3.5388783599046	995577.858816444	764827.097289651	2.20802175013125	0.0413473354776697	0.0143663927032006	0.0426862949944236
7388.93939172037	2861.32715633618	2.83588916620086	755317.634079062	657688.831395711	2.00186614413508	0.081067232230427	0.0659208048953617	0.0825586499250439
8248.58480715884	3200.82507349749	1.87944304061888	915022.017570616	784347.937461522	2.15198298124544	0.0639091560817799	0.0504839550964431	0.0641387151900299
7903.27904573064	3052.23616213913	2.06470886861969	1002334.96962264	814148.098180517	3.48760264661274	0.0479195498755608	0.0258947250328417	0.0513093323574926
41352.7235903926	2945.29305090145	22.6011300841163	906502.657579907	714830.198654128	2.56341556552431	0.0479284476524904	0.020843806728054	0.0500115478848748
8433.70697499041	3016.66313867036	3.29808190436362	988231.653719739	723395.273120937	2.98440980674969	0.0518192242243646	0.0309556821164933	0.0565647446219485
7248.6258657419	3007.2814249811	1.87417457619707	814586.348553287	731433.65750616	2.06970003983809	0.0534308677540302	0.0325007458760073	0.0570499765594386
9985.45256358918	3067.941093485	3.50520318591711	1018280.94594284	752372.726616911	2.44149179506425	0.0550226367847453	0.0336013745935502	0.0586223553802654
7005.43213850653	2734.37246930362	1.81718695236656	724344.510915503	617556.837008594	2.09514581039095	0.0763102438059687	0.0508196061896987	0.0767015229988268
7717.89278114181	3191.68064369854	2.14615679951299	945541.110830205	793486.955293862	2.01839922915312	0.0407913672403803	0.0216077509216478	0.0453002439170129
7508.89341039083	2898.50532738992	2.32583183614403	848326.771668558	688466.930620303	2.38033286800634	0.0948915889906452	0.0883679599308412	0.0943476028941738
9698.30975851308	2853.44784398587	4.40781523225847	844410.281192571	686902.159013319	2.37385540314976	0.0555806108969466	0.0320246215172469	0.0625731916382619
8081.74720681721	2937.06232356781	3.23738876658104	872445.197759003	734561.493565814	2.52938097941035	0.0588190633301333	0.0489173185109321	0.0637411438359429
6563.6721694502	2970.77862689909	1.72575512713557	957465.166611369	738374.162512105	3.34928049501855	0.0652118404923438	0.0452408326238355	0.0676785878246054
9438.13135669366	2980.03543964434	3.8997506782152	924053.70382382	708541.916682957	2.19776752011865	0.0481439380459827	0.022142584440356	0.051744349898567
8831.2552189716	2876.62160783902	3.85805698542204	859847.563391439	711073.993544274	2.55653790066421	0.101630239780552	0.0804325015240097	0.100509925863343
7453.60099697184	2980.86526495843	2.1546836849833	913036.882322063	689549.533680172	2.65224692310782	0.0421899960846613	0.0264629898666828	0.0446498343363031
9741.89838285544	2796.81687837449	5.17528914619005	805930.03441855	703245.5933806	2.3779046959531	0.0842298409350655	0.0791456393403808	0.0865462473738497
7757.57330213253	3039.02957195445	2.44188057090335	888075.861052029	741923.668988162	2.38921269043844	0.0734260953854201	0.0441425933700742	0.0738195190583367
8271.0943368888	2782.82487607203	2.73858699173499	875602.595283176	684461.089349547	2.66209967795691	0.0785107925382172	0.0578210932733084	0.0796541381389611
9089.02413347127	3025.57746003123	4.60160376468243	936059.025420171	713990.208750098	2.51146067902254	0.0945815600638312	0.0668547569640974	0.0945299641079622
9292.99089250746	3270.63188919289	2.17751968806546	1058547.9949866	777872.042995914	2.35639965874285	0.0546779384398593	0.0345117102741272	0.0550514502623403
7579.6982278284	3006.24678746604	1.74776268682527	883546.702875076	719118.293348656	2.2757640697038	0.0272917540831933	0.00967003543216903	0.0346176552726282
8684.14622483044	2954.61587000486	2.42046589442176	885520.338392194	720836.405875683	2.27459269184901	0.0460459191707164	0.0271011667731304	0.0469067160270295
8519.51193167271	2896.3453242917	4.76731076274679	889019.296883966	756803.782392688	2.93886158484913	0.0820668580189578	0.05427381809137	0.0802208683283897
8481.32779084313	2938.71439001898	2.49873871717426	874365.309592028	697404.583857968	2.46197768019572	0.062913654096568	0.0420001816337131	0.062042105889609
8427.22606222761	3048.45029031807	2.24597059700178	943048.222055478	768882.679700828	2.48173695124499	0.0626087570137468	0.0314572296065005	0.0666925435649039
8258.22628811544	3164.09832522111	1.89795435966577	1031197.38054297	798604.182756364	2.60921152770711	0.0781656923127185	0.0514251202830682	0.077418195002256
10095.6283226183	2964.87768370022	2.48978850714602	1102496.84831888	671133.293421747	2.60619772185905	0.0403563803936522	0.0195646196513517	0.0473181461763274
7331.8084264573	2936.80143395696	2.09061505452537	822408.827124478	717110.738103585	2.25303155847586	0.0818430538819304	0.0695192084599388	0.0849378886310844
7979.19800864942	2791.98518306019	3.01767174762018	829250.044936928	632048.910810024	2.39929451266463	0.0467267323806127	0.0271769430186769	0.0498762980014091
7638.39997116314	2965.78014076117	2.51034821341841	908932.628471247	737735.705827854	2.75739750724704	0.067891366280364	0.0508832920221523	0.0705972056654235
8377.84098718748	3166.2534462774	2.36123787616035	998037.394442145	751549.03385063	2.81669731333428	0.0449568150645859	0.0237926581072557	0.0473903263329183
8873.67830508813	2920.34073260996	3.9671211208705	913187.588044847	720185.703026137	2.48772669227116	0.0466707435501991	0.0293894374840166	0.0509934507524707
9531.26897668061	3030.47444447758	3.275666850404	822279.532118819	715934.649019337	2.05317719401045	0.0874693419079648	0.056882264205103	0.0874421031673822
6641.30134642292	2902.93415214335	1.91304566390909	761325.353025183	698208.943681292	2.1360286162958	0.0562826859655938	0.0325581979133668	0.0591292447915709
7934.91462748459	2890.50287392122	2.14601684073333	861455.74861609	686824.225811514	2.51915456624783	0.0801417520225657	0.0505190200646273	0.0772946506497741
8068.68855472068	2780.7660481273	2.92329609613875	833052.083366956	634894.69418322	2.37294271046283	0.0296793822459576	0.0106858411547649	0.0357811338111689
12412.9497057407	2848.6845134206	12.5975294594852	912267.001227511	637834.71730948	4.04773913581567	0.0255880613818954	0.00936538644419437	0.033243777275472
8009.35825442809	3001.94468526599	2.16431612379326	891103.088071491	704740.105048526	2.39531264475835	0.0593745893817554	0.0432291478596858	0.0626012122358463
7905.50043102953	2783.29491370791	2.66989985889164	863748.405904195	641543.724238043	3.26339491528274	0.0615983340711125	0.0346903681462239	0.0639447819432108
8614.77709773263	2931.9959109988	3.39955976065827	810884.789213952	681069.171010759	2.02494996231239	0.0786271962767214	0.0587379226639891	0.077211120289133
8330.35631022184	2900.0047005116	3.03876465194971	907912.559750132	711821.596946652	2.26452367713633	0.0612331433855537	0.0372315813323961	0.063906939857862
8105.38746186804	2719.12302228793	2.98003385137476	840286.750630013	595469.362462735	3.0375907493132	0.0991642518062424	0.0908478189015155	0.0998330910505276
8442.10188119126	2907.11652519354	2.34605499533634	855446.828043868	697780.447717953	2.17257169893983	0.046156360527221	0.0261533462540377	0.0503339602078799
8940.45117971532	3165.83448626607	2.13096435735957	1017232.20715338	709120.251177735	2.36568710106952	0.0695025011839906	0.0489875747618782	0.0724978571168654
7739.71376627414	3051.51158051852	2.04085971548129	869161.580035319	751316.7719635	2.57248445410164	0.0554205010026803	0.0397266467155329	0.0570164152854726
