# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Tue Jul 08 11:47:57 CEST 2025 [seed=1751968056805]
# A1_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
590000	-3511.8019277387734	-1020.3522731084599	-2491.4496546303135	842.0	2.5331889149815746E-4	2.4394107716324064E-5	2.4394107716324064E-5	9.238227076468488E-5	-0.1594618620952394	4050.5922688647947	-1069.5838422643512	-1069.583842264351	11107.017991292783	5059.340028663998	-2491.4496546303135
600000	-3650.8537793592805	-943.3202854147924	-2707.533493944488	557.0	1.5786816359261767E-4	1.2886681619408743E-5	1.2886681619408743E-5	6.747152278365859E-5	-0.12486294225605997	6434.721558432109	-1228.9956504901027	-1228.9956504901024	15055.798857789188	5101.555677728462	-2707.533493944488
610000	-3653.248874946385	-1010.2594474960912	-2642.989427450294	748.0	2.104466637611573E-4	1.8201179296638657E-5	1.8201179296638657E-5	7.561053595050254E-5	-0.14429036997739952	4852.8323964789715	-1168.1873621775771	-1168.1873621775771	13506.879362680587	5190.609476661711	-2642.989427450294
620000	-3531.5521140876062	-941.1396083079229	-2590.412505779683	276.0	2.048479053836117E-4	3.062593886645558E-5	3.062593886645558E-5	8.796819490211662E-5	-0.2281449222741775	5149.713758483046	-1792.861828329413	-1792.8618283294131	11991.925921911079	4807.953075054172	-2590.412505779683
630000	-3443.977454652767	-940.8987619769321	-2503.078692675835	954.0	2.1605013822144145E-4	3.138020567115946E-5	3.138020567115946E-5	1.0463130071207561E-4	-0.20871213435733618	4839.361482979173	-1451.3836454242548	-1451.3836454242548	9992.657170327071	4769.855871394498	-2503.078692675835
640000	-3422.4874035233156	-929.7277280765752	-2492.7596754467404	953.0	2.359970908508086E-4	7.089809497356541E-6	7.089809497356541E-6	9.168745563260737E-5	-0.048197696282106704	4247.206706196176	-328.4188249642862	-328.4188249642862	10932.012672711557	5014.1664868721855	-2492.7596754467404
650000	-3629.115708248568	-941.3313654498189	-2687.784342798749	255.0	1.621514601871014E-4	9.256387990706363E-6	9.256387990706363E-6	7.599795242143619E-5	-0.08338350998048506	6210.252368994477	-756.3954503516595	-756.3954503516595	13250.376591446462	4845.820091016552	-2687.784342798749
660000	-3539.7245285717395	-1018.0110946031483	-2521.7134339685913	846.0	2.0204317511695818E-4	2.172914890045597E-5	2.172914890045597E-5	1.0239155133440263E-4	-0.15107359432515757	5065.037690438302	-1074.883198150907	-1074.883198150907	9994.538452894609	4789.440372919352	-2521.7134339685913
670000	-3665.7368053818977	-941.2563503435041	-2724.4804550383938	862.0	1.374572335234887E-4	4.609636248632793E-5	4.609636248632793E-5	8.914985639022853E-5	-0.41641132525981617	8801.083778308752	-4550.741465489654	-4550.741465489655	13570.101816870387	5320.045996350752	-2724.4804550383938
680000	-3598.707242608887	-1002.3684884272174	-2596.3387541816696	401.0	2.0992444998457147E-4	2.6245688470728117E-5	2.6245688470728117E-5	7.194378653057812E-5	-0.21356486803505498	4991.270125877895	-1820.8566314669133	-1820.8566314669133	14564.00457118003	4959.840645147843	-2596.3387541816696
690000	-3589.1424993162113	-936.8191041095157	-2652.3233952066957	508.0	1.6778682109967323E-4	1.7881022296701815E-5	1.7881022296701815E-5	7.936585175829966E-5	-0.15495178409170413	6106.562561522723	-1375.8005351133106	-1375.8005351133106	12909.843431964782	5156.038016291266	-2652.3233952066957
700000	-3425.6291966124763	-924.6478307143019	-2500.9813658981743	469.0	2.1095535334538545E-4	2.2449603861596595E-5	2.2449603861596595E-5	9.959603913519733E-5	-0.15487894190980783	4856.842983714853	-1094.7644298822372	-1094.764429882237	10287.327053054827	4890.0064511853325	-2500.9813658981743
710000	-3702.293441425807	-976.5741741206481	-2725.719267305159	459.0	1.666488972886456E-4	8.258836877657452E-6	8.258836877657452E-6	5.2124848075856995E-5	-0.08861255626216008	6048.130808601557	-958.2862609073123	-958.2862609073122	19336.54230404896	5320.871102258391	-2725.719267305159
720000	-3659.1572328481707	-1036.2844989638972	-2622.872733884273	222.0	2.1133258127757339E-4	8.19273986524863E-6	8.19273986524863E-6	7.968495475247531E-5	-0.06313319544326927	4750.813833229869	-488.45082493653456	-488.4508249365346	12599.640090960622	4742.939545959503	-2622.872733884273
730000	-3682.166264754809	-1095.9682518282448	-2586.1980129265644	584.0	2.19012340496729E-4	2.9544003322900034E-5	2.9544003322900034E-5	1.0365795275733665E-4	-0.19608019794941806	4748.521262889956	-1353.3966689280664	-1353.3966689280667	10032.850620912974	5097.905073244562	-2586.1980129265644
740000	-3646.0652917572475	-945.8031151842257	-2700.262176573022	507.0	1.4087698427768096E-4	2.3170417043380326E-5	2.3170417043380326E-5	6.184936462025774E-5	-0.2482253926605239	7564.483642903181	-2833.856771205827	-2833.8567712058275	17229.952963510415	5329.615088175476	-2700.262176573022
750000	-3499.2162066684514	-964.3393751385822	-2534.8768315298694	327.0	2.459853245553989E-4	2.6105552668292056E-6	2.6105552668292056E-6	7.725245438779369E-5	-0.018937478368706424	4066.7416178395565	-137.42545571422045	-137.42545571422045	12949.216496418181	4822.339077607545	-2534.8768315298694
760000	-3626.5989680802095	-935.2880130711567	-2691.3109550090526	339.0	1.6169751013597104E-4	6.980913432201041E-6	6.980913432201041E-6	7.559314340998303E-5	-0.06314215262760191	6209.142551699882	-573.4050032358945	-573.4050032358944	13281.666106195942	5386.892016782802	-2691.3109550090526
770000	-3692.483690136828	-1017.9167842208573	-2674.566905915971	517.0	2.1258174793244215E-4	1.7396882971047685E-5	1.7396882971047685E-5	6.993506816194236E-5	-0.1426792947145785	4801.825302110072	-1194.4907615559332	-1194.490761555933	14596.116695347413	5036.838991655455	-2674.566905915971
