# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Fri Feb 20 18:58:05 CET 2026 [seed=1771610285002]
# -overwrite B36_skygrid.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.logPopSize51	skygrid.logPopSize52	skygrid.logPopSize53	skygrid.logPopSize54	skygrid.logPopSize55	skygrid.logPopSize56	skygrid.logPopSize57	skygrid.logPopSize58	skygrid.logPopSize59	skygrid.logPopSize60	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
24500000	-81360.64391330825	-9038.88651151955	-72321.7574017887	2.830238150350156	2022.5094878770471	177.36039549519515	0.17680991005212393	7.861622459915049	4.092426540218821	2.311149949532156	0.6581354535834745	4.974929715178397	4.445928659769801	5.895234385835888	1.521252185176714	-0.5072232716679994	-2.120592778946155	-1.875453722708508	-1.252493281390799	-2.8094036583192135	-1.3970580464388034	0.025399745912853877	1.6425338445930644	3.9624833471382583	2.642702717588263	2.459150843217007	4.050653426137169	3.4189691574166226	0.4745171236691849	0.06354179121198344	-0.4185791951173499	0.15001885090998146	2.4172468193082643	3.741298551744191	4.880420025298143	0.7521799843607956	4.633504843542763	6.73466121345356	2.606736802981221	2.130497583785917	6.16277676566251	3.915445236981039	5.6659537504055555	7.985311267297833	5.7203971475745	8.207518885475528	7.360116400891216	4.5932334029591395	2.997558566870433	3.4697185871856204	3.3589168104020093	2.2486887805291644	-0.6126767007751726	3.2045711003393533	-0.3605991582816475	0.326599900192031	-0.16517537739310664	-1.3816569227014335	-0.9648042009635569	0.2680823936087663	1.250978879897114	-0.9459099401629776	-1.677959721322474	0.7533703795216764	1.6810533942731412	1.0497868409924114	0.29170742705874325	2.5	0.47960973955811587	2.3278411134650407	0.18521862387554325	0.02815282236925793	2.6631753553734177	0.31600234535861293	0.32882312384270523	0.19478872141142398	0.23802598222412863	0.23836217252174421	0.528419654791988	0.9671460247388779	0.0027709736749050484	9.3099155222861E-4	0.002728086144536524	0.34333823664018814	-0.03410459620135503	-72321.7574017887	-7304.372715309148	-1730.3608459640607
24600000	-81268.20989437465	-8962.954279856891	-72305.25561451777	2.842657906725746	2022.4970681206717	178.35098536325796	0.2119709577649446	16.11814088249837	13.630525294560847	15.050356425896455	18.386073793491946	19.26759346997603	19.5851651183945	16.56091540384868	15.49555821384596	13.352853224809891	10.82233948562345	9.109890093770352	7.641939787564319	5.552291564437255	7.487868054604892	7.8567932613747375	7.4644388146961695	2.2672503939353423	1.6046473059993904	2.6694907136889494	1.6989747079915225	3.3348583381109824	-1.5260405536529948	1.5722464068279955	2.092268168497697	0.10229762075385185	2.5409269969725203	2.155366017983634	1.685462152461492	0.8493633184625129	4.3849873397931	3.0223766522799878	3.036524269563241	2.0479852528639437	4.315787729530788	3.925917814896192	5.57479870274082	8.472061640629613	5.801677859739655	8.362542962311007	6.191022734732216	6.427388993632537	3.57655913899196	2.5217224071033018	4.2846776656777745	2.2960217145109856	-0.995706822191501	0.13246163959393942	1.1334178903040086	-0.5889486319331977	-0.35453018405571907	-2.4589851888156242	1.3948003190875922	1.2993557497375292	1.6904052295392842	1.8521327093569642	-2.591376755830338	-1.7435567866102695	0.9555979966531797	2.2495452406211145	0.14564273389573307	2.5	0.4252148680753958	2.253003773851843	0.2099734215556777	0.025859485021902773	2.8151419450949953	0.2708065064001723	0.33555617222325096	0.1949271612565771	0.2403019495180741	0.22921471700209992	0.5224111603850444	0.8632239399491847	0.0027643908751815243	8.69870227236919E-4	0.0026991785978940316	0.31858651183333353	0.0018512303468702623	-72305.25561451777	-7304.372715309148	-1654.2619899922822
24700000	-81178.76800963505	-8866.965466001779	-72311.80254363327	2.7965129417753607	2022.543213085622	177.91910351795656	0.19729003777636847	-2.9885829199568894	-0.6238807969520912	0.0797571999729847	1.342339525072849	-0.724389273535142	-2.7332065342864897	-2.5309430518522964	-4.641012138230281	-5.323315869513665	-5.476255163952305	-5.155643591845039	-6.583204527598427	-1.4913141236064833	1.822440940109857	-0.7135167996130889	1.2815405095586487	1.3845511634206622	2.0522506220534615	0.6706259926137041	2.738503146737328	1.7218035570883772	2.325112454775117	-1.6732568472474343	1.6328093544347537	1.8936177793297595	3.20816949141994	2.2382815300955574	1.8929739790902846	0.692826504994592	3.098960176683419	2.6980386475949554	2.396395634416567	3.2933936984425505	4.036327088172519	3.2946257976365065	5.239545679863945	8.258605799711086	7.416445768067838	8.226230816090562	7.851187263237615	5.8132450215738904	3.836721120240231	2.256329337006932	3.989531249416207	2.7759843367145383	-1.056400725915401	0.14805754883759537	-0.11499752607274188	0.9598270701554898	-0.894286536020551	-2.7321338765343515	-0.5451484608366752	0.3628145973708953	1.2274190161821965	0.3398259317510499	1.9781068385861458	1.1585788119047888	2.1197734252234355	2.1881736698073655	-0.5994319866618331	2.5	0.4179248551525525	2.3484963064275606	0.19448945360765124	0.02209905485272338	2.7120661359542475	0.3049241940052511	0.33181078077408815	0.1940528376727473	0.2436294828029144	0.23050689875025207	0.5267020261722508	0.9752837401226567	0.0028207857619508537	0.0010165174815868145	0.002770659929889274	0.35909353335686583	-0.0014758242961327656	-72311.80254363327	-7304.372715309148	-1558.3157220690446
24800000	-81240.23342917333	-8946.276300805886	-72293.95712836744	2.899902067380419	2022.4398239600168	180.79187377208197	0.8580340302116556	6.183315194607176	7.147310704288627	6.3672474717299785	6.103654013670102	5.148970758197098	4.2593413490008185	4.9901919193925135	4.300094835383515	3.6629233470515703	5.089020796986864	3.6920648329161	4.039371956546041	3.612960314134677	2.655158696543637	2.796628256685172	2.7784296073869728	0.7105904204774165	2.137615836316863	0.8793622997773105	-0.021968743609526165	-0.6571974761624797	0.11183971568673678	0.705039531508145	0.9452431347188494	0.05062491280073167	1.093258760252915	2.8502350700669443	2.206731985157672	0.8983431428510693	1.3563837825721439	4.102999769163945	4.711914545744858	2.32353696517408	3.7145929425016355	3.661120470557246	5.446742460929186	6.023463233676433	6.071688993568014	7.4222362058625295	7.801654942527395	7.13601083959922	3.5632752830982146	2.6254256456239626	4.151947182674461	2.439756388812496	-0.7396557166948278	0.5849397996635224	0.023012718761928452	-0.017248307601818724	-1.0544749510520897	-1.6426856372173055	-0.436789186479728	0.23931903552700168	-1.7919250303338996	0.655429258142239	0.9098894560031696	1.784203466814162	0.653598945388898	0.7952775281115803	-0.21030001380127958	2.5	0.4392790012217884	2.266577390935041	0.1917363814235803	0.02359816919511937	2.7829690875169506	0.2958399697075065	0.33295585065631156	0.1901958774784807	0.24840059422813518	0.22844767763707446	0.5146728625918014	0.9578536689640494	0.002726440470679588	8.381456629378509E-4	0.0027235526964007766	0.30830222306142685	0.002866626000206845	-72293.95712836744	-7304.372715309148	-1636.2159621473168
24900000	-81365.87516555059	-9079.14890926458	-72286.72625628601	2.8463473451569765	2022.4933786822403	178.23740096398384	0.2955723893778055	-3.7691204061275063	-4.2178018369849735	-5.021197968850437	-8.309111057004744	-9.023826627206475	-9.687929263810807	-10.128285073662264	-8.068875653159076	-7.826858427755317	-7.517574400665472	-4.971156375665885	-1.649789169671212	-2.078849671379636	1.4300702011034674	3.359757412040843	2.2108082242940736	2.479985981830685	4.521012440691093	1.359795221720213	1.595493169993305	2.3363609489138897	-0.20819348380395933	1.0348795531382633	1.5817902599287796	2.4581064863747915	1.606756040425327	3.088001117446689	1.4965890402603013	0.9645706166742517	3.4645050477214028	5.166470981197854	3.2778019322112666	1.9256125664239123	4.831021143302628	3.747739434006011	5.946344447490283	7.5420474925914895	6.265411261912634	5.733346917060739	5.97835393750256	5.6275764996722435	3.9912195794294907	2.486392676143359	3.923009334971292	1.9026692105669918	-0.41686689616450556	-0.45695448397256494	-0.19836569168582874	2.7281553399028535	-0.3553318982904635	-2.5579440393117356	0.02527812096701426	-0.4444742694485539	0.956317432975526	0.0645751603184126	0.9429790835048208	1.3741657013647677	1.5210026905721803	0.27117190270972213	-0.5034890654529229	2.5	0.40402850439774257	2.329588052636444	0.18925071870913873	0.028941300196022302	2.7341924549845706	0.31399896907606734	0.33183489598645	0.20007474431466218	0.23946410481155445	0.22862625488733532	0.5170850141385849	0.8593428618444887	0.0027532897037770817	8.466034452720481E-4	0.0027177285977457283	0.31275957314070096	-0.014641193519786438	-72286.72625628601	-7304.372715309148	-1770.1391118847725
25000000	-81321.74428956985	-8984.967688985878	-72336.77660058397	2.723326213696939	2022.6163998137004	177.09771972812393	0.45208218979691683	10.577316182836666	12.11490575287169	14.79053101094963	13.578040152807443	13.438620759862461	12.29827394280051	13.298741270525074	11.895821246881564	9.885768660842935	9.910244796063417	6.939729364662806	5.157978795725661	5.550653658919042	7.176846364622952	10.456979443761616	8.736081350988748	6.637913707465566	6.41244474371587	5.015039285120741	3.9760616610992354	0.7784660063950827	-2.0727651800904185	0.11915210753353034	3.0036141239880556	1.7837814436504167	1.1334119821906963	2.4227740389202617	2.0939766154472443	0.46967865530871944	2.7671710028771224	3.2635140585015336	2.636258081097003	2.5679099039101816	3.6607784375348893	3.5939168350125446	5.632236147405302	6.794451940918463	5.247753462392726	7.651272044813634	8.125477876659533	5.873036146619918	3.9282125372695598	2.451826299110551	4.352996106568902	1.1741620752220634	-1.0090487271978232	2.459580682182385	0.7336667424805298	0.37301243584804944	-1.6793833725467555	-1.1005004443506192	-1.3862190694779515	0.42226624968507176	-0.2443042515290017	1.032007256704417	-0.1474713684386264	-1.1987357785075097	0.05614546104797502	0.2636661562220323	-0.9892685480904041	2.5	0.4301722251250686	2.4048664267013815	0.18044432536577867	0.026361787975715315	2.641629592607708	0.31652564222433405	0.3299477185626949	0.1914369697400721	0.2368105338744634	0.24180477782277163	0.5469545104891889	0.8658745664880322	0.0027350327723663706	9.601487436263617E-4	0.002715930493490003	0.36274765822145366	-0.02239210883935398	-72336.77660058397	-7304.372715309148	-1675.4796204958457
25100000	-81299.32520592453	-8984.122676376692	-72315.20252954784	2.7674112664755706	2022.5723147609217	177.75823078309702	0.1659938691798464	-1.4204414958594915	-0.1330901809427365	-2.2589076619659005	0.469731571385537	-0.595230491039044	-3.7838294833075086	-0.6835484374383296	-0.6278829475187928	-1.7756752579113932	-1.898904764837365	-1.5041346118673515	3.062436785769993	1.0537952716824048	3.378738681195766	0.9891484205152037	2.767717575236307	0.45875667665767583	0.6772064760261594	0.5904530594009385	1.2436810112862084	0.2815437583463344	1.887715522559355	4.317950015824303	5.005506875031752	2.078558035730112	0.7099733789096407	2.224332315393723	3.6546336533062154	0.6167513649309015	3.5457832703666186	3.328871916197895	3.0529744177888305	2.4486837992088493	3.392415991413831	3.21836401919479	6.820910318616498	6.545485361339698	5.339140861867496	8.423599210177327	6.500179690308065	5.229743474270441	4.512307781489193	2.247940992630938	5.125806849900746	1.416248053854138	-1.0818625930354846	-0.3143031363233524	0.6800220464355327	-0.8196058516784395	-0.829795088056661	-2.1929769094521734	1.742897965177615	3.7012192911940387	3.9217933708138064	3.971563068130445	0.6125991733360259	-1.2042304287184507	4.041917868373587	1.0826495496787418	-0.4544847323742922	2.5	0.46462117031799816	2.2790636563900764	0.1877259154309062	0.0337829390110919	2.744682476031043	0.29012384281887066	0.3350296015655741	0.19210583404227027	0.2379175148984447	0.23494704949371314	0.4488406875723961	0.5463375381314959	0.0026005839805025364	8.971957203628532E-4	0.002578609975238159	0.3501674539275708	-0.026048675568115996	-72315.20252954784	-7304.372715309148	-1675.8813796181453
25200000	-81276.44986736558	-8969.274201374476	-72307.1756659911	2.9863921793285377	2022.3533338480688	179.21093458448027	0.2912057445803022	-19.342714676153783	-17.688846732489996	-14.93631109950914	-15.215565962922707	-14.613035374895906	-11.349207047932195	-9.023826437151383	-6.086190487076529	-7.250620051352736	-6.683932435354675	-3.366309976773944	0.46765923230579887	0.22952103869855378	-1.5378620404029326	2.1863495296678623	3.7583837008442673	4.790207457590105	6.659468431211996	4.036549230915385	4.01499961736613	-1.9941279382587913	-0.9746995610397959	-0.9424307324214347	0.7219943594257217	1.1150947039659531	1.3894230476716016	4.4763121510622215	2.0345388318022875	0.5563689320463144	3.771548768805877	4.678102409307927	3.45469842930958	3.0062105080261676	3.323675236590351	3.7736750372409724	6.620919133694646	9.059485497060498	5.6595012123044945	6.095749508760259	8.377748928118995	5.337660658456797	5.23780507233605	2.2209879667603456	3.8420776556241187	1.3446000762676453	-1.3200673763134103	-0.09474552308398781	-0.6928083638843692	-0.7962617020155263	-1.1637404528644473	-1.4816134676363268	2.3875668053042034	2.4904429416923883	4.184182587695753	4.2833914972271465	2.3951627204990027	2.2042750694630273	2.8061740985989068	0.7214490936259416	-0.7453211029646373	2.5	0.4113756397384362	2.2983115532688703	0.2219383050147317	0.019541080821082406	2.747202908750131	0.30163051240673405	0.3346354831796607	0.1904823428207825	0.24040075591681193	0.23448141808274714	0.5188307328841878	0.9185691343963809	0.002790582794423068	9.967845509638751E-4	0.002739866324446484	0.35236508887666185	0.03989889683835048	-72307.1756659911	-7304.372715309148	-1660.2619680501807
25300000	-81287.95620347268	-8979.502933311622	-72308.45327016106	2.959661554891294	2022.380064472506	180.71854931439523	0.4227442289214253	-1.216252184143802	0.3710831129940313	2.155934358623811	2.4353400922577793	4.748953091843054	3.7056002565730335	4.486929575845738	2.0721076435040184	-0.9380303586207999	-1.5155332765625935	-3.2597800963830794	-3.2614772992604832	-2.290075536306177	-1.3858274528511032	0.5514199457127513	1.1655517194927176	0.8408775084944469	2.541298977474269	3.155545259605999	2.7754931390166395	-0.7245586233298771	-1.3555585883125172	-0.41217795439152216	1.2959176307093532	2.419496814034016	2.6691798653612384	2.7683928723559417	1.5509597906031103	0.6129989918009019	2.9210555848936335	3.2499501263365813	3.631384842709674	2.4299984901804805	3.499836518040355	3.6707149778056176	6.440546821810784	7.75328939551453	6.5285822456575175	7.79301931906645	5.77729892519751	6.874531477897289	3.977368755134308	2.662146738238664	3.1107102377940543	2.086904736023865	-0.9724033801844051	0.5161872102707529	0.38228559723353794	-0.21043949015462676	-1.6358059704193613	-1.4681350660919672	0.07305808752175144	0.9598419156534368	1.4186217491458513	2.241835616481892	3.1547967684606784	1.6555865405166854	1.8602032562002049	1.7743283264425842	-0.7106348980683744	2.5	0.4190480086188666	2.3465959783412202	0.19914189463530999	0.028045625398174713	2.716241577000889	0.2909269160055254	0.3356111402578237	0.19408319015970593	0.24186823638300622	0.2284374331994664	0.5148564946945066	0.9186018021049864	0.0027863517145189326	9.271367767943235E-4	0.0027642515533327612	0.33070255063132403	0.037885278063930536	-72308.45327016106	-7304.372715309148	-1670.127866162364
25400000	-81423.29727902844	-9071.067831162794	-72352.22944786564	2.884884350306864	2022.4548416770904	177.96243871619106	0.42559387343298444	-8.229266772979404	-6.136441721612428	-3.952231424199371	-0.856970389774518	-0.9293433871058463	-1.9351834466755324	-1.3133975613163775	0.9615450464801862	0.780127174733608	1.9728768185265149	7.0165599135405685	5.310971498096139	3.933606851012966	4.184171504766756	2.5986120935207278	2.486742849315945	2.8365663429411927	2.5460416842724367	3.719985843134435	4.11332277503735	3.0782206971832538	4.10226580180113	2.743617486523338	3.017515711763559	0.5303074651225859	0.7885276135625726	0.6592561060533295	2.3503969203939636	1.247670037025515	1.3928376271738152	3.0115636469195413	2.7149383922659873	3.3784515482318405	3.7769185730052826	3.7963994953584654	5.466772623759031	6.330546478541143	6.014870168602953	7.824726384588134	8.16214859736069	5.719241490746581	3.7051079968886085	2.5812115003221217	2.8575767083969756	1.6529827784094273	-0.7736979040708074	1.6818174812411115	0.20641469457150347	0.03654709988658213	-2.231529719671057	-0.6004843874252588	-0.4687981188868996	-0.5423191030567278	1.0451955681628333	0.4050515742595733	0.8322417203046157	0.8710447621884375	1.0419276942274593	2.0634914811614475	-1.648617742425471	2.5	0.42303433295421494	2.4999643127745492	0.17998088747009874	0.018888079038783697	2.562885315366367	0.31524707239597216	0.3317762096150886	0.19316290135737293	0.23734344781711872	0.23771744121042213	0.5135339422363014	0.8192732832391744	0.0027143237793255197	7.83811504823961E-4	0.0026750440602335457	0.29999029315163345	0.03242155400345903	-72352.22944786564	-7304.372715309148	-1761.7150334777682
25500000	-81424.1086770197	-9098.795553063404	-72325.3131239563	2.836084101539473	2022.503641925858	176.59248238651662	0.6403488814932847	0.15190807533346895	-0.5099073611173299	-1.6862614875495328	-3.7341316155018114	-3.183284890903304	-1.4418328743328908	-0.5194967231151448	1.9224475398141703	3.314565262463492	5.4512377127895775	4.48073889100614	5.082618981312615	4.498368837521756	4.7344928302409315	5.321555671941803	3.9748881112392	3.4929748680389907	3.5043943629644487	2.0787745584114683	0.4680273412085516	0.4385962633885968	1.5220510184923628	1.0131742719496184	0.31224706724747553	0.19236783124249174	2.261937009313387	2.558302286154532	1.9888958225028255	0.40757057942403463	2.3979351194339587	2.439450822576599	3.52309616275403	5.382997008176934	3.213236500412865	4.6990806729921895	6.331343803261064	6.300757648565955	7.0259534107159585	6.4604111317349195	6.786045608506236	4.6012570051068815	3.8147195536958938	2.9587718854078013	2.815187066424613	1.5321866091630987	-1.0870779157230852	-0.18467401071544615	0.038397713675531346	1.3249786785283626	-0.11375478311488318	-1.0220584868894118	0.4365946866654881	1.541901841596136	2.086764475971969	2.36946281142826	1.6398623412996014	1.5667852518698704	-0.19877752476467814	0.17779295772594872	-1.0891679430022085	2.5	0.4294756028642624	2.27038998099782	0.17384404616626797	0.02151338974154454	2.805001574342615	0.29977540588747587	0.3309119405745096	0.19337836463017816	0.23939395468862373	0.23631574010669087	0.46662643617651756	0.8473624194028057	0.002720982468242388	9.081370985390876E-4	0.0027362463848713066	0.32838040912984146	0.04160914789695056	-72325.3131239563	-7304.372715309148	-1789.1253172278027
25600000	-81410.31421640214	-9053.929655107862	-72356.38456129428	2.9876344453239048	2022.3520915820734	177.75317822596168	0.5223483134943571	2.6086599725528288	2.878526492729429	3.766071096334188	6.0338940882355	6.759289249854893	6.3244828831731335	6.62513366511262	8.393529087833251	7.064644399364112	6.272090430720184	4.999987284584334	5.875544231528567	4.448808452636758	3.1115975204473667	2.269204385436702	2.19453325026669	1.8974579931320432	1.707450879075649	1.3996754507141826	3.0613807608242567	0.12540921654929282	2.2044920570552407	2.7112526679493345	3.0617031389910774	0.9853992361295525	2.3288375908677867	1.389957323053613	2.759236331091159	0.8902961623939376	2.610596361998141	3.657184713035715	2.803118379270951	2.7167405877363704	3.1923431796985655	3.8462077367558356	5.622736941621907	7.069660420850269	5.460395986351827	6.556179217350303	7.554724729308794	5.409610235104463	3.4164086473239426	3.3577830907181836	3.175790321580298	0.9104932713626255	-0.7833001108872869	1.5526126116456669	0.8702854466446701	0.822513540345357	-0.22337719278448553	-1.208851933028807	0.16489211437576667	2.9110783930815645	2.291675622875563	1.869168060962481	1.173079495836479	1.5401390750926987	1.122058324315256	0.3250101160066885	-0.13140939269638685	2.5	0.405216133024864	2.3581919380256506	0.1919044982199533	0.024719975892284706	2.6961614498436393	0.32380600499359463	0.33667123710324537	0.19996624204805652	0.2367780019198666	0.22658451892883397	0.5349343902372135	0.9802809557929449	0.0026854547266992293	7.87878864976738E-4	0.0027384339525928615	0.2886641125558963	-0.0017070220856639673	-72356.38456129428	-7304.372715309148	-1744.3397610069103
25700000	-81390.13676073225	-9081.638163877353	-72308.49859685489	2.8504707985375286	2022.4892552288597	177.46326102871416	0.7551692464189887	3.6933179668212808	3.708358310828541	3.131558685026201	2.190984720123578	1.9377445589048332	0.7131234801161916	-0.6650263942737356	0.9384983136720007	-1.1315766805628287	-0.007085162711420345	0.2659131564604875	1.1724977276962407	2.031447828952662	3.10162569345517	1.2020672670917465	1.9295375478577146	1.8465341739772074	1.721077957421367	1.5663575658312154	2.2135777665584557	2.193147092621132	0.6189134229687522	1.0325531278566227	1.176004791049839	0.7699174999082039	1.7715453087804471	2.8649198200620627	0.9070581549388024	1.1876594106976692	2.3512696995086113	3.210888457511512	2.6481837802471206	2.181748737682457	3.8367252369646674	3.740975333932368	5.548576231478629	7.6276564172354435	6.3969110688758315	7.19663128099946	7.6448476360788336	4.845122996335944	3.524947772597519	3.1551564677994492	3.5332772526489613	0.9350525311742771	-0.847749197931184	0.12600077910028062	-0.08618685344838503	0.7173489863625051	-1.0047811136750493	0.2967101514660817	-0.6500866874881591	-0.48463943278940746	0.011331156615408428	0.44492429447688403	2.1441852329354676	0.7100482369894886	0.36514709286696745	1.3443548642026222	-0.5439397642078143	2.5	0.45709245945432386	2.3091340237987414	0.19034492765125008	0.019754257393548712	2.7035441383579957	0.3201301933441261	0.33246217462659017	0.19152880451056245	0.23660901054866929	0.23940001031418068	0.5180521794252166	0.7663612437949301	0.002578101144449185	8.235733845974615E-4	0.002635759176509743	0.3131965507053618	-0.023471502615607574	-72308.49859685489	-7304.372715309148	-1771.7528678145557
25800000	-81468.2609733338	-9134.303784392276	-72333.95718894152	3.0290227340941493	2022.3107032933033	174.16332651463287	0.6413249754618074	6.354709581024854	4.350216589004649	3.6358556154715638	4.438063975443656	5.68153751752401	5.426150751077223	5.893489855185043	4.85443564221727	4.997797218772021	5.692024648498256	4.7063376811955875	5.285086959122708	6.282201349877785	7.573565977969466	5.909888502191874	4.6148768480317335	4.469363383965696	1.5618865524018148	1.8063660204001621	-0.5186329757273798	-0.2420813506383792	0.6698205501859401	1.0025405620003913	-0.4243144002123029	0.6794616515280504	0.4994561224943791	1.928661744573148	2.2913638820853093	1.2945603128721146	3.1255638145985873	2.256794393313465	4.2586655683200085	2.891962108922058	3.413876713859052	3.5164184772638976	5.671270669464388	7.783441109726097	6.899535532612968	7.409137537482574	5.503531769620794	3.9237491424006867	3.5484327418543535	3.0779945404662254	2.8202749114259937	0.8062628678127078	-0.4769045022783359	-0.23200572485523915	0.92864924939215	-0.401640208710491	1.0459274777444416	-0.08082884442042343	-1.0848575265870062	1.5506513611547565	0.720249351794066	1.5195509684024926	1.478539717190257	0.1810659342671862	1.267503888044784	0.01735109916258573	0.19204063299612373	2.5	0.4205081116946645	2.3535219449328975	0.19102550229049986	0.014047251110271488	2.727245132206679	0.29365205776497316	0.3356318002743003	0.18723030278429426	0.2446213321763541	0.23251656476505392	0.5372408656183234	0.9908583767848238	0.0028240819385475444	8.890360690365029E-4	0.0028402931102652655	0.3189550335182449	0.021044300808396768	-72333.95718894152	-7304.372715309148	-1824.453987176873
25900000	-81364.01281651738	-9049.85003281734	-72314.16278370004	2.778122241175332	2022.561603786222	171.65438817459582	0.7016964127239164	4.9421520072007805	3.56567370926854	3.2866975074868403	3.531550380853459	4.0812070178622815	4.0193072541989325	2.0989523075884717	3.7635104966890602	4.176227367219889	5.239817938325584	3.817640033144346	4.156545132301848	2.2575006405001274	2.2866971088013486	2.985096609695133	3.743492413938643	4.8549428991575	4.3342070101257875	1.4799683893379934	1.722642254992653	1.2875161861068092	1.9020788071714083	2.085871110148065	0.5081587481161183	0.7611080258137449	0.523620147523024	2.433900901104633	2.4686697587075344	0.600099862099742	2.7969853037700774	3.263712196506216	4.853628698041238	3.852128243256093	3.2721400410976056	4.189205071409552	5.580889061968117	6.0641962533405245	7.591556734841297	6.588813737876386	7.01659508266922	3.6949458792388374	3.8841825988743413	2.8052256668493945	2.865022086373998	0.32537433545335775	-0.6873954331312045	0.38615399756428154	0.014313393353676651	0.1312912374824518	0.5284403137234868	-1.680453994499861	-0.525552671437208	-0.5104595997450294	0.3405677726071952	0.21002998139416484	0.109953686463515	1.0152485037482342	1.1214808982927802	0.8527865671929229	-0.12244567027085052	2.5	0.42372788851349474	2.2989077105099813	0.18782291859671396	0.028053074018232725	2.7663239284702996	0.2951644798912635	0.3381357659231787	0.18998067866694382	0.24254520564694337	0.2293383497629365	0.5048899397231691	0.9696496231749551	0.002863977558857922	8.016330897359235E-4	0.0028675959879753575	0.28381333354760424	-0.06487103903468723	-72314.16278370004	-7304.372715309148	-1739.9612326493714
26000000	-81400.94529896893	-9051.725822682047	-72349.21947628689	2.687832223735648	2022.6518938036618	168.0627418220084	1.010795279398453	6.5769943619976345	7.287570235529945	7.549435849742759	6.434638038146032	6.200704953463136	4.975857614829029	5.283397928713274	3.760819459648872	1.9603736808871217	0.9372867864097756	2.393298917996205	4.069966369040192	3.7322759981106355	5.960997470378678	4.903545381080612	3.5773520085820945	2.8808715595111125	2.48187313527899	3.9425191593698545	3.61929460610144	2.666856443630183	1.7383194344280222	1.3451490620696411	0.8451216222841789	0.6436675528833555	1.4592394164605658	2.0243103561077747	2.2014143333086884	1.1979318139828046	1.5350376888388997	2.2495203338505267	2.3377294384773215	3.1166185105069797	3.0565394557427306	4.0533215278509	4.95179769082871	6.414994957663531	5.9503657388520805	6.632799937490874	5.337165891206599	4.3727427466458595	3.6663900819622395	2.9026078385630267	3.6481707501937266	0.05664245601481269	-0.3744713839207575	-0.61203298139093	-0.01271831048334953	-0.3773993995916879	-1.031246997920695	-1.3642602569994702	-0.1745702057425884	0.16730819372558992	0.14294274849045818	1.1515522691967481	0.6791438087144712	-0.6094985050501979	0.2554815239982632	-0.5378220933750775	-0.6024720966991628	2.5	0.4728584971429842	2.360065388387514	0.16858039285404655	0.0260818215068297	2.662759393779822	0.30965450632879	0.33731656156610507	0.19354926672090125	0.23589884676688896	0.2332353249461071	0.5309524149979982	0.8984365500492183	0.0028491238130314346	8.381033350668505E-4	0.0028915927864914563	0.2941390493914157	-0.03788579060113863	-72349.21947628689	-7304.372715309148	-1741.4246620408026
