# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Thu Jun 05 20:22:06 CEST 2025 [seed=1749147714102]
# -overwrite B32_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
440000	-3829.4155003257943	-723.0169974358026	-3106.3985028899915	93.0	5.5741732877058676E-5	1.3195961077881581E-5	1.3195961077881581E-5	2.6714558187102837E-5	-0.34196117051157043	20315.525623506015	-10035.085870666411	-10035.08587066641	42389.71854339782	3561.045942184821	-3106.3985028899915
450000	-3813.183859064932	-743.7506995668164	-3069.433159498116	164.0	6.034581729553539E-5	1.2787531426436691E-5	1.2787531426436691E-5	2.8134409389005506E-5	-0.31034462348953773	18337.29066633599	-8334.586926253738	-8334.586926253736	39331.86501076053	3671.245745758042	-3069.433159498116
460000	-3791.3601721723903	-732.987367193603	-3058.3728049787874	339.0	5.5136068686960066E-5	1.1246189775121123E-5	1.1246189775121123E-5	2.8199778681422956E-5	-0.28520994143010636	19742.93080005193	-7873.5634418555	-7873.563441855501	38601.28127142574	3431.1990124026474	-3058.3728049787874
470000	-3899.176142219506	-829.7467528593859	-3069.4293893601202	925.0	6.630108800789507E-5	1.7215626516848384E-5	1.7215626516848384E-5	3.5231592757133364E-5	-0.3562020101872602	17274.49438386367	-8441.038860492015	-8441.038860492017	32508.259854489283	3510.875475097964	-3069.4293893601202
480000	-4179.992577652375	-836.5394028898594	-3343.4531747625156	93.0	3.5749673895882103E-5	1.4472706090616267E-5	1.4472706090616267E-5	2.9012936018152238E-5	-0.44938426342989984	35050.62402796006	-17484.524128546494	-17484.524128546498	43189.29935470025	3814.152460858559	-3343.4531747625156
490000	-3884.0567070145357	-772.7039369025429	-3111.352770111993	525.0	5.670852220861545E-5	1.4627889146873855E-5	1.4627889146873855E-5	2.80398644379105E-5	-0.3668339655878487	20375.970262274353	-10629.774438337417	-10629.774438337416	41208.871201888694	3497.2384409141246	-3111.352770111993
500000	-4058.1759337550757	-731.2559209457622	-3326.9200128093134	386.0	3.263286820413873E-5	1.0749578799860515E-5	1.0749578799860515E-5	2.0223790869511725E-5	-0.4184393717195558	37148.30293743376	-19745.4874945844	-19745.487494584402	59942.05940846755	3894.0660053884058	-3326.9200128093134
510000	-3909.4167289130905	-763.1662825718458	-3146.2504463412447	767.0	4.505064156808521E-5	1.7142532705958768E-5	1.7142532705958768E-5	3.104439332298772E-5	-0.45838764979822166	28102.016412733454	-15517.769358435333	-15517.769358435335	40780.75727165349	3577.2473822741317	-3146.2504463412447
520000	-3961.4651446684957	-773.5981881679705	-3187.8669565005252	314.0	4.508139505727009E-5	1.3451101268983303E-5	1.3451101268983303E-5	2.5643282345530346E-5	-0.39561464655479395	26298.029200663477	-13794.546625754458	-13794.546625754458	46232.45291488116	3584.869468285238	-3187.8669565005252
530000	-4009.8169926265496	-824.2169991187584	-3185.599993507791	984.0	4.51507549214079E-5	1.776626991681567E-5	1.776626991681567E-5	3.1552816708441854E-5	-0.4707005226559434	28451.76886695545	-16020.180067345407	-16020.180067345405	40713.2857602774	3814.293491411571	-3185.599993507791
540000	-4038.3105650970374	-848.9696230664947	-3189.3409420305425	48.0	5.403142457406675E-5	1.6434779567005745E-5	1.6434779567005745E-5	2.5089281051000855E-5	-0.4463716112089445	23112.947943383384	-15140.178940202499	-15140.178940202497	49775.26063615254	3849.979521496314	-3189.3409420305425
550000	-3890.34572208118	-802.3091268036824	-3088.036595277498	795.0	5.847059116778888E-5	2.2322718156098375E-5	2.2322718156098375E-5	3.973596608233644E-5	-0.46311243824086634	21772.15764278488	-12231.078960128129	-12231.078960128127	32037.24619993112	3544.8934629502082	-3088.036595277498
560000	-3927.415411547021	-788.3883834500897	-3139.027028096931	337.0	5.47032919153208E-5	1.5819583225181006E-5	1.5819583225181006E-5	2.6794769956218576E-5	-0.4132028327804735	22044.184140735026	-13014.846039558523	-13014.846039558523	45004.6573288773	3666.188186659448	-3139.027028096931
570000	-3927.7398082316436	-747.0126827737766	-3180.727125457867	858.0	5.064497565544316E-5	1.4808781565060149E-5	1.4808781565060149E-5	2.6228718968770794E-5	-0.4063147645682363	23649.65711607745	-13352.638637729644	-13352.638637729646	45665.07080766714	3674.556992373279	-3180.727125457867
580000	-3930.15431023416	-811.2302167043465	-3118.924093529814	858.0	5.318442022061179E-5	1.753924174395208E-5	1.753924174395208E-5	3.173467791383169E-5	-0.426924965482817	22993.38679562407	-12708.071927362213	-12708.071927362214	38534.81509892795	3599.8988364308398	-3118.924093529814
590000	-3831.4275093944348	-750.9616767521178	-3080.465832642317	434.0	5.242348270909692E-5	1.4879556230556736E-5	1.4879556230556736E-5	3.153204596617494E-5	-0.3659746201429835	22025.45340374071	-10393.520698784614	-10393.520698784612	36618.333517261715	3452.5254960987913	-3080.465832642317
600000	-3846.610398440502	-783.5430430509455	-3063.0673553895567	335.0	6.063725717183264E-5	1.8465423853491788E-5	1.8465423853491788E-5	3.255073949265593E-5	-0.4156320956186851	19935.342254726842	-11308.945668684713	-11308.945668684715	37136.62097849136	3552.3480900760874	-3063.0673553895567
610000	-3970.620514930197	-869.9217239486464	-3100.6987909815502	482.0	6.678687456811264E-5	2.094203538576032E-5	2.094203538576032E-5	3.0089290506722295E-5	-0.46716183459165234	19152.943799515317	-13330.378351769967	-13330.378351769967	42512.31031394907	3473.0152996090187	-3100.6987909815502
620000	-3949.2076305199525	-820.4172794011467	-3128.790351118806	747.0	6.374005497025858E-5	2.132165915092938E-5	2.132165915092938E-5	3.2294158747784286E-5	-0.46995123115128457	20135.7963368125	-13294.310886965119	-13294.310886965119	39742.690788203865	3645.4770024389795	-3128.790351118806
630000	-3876.9550639408744	-774.4177216883229	-3102.5373422525513	745.0	4.91424641352048E-5	1.4550793686458005E-5	1.4550793686458005E-5	3.160777696527242E-5	-0.3691996173085899	23560.49189563706	-10846.186908416326	-10846.186908416323	36630.87819371889	3576.9628040749076	-3102.5373422525513
640000	-3826.068919114048	-735.1800025517448	-3090.888916562303	333.0	5.794408573609675E-5	1.674855034369475E-5	1.674855034369475E-5	3.0243960144142532E-5	-0.40008598385933664	20546.940747860517	-11378.518880607115	-11378.518880607116	39365.668075022666	3541.596449978897	-3090.888916562303
650000	-4042.870188670723	-808.2036329360308	-3234.6665557346923	102.0	4.535597597426638E-5	1.3437323476797826E-5	1.3437323476797826E-5	2.4745838653918167E-5	-0.401092392953251	26274.767332687097	-14267.552329288876	-14267.55232928888	48158.307848746226	3807.478766957979	-3234.6665557346923
660000	-3953.157019084667	-795.0891201352649	-3158.0678989494018	645.0	5.8135001809702966E-5	1.7210589760571067E-5	1.7210589760571067E-5	2.879126943538521E-5	-0.4206748035965363	20899.94840806446	-12493.38584655169	-12493.385846551688	42200.936685071516	3520.2294435586773	-3158.0678989494018
670000	-4030.960561112761	-843.8638148311503	-3187.0967462816106	990.0	5.1407033519549276E-5	1.8327924469010203E-5	1.8327924469010203E-5	2.8183287259194317E-5	-0.48151097585879626	25324.0414732292	-16468.523174847527	-16468.523174847527	46191.69640830484	3728.801611252569	-3187.0967462816106
680000	-3912.2017626749716	-675.8755629993344	-3236.3261996756373	29.0	3.644962735652817E-5	1.6703360840326974E-5	1.6703360840326974E-5	2.43030610355599E-5	-0.5612118441845089	40048.86142497042	-27525.363272006485	-27525.36327200648	60065.111668752266	3910.010289013932	-3236.3261996756373
690000	-3976.224709843825	-818.6672165956296	-3157.5574932481954	544.0	5.3094351981494464E-5	1.8426453983469635E-5	1.8426453983469635E-5	2.9057213500625304E-5	-0.4691272090159319	24149.14762474102	-15314.034067228418	-15314.03406722842	44126.16316473286	3749.864855037882	-3157.5574932481954
700000	-3858.3470786086236	-730.8688635962126	-3127.478215012411	152.0	4.722627364783691E-5	1.5557074112100863E-5	1.5557074112100863E-5	2.9013232936248044E-5	-0.4202793177736687	25717.20479145157	-13789.723529804807	-13789.723529804809	41861.16568282086	3700.9530114461536	-3127.478215012411
710000	-3931.183223268304	-670.1664082921867	-3261.0168149761175	420.0	3.926484681717592E-5	1.2877110516469976E-5	1.2877110516469976E-5	2.156194729059767E-5	-0.4425603269049059	31671.17923739192	-18914.491800314594	-18914.49180031459	57674.011744652875	3762.031533755401	-3261.0168149761175
720000	-3894.6648055709447	-757.450488915473	-3137.214316655472	220.0	5.391639786697299E-5	1.9611646635302784E-5	1.9611646635302784E-5	3.027152357207813E-5	-0.48544103486080853	24265.461989308933	-15720.572003704692	-15720.572003704694	43219.04379627086	3605.910489348746	-3137.214316655472
730000	-3804.9938827453566	-716.1204859073705	-3088.873396837986	939.0	4.761217883060637E-5	1.6853506961010145E-5	1.6853506961010145E-5	3.384129015178009E-5	-0.41986318982203974	25497.935664363933	-12698.382191795432	-12698.38219179543	35873.6994723924	3576.7704075563506	-3088.873396837986
740000	-3931.53267081802	-814.8999775071363	-3116.6326933108835	159.0	5.76057570666124E-5	1.5195868550616236E-5	1.5195868550616236E-5	3.149416797372724E-5	-0.3567611162396217	19891.083168481277	-9597.404999229284	-9597.404999229284	36382.637755383395	3444.016414192998	-3116.6326933108835
750000	-3894.3434439620614	-728.3498671570167	-3165.993576805045	253.0	4.7545701514366724E-5	1.412201023826015E-5	1.412201023826015E-5	2.5055245645243614E-5	-0.40915848298393553	25261.42796400581	-14238.22178364808	-14238.22178364808	47936.96022019659	3698.3165146475026	-3165.993576805045
760000	-3962.2281227253998	-693.3574486862112	-3268.8706740391885	504.0	4.6705932648816006E-5	1.3916477847684483E-5	1.3916477847684483E-5	2.9854240211740966E-5	-0.37268361273308487	24863.99269614767	-11590.286709920914	-11590.286709920916	38898.861937548696	3623.2083473482003	-3268.8706740391885
770000	-3914.6282946373694	-804.1964335387967	-3110.431861098573	203.0	6.028431717912492E-5	1.8148456571242713E-5	1.8148456571242713E-5	3.266728686473519E-5	-0.4089601489485959	19919.580121684725	-11066.411369045763	-11066.411369045765	36759.65779168995	3537.674888559627	-3110.431861098573
780000	-3935.3866192506975	-787.6211557350572	-3147.7654635156405	467.0	5.622737297649585E-5	1.223493044659348E-5	1.223493044659348E-5	2.3798006434509404E-5	-0.33447011495256784	20025.15068155527	-10295.245799080883	-10295.245799080883	47313.27472244	3598.3308869298103	-3147.7654635156405
790000	-3978.194695503604	-779.9330996580724	-3198.2615958455317	535.0	3.894665350460999E-5	1.2257345646919703E-5	1.2257345646919703E-5	2.6826154806000298E-5	-0.3792120649970445	29988.554861904464	-13702.302288651501	-13702.302288651503	43537.87800588328	3530.657153024255	-3198.2615958455317
800000	-3822.678336783684	-770.0947480303794	-3052.5835887533044	444.0	6.405610680716279E-5	1.6205915912951045E-5	1.6205915912951045E-5	3.1488658760166785E-5	-0.36084129277473903	17948.298009287817	-9237.249847143517	-9237.249847143517	36511.49777595793	3336.77532217129	-3052.5835887533044
810000	-3925.970017907879	-818.9883637707528	-3106.9816541371265	676.0	6.024295224020222E-5	1.4704385978493735E-5	1.4704385978493735E-5	2.8900623792168416E-5	-0.35240345891480185	18953.21809790883	-9643.232493886379	-9643.23249388638	39507.72207829874	3423.8271234266263	-3106.9816541371265
820000	-3868.459833841597	-785.3867346020459	-3083.0730992395515	151.0	5.9145860681492965E-5	1.9623916970985137E-5	1.9623916970985137E-5	3.5265502067952475E-5	-0.42968330922856607	20735.748428035808	-11538.659075345924	-11538.659075345924	34777.15091898874	3581.2878155929084	-3083.0730992395515
830000	-3703.0145503780227	-694.807247985826	-3008.2073023921967	423.0	6.660007189641603E-5	1.904560274779233E-5	1.904560274779233E-5	3.2612748767618104E-5	-0.4086614486192732	18025.29909274136	-10526.64062071842	-10526.64062071842	36810.33524910864	3393.2987953849183	-3008.2073023921967
840000	-3864.701769465189	-693.9104365395114	-3170.7913329256776	898.0	4.9950175127790824E-5	1.3071290745176253E-5	1.3071290745176253E-5	2.259942728804674E-5	-0.38904626516500845	23590.543661854826	-13644.542895296117	-13644.542895296121	52140.78092557226	3586.035941204327	-3170.7913329256776
850000	-4005.601904290999	-806.9591413614709	-3198.642762929528	385.0	3.6491061090661786E-5	1.2444166781696658E-5	1.2444166781696658E-5	2.6676110862127096E-5	-0.3988515831771235	32588.184137304317	-15202.096010667128	-15202.096010667128	44578.36542718899	3824.121002526759	-3198.642762929528
860000	-3946.9463693292137	-810.9095669184792	-3136.0368024107347	580.0	5.1812110769706095E-5	1.2917256042195768E-5	1.2917256042195768E-5	2.5147396730191706E-5	-0.35785583978139474	22135.15221981895	-11369.981228041002	-11369.981228041002	45605.87209174801	3692.067668088408	-3136.0368024107347
870000	-3979.9873656750515	-729.5460871658406	-3250.441278509211	40.0	3.238672495767056E-5	1.126520106975302E-5	1.126520106975302E-5	2.348987435064886E-5	-0.4084276018421576	37058.73042718063	-17772.51097302835	-17772.510973028348	51094.82033446479	3789.549863533207	-3250.441278509211
880000	-3969.611895707439	-844.481683037441	-3125.130212669998	345.0	5.536207118699879E-5	1.721454049333604E-5	1.721454049333604E-5	2.9135318348217567E-5	-0.42862686322647625	22128.350426947734	-13074.488492717157	-13074.488492717157	42047.63774830978	3489.2638323894935	-3125.130212669998
890000	-3975.575516961566	-858.7462455243956	-3116.8292714371705	488.0	6.074540288333605E-5	2.2094941728956E-5	2.2094941728956E-5	3.1348622646293207E-5	-0.5063221421321251	22137.321594742385	-15602.689668052393	-15602.68966805239	42896.31905692702	3614.2949425428865	-3116.8292714371705
900000	-3816.8509144394916	-811.6245812456558	-3005.2263331938357	922.0	6.827913193922181E-5	1.9706197785978497E-5	1.9706197785978497E-5	3.470632905133794E-5	-0.4048130475361744	17516.20722838906	-9945.674277225651	-9945.67427722565	34460.326318372805	3502.608950008444	-3005.2263331938357
910000	-3868.3850574384915	-729.876429944233	-3138.5086274942582	191.0	5.784069966941857E-5	1.793615873293696E-5	1.793615873293696E-5	2.9230429948373433E-5	-0.436209448273093	21351.622836811166	-13101.623790113204	-13101.623790113204	42250.24421946337	3411.0620925178127	-3138.5086274942582
920000	-3932.1645116067393	-806.9696354330871	-3125.194876173652	181.0	6.182675042429734E-5	1.9955844004530013E-5	1.9955844004530013E-5	3.153334213501143E-5	-0.4519567619878342	20326.147458471856	-12863.382072145569	-12863.38207214557	39853.04318907234	3632.4906543508496	-3125.194876173652
