state	flyway.rates.Atlantic.Central	flyway.rates.Atlantic.Mississippi	flyway.rates.Atlantic.Pacific	flyway.rates.Central.Mississippi	flyway.rates.Central.Pacific	flyway.rates.Mississippi.Pacific	flyway.rates.Central.Atlantic	flyway.rates.Mississippi.Atlantic	flyway.rates.Pacific.Atlantic	flyway.rates.Mississippi.Central	flyway.rates.Pacific.Central	flyway.rates.Pacific.Mississippi	flyway.indicators.Atlantic.Central	flyway.indicators.Atlantic.Mississippi	flyway.indicators.Atlantic.Pacific	flyway.indicators.Central.Mississippi	flyway.indicators.Central.Pacific	flyway.indicators.Mississippi.Pacific	flyway.indicators.Central.Atlantic	flyway.indicators.Mississippi.Atlantic	flyway.indicators.Pacific.Atlantic	flyway.indicators.Mississippi.Central	flyway.indicators.Pacific.Central	flyway.indicators.Pacific.Mississippi	flyway.nonZeroRates
20600000	1.3010020162436047	0.16784877940814602	0.4446302387730041	1.9096469007041759	0.32664583509769796	1.3249035828993634	0.3640618614444792	1.2011718668280356	0.2091733804771204	0.5792321322660785	2.8297645202504786	0.6702492266351429	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
20700000	1.6820262607674625	0.1577835197327682	0.9683516612973218	0.77416487394616	0.21426454398100034	0.9243464352778793	0.7987154784626656	0.4894497786303789	0.47015546913353395	0.4336344228568118	1.3466426213022025	0.6706368228771461	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
20800000	8.813187573468752E-4	0.6750666178030207	1.1055731447514385	2.968537744364977	0.6380980109244238	0.11957189321929095	1.4139189404205366	2.475497192110349	0.752505524208003	1.741890570099264	5.722813571639374	1.8122978528001814	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
20900000	2.9587372565643797	0.3516776259740605	0.7331877005496755	1.3651987284686107	0.058218917337191575	0.49324388241683065	0.8346093586584916	1.5032099329291209	0.5037206707780871	0.6973623267122881	2.1346915848923054	0.8546382701499874	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
21000000	0.903995876673291	0.3301673080542675	1.0440686999272193	1.5063988549972793	0.32257503205892024	0.199851406017546	0.8500425942443123	1.4057107055229736	0.18441224752778096	0.6248212622617723	2.612849310916143	0.630518508082249	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
21100000	0.4997451514910495	0.743128490672998	0.35287382496304415	2.772399440643557	0.48868311105815393	1.6112505702112394	0.9537692442467725	2.1955578185527544	0.49497408727559	1.0587574319690478	4.793589115284324	1.1512910485556918	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
21200000	0.5465371855408624	0.1148011947805773	0.7340519694568394	0.7332763666228761	0.021174025502767622	0.4171878475161856	0.3371252564653716	1.0515288927567845	0.09186309877712985	0.37881890694071574	1.4726606218269198	0.880327129177586	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
21300000	5.163870494485998	0.0805905282731986	0.5752000314916748	1.3372937644363059	0.2214863583125127	1.103756525844948	0.21643363385467004	0.9061848790101198	0.422149885216599	0.4669363926562753	1.2214431623313378	0.8489783035967314	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
21400000	1.3425472599820956	0.20883228113570193	0.3563628344851874	1.7059672448910452	0.1016497263389192	2.85562752922443	2.1055137877045857	1.357391664814068	0.5545906940048789	0.5287972041143277	3.33836881536286	0.6448695487951844	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
21500000	1.3929195517711008	0.29641314167211646	0.20326832522007365	1.9085592723162033	0.17925788516101435	0.28368454608024635	0.7691935765155773	0.8359202311626321	0.3681603043371506	0.37327392941761156	2.5120637275900473	0.5967947055746042	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
21600000	0.13834979807213038	0.4984666007643036	0.3672713793906009	1.56514247823566	0.058888239707792646	0.07212856886143584	0.4635453328946455	1.181781382695246	0.16365598116185606	0.6148188240613902	2.6247706478033086	1.0997629193944642	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
21700000	2.176203982572407	0.26230620906866386	2.2584502719768973	1.2090383268593963	1.3567393860917751	2.3276709373518485	0.4888269525350249	0.6043854195241085	0.3362893310387598	0.3413314246367534	0.8468510881549229	0.051834302667598704	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
21800000	1.3863532630758315	0.188293601869441	1.8279172894039069	3.601337229786937	4.029371852418531	0.40642385126560393	1.5935293894626688	2.1476022219748603	0.2938878615326845	0.8272544725877855	0.8709207977788097	3.013689187128526	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
21900000	0.2734752972289917	0.2430714333952767	0.023523404035749117	1.4869024900546322	0.11355341918160403	0.647883738569835	0.654954322397955	1.6754307346614985	0.5440083581744581	0.7023173228249843	3.0793131942058607	2.069463158354834	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
22000000	0.31139705184042177	0.1271468155995302	0.8337368033491432	2.7751920411478372	0.5177985434946093	1.6285151996166545	0.13798568637790118	1.7553739042411731	0.8075253010715895	0.34790361649824003	3.576701823456217	1.042037086900365	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
22100000	0.136849329551867	0.2887446312524196	2.4528172146879177	1.626200747750015	0.689276907872778	0.8678676520421565	0.09134226665272296	2.631568908590521	1.544596434466329	1.0014116140958214	4.099791838281068	1.5977831993040061	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
22200000	1.1445778673506828	0.07796725026776273	0.20122958557008014	0.5673305105601981	0.04832039000158755	1.3332372211832084	0.14417111577139854	0.5105283367050528	0.5993905065711336	0.208201167914653	0.7605009085200082	0.22971159708500372	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
22300000	1.093915529156051	0.44241486048768786	1.22958088092616	1.5383405969460622	0.22524046966763553	0.008434994160248038	0.3049839228999504	1.1415401784784813	0.37560351773110046	0.7704058917050749	3.3260668806313283	1.0358456158983116	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
