# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sat Feb 28 15:48:01 CET 2026 [seed=1772290069829]
# -overwrite D11_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
630000	-5272.763571773489	-1025.0645706550265	-4247.699001118463	308.0	5.072931364031649E-5	1.2977999401289649E-5	1.2977999401289649E-5	1.5405734294089514E-5	-0.46423411803164094	25127.856172273878	-21168.046659390733	-21168.046659390737	82743.14437326734	3378.2737991959925	-4247.699001118463
640000	-5363.3730676705345	-1074.997848809258	-4288.375218861276	54.0	4.827616714230479E-5	9.702854217100933E-6	9.702854217100933E-6	1.4751599466566334E-5	-0.3635913638554957	23869.697283533194	-15700.276669887258	-15700.27666988726	78116.1051930521	3436.7310298683647	-4288.375218861276
650000	-5321.028541189922	-1045.9966848385334	-4275.031856351389	912.0	5.0955918818741E-5	1.0956103134859512E-5	1.0956103134859512E-5	1.4397172235482732E-5	-0.40450155286563083	23464.024634496138	-17855.886534499343	-17855.886534499343	83046.23400209221	3312.9047884638962	-4275.031856351389
660000	-5516.293201608113	-1114.0673651610753	-4402.225836447038	13.0	4.561768180010519E-5	1.0977303476197422E-5	1.0977303476197422E-5	1.2145374070557756E-5	-0.4663624952874859	28014.25641657423	-25320.010117286067	-25320.010117286067	105220.75546242528	3537.631255029431	-4402.225836447038
670000	-5423.955853193376	-1148.0785614054398	-4275.877291787936	831.0	5.5418768328564925E-5	1.4050357890685088E-5	1.4050357890685088E-5	1.7004798928516268E-5	-0.4576918735724037	22826.077399791575	-18860.23810429928	-18860.238104299282	74390.35889731137	3425.360575432326	-4275.877291787936
680000	-5334.731953550021	-1077.2786944706927	-4257.453259079328	948.0	5.1824175396779935E-5	1.2755967050747076E-5	1.2755967050747076E-5	1.564937048509283E-5	-0.44791824451917966	24139.04940806488	-19675.993943586724	-19675.993943586727	79938.44427331741	3413.9586936896667	-4257.453259079328
690000	-5285.619617194034	-991.5248031509647	-4294.094814043069	875.0	4.649328407601731E-5	8.913924083301847E-6	8.913924083301847E-6	1.3534603858197721E-5	-0.35534568374714687	24616.86841784828	-16212.73134731778	-16212.73134731778	84562.4348081484	3389.525332461141	-4294.094814043069
700000	-5487.6280301885145	-1148.2340256706518	-4339.394004517862	406.0	5.461756977079322E-5	9.456392059229985E-6	9.456392059229985E-6	1.3190903179224986E-5	-0.3523076043257226	20903.708448424433	-14985.604844061447	-14985.60484406145	86552.81136838885	3453.934938748089	-4339.394004517862
710000	-5354.776512773988	-1152.4969639146088	-4202.279548859378	373.0	5.200006209716182E-5	1.0429031249770209E-5	1.0429031249770209E-5	1.784295510397878E-5	-0.34238020395025986	21784.405909461664	-12732.770365868017	-12732.770365868017	63486.7068509961	3353.1092998434506	-4202.279548859378
720000	-5507.834227749298	-1136.763729694482	-4371.070498054816	414.0	4.2711774634384955E-5	1.3885516871557241E-5	1.3885516871557241E-5	1.6678986677048375E-5	-0.5202396051984441	32100.80680627724	-26724.422959851094	-26724.422959851094	82204.18017231008	3465.0355034685426	-4371.070498054816
730000	-5370.173901724344	-1184.1858561093868	-4185.988045614958	684.0	6.0248706323143206E-5	1.5977670629723205E-5	1.5977670629723205E-5	1.91900534411078E-5	-0.4698957413828024	21301.218593057503	-17735.43027048295	-17735.43027048295	66876.87802833514	3507.413235614162	-4185.988045614958
740000	-5256.50835203964	-1027.7344503970437	-4228.773901642597	310.0	4.602531967421119E-5	9.314419759720554E-6	9.314419759720554E-6	1.5811957483571783E-5	-0.3452745596065841	24667.948925762794	-14531.25782463209	-14531.257824632086	71803.26889918257	3176.916863455762	-4228.773901642597
750000	-5416.604704221407	-1072.8779005738427	-4343.726803647564	85.0	3.861173668258667E-5	9.212763787935709E-6	9.212763787935709E-6	1.442172762956302E-5	-0.3904106206929456	30556.259940525935	-19519.68670506348	-19519.686705063476	81809.21822498793	3403.5388373679266	-4343.726803647564
760000	-5420.428591099268	-1094.6506531486934	-4325.777937950574	830.0	4.753397074633075E-5	1.2226018181173829E-5	1.2226018181173829E-5	1.3860908290997878E-5	-0.47630719833700463	27210.878533167535	-24001.36330808005	-24001.363308080046	93315.75370263326	3634.473143514419	-4325.777937950574
770000	-5269.479824737971	-1056.7511076343665	-4212.728717103605	894.0	5.9360317138231564E-5	1.4632875630481636E-5	1.4632875630481636E-5	1.6902500469036E-5	-0.46196183396579255	21416.804323356788	-18541.010227459843	-18541.010227459843	75214.21455073117	3490.688437653196	-4212.728717103605
