state	from	to	time
10200000	Mississippi	Atlantic	0.11888727084577327
10200000	Pacific	Central	0.9854756604266691
10200000	Pacific	Mississippi	0.9648453111004868
10200000	Mississippi	Atlantic	0.990334309668082
10200000	Pacific	Central	0.9503941553613908
10200000	Mississippi	Atlantic	0.9184366938646505
10200000	Atlantic	Mississippi	1.1104467506904743
10200000	Pacific	Central	1.0653476688191101
10200000	Mississippi	Atlantic	0.9198967524283985
10200000	Mississippi	Atlantic	1.0684442282562594
10200000	Mississippi	Atlantic	0.9832811932755203
10200000	Mississippi	Atlantic	0.746937996634694
10200000	Mississippi	Atlantic	0.8913314376371988
10200000	Mississippi	Atlantic	0.9775629292145827
10200000	Central	Mississippi	1.099477798371597
10200000	Mississippi	Atlantic	1.0728416714870517
10200000	Pacific	Central	1.0794741270411692
10200000	Pacific	Mississippi	1.191283622577677
10200000	Mississippi	Atlantic	1.12280315574229
10200000	Pacific	Central	1.0993795514814255
10200000	Mississippi	Central	1.0551873800533143
10200000	Mississippi	Central	1.0082117458272424
10200000	Pacific	Mississippi	1.1792948360642033
10200000	Mississippi	Atlantic	1.151809512373975
10200000	Pacific	Central	1.1095071078101304
10200000	Pacific	Central	1.1906021191121763
10200000	Mississippi	Atlantic	1.0723189081478912
10200000	Mississippi	Atlantic	1.0493573080620153
10200000	Pacific	Central	1.1560689862520241
10200000	Pacific	Central	1.0775823713420452
10200000	Pacific	Mississippi	1.129869842369336
10200000	Central	Mississippi	1.008809531987859
10200000	Central	Mississippi	1.085616212462333
10200000	Pacific	Mississippi	1.1025676941615592
10200000	Central	Pacific	0.5274010781987515
10200000	Mississippi	Central	1.0396869622640594
10200000	Pacific	Central	0.2925364290993881
10200000	Mississippi	Atlantic	0.30413783342430273
10200000	Central	Mississippi	0.2847285056930069
10200000	Pacific	Central	0.2072078987016467
10200000	Pacific	Central	0.24435754607328508
10200000	Pacific	Central	0.17798253134330824
10200000	Pacific	Central	0.0938826271116171
10200000	Central	Mississippi	0.20577532986471225
10200000	Pacific	Atlantic	0.21924640595211992
10200000	Central	Mississippi	0.19634342493440843
10200000	Pacific	Central	0.288656834722541
10200000	Central	Mississippi	0.11628091714246848
10200000	Central	Mississippi	0.2660520369469963
10200000	Mississippi	Atlantic	0.24211490790896126
10200000	Pacific	Central	0.24942149980500394
10200000	Pacific	Mississippi	0.22556499263182264
10200000	Pacific	Mississippi	0.23565902599123578
10200000	Pacific	Mississippi	0.37004623113797475
10200000	Atlantic	Mississippi	0.1767537795514862
10200000	Pacific	Central	0.09877564970773628
10200000	Pacific	Central	0.26626195186975055
10200000	Pacific	Central	0.25805014259701353
10200000	Central	Mississippi	0.18869326497029193
