time	distance
2024.48962368542	0
2024.49585073624	0.0491659658562295
2024.50207778705	0.0983559059721243
2024.50830483787	0.22662418399998
2024.51453188869	0.476262120972679
2024.5207589395	0.783661674881691
2024.52698599032	1.21866919031597
2024.53321304114	2.1335139779001
2024.53944009196	3.97393589247895
2024.54566714277	6.53641749288105
2024.55189419359	11.193922381179
2024.55812124441	20.6700686049365
2024.56434829522	39.1737875282244
2024.57057534604	71.8363476324871
2024.57680239686	123.160340687252
2024.58302944768	196.721014434009
2024.58925649849	303.938204009099
2024.59548354931	461.718194841349
2024.60171060013	723.032886185497
2024.60793765094	912.05952852659
2024.61416470176	1025.04890236392
2024.62039175258	1135.15823676053
2024.62661880339	1241.49047727314
2024.63284585421	1346.17601410841
2024.63907290503	1451.75604476701
2024.64529995585	1559.07957370768
2024.65152700666	1668.1321576207
2024.65775405748	1779.48241961836
2024.6639811083	1894.79536674323
2024.67020815911	2013.28559255428
2024.67643520993	2130.04555856458
2024.68266226075	2245.57776613418
2024.68888931156	2370.84392117543
2024.69511636238	2503.62949555543
2024.7013434132	2644.79304577398
2024.70757046401	2788.06327767374
2024.71379751483	2942.60356011791
2024.72002456565	3105.44384986159
2024.72625161647	3278.35585435556
2024.73247866728	3467.66458242391
2024.7387057181	3672.21022028837
2024.74493276892	3870.26772538638
2024.75115981973	4075.44324700885
2024.75738687055	4294.20693456928
2024.76361392137	4517.44959137388
2024.76984097218	4734.37157982701
2024.776068023	4863.82708447289
2024.78229507382	4992.77419145158
2024.78852212464	5125.05731976954
2024.79474917545	5262.79019864396
2024.80097622627	5388.77905162869
2024.80720327709	5468.49902650092
2024.8134303279	5544.30284490475
2024.81965737872	5620.85476502798
2024.82588442954	5694.58108859222
2024.83211148036	5767.55840721695
2024.83833853117	5839.53377095886
2024.84456558199	5911.68529447891
2024.85079263281	5987.01543057224
2024.85701968362	6062.51923038752
2024.86324673444	6142.55333531785
2024.86947378526	6182.36702506418
2024.87570083607	6226.07191938821
2024.88192788689	6271.56313211532
2024.88815493771	6313.58749920283
2024.89438198853	6360.79296579505
2024.90060903934	6406.75809588775
2024.90683609016	6452.19713932216
2024.91306314098	6490.1814108905
2024.91929019179	6524.17834555194
2024.92551724261	6561.18221441529
2024.93174429343	6601.57862415983
2024.93797134424	6637.01369602553
2024.94419839506	6673.22995238952
2024.95042544588	6711.1375592911
2024.95665249669	6739.72194427091
2024.96287954751	6761.41491086718
2024.96910659833	6784.86055170159
2024.97533364915	6813.29698280625
2024.98156069996	6841.04935400569
2024.98778775078	6862.82073753698
2024.9940148016	6888.33810674017
2025.00024185241	6905.42553425864
2025.00646890323	6916.6656407181
2025.01269595405	6931.63992066657
2025.01892300486	6931.68946635222
2025.02515005568	6931.75638577662
2025.0313771065	6931.82958946493
2025.03760415732	6931.90269317691
2025.04383120813	6931.97569625383
2025.05005825895	6932.0735795964
2025.05628530977	6932.20265223435
2025.06251236058	6932.36382315847
2025.0687394114	6932.56120716119
2025.07496646222	6932.80131988225
2025.08119351304	6933.04369407367
2025.08742056385	6933.30088297341
2025.09364761467	6933.62358292457
2025.09987466549	6933.98830610648
2025.1061017163	6934.3797263371
2025.11232876712	6934.3797263371
