time	diffusion_coefficient	number_of_branches
2024.49273721083	50966.2938861103	0
2024.49896426165	54143.9612378659	0
2024.50519131246	89467.3578311951	0
2024.51141836328	167450.437627467	0
2024.5176454141	218991.535414954	0
2024.52387246491	250465.486162697	0
2024.53009951573	197713.676670402	0
2024.53632656655	285744.843452454	0
2024.54255361736	311135.075108023	0
2024.54878066818	396097.984893986	0
2024.555007719	588556.874422827	0
2024.56123476982	877348.889437514	2
2024.56746182063	1414628.07538	4
2024.57368887145	2839175.58026751	6
2024.57991592227	6332830.9369664	14
2024.58614297308	8749157.58418939	36
2024.5923700239	8813211.91025467	37
2024.59859707472	9333519.09441781	38
2024.60482412553	9701985.53269138	40
2024.61105117635	9894457.04961661	40
2024.61727822717	9317173.71599999	39
2024.62350527799	6468638.92259525	28
2024.6297323288	4745027.41197761	16
2024.63595937962	4865606.68241323	17
2024.64218643044	5243747.18084447	19
2024.64841348125	5815219.05406702	20
2024.65464053207	6501424.15875091	22
2024.66086758289	7068493.90388405	23
2024.6670946337	7989159.32096075	25
2024.67332168452	9724170.95018545	27
2024.67954873534	11511450.8479576	31
2024.68577578616	13631068.8104565	33
2024.69200283697	16231197.9659613	37
2024.69822988779	19101714.8248846	42
2024.70445693861	22258633.7261105	46
2024.71068398942	26138814.3664532	51
2024.71691104024	29367542.4740245	55
2024.72313809106	33603941.0501607	60
2024.72936514187	36725065.930952	66
2024.73559219269	40896762.0244325	73
2024.74181924351	45099065.5430279	82
2024.74804629433	51468896.7091868	95
2024.75427334514	54894117.3231786	107
2024.76050039596	53276137.3962979	107
2024.76672744678	51246567.1652717	109
2024.77295449759	46393271.4252668	107
2024.77918154841	41629981.5384798	106
2024.78540859923	41342183.7265474	108.5
2024.79163565004	36929422.58716	102
2024.79786270086	31875422.3774945	95
2024.80408975168	30265331.2973433	103
2024.8103168025	29415143.7697612	105
2024.81654385331	27721575.7297145	106
2024.82277090413	25398936.1991798	104
2024.82899795495	23300304.1889858	94
2024.83522500576	22306771.2435297	87
2024.84145205658	21580519.6450078	86
2024.8476791074	21552477.5477393	85
2024.85390615821	20142595.5595805	82
2024.86013320903	22243713.5876202	88
2024.86636025985	23991495.4366764	95
2024.87258731067	27163838.5698847	106
2024.87881436148	33538497.0223995	116
2024.8850414123	40369437.2697895	126
2024.89126846312	44518853.7051017	133
2024.89749551393	44619872.6459487	143
2024.90372256475	45168118.1683537	147
2024.90994961557	45732892.3209097	157
2024.91617666638	45998748.6527521	165
2024.9224037172	44618198.1609544	166
2024.92863076802	48017470.3814233	187
2024.93485781884	53913010.5060686	215
2024.94108486965	62416848.0768762	238
2024.94731192047	60448972.2159323	237
2024.95353897129	60613948.8040662	239
2024.9597660221	64387547.3710526	239
2024.96599307292	64453621.5811032	237
2024.97222012374	56901958.2680452	201
2024.97844717455	45750510.9845113	172
2024.98467422537	38566944.9339009	149
2024.99090127619	33086849.01938	130
2024.99712832701	25149444.0746281	113
2025.00335537782	15130624.7783107	98
2025.00958242864	7880494.0668329	55
2025.01580947946	3399505.42787481	37
2025.02203653027	1201458.73902354	20
2025.02826358109	388929.184212236	7
2025.03449063191	1524.88384502862	5
2025.04071768272	NA	0
2025.04694473354	NA	0
2025.05317178436	NA	0
2025.05939883518	NA	0
2025.06562588599	NA	0
2025.07185293681	NA	0
2025.07807998763	29598.8970473434	1
2025.08430703844	24472.3227779849	1
2025.09053408926	19342.8293900067	1
2025.09676114008	44951.1304116524	2
2025.10298819089	34613.8221600488	2
2025.10921524171	23161.8932455083	2
