time	diffusion_coefficient	number_of_branches
2024.49273721083	38049.0586612564	0
2024.49896426165	35944.0687551986	0
2024.50519131246	59185.2937637758	0
2024.51141836328	105892.173005926	0
2024.5176454141	136239.603725463	0
2024.52387246491	145120.864136888	0
2024.53009951573	103114.787266506	0
2024.53632656655	165282.219520621	0
2024.54255361736	178306.036477883	0
2024.54878066818	205769.274408184	0
2024.555007719	315113.298077915	0
2024.56123476982	402207.449499238	2
2024.56746182063	568812.741528399	4
2024.57368887145	749638.440992133	6
2024.57991592227	1029364.26742695	14
2024.58614297308	914002.793262768	36
2024.5923700239	978520.846141792	37
2024.59859707472	1012526.12847166	38
2024.60482412553	1016168.92123116	40
2024.61105117635	1020247.72360375	40
2024.61727822717	966867.447009746	39
2024.62350527799	744164.962817653	28
2024.6297323288	632496.930395753	16
2024.63595937962	615594.83920626	17
2024.64218643044	604448.7569528	19
2024.64841348125	639100.121928637	20
2024.65464053207	679441.961941877	22
2024.66086758289	714433.028351829	23
2024.6670946337	787183.701357597	25
2024.67332168452	878948.88972985	27
2024.67954873534	949241.994920226	31
2024.68577578616	1038131.33643992	33
2024.69200283697	1130034.270612	37
2024.69822988779	1217139.20647898	42
2024.70445693861	1301822.82259257	46
2024.71068398942	1381902.94225188	51
2024.71691104024	1476466.04497843	55
2024.72313809106	1564862.36943294	60
2024.72936514187	1584832.52731388	66
2024.73559219269	1603817.49902177	73
2024.74181924351	1558980.63565811	82
2024.74804629433	1539222.64564783	95
2024.75427334514	1484721.86553079	107
2024.76050039596	1458493.46503771	107
2024.76672744678	1399605.94236429	109
2024.77295449759	1310304.54090886	107
2024.77918154841	1168619.44415273	106
2024.78540859923	1156831.8500351	108.5
2024.79163565004	1160773.64676031	102
2024.79786270086	1055597.37410548	95
2024.80408975168	958816.265660191	103
2024.8103168025	971134.478200955	105
2024.81654385331	1003050.36695232	106
2024.82277090413	953807.218965561	104
2024.82899795495	918133.411413541	94
2024.83522500576	817178.472907008	87
2024.84145205658	786411.856720177	86
2024.8476791074	714319.227089135	85
2024.85390615821	619585.333185319	82
2024.86013320903	634846.440933383	88
2024.86636025985	747129.598197657	95
2024.87258731067	746722.485455328	106
2024.87881436148	857536.703610557	116
2024.8850414123	1017111.46092145	126
2024.89126846312	1123054.20255822	133
2024.89749551393	1102351.39777478	143
2024.90372256475	1039840.45873698	147
2024.90994961557	1095284.31743756	157
2024.91617666638	1118460.01110228	165
2024.9224037172	1050686.9102777	166
2024.92863076802	1028107.52632042	187
2024.93485781884	1075690.42972656	215
2024.94108486965	1331979.5836454	238
2024.94731192047	1254350.08911754	237
2024.95353897129	1221641.37132788	239
2024.9597660221	1236077.87735112	239
2024.96599307292	1268427.26382033	237
2024.97222012374	1173450.0795511	201
2024.97844717455	997415.016872865	172
2024.98467422537	814085.582623652	149
2024.99090127619	798245.407512146	130
2024.99712832701	684533.182246628	113
2025.00335537782	470317.266188672	98
2025.00958242864	344142.809141297	55
2025.01580947946	187000.398633272	37
2025.02203653027	108865.728720647	20
2025.02826358109	90540.4946007437	7
2025.03449063191	459.136476431673	5
2025.04071768272	NA	0
2025.04694473354	NA	0
2025.05317178436	NA	0
2025.05939883518	NA	0
2025.06562588599	NA	0
2025.07185293681	NA	0
2025.07807998763	29598.8970473434	1
2025.08430703844	24472.3227779849	1
2025.09053408926	19342.8293900067	1
2025.09676114008	27267.6757519174	2
2025.10298819089	19898.2938198918	2
2025.10921524171	12960.1040009301	2
