time	95%HPD_lower_value	95%HPD_higher_value
2024.48962368542	0	0
2024.49311082101	0	0
2024.49659795661	0	0
2024.5000850922	0	0
2024.50357222779	0	0
2024.50705936338	0	0
2024.51054649898	0	0
2024.51403363457	0	0
2024.51752077016	0	0
2024.52100790576	0	0
2024.52449504135	0	0
2024.52798217694	0	0
2024.53146931254	0	0
2024.53495644813	0	0
2024.53844358372	0	0
2024.54193071931	0	0
2024.54541785491	0	0
2024.5489049905	0	13.7759787561621
2024.55239212609	0	62.9592810663301
2024.55587926169	0	111.606243333768
2024.55936639728	0	166.808160031378
2024.56285353287	0	229.133492248851
2024.56634066847	0	294.352465005686
2024.56982780406	0	370.950175534671
2024.57331493965	0	432.85003282196
2024.57680207524	0	524.398198294645
2024.58028921084	0	597.967873882061
2024.58377634643	0	709.072843719358
2024.58726348202	0	833.412061784233
2024.59075061762	0	975.157855316489
2024.59423775321	0	1124.07307259636
2024.5977248888	0	1274.14262182167
2024.6012120244	0	1483.74692198066
2024.60469915999	60.6358852349266	1671.8303225768
2024.60818629558	149.048595869762	1764.6348019297
2024.61167343117	194.804020627591	1807.78831313283
2024.61516056677	235.274435887108	1905.32747973886
2024.61864770236	286.007208445712	2030.98769115433
2024.62213483795	329.589069906666	2069.90615291051
2024.62562197355	347.901838009541	2123.70211235365
2024.62910910914	387.455188608544	2170.056590911
2024.63259624473	427.389679345786	2231.64579142761
2024.63608338033	506.760732525603	2348.48613764284
2024.63957051592	525.289973514524	2383.99013897566
2024.64305765151	606.064648068105	2502.5605814973
2024.6465447871	628.659200453623	2552.48953410576
2024.6500319227	658.020120179032	2552.3602160181
2024.65351905829	735.107249602836	2684.55941499143
2024.65700619388	789.276727262445	2771.93416317755
2024.66049332948	826.027715946314	2836.4833491581
2024.66398046507	952.14044216304	2976.19802238582
2024.66746760066	975.367967593325	2994.95307177168
2024.67095473626	1044.34418328027	3083.95373528834
2024.67444187185	1091.02768417158	3148.24978861531
2024.67792900744	1149.61704656071	3236.31182198189
2024.68141614303	1186.62957199871	3310.47420763817
2024.68490327863	1231.1447679936	3412.5733860167
2024.68839041422	1301.43275691774	3521.33053741085
2024.69187754981	1351.49943125912	3597.08921104653
2024.69536468541	1469.64348647676	3749.05244284832
2024.698851821	1464.04000497564	3792.12672675737
2024.70233895659	1508.69017365139	3916.99788434909
2024.70582609219	1449.97152646104	3886.17139924217
2024.70931322778	1658.05941864131	4173.22794148899
2024.71280036337	1703.289197362	4234.16846659808
2024.71628749896	1665.01335322628	4270.45459906703
2024.71977463456	1781.38426625106	4450.91291143459
2024.72326177015	1913.05089878623	4603.77399727753
2024.72674890574	1903.19469324943	4640.17446214748
2024.73023604134	2028.32154764323	4802.82543389108
2024.73372317693	2031.75852913978	4937.72232745372
2024.73721031252	2244.40286052244	5201.53736408901
2024.74069744812	2322.71496976906	5329.75335291787
2024.74418458371	2411.78020505919	5459.90780348403
2024.7476717193	2419.55069088763	5504.40634172232
2024.7511588549	2557.9901272411	5676.69863469766
2024.75464599049	2602.80577237505	5775.79311288371
2024.75813312608	2787.60486872732	6022.06459510107
2024.76162026167	3009.1960025043	6305.63647967468
2024.76510739727	3112.22377528461	6481.54253279195
2024.76859453286	3121.66706838073	6558.07260999688
2024.77208166845	3225.73261308826	6775.86549935688
2024.77556880405	3244.80260857253	6927.21359921141
2024.77905593964	3219.16572578039	6934.45559407195
2024.78254307523	3329.44529029609	7013.42324218995
2024.78603021082	3371.76615206682	7079.12604061287
2024.78951734642	3453.36649901234	7142.37790795116
2024.79300448201	3414.75641971555	7142.91600338008
2024.7964916176	3462.17058545541	7214.15002757757
2024.7999787532	3762.26953386828	7507.09565477838
2024.80346588879	3770.57027470482	7499.64363198414
2024.80695302438	3817.09872362044	7560.76453876956
2024.81044015998	3673.2643010316	7391.08615916311
2024.81392729557	3691.5987075744	7391.08615916311
2024.81741443116	3901.4555431746	7556.681719973
2024.82090156675	3909.32031695388	7561.98925697221
2024.82438870235	3950.04850152857	7597.24520644447
2024.82787583794	3971.00843086047	7600.70161222025
2024.83136297353	4041.19421344455	7695.59011546908
2024.83485010913	4041.19421344455	7695.59011546908
2024.83833724472	4041.19421344455	7695.59011546908
