node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
679,680,0.0268838416968205,-108.597241648495,41.0228265325182,-108.293220757632,40.722956996964,0.0268838416968205,0,2024.50192561628,2024.52880945798,NA
680,1021,0.0032425323093388,-108.293220757632,40.722956996964,-108.274973237694,40.5407623545616,0.0301263740061593,0.0268838416968205,2024.52880945798,2024.53205199029,NA
1021,1023,0.0357775380173488,-108.274973237694,40.5407623545616,-97.1702698275125,40.969129557359,0.0659039120235081,0.0301263740061593,2024.53205199029,2024.5678295283,NA
679,1075,0.0703339163904837,-108.597241648495,41.0228265325182,-114.657214171295,44.1482064030837,0.0703339163904837,0,2024.50192561628,2024.57225953267,NA
1023,1031,0.00867412929733424,-97.1702698275125,40.969129557359,-98.053779622577,41.1659200779821,0.0745780413208423,0.0659039120235081,2024.5678295283,2024.5765036576,NA
1075,1076,0.02122418348718,-114.657214171295,44.1482064030837,-117.5976303725,43.732985716878,0.0915580998776637,0.0703339163904837,2024.57225953267,2024.59348371616,NA
1076,1078,0.000764710035354499,-117.5976303725,43.732985716878,-117.242069625791,43.7771195942629,0.0923228099130182,0.0915580998776637,2024.59348371616,2024.59424842619,NA
680,681,0.0851762200277628,-108.293220757632,40.722956996964,-103.930291961049,37.1777654941108,0.112060061724583,0.0268838416968205,2024.52880945798,2024.613985678,NA
1023,1024,0.0490638568336415,-97.1702698275125,40.969129557359,-102.355914279984,40.3302084604082,0.11496776885715,0.0659039120235081,2024.5678295283,2024.61689338514,NA
1078,1079,0.0227457327236817,-117.242069625791,43.7771195942629,-112.825914224595,45.8001295679535,0.1150685426367,0.0923228099130182,2024.59424842619,2024.61699415892,NA
1079,1080,0.0214120669621021,-112.825914224595,45.8001295679535,-111.239005558131,44.4203023994653,0.136480609598802,0.1150685426367,2024.61699415892,2024.63840622588,NA
1079,1336,0.0237040765740195,-112.825914224595,45.8001295679535,-110.458607666555,44.2434265683902,0.138772619210719,0.1150685426367,2024.61699415892,2024.64069823549,NA
1031,1033,0.0659292572474779,-98.053779622577,41.1659200779821,-98.3780530238534,41.0654380666351,0.14050729856832,0.0745780413208423,2024.5765036576,2024.64243291485,NA
1080,1081,0.004540745663975,-111.239005558131,44.4203023994653,-111.762673026516,43.8831911942984,0.141021355262777,0.136480609598802,2024.63840622588,2024.64294697154,NA
1021,1022,0.111678375426724,-108.274973237694,40.5407623545616,-102.599167561377,36.3242862869123,0.141804749432883,0.0301263740061593,2024.53205199029,2024.64373036571,NA
681,685,0.0341474351479234,-103.930291961049,37.1777654941108,-104.302671377832,38.5378991022615,0.146207496872507,0.112060061724583,2024.613985678,2024.64813311315,NA
1081,1192,0.00786829044312309,-111.762673026516,43.8831911942984,-111.480826716177,43.7552145399626,0.1488896457059,0.141021355262777,2024.64294697154,2024.65081526199,NA
1024,1026,0.0362778767339105,-102.355914279984,40.3302084604082,-99.4695609733265,38.9571711790467,0.15124564559106,0.11496776885715,2024.61689338514,2024.65317126187,NA
1192,1193,0.00771529777923741,-111.480826716177,43.7552145399626,-108.72769719567,42.5823033951323,0.156604943485138,0.1488896457059,2024.65081526199,2024.65853055977,NA
1192,1195,0.00992815800563651,-111.480826716177,43.7552145399626,-112.433534338937,42.1772683000241,0.158817803711537,0.1488896457059,2024.65081526199,2024.66074341999,NA
685,687,0.0162892284592502,-104.302671377832,38.5378991022615,-105.269903050896,38.8653362605488,0.162496725331757,0.146207496872507,2024.64813311315,2024.66442234161,NA
1080,1215,0.0262981817797296,-111.239005558131,44.4203023994653,-111.182566762541,43.6645878349916,0.162778791378532,0.136480609598802,2024.63840622588,2024.66470440766,NA
1336,1343,0.0266435531817395,-110.458607666555,44.2434265683902,-110.282612357565,44.3853556980721,0.165416172392459,0.138772619210719,2024.64069823549,2024.66734178867,NA
1215,1216,0.0040378456081227,-111.182566762541,43.6645878349916,-111.064991826749,43.6392734757572,0.166816636986654,0.162778791378532,2024.66470440766,2024.66874225327,NA
1336,1337,0.0285681920364189,-110.458607666555,44.2434265683902,-105.418331386743,47.7220062644402,0.167340811247138,0.138772619210719,2024.64069823549,2024.66926642753,NA
687,688,0.0080327665885358,-105.269903050896,38.8653362605488,-105.59582856523,42.2068988881805,0.170529491920293,0.162496725331757,2024.66442234161,2024.6724551082,NA
687,1016,0.00867730525023558,-105.269903050896,38.8653362605488,-103.576704772733,39.1368652680446,0.171174030581992,0.162496725331757,2024.66442234161,2024.67309964686,NA
1215,1333,0.00867384521656711,-111.182566762541,43.6645878349916,-112.21931020243,43.6220199561762,0.171452636595099,0.162778791378532,2024.66470440766,2024.67337825287,NA
688,692,0.00172749165098884,-105.59582856523,42.2068988881805,-105.656543983668,42.2362989208084,0.172256983571281,0.170529491920293,2024.6724551082,2024.67418259985,NA
1195,1196,0.0145585853116166,-112.433534338937,42.1772683000241,-116.022688363487,43.2187707184095,0.173376389023153,0.158817803711537,2024.66074341999,2024.6753020053,NA
1196,1197,0.00208319786395794,-116.022688363487,43.2187707184095,-117.294397794342,44.1497182908618,0.175459586887111,0.173376389023153,2024.6753020053,2024.67738520317,NA
1081,1082,0.0361655180566949,-111.762673026516,43.8831911942984,-99.6673045911846,45.633491282534,0.177186873319472,0.141021355262777,2024.64294697154,2024.6791124896,NA
692,768,0.00737309173662304,-105.656543983668,42.2362989208084,-111.131522987089,43.6445642046565,0.179630075307905,0.172256983571281,2024.67418259985,2024.68155569159,NA
768,816,0.0027132172031612,-111.131522987089,43.6445642046565,-107.562128511625,43.1457204463712,0.182343292511066,0.179630075307905,2024.68155569159,2024.68426890879,NA
