# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sun Mar 01 14:15:55 CET 2026 [seed=1772370950270]
# -overwrite C21_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
310000	-970.7226233258864	-253.85985475128456	-716.8627685746018	999.0	5.645692861253376E-4	-2.202965006366316E-4	-2.202965006366316E-4	8.498191917304076E-4	0.318042901803284	1970.5894412391538	510.8309653639794	510.8309653639793	1309.1423268768115	2818.4682946549183	-716.8627685746018
320000	-994.8116358304858	-251.7384030180355	-743.0732328124502	571.0	5.254718550072171E-4	-2.1810480707252857E-4	-2.1810480707252857E-4	6.298088882446136E-4	0.3791282228577133	2222.511289470665	769.6626787176209	769.6626787176209	1854.3198609147612	2709.124770129384	-743.0732328124502
330000	-1007.8738696790214	-210.64714922020065	-797.2267204588208	566.0	5.906875074665581E-4	-1.4580988396183827E-4	-1.4580988396183827E-4	2.9719769481429423E-4	0.348004895275883	1926.222314430992	945.0350963434792	945.0350963434792	3828.4127958955596	2889.522499880245	-797.2267204588208
340000	-980.9434773779038	-231.55163498906725	-749.3918423888366	176.0	7.13258873578879E-4	-2.0113135337196443E-4	-2.0113135337196443E-4	5.839817140450631E-4	0.31164241415512545	1552.8276727877098	534.815258542718	534.815258542718	1896.5801327628697	2506.5738937793813	-749.3918423888366
350000	-974.1241466203377	-255.65483170971268	-718.469314910625	137.0	6.326172536722638E-4	-3.338500006122618E-4	-3.338500006122618E-4	8.13213191756143E-4	0.4654560263923651	2017.9143959117819	828.4183399138169	828.4183399138167	1569.7820402183527	2965.216802462089	-718.469314910625
360000	-996.3341351885279	-223.04328993208946	-773.2908452564384	778.0	4.121851088786738E-4	-1.4605541138774296E-4	-1.4605541138774296E-4	5.713524129422413E-4	0.30096740968416014	2667.742213511147	681.957715841847	681.957715841847	1924.5628264240597	2840.5361377958384	-773.2908452564384
370000	-966.8442014913782	-213.28089215183147	-753.5633093395467	422.0	4.8785983563948945E-4	-2.9930650577404016E-4	-2.9930650577404016E-4	6.837265083293668E-4	0.5182358051336652	2802.406849587562	1226.7750214289342	1226.7750214289345	1999.6032454195336	3099.3413843907415	-753.5633093395467
380000	-944.1582513935754	-207.13144279566862	-737.0268085979068	623.0	4.3915279269365654E-4	-2.3398673570294149E-4	-2.3398673570294149E-4	6.215338956296706E-4	0.44786900223489023	2848.4785327921904	1072.3569515588804	1072.3569515588804	2012.6292570678327	3108.249044754191	-737.0268085979068
390000	-1031.3429864425775	-285.51184864947	-745.8311377931075	344.0	4.3799989127035413E-4	-1.8969088731463145E-4	-1.8969088731463145E-4	6.019335784967196E-4	0.3694325700806296	2643.9534813271184	833.2046920261373	833.2046920261373	1923.8855892327717	3193.7309766111343	-745.8311377931075
400000	-1035.540849672736	-238.01082149452236	-797.5300281782135	179.0	3.707976910681134E-4	-1.157972320230278E-4	-1.157972320230278E-4	4.214550462316952E-4	0.29292338126363715	2950.0115277853806	810.5328727414828	810.5328727414828	2595.430931264227	2974.3857975926016	-797.5300281782135
