node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,genotype
532,533,0.0133022550438895,-99.795153784004,47.2597484181678,-98.7356563273602,46.9955037930122,0.0133022550438895,0,2022.03539272306,2022.04869497811,NA,B32
533,534,0.0122998277742474,-98.7356563273602,46.9955037930122,-95.9817553137852,46.362236041992,0.0256020828181369,0.0133022550438895,2022.04869497811,2022.06099480588,NA,B32
534,535,0.000239386113423112,-95.9817553137852,46.362236041992,-95.9679328927204,46.4209878904289,0.02584146893156,0.0256020828181369,2022.06099480588,2022.06123419199,NA,B32
533,636,0.0141351492639989,-98.7356563273602,46.9955037930122,-98.1026810545917,45.985857718982,0.0274374043078884,0.0133022550438895,2022.04869497811,2022.06283012737,NA,B32
636,637,0.00248541985490558,-98.1026810545917,45.985857718982,-97.8057270236498,45.8839351534206,0.029922824162794,0.0274374043078884,2022.06283012737,2022.06531554723,NA,B32
532,1055,0.0306168009276675,-99.795153784004,47.2597484181678,-104.660146815718,48.7580936654734,0.0306168009276675,0,2022.03539272306,2022.06600952399,NA,B32
1055,1056,0.00211275835433122,-104.660146815718,48.7580936654734,-104.617057762241,48.2027490249703,0.0327295592819987,0.0306168009276675,2022.06600952399,2022.06812228234,NA,B32
535,624,0.0104773055197027,-95.9679328927204,46.4209878904289,-97.4382270793142,45.5745346340923,0.0363187744512627,0.02584146893156,2022.06123419199,2022.07171149751,NA,B32
636,639,0.00923785528809695,-98.1026810545917,45.985857718982,-99.7475690481506,47.5282207641217,0.0366752595959854,0.0274374043078884,2022.06283012737,2022.07206798266,NA,B32
1056,1057,0.00486547756317224,-104.617057762241,48.2027490249703,-104.638536121756,48.1571881992412,0.037595036845171,0.0327295592819987,2022.06812228234,2022.07298775991,NA,B32
535,536,0.0127962218338671,-95.9679328927204,46.4209878904289,-96.1531545611949,46.0629404118457,0.0386376907654271,0.02584146893156,2022.06123419199,2022.07403041383,NA,B32
624,628,0.00300402884786122,-97.4382270793142,45.5745346340923,-99.011738739762,46.8861278303263,0.039322803299124,0.0363187744512627,2022.07171149751,2022.07471552636,NA,B32
639,640,0.00286845887845466,-99.7475690481506,47.5282207641217,-99.9595202377018,48.4723274936689,0.03954371847444,0.0366752595959854,2022.07206798266,2022.07493644154,NA,B32
1056,1061,0.00759753250088835,-104.617057762241,48.2027490249703,-104.9866324932,49.1826000977684,0.0403270917828871,0.0327295592819987,2022.06812228234,2022.07571981485,NA,B32
640,641,0.00106412611224416,-99.9595202377018,48.4723274936689,-100.262620023456,48.4019146821896,0.0406078445866842,0.03954371847444,2022.07493644154,2022.07600056765,NA,B32
628,629,0.00143228097145487,-99.011738739762,46.8861278303263,-99.1091609935818,46.932066275869,0.0407550842705788,0.039322803299124,2022.07471552636,2022.07614780733,NA,B32
536,537,0.00242529418943027,-96.1531545611949,46.0629404118457,-94.9492524283089,45.7594722176993,0.0410629849548574,0.0386376907654271,2022.07403041383,2022.07645570802,NA,B32
534,630,0.0158581138167992,-95.9817553137852,46.362236041992,-92.6029073038157,46.1624624573312,0.0414601966349362,0.0256020828181369,2022.06099480588,2022.0768529197,NA,B32
630,631,0.000119892252046228,-92.6029073038157,46.1624624573312,-92.6768764256929,46.146750241864,0.0415800888869824,0.0414601966349362,2022.0768529197,2022.07697281195,NA,B32
537,538,0.00067434116670384,-94.9492524283089,45.7594722176993,-95.3887913110136,46.0464163939453,0.0417373261215612,0.0410629849548574,2022.07645570802,2022.07713004918,NA,B32
631,632,0.000500559132829537,-92.6768764256929,46.146750241864,-96.0578044243543,46.8112663173621,0.0420806480198119,0.0415800888869824,2022.07697281195,2022.07747337108,NA,B32
637,638,0.02234697912571,-97.8057270236498,45.8839351534206,-96.3476604127576,42.5119572518668,0.0522698032885041,0.029922824162794,2022.06531554723,2022.08766252635,NA,B32
