time	95%HPD_lower_value	95%HPD_higher_value
2021.76519500805	0	0
2021.77135866327	0	0
2021.77752231849	0	0
2021.78368597371	0	0
2021.78984962894	0	0
2021.79601328416	0	0
2021.80217693938	0	0
2021.8083405946	0	0
2021.81450424982	0	0
2021.82066790504	0	0
2021.82683156026	0	0
2021.83299521548	0	29.4099468269666
2021.83915887071	0	89.945834718596
2021.84532252593	0	192.613715734509
2021.85148618115	0	274.236971266683
2021.85764983637	0	406.533583196476
2021.86381349159	0	555.092825746725
2021.86997714681	0	692.17299856212
2021.87614080203	0	865.948916610804
2021.88230445725	0	1009.92819705358
2021.88846811248	117.501383368585	1203.03124531039
2021.8946317677	196.555264513798	1230.2187934326
2021.90079542292	254.252346153465	1310.51701828965
2021.90695907814	313.188303048325	1386.42427695779
2021.91312273336	396.026684655498	1475.31976015654
2021.91928638858	424.69888017238	1542.38611494527
2021.9254500438	481.447136405622	1568.4609162498
2021.93161369903	591.212808628502	1653.80270337322
2021.93777735425	698.658742309389	1691.04301194218
2021.94394100947	741.163775753632	1709.2375735552
2021.95010466469	808.737427061388	1739.78940485959
2021.95626831991	831.94362817295	1751.52588254979
2021.96243197513	863.133490438231	1777.49213102944
2021.96859563035	931.499894583965	1833.73681704307
2021.97475928557	974.167987777305	1860.71837729702
2021.9809229408	1019.18428156141	1918.97422275145
2021.98708659602	1062.11932484404	1961.75561064381
2021.99325025124	1100.23821991718	1987.87815225998
2021.99941390646	1119.50187948527	2028.40774260225
2022.00557756168	1162.58678054669	2053.95600923959
2022.0117412169	1256.02926268873	2121.99066865732
2022.01790487212	1280.23882133377	2122.18508379715
2022.02406852734	1345.96573872474	2185.26750209536
2022.03023218257	1364.4342339234	2201.71179945804
2022.03639583779	1396.40692096893	2243.33962373997
2022.04255949301	1465.57332738562	2313.76907765868
2022.04872314823	1475.38007546966	2348.93683254697
2022.05488680345	1483.19103437812	2411.27732094895
2022.06105045867	1569.56714366641	2515.42115984665
2022.06721411389	1596.15776706337	2536.15240214349
2022.07337776911	1627.52318587676	2572.94799007693
2022.07954142434	1654.58587675221	2622.05345978226
2022.08570507956	1689.31164649138	2668.32604895753
2022.09186873478	1675.6103342247	2681.93771220129
2022.09803239	1704.01674175813	2726.69756430374
2022.10419604522	1788.8590015867	2856.20414307421
2022.11035970044	1798.79418907395	2886.03231297006
2022.11652335566	1811.58546438646	2924.13696154608
2022.12268701089	1867.20210512242	2987.37969173516
2022.12885066611	1885.8241771473	3007.1996150618
2022.13501432133	1905.63632753359	3014.55839276995
2022.14117797655	1952.47322234859	3075.49794629053
2022.14734163177	1987.45744619094	3084.77501281838
2022.15350528699	1989.65203014628	3074.77044861745
2022.15966894221	2013.72713158412	3089.54727194157
2022.16583259743	2028.84983748114	3095.5355557771
2022.17199625266	2072.87526540104	3128.40545874264
2022.17815990788	2085.0508354277	3127.01754993879
2022.1843235631	2136.0227357161	3149.96783445904
2022.19048721832	2184.06730306236	3180.43518939097
2022.19665087354	2191.7666526663	3185.20420791193
2022.20281452876	2224.57896498472	3204.19682173974
2022.20897818398	2282.52453281887	3244.61478366656
2022.2151418392	2309.02987583567	3246.01814719209
2022.22130549443	2376.14875914056	3289.13417534106
2022.22746914965	2423.3805100454	3316.98092164519
2022.23363280487	2465.89922656187	3333.32333395257
2022.23979646009	2507.57068505375	3368.44862859322
2022.24596011531	2515.28399975893	3352.28702323307
2022.25212377053	2556.29243473489	3366.67584739228
2022.25828742575	2597.18204144155	3394.72877242665
2022.26445108098	2611.32573850883	3401.59654282241
2022.2706147362	2646.7067194119	3447.86195156858
2022.27677839142	2697.06015679733	3514.0230078417
2022.28294204664	2696.25335201607	3523.38819149021
2022.28910570186	2723.15826451565	3575.84526052497
2022.29526935708	2738.75396041275	3610.33503214282
2022.3014330123	2790.12945902524	3676.64008195763
2022.30759666752	2833.81571164914	3741.40553450544
2022.31376032275	2855.73358152861	3767.40814883234
2022.31992397797	2891.85522445024	3801.3935051232
2022.32608763319	2891.85522445024	3801.3935051232
2022.33225128841	2855.73358152861	3767.40814883234
2022.33841494363	2855.73358152861	3767.40814883234
2022.34457859885	2855.73358152861	3767.40814883234
2022.35074225407	2855.73358152861	3767.40814883234
2022.35690590929	2855.73358152861	3767.40814883234
2022.36306956452	2889.56539194093	3801.3935051232
2022.36923321974	2889.56539194093	3801.3935051232
2022.37539687496	2862.4502515118	3776.96798463251
2022.38156053018	2862.4502515118	3776.96798463251
