time	95%HPD_lower_value	95%HPD_higher_value
2021.76519500805	0	0
2021.77661155112	0	0
2021.78802809419	0	0
2021.79944463726	0	0
2021.81086118033	0	0
2021.8222777234	0	0
2021.83369426647	0	35.334121522471
2021.84511080954	0	193.976542732744
2021.85652735261	0	432.191793831786
2021.86794389568	0	704.262838062064
2021.87936043875	0	1053.33969124344
2021.89077698182	237.762736182072	1453.74629738699
2021.90219352489	478.15640074219	1699.74281095904
2021.91361006796	602.400932787528	1827.36881982177
2021.92502661103	789.881619804712	2041.57252747497
2021.9364431541	909.832677654746	2194.93153383874
2021.94785969717	1046.64480616367	2344.4530110547
2021.95927624024	1069.69543242148	2454.26797195985
2021.97069278331	1267.31542129771	2666.59224511504
2021.98210932638	1429.52836429016	2853.88179034706
2021.99352586945	1512.18879792474	2964.29114869612
2022.00494241252	1615.92768694805	3159.59354717309
2022.01635895559	1786.06744269345	3342.76274866238
2022.02777549866	1925.12198735109	3553.72388478105
2022.03919204173	2172.41540361424	3980.22354335282
2022.0506085848	2211.06261440785	4033.82373261915
2022.06202512788	2327.69368909622	4244.69000353227
2022.07344167095	2456.28427631783	4421.67120458809
2022.08485821402	2612.7461930512	4637.75647608838
2022.09627475709	2611.57589553168	4803.03884487803
2022.10769130016	2832.78231622204	5064.76541498647
2022.11910784323	2975.27093264779	5265.34814466289
2022.1305243863	3021.71631482674	5419.08802422588
2022.14194092937	3123.06616620634	5611.96271338669
2022.15335747244	3196.62378477424	5750.43762647553
2022.16477401551	3330.13449417268	5916.01576054082
2022.17619055858	3479.67020850867	6224.11933227166
2022.18760710165	3576.81263541458	6253.64157793652
2022.19902364472	3614.27362953313	6282.77115618161
2022.21044018779	3797.42852849149	6447.08111002465
2022.22185673086	3912.79139139962	6500.83413650095
2022.23327327393	3898.92023305393	6496.06972441613
2022.244689817	4171.01687108738	6717.22185385075
2022.25610636007	4110.59549747312	6654.36449130073
2022.26752290314	4160.74714879208	6684.69640912083
2022.27893944621	4203.91688893621	6694.3663680631
2022.29035598928	4217.11841860987	6684.69640912083
2022.30177253235	4217.403659896	6699.40289781976
2022.31318907542	4301.84131248963	6809.73714598381
2022.32460561849	4296.03428093473	6809.73714598381
2022.33602216156	4296.03428093473	6809.73714598381
2022.34743870463	4301.84131248963	6809.73714598381
2022.3588552477	4301.84131248963	6804.89739810809
2022.37027179077	4297.58071693931	6798.90879018856
2022.38168833384	4332.65224477646	6809.73714598381
2022.39310487691	4354.78365221212	6809.73714598381
2022.40452141998	4366.51647533218	6842.02808090121
2022.41593796305	4366.51647533218	6809.73714598381
2022.42735450612	4456.04541247601	6898.73065151279
2022.43877104919	4486.41514895573	6898.73065151279
2022.45018759226	4517.81616492875	6898.73065151279
2022.46160413533	4538.93187074485	6985.39399671987
2022.4730206784	4646.3764483137	7101.48920774854
2022.48443722147	4646.3764483137	7101.48920774854
2022.49585376454	4646.3764483137	7101.48920774854
2022.50727030761	4646.3764483137	7101.48920774854
2022.51868685068	4646.3764483137	7101.48920774854
2022.53010339375	4646.3764483137	7101.48920774854
2022.54151993682	4646.3764483137	7101.48920774854
2022.55293647989	4646.3764483137	7101.48920774854
2022.56435302296	4646.3764483137	7101.48920774854
2022.57576956603	4646.3764483137	7101.48920774854
2022.5871861091	4646.3764483137	7101.48920774854
2022.59860265217	4646.3764483137	7101.48920774854
2022.61001919524	4646.3764483137	7101.48920774854
2022.62143573832	4646.3764483137	7101.48920774854
2022.63285228139	4646.3764483137	7101.48920774854
2022.64426882446	4646.3764483137	7101.48920774854
2022.65568536753	4646.3764483137	7101.48920774854
2022.6671019106	4646.3764483137	7101.48920774854
2022.67851845367	4646.3764483137	7101.48920774854
2022.68993499674	4646.3764483137	7101.48920774854
2022.70135153981	4646.3764483137	7096.72813426604
2022.71276808288	4638.22410747164	7078.90536715958
2022.72418462595	4740.59325705087	7168.0391554344
2022.73560116902	4740.59325705087	7168.0391554344
2022.74701771209	4704.3437802592	7120.10482857151
2022.75843425516	4704.3437802592	7120.10482857151
2022.76985079823	4704.3437802592	7120.10482857151
2022.7812673413	4704.3437802592	7120.10482857151
2022.79268388437	4704.3437802592	7120.10482857151
2022.80410042744	4704.3437802592	7120.10482857151
2022.81551697051	4704.3437802592	7120.10482857151
2022.82693351358	4704.3437802592	7120.10482857151
2022.83835005665	4704.3437802592	7120.10482857151
2022.84976659972	4704.3437802592	7120.10482857151
2022.86118314279	4704.3437802592	7120.10482857151
2022.87259968586	4704.3437802592	7120.10482857151
2022.88401622893	4704.3437802592	7120.10482857151
2022.895432772	4704.3437802592	7120.10482857151
2022.90684931507	4704.3437802592	7120.10482857151
