time	distance
2022.43165171552	0
2022.46073245864	0
2022.48981320176	0
2022.51889394488	0
2022.547974688	0
2022.57705543111	0
2022.60613617423	0
2022.63521691735	0
2022.66429766047	0
2022.69337840359	68.7308206389773
2022.72245914671	228.159396807543
2022.75153988983	418.481409105393
2022.78062063295	604.327478223944
2022.80970137606	805.718714662667
2022.83878211918	1022.41620282729
2022.8678628623	1255.83232591722
2022.89694360542	1312.98719839135
2022.92602434854	1379.29382955689
2022.95510509166	1386.98384539028
2022.98418583478	1394.31446106373
2023.0132665779	1399.63424750422
2023.04234732101	1408.39129169601
2023.07142806413	1422.09212065966
2023.10050880725	1450.47430349368
2023.12958955037	1469.42581960581
2023.15867029349	1507.54022886785
2023.18775103661	1547.95844931158
2023.21683177973	1607.91120197794
2023.24591252285	1658.0525152276
2023.27499326597	1731.14662249063
2023.30407400908	1809.78640960892
2023.3331547522	1911.1186492234
2023.36223549532	2012.65046800261
2023.39131623844	2304.10170302287
2023.42039698156	2567.9616404132
2023.44947772468	2828.12300861734
2023.4785584678	3109.09360256865
2023.50763921092	3452.84772558761
2023.53671995403	3929.04799614649
2023.56580069715	4810.49256926726
2023.59488144027	5402.5906772127
2023.62396218339	5911.45424957935
2023.65304292651	6286.56920807045
2023.68212366963	6546.57719144754
2023.71120441275	6776.19557897274
2023.74028515587	7001.84212604078
2023.76936589898	7268.11187491137
2023.7984466421	7517.6187635209
2023.82752738522	7711.42125319709
2023.85660812834	7901.77076531951
2023.88568887146	7966.61949610968
2023.91476961458	7998.08043909343
2023.9438503577	8018.75291588222
2023.97293110082	8039.0853041032
2024.00201184394	8042.15354181237
2024.03109258705	8084.84329446616
2024.06017333017	8114.57381146308
2024.08925407329	8170.42723700881
2024.11833481641	8221.44755933169
2024.14741555953	8263.09022723044
2024.17649630265	8303.08833640793
2024.20557704577	8343.01492647048
2024.23465778889	8350.15544083983
2024.263738532	8373.37091895178
2024.29281927512	8381.16997438006
2024.32190001824	8383.31763165019
2024.35098076136	8392.85179689244
2024.38006150448	8412.60959333671
2024.4091422476	8420.54682222214
2024.43822299072	8428.13962642566
2024.46730373384	8438.15726984097
2024.49638447695	8441.38863864962
2024.52546522007	8456.6369332628
2024.55454596319	8457.72349605225
2024.58362670631	8457.82759041338
2024.61270744943	8457.93953067675
2024.64178819255	8458.30523821574
2024.67086893567	8462.34407952787
2024.69994967879	8469.72698027662
2024.72903042191	8469.72698027662
2024.75811116502	8469.72698027662
2024.78719190814	8469.72698027662
2024.81627265126	8469.72698027662
2024.84535339438	8469.72698027662
2024.8744341375	8469.72698027662
2024.90351488062	8471.8043628048
2024.93259562374	8473.86724793827
2024.96167636686	8478.38636709872
2024.99075710997	8483.63874591701
2025.01983785309	8483.63874591701
2025.04891859621	8483.63874591701
2025.07799933933	8483.63874591701
2025.10708008245	8483.63874591701
2025.13616082557	8483.63874591701
2025.16524156869	8483.63874591701
2025.19432231181	8485.99535383467
2025.22340305492	8485.99535383467
2025.25248379804	8485.99535383467
2025.28156454116	8487.8079015338
2025.31064528428	8492.13157173558
2025.3397260274	8492.13157173558
