mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
19552.8033248752	6308.35149316329	2.40711508994445	1145682.21386869	1222582.17218912	2.40320695776513	0.172834445467546	0.146388831194381	0.164338438794513
20920.2107718384	6415.16469081009	1.72888810030389	1413298.36506199	1027387.82038897	2.29086948274976	0.138079253887711	0.124912309039921	0.134069440563461
36391.9626088047	6516.41256965065	4.93096193775576	1635463.50773569	964436.047052233	1.99381222388619	0.144222163239448	0.0886324612408712	0.0872701273993409
20076.2359053356	6491.69971657603	2.00774257828946	1292879.81178309	1167046.43895596	2.21473576913254	0.161894171849425	0.108327435528947	0.132978402720107
24439.9739193108	6690.88322828525	2.22930179764822	1872072.16021431	1142906.19746788	3.13017404136815	0.105168506704618	0.0778605619165454	0.0910089773455267
20016.7792562316	6665.46616133366	1.68617090632045	1572971.57335876	1139246.73875499	2.76123812322916	0.194354662690231	0.13822453829834	0.136139229292756
29405.5889792341	6712.75853470625	4.77989666746183	1459554.6365813	1170307.3507038	2.17434603231897	0.14840185561967	0.101994104129129	0.111562116250002
20471.0195591482	6445.66312058692	1.76278381978219	1443708.54263154	1108028.98583301	2.60809273783856	0.110503230208546	0.0892872393194509	0.114456571063593
20063.3225919859	6779.23099183389	1.87517274827026	1421263.18309968	1248148.77196266	2.10271404280367	0.133682239221545	0.0928307080826296	0.103539079938677
67138.8816623748	6551.302318244	16.5552104995941	2808562.32702595	1167777.39731803	11.9418848644816	0.129197619292946	0.104685214131734	0.122592974376014
28919.6875240668	7144.07228912898	2.36352431480635	1823509.03475156	1267976.20428387	2.24022988803592	0.129908997546144	0.0864087365738134	0.0986579842755711
25451.3918466139	6544.23064012954	3.79548021257888	1509518.5044855	1132271.88484222	2.28918243428677	0.0894281893317145	0.0691665324202064	0.0965171528131764
22113.847950869	6909.88235968297	2.02162121256256	1700243.3277205	1297070.04505724	3.38193592730367	0.130418185314839	0.099826292107145	0.120822770590004
24666.8781858886	6548.33132520483	2.36894753022968	1487967.92043699	1091049.6337354	2.97168119861058	0.169540438124311	0.13784826351269	0.143531438290529
25358.8833089169	6770.33426863398	2.25286195744878	1549674.85304507	1239319.97004296	2.07395724057462	0.119719449210263	0.0909218107127846	0.105595826974284
21361.0696002913	7071.15964621523	1.87135239432804	1752922.1043265	1347946.65433252	2.36092599295721	0.128308027096305	0.108927884672901	0.125422139586634
