time	diffusion_coefficient	number_of_branches
2022.44619208708	26780.0344617587	0
2022.4752728302	2490.94428829363	0
2022.50435357332	73474.4578914772	0
2022.53343431644	33825.1819077981	0
2022.56251505955	49724.9601693876	0
2022.59159580267	54464.5677357507	0
2022.62067654579	56413.6265304574	0
2022.64975728891	78309.559939445	0
2022.67883803203	89188.3831673418	0
2022.70791877515	98111.4353524194	2
2022.73699951827	121666.818781153	2
2022.76608026139	150797.42898174	3
2022.7951610045	160891.626079192	3
2022.82424174762	141342.427570092	5
2022.85332249074	113708.809165313	0
2022.88240323386	377764.267651482	1
2022.91148397698	183808.794654174	0
2022.9405647201	135439.399057792	1
2022.96964546322	7714.07297177214	1
2022.99872620634	31540.0418892908	0
2023.02780694946	34366.0697177881	0
2023.05688769257	35691.430246567	0
2023.08596843569	49231.2827009028	0
2023.11504917881	47789.0110884771	0
2023.14412992193	57501.3571971051	0
2023.17321066505	5358.03125475343	1
2023.20229140817	1121.57293047233	1
2023.23137215129	122231.685362667	0
2023.26045289441	148437.323266926	0
2023.28953363752	14640.7803817801	1
2023.31861438064	144196.453811274	0
2023.34769512376	146756.815991036	4
2023.37677586688	270381.506844644	12
2023.40585661	277673.932172653	10
2023.43493735312	256218.483547878	11
2023.46401809624	311616.507202069	10
2023.49309883936	442235.020236063	11
2023.52217958248	687618.614304336	53
2023.55126032559	632495.21876296	325
2023.58034106871	720427.032906839	211
2023.60942181183	565514.30235867	231
2023.63850255495	413038.291554845	266
2023.66758329807	365222.971672953	189.5
2023.69666404119	264285.76557942	84
2023.72574478431	249396.656228342	50
2023.75482552743	261509.886545389	69
2023.78390627054	299428.235730185	69
2023.81298701366	251752.7408124	97
2023.84206775678	142021.234982223	119
2023.8711484999	202448.646857203	136
2023.90022924302	146937.875266191	97
2023.92930998614	150983.802665127	90
2023.95839072926	159202.663883153	46
2023.98747147238	259768.429287753	28
2024.01655221549	150105.718750131	23
2024.04563295861	6557328.50528864	18
2024.07471370173	1855813.61859312	18
2024.10379444485	146395.905161153	33
2024.13287518797	194844.697819003	64
2024.16195593109	164301.661704398	37
2024.19103667421	87760.0651271609	27
2024.22011741733	292734.694612609	7
2024.24919816045	36147.0449204454	7
2024.27827890356	58325.8094745471	8
2024.30735964668	29977.653303367	7
2024.3364403898	40521.7482783495	0
2024.36552113292	9652.62515827735	1
2024.39460187604	544.607169115807	2.5
2024.42368261916	17514.8200676047	0
2024.45276336228	15585.5619371541	0
2024.4818441054	13897.9354530948	0
2024.51092484851	18399.690312646	0
2024.54000559163	16516.0513844434	2
2024.56908633475	2461.34891571633	1
2024.59816707787	NA	0
2024.62724782099	NA	0
2024.65632856411	NA	0
2024.68540930723	NA	0
2024.71449005035	11215.7165341308	2
2024.74357079346	4148.08380213716	1
2024.77265153658	425.813722593785	1
2024.8017322797	NA	0
2024.83081302282	NA	0
2024.85989376594	NA	0
2024.88897450906	NA	0
2024.91805525218	NA	0
2024.9471359953	NA	0
2024.97621673842	NA	0
2025.00529748153	NA	0
2025.03437822465	NA	0
2025.06345896777	NA	0
2025.09253971089	NA	0
2025.12162045401	NA	0
2025.15070119713	NA	0
2025.17978194025	NA	0
2025.20886268337	NA	0
2025.23794342648	NA	0
2025.2670241696	NA	0
2025.29610491272	NA	0
2025.32518565584	368.440409185336	1
