time	diffusion_coefficient	number_of_branches
2022.44619208708	68114.2463703822	0.014
2022.4752728302	35815.7516667518	0.014
2022.50435357332	122525.205390188	0.032
2022.53343431644	104081.719731362	0.0649999999999999
2022.56251505955	88020.093028637	0.159
2022.59159580267	140514.949160614	0.203
2022.62067654579	185274.438687642	0.463
2022.64975728891	190291.121417238	0.709999999999999
2022.67883803203	222018.772516364	1.249
2022.70791877515	232478.347358818	1.735
2022.73699951827	242301.752117163	2.135
2022.76608026139	241010.263490355	2.476
2022.7951610045	292865.908054565	3.261
2022.82424174762	287657.125186702	4.026
2022.85332249074	247646.119576295	1.534
2022.88240323386	621726.443840648	1.177
2022.91148397698	181380.819306151	0.0279999999999999
2022.9405647201	215554.994828238	1.009
2022.96964546322	21675.5912733179	1.017
2022.99872620634	331227.845497353	0.0699999999999998
2023.02780694946	151539.208471438	0.175
2023.05688769257	118447.080278055	0.479
2023.08596843569	132965.465244013	0.953
2023.11504917881	126974.894302625	1.238
2023.14412992193	155001.882652819	1.533
2023.17321066505	60598.2829883879	2.587
2023.20229140817	56644.9658763997	2.283
2023.23137215129	196278.744722447	0.516000000000001
2023.26045289441	153777.603230503	0.16
2023.28953363752	53060.7846523244	1.406
2023.31861438064	351242.008939247	1.529
2023.34769512376	319233.944268925	5.24
2023.37677586688	449081.335605735	10.534
2023.40585661	441027.767004428	10.49
2023.43493735312	388368.79734069	10.796
2023.46401809624	435419.219036776	10.056
2023.49309883936	555967.485475895	12.538
2023.52217958248	799531.634628531	55.445
2023.55126032559	918397.461484818	319.613
2023.58034106871	694924.891512001	214.147
2023.60942181183	569978.910989793	232.454
2023.63850255495	489947.244131234	263.843
2023.66758329807	432575.212036828	181.862
2023.69666404119	304668.728201256	84.339
2023.72574478431	270354.415992028	52.732
2023.75482552743	593396.416235514	74.633
2023.78390627054	612171.668478748	70.635
2023.81298701366	906422.508159243	98.044
2023.84206775678	346422.848701555	119.441
2023.8711484999	196790.271529705	136.638
2023.90022924302	171731.4776629	97.357
2023.92930998614	150770.336560283	90.547
2023.95839072926	175426.933589171	45.503
2023.98747147238	276700.482256501	27.588
2024.01655221549	412562.410356244	23.12
2024.04563295861	14485919.7478962	18.721
2024.07471370173	10374441.6705245	18.917
2024.10379444485	212285.373211326	32.613
2024.13287518797	599451.247210982	63
2024.16195593109	630437.204309729	37.4
2024.19103667421	213872.182373251	27.527
2024.22011741733	355116.920618769	7.569
2024.24919816045	90993.209678555	6.04
2024.27827890356	127143.325138495	8.807
2024.30735964668	75151.3118319236	8.396
2024.3364403898	102105.63849718	1.408
2024.36552113292	37579.9159967645	2.52
2024.39460187604	22360.968963889	2.677
2024.42368261916	41336.1852903169	1.602
2024.45276336228	29807.0556637787	1.554
2024.4818441054	30040.6044923817	1.233
2024.51092484851	50653.6870813448	0.489
2024.54000559163	47656.8866983427	2.026
2024.56908633475	13690.8276791614	1
2024.59816707787	NA	0
2024.62724782099	NA	0
2024.65632856411	NA	0
2024.68540930723	NA	0
2024.71449005035	11395.7812478895	2
2024.74357079346	4567.98672365454	1
2024.77265153658	1402.20319342874	1
2024.8017322797	NA	0
2024.83081302282	NA	0
2024.85989376594	NA	0
2024.88897450906	NA	0
2024.91805525218	NA	0
2024.9471359953	NA	0
2024.97621673842	NA	0
2025.00529748153	NA	0
2025.03437822465	NA	0
2025.06345896777	NA	0
2025.09253971089	NA	0
2025.12162045401	NA	0
2025.15070119713	NA	0
2025.17978194025	NA	0
2025.20886268337	NA	0
2025.23794342648	NA	0
2025.2670241696	NA	0
2025.29610491272	NA	0
2025.32518565584	1265.21327839284	1
