time	95%HPD_lower_value	95%HPD_higher_value
2022.44619208708	1304.70337966419	223261.438781038
2022.4752728302	1161.08618864988	130478.498697121
2022.50435357332	4819.43350397485	583609.748663943
2022.53343431644	1190.10247270264	183309.243212523
2022.56251505955	519.795647316453	395940.3177414
2022.59159580267	24.509463430183	510133.101468477
2022.62067654579	31.8922403974698	771127.1326856
2022.64975728891	35.028364834174	562001.067595394
2022.67883803203	26.2967255090536	848772.567323816
2022.70791877515	108.331174155666	1013644.55778065
2022.73699951827	3.55452239135161	833521.283239019
2022.76608026139	35.1955559525982	750919.874500378
2022.7951610045	124.480740205366	1009164.65286626
2022.82424174762	20.8097712742902	992702.343427963
2022.85332249074	204.948861122622	950846.119068478
2022.88240323386	5137.62997617808	2085852.74464853
2022.91148397698	888.035796725182	404068.279541033
2022.9405647201	0.000838718131140314	723557.66500145
2022.96964546322	0.216823196459603	84737.2963851114
2022.99872620634	1136.11673294526	1821608.39233507
2023.02780694946	930.77400894197	630405.100359046
2023.05688769257	695.152121832684	468078.724155714
2023.08596843569	291.752752083258	453400.67975649
2023.11504917881	776.103485051359	454990.689426222
2023.14412992193	315.477666344433	595222.06008517
2023.17321066505	0.0870491200455569	278907.857189501
2023.20229140817	0.000145229880048296	273486.31166833
2023.23137215129	6680.68985873314	664413.179926606
2023.26045289441	4848.21229549328	396287.890344959
2023.28953363752	0.0514613137472592	226488.043037336
2023.31861438064	571.297329029667	1295951.90941094
2023.34769512376	34.9552760725157	1063901.36931567
2023.37677586688	0.367379111537363	1356643.32200323
2023.40585661	1987.36270198463	1322491.67661871
2023.43493735312	11032.0388768594	1084128.87961017
2023.46401809624	3205.27175931958	1189742.98506985
2023.49309883936	4511.36933080317	1316033.36311366
2023.52217958248	317662.525303316	1494970.90217783
2023.55126032559	583232.824750589	1313976.0173683
2023.58034106871	384668.989115367	982649.248495111
2023.60942181183	354447.631450131	859355.88047796
2023.63850255495	280209.767896729	733740.69239513
2023.66758329807	151755.650694102	734381.77964004
2023.69666404119	95002.3001106405	548561.922564008
2023.72574478431	127776.993409771	506245.83663867
2023.75482552743	127354.202095053	759183.866416907
2023.78390627054	120855.642352795	710707.069042667
2023.81298701366	124535.137450336	966681.911097777
2023.84206775678	68901.9510199565	464981.078899258
2023.8711484999	91205.8236510766	305706.32244762
2023.90022924302	75301.166025588	287234.962044109
2023.92930998614	61259.874436497	273765.326133721
2023.95839072926	33401.1209099076	422946.345522696
2023.98747147238	57286.4439220858	590971.033349503
2024.01655221549	23777.826240137	1502495.54275886
2024.04563295861	949098.533777749	42916529.9099823
2024.07471370173	222794.019151503	36077482.7739232
2024.10379444485	32187.0433905248	537414.630308878
2024.13287518797	97763.9720892459	1289006.650258
2024.16195593109	39040.5777974529	1114019.89232757
2024.19103667421	8121.20416527618	602075.522388406
2024.22011741733	2282.56274668444	1385062.62092356
2024.24919816045	87.9834140018855	276794.515042609
2024.27827890356	2837.28870685816	440891.621297673
2024.30735964668	657.328374479116	282553.337945213
2024.3364403898	223.833711578768	390997.311496378
2024.36552113292	0.0189394559236804	158121.93738218
2024.39460187604	0.000354164752990556	97004.7226183834
2024.42368261916	43.3125750083287	150880.626458304
2024.45276336228	51.937542285081	120420.99735248
2024.4818441054	137.773337152086	121344.2847007
2024.51092484851	594.819326293932	219453.225243926
2024.54000559163	10.1884962945845	199475.471850961
2024.56908633475	0.00024414985725235	63565.7034060869
2024.59816707787	NA	NA
2024.62724782099	NA	NA
2024.65632856411	NA	NA
2024.68540930723	NA	NA
2024.71449005035	111.445830732213	25837.0118301049
2024.74357079346	5.74896220931039	9431.05103273571
2024.77265153658	0.00532633060581585	5904.32177286006
2024.8017322797	NA	NA
2024.83081302282	NA	NA
2024.85989376594	NA	NA
2024.88897450906	NA	NA
2024.91805525218	NA	NA
2024.9471359953	NA	NA
2024.97621673842	NA	NA
2025.00529748153	NA	NA
2025.03437822465	NA	NA
2025.06345896777	NA	NA
2025.09253971089	NA	NA
2025.12162045401	NA	NA
2025.15070119713	NA	NA
2025.17978194025	NA	NA
2025.20886268337	NA	NA
2025.23794342648	NA	NA
2025.2670241696	NA	NA
2025.29610491272	NA	NA
2025.32518565584	0.0000114919587630012	5265.29165638891
