label,,host,date,country,location,county,latitude,longitude
A/chicken/Oregon/23-035544-005/2023|H5N1|USA-OR|2023-11-14|avian|B3.6,23-035544-005,chicken,11/14/2023,USA-OR,Oregon,Marion,44.91,-122.58
A/turkey/South_Dakota/23-038246-001/2023|H5N1|USA-SD|2023-12-03|avian|B3.6,23-038246-001,turkey,12/3/2023,USA-SD,South_Dakota,Spink,44.94,-98.35
A/turkey/South_Dakota/23-038246-002/2023|H5N1|USA-SD|2023-12-03|avian|B3.6,23-038246-002,turkey,12/3/2023,USA-SD,South_Dakota,Spink,44.94,-98.35
A/pheasant/South_Dakota/24-001107-001-original/2024|H5N1|USA-SD|2024-01-10|avian|B3.6,24-001107-001-original,pheasant,1/10/2024,USA-SD,South_Dakota,Spink,44.94,-98.35
A/pheasant/South_Dakota/24-001107-002-original/2024|H5N1|USA-SD|2024-01-10|avian|B3.6,24-001107-002-original,pheasant,1/10/2024,USA-SD,South_Dakota,Spink,44.94,-98.35
A/canada_goose/Minnesota/22-041306-002/2022|H5N1|USA-MN|2022-12-19|avian|B3.6,22-041306-002,canada_goose,12/19/2022,USA-MN,Minnesota,Washington,45.04,-92.89
A/mallard/South_Dakota/23-032221-008-original2/2023|H5N1|USA-SD|2023-10-17|avian|B3.6,23-032221-008-original2,mallard,10/17/2023,USA-SD,South_Dakota,Potter,45.06,-99.95
A/mallard/South_Dakota/23-032221-011-original2/2023|H5N1|USA-SD|2023-10-17|avian|B3.6,23-032221-011-original2,mallard,10/17/2023,USA-SD,South_Dakota,Potter,45.06,-99.95
A/turkey/Minnesota/23-032410-001/2023|H5N1|USA-MN|2023-10-23|avian|B3.6,23-032410-001,turkey,10/23/2023,USA-MN,Minnesota,Meeker,45.12,-94.53
A/turkey/Minnesota/23-032410-002/2023|H5N1|USA-MN|2023-10-23|avian|B3.6,23-032410-002,turkey,10/23/2023,USA-MN,Minnesota,Meeker,45.12,-94.53
A/turkey/Minnesota/23-033106-001/2023|H5N1|USA-MN|2023-10-27|avian|B3.6,23-033106-001,turkey,10/27/2023,USA-MN,Minnesota,Meeker,45.12,-94.53
A/turkey/Minnesota/23-033106-002/2023|H5N1|USA-MN|2023-10-27|avian|B3.6,23-033106-002,turkey,10/27/2023,USA-MN,Minnesota,Meeker,45.12,-94.53
A/turkey/Minnesota/23-033304-001/2023|H5N1|USA-MN|2023-10-28|avian|B3.6,23-033304-001,turkey,10/28/2023,USA-MN,Minnesota,Meeker,45.12,-94.53
A/turkey/Minnesota/23-033304-002/2023|H5N1|USA-MN|2023-10-28|avian|B3.6,23-033304-002,turkey,10/28/2023,USA-MN,Minnesota,Meeker,45.12,-94.53
A/turkey/Minnesota/23-034904-001/2023|H5N1|USA-MN|2023-11-12|avian|B3.6,23-034904-001,turkey,11/12/2023,USA-MN,Minnesota,Kandiyohi,45.15,-95.01
A/turkey/Minnesota/23-034904-002/2023|H5N1|USA-MN|2023-11-12|avian|B3.6,23-034904-002,turkey,11/12/2023,USA-MN,Minnesota,Kandiyohi,45.15,-95.01
A/turkey/Minnesota/23-036745-001/2023|H5N1|USA-MN|2023-11-17|avian|B3.6,23-036745-001,turkey,11/17/2023,USA-MN,Minnesota,Kandiyohi,45.15,-95.01
A/turkey/Minnesota/23-037039-001/2023|H5N1|USA-MN|2023-11-21|avian|B3.6,23-037039-001,turkey,11/21/2023,USA-MN,Minnesota,Kandiyohi,45.15,-95.01
A/chicken/Minnesota/23-033668-001/2023|H5N1|USA-MN|2023-10-31|avian|B3.6,23-033668-001,chicken,10/31/2023,USA-MN,Minnesota,Wright,45.18,-93.97
A/chicken/Minnesota/23-033671-001/2023|H5N1|USA-MN|2023-10-31|avian|B3.6,23-033671-001,chicken,10/31/2023,USA-MN,Minnesota,Wright,45.18,-93.97
A/chicken/Minnesota/23-033671-002/2023|H5N1|USA-MN|2023-10-31|avian|B3.6,23-033671-002,chicken,10/31/2023,USA-MN,Minnesota,Wright,45.18,-93.97
A/turkey/Minnesota/23-035802-001/2023|H5N1|USA-MN|2023-11-15|avian|B3.6,23-035802-001,turkey,11/15/2023,USA-MN,Minnesota,Swift,45.29,-95.68
A/turkey/Minnesota/23-035802-002/2023|H5N1|USA-MN|2023-11-15|avian|B3.6,23-035802-002,turkey,11/15/2023,USA-MN,Minnesota,Swift,45.29,-95.68
A/turkey/Minnesota/23-035802-003/2023|H5N1|USA-MN|2023-11-15|avian|B3.6,23-035802-003,turkey,11/15/2023,USA-MN,Minnesota,Swift,45.29,-95.68
A/chicken/Oregon/23-031852-001/2023|H5N1|USA-OR|2023-10-17|avian|B3.6,23-031852-001,chicken,10/17/2023,USA-OR,Oregon,Union,45.327222,-118.093333
A/chicken/Oregon/23-032327-001/2023|H5N1|USA-OR|2023-10-20|avian|B3.6,23-032327-001,chicken,10/20/2023,USA-OR,Oregon,Union,45.327222,-118.093333
A/chicken/South_Dakota/23-036549-001/2023|H5N1|USA-SD|2023-11-16|avian|B3.6,23-036549-001,chicken,11/16/2023,USA-SD,South_Dakota,Day,45.37,-97.61
A/great_horned_owl/Oregon/24_006223-001/2024|H5N1|USA-OR|2024-02-21|avian|B3.6,24_006223-001,great_horned_owl,2/21/2024,USA-OR,Oregon,Umatilla,45.375131,-118.751366
A/turkey/South_Dakota/23-036553-001/2023|H5N1|USA-SD|2023-11-16|avian|B3.6,23-036553-001,turkey,11/16/2023,USA-SD,South_Dakota,Edmunds,45.41,-99.21
A/turkey/South_Dakota/23-036553-002/2023|H5N1|USA-SD|2023-11-16|avian|B3.6,23-036553-002,turkey,11/16/2023,USA-SD,South_Dakota,Edmunds,45.41,-99.21
A/pheasant/South_Dakota/23-039759-001-original/2023|H5N1|USA-SD|2023-12-14|avian|B3.6,23-039759-001-original,pheasant,12/14/2023,USA-SD,South_Dakota,Edmunds,45.41,-99.21
A/pheasant/South_Dakota/23-040343-001-original/2023|H5N1|USA-SD|2023-12-18|avian|B3.6,23-040343-001-original,pheasant,12/18/2023,USA-SD,South_Dakota,Edmunds,45.41,-99.21
A/pheasant/South_Dakota/23-040343-003-original/2023|H5N1|USA-SD|2023-12-18|avian|B3.6,23-040343-003-original,pheasant,12/18/2023,USA-SD,South_Dakota,Edmunds,45.41,-99.21
A/pheasant/South_Dakota/23-041194-001-original/2023|H5N1|USA-SD|2023-12-29|avian|B3.6,23-041194-001-original,pheasant,12/29/2023,USA-SD,South_Dakota,Edmunds,45.41,-99.21
A/pheasant/South_Dakota/23-041194-002-original/2023|H5N1|USA-SD|2023-12-29|avian|B3.6,23-041194-002-original,pheasant,12/29/2023,USA-SD,South_Dakota,Edmunds,45.41,-99.21
A/pheasant/South_Dakota/24-001637-001-original/2024|H5N1|USA-SD|2024-01-16|avian|B3.6,24-001637-001-original,pheasant,1/16/2024,USA-SD,South_Dakota,Edmunds,45.41,-99.21
A/pheasant/South_Dakota/24-002228-001-original/2024|H5N1|USA-SD|2024-01-22|avian|B3.6,24-002228-001-original,pheasant,1/22/2024,USA-SD,South_Dakota,Edmunds,45.41,-99.21
A/American_wigeon/Oregon/23-031857-002/2023|H5N1|USA-OR|2023-10-14|avian|B3.6,23-031857-002,American_wigeon,10/14/2023,USA-OR,Oregon,Morrow,45.42,-119.57
A/American_wigeon/Oregon/23-035568-002-original/2023|H5N1|USA-OR|2023-11-05|avian|B3.6,23-035568-002-original,American_wigeon,11/5/2023,USA-OR,Oregon,Morrow,45.42,-119.57
A/turkey/Wisconsin/23-037959-001/2023|H5N1|USA-WI|2023-11-30|avian|B3.6,23-037959-001,turkey,11/30/2023,USA-WI,Wisconsin,Barron,45.42,-91.85
A/turkey/Wisconsin/23-037959-002/2023|H5N1|USA-WI|2023-11-30|avian|B3.6,23-037959-002,turkey,11/30/2023,USA-WI,Wisconsin,Barron,45.42,-91.85
A/turkey/Wisconsin/23-038683-001-original/2023|H5N1|USA-WI|2023-12-06|avian|B3.6,23-038683-001-original,turkey,12/6/2023,USA-WI,Wisconsin,Barron,45.42,-91.85
A/turkey/Wisconsin/23-038683-002-original/2023|H5N1|USA-WI|2023-12-06|avian|B3.6,23-038683-002-original,turkey,12/6/2023,USA-WI,Wisconsin,Barron,45.42,-91.85
A/chicken/South_Dakota/23-035815-001/2023|H5N1|USA-SD|2023-11-14|avian|B3.6,23-035815-001,chicken,11/14/2023,USA-SD,South_Dakota,Walworth,45.43,-100.03
A/turkey/Minnesota/23-036744-001/2023|H5N1|USA-MN|2023-11-17|avian|B3.6,23-036744-001,turkey,11/17/2023,USA-MN,Minnesota,Big Stone,45.43,-96.41
A/chicken/Minnesota/24-000764-001/2024|H5N1|USA-MN|2024-01-04|avian|B3.6,24-000764-001,chicken,1/4/2024,USA-MN,Minnesota,Sherburne,45.44,-93.77
A/domestic_goose/Minnesota/24-000764-003/2024|H5N1|USA-MN|2024-01-04|avian|B3.6,24-000764-003,domestic_goose,1/4/2024,USA-MN,Minnesota,Sherburne,45.44,-93.77
A/turkey/Minnesota/23-034013-001/2023|H5N1|USA-MN|2023-11-05|avian|B3.6,23-034013-001,turkey,11/5/2023,USA-MN,Minnesota,Stearns,45.55,-94.61
A/turkey/Minnesota/23-034013-002/2023|H5N1|USA-MN|2023-11-05|avian|B3.6,23-034013-002,turkey,11/5/2023,USA-MN,Minnesota,Stearns,45.55,-94.61
A/turkey/Minnesota/23-035616-001/2023|H5N1|USA-MN|2023-11-14|avian|B3.6,23-035616-001,turkey,11/14/2023,USA-MN,Minnesota,Stearns,45.55,-94.61
A/turkey/Minnesota/23-035616-002/2023|H5N1|USA-MN|2023-11-14|avian|B3.6,23-035616-002,turkey,11/14/2023,USA-MN,Minnesota,Stearns,45.55,-94.61
A/chicken/Minnesota/24-005907-001-original/2024|H5N1|USA-MN|2024-02-24|avian|B3.6,24-005907-001-original,chicken,2/24/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/duck/Minnesota/24_005907-002/2024|H5N1|USA-MN|2024-02-24|avian|B3.6,24_005907-002,duck,2/24/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24-007234-003/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24-007234-003,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24-007234-006/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24-007234-006,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24-007234-009/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24-007234-009,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-029/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-029,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-030/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-030,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-032/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-032,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-034/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-034,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-035/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-035,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-036/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-036,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-037/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-037,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-044/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-044,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-047/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-047,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-048/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-048,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/goat/Minnesota/24_007234-050/2024|H5N1|USA-MN|2024-03-08|other_mammal|B3.6,24_007234-050,goat,3/8/2024,USA-MN,Minnesota,Stevens,45.58,-96
A/turkey/South_Dakota/23-034369-001/2023|H5N1|USA-SD|2023-11-07|avian|B3.6,23-034369-001,turkey,11/7/2023,USA-SD,South_Dakota,Roberts,45.62,-96.95
A/turkey/South_Dakota/23-034369-002/2023|H5N1|USA-SD|2023-11-07|avian|B3.6,23-034369-002,turkey,11/7/2023,USA-SD,South_Dakota,Roberts,45.62,-96.95
A/turkey/South_Dakota/23-031328-001/2023|H5N1|USA-SD|2023-10-14|avian|B3.6,23-031328-001,turkey,10/14/2023,USA-SD,South_Dakota,McPherson,45.77,-99.22
A/turkey/South_Dakota/23-031328-002/2023|H5N1|USA-SD|2023-10-14|avian|B3.6,23-031328-002,turkey,10/14/2023,USA-SD,South_Dakota,McPherson,45.77,-99.22
A/turkey/South_Dakota/23-033623-001/2023|H5N1|USA-SD|2023-11-02|avian|B3.6,23-033623-001,turkey,11/2/2023,USA-SD,South_Dakota,McPherson,45.77,-99.22
A/turkey/South_Dakota/23-033623-002/2023|H5N1|USA-SD|2023-11-02|avian|B3.6,23-033623-002,turkey,11/2/2023,USA-SD,South_Dakota,McPherson,45.77,-99.22
A/turkey/South_Dakota/23-034372-001/2023|H5N1|USA-SD|2023-11-07|avian|B3.6,23-034372-001,turkey,11/7/2023,USA-SD,South_Dakota,McPherson,45.77,-99.22
A/turkey/South_Dakota/23-034372-002/2023|H5N1|USA-SD|2023-11-07|avian|B3.6,23-034372-002,turkey,11/7/2023,USA-SD,South_Dakota,McPherson,45.77,-99.22
A/turkey/South_Dakota/23-037251-001/2023|H5N1|USA-SD|2023-11-24|avian|B3.6,23-037251-001,turkey,11/24/2023,USA-SD,South_Dakota,McPherson,45.77,-99.22
A/turkey/South_Dakota/23-037251-002/2023|H5N1|USA-SD|2023-11-24|avian|B3.6,23-037251-002,turkey,11/24/2023,USA-SD,South_Dakota,McPherson,45.77,-99.22
A/turkey/South_Dakota/23-037957-001/2023|H5N1|USA-SD|2023-11-30|avian|B3.6,23-037957-001,turkey,11/30/2023,USA-SD,South_Dakota,McPherson,45.77,-99.22
A/turkey/South_Dakota/23-037957-002/2023|H5N1|USA-SD|2023-11-30|avian|B3.6,23-037957-002,turkey,11/30/2023,USA-SD,South_Dakota,McPherson,45.77,-99.22
A/chicken/Montana/23-034345-002/2023|H5N1|USA-MT|2023-11-06|avian|B3.6,23-034345-002,chicken,11/6/2023,USA-MT,Montana,Sweet Grass,45.81,-109.94
A/green_winged_teal/Minnesota/23-029312-002/2023|H5N1|USA-MN|2023-09-23|avian|B3.6,23-029312-002,green_winged_teal,9/23/2023,USA-MN,Minnesota,Mille Lacs,45.93,-93.63
A/redhead_duck/Minnesota/23-032692-005/2023|H5N1|USA-MN|2023-10-23|avian|B3.6,23-032692-005,redhead_duck,10/23/2023,USA-MN,Minnesota,Mille Lacs,45.93,-93.63
A/feline/Montana/24-009038-001/2024|H5N1|USA-MT|2024-03-19|feline|B3.6,24-009038-001,feline,3/19/2024,USA-MT,Montana,Yellowstone,45.94,-108.27
A/turkey/Minnesota/23-037474-001/2023|H5N1|USA-MN|2023-11-24|avian|B3.6,23-037474-001,turkey,11/24/2023,USA-MN,Minnesota,Douglas,45.94,-95.45
A/turkey/Minnesota/23-037474-002/2023|H5N1|USA-MN|2023-11-24|avian|B3.6,23-037474-002,turkey,11/24/2023,USA-MN,Minnesota,Douglas,45.94,-95.45
A/turkey/Minnesota/23-040874-001-original/2023|H5N1|USA-MN|2023-12-24|avian|B3.6,23-040874-001-original,turkey,12/24/2023,USA-MN,Minnesota,Todd,46.07,-94.9
A/turkey/Minnesota/23-040874-002-original/2023|H5N1|USA-MN|2023-12-24|avian|B3.6,23-040874-002-original,turkey,12/24/2023,USA-MN,Minnesota,Todd,46.07,-94.9
A/snow_goose/North_Dakota/23-012938-001/2023|H5N1|USA-ND|2023-04-19|avian|B3.6,23-012938-001,snow_goose,4/19/2023,USA-ND,North_Dakota,Dickey,46.11,-98.49
A/chicken/North_Dakota/23-034577-001/2023|H5N1|USA-ND|2023-11-08|avian|B3.6,23-034577-001,chicken,11/8/2023,USA-ND,North_Dakota,McIntosh,46.12,-99.44
A/chicken/North_Dakota/23-034577-002/2023|H5N1|USA-ND|2023-11-08|avian|B3.6,23-034577-002,chicken,11/8/2023,USA-ND,North_Dakota,McIntosh,46.12,-99.44
A/chicken/Minnesota/23-032247-001/2023|H5N1|USA-MN|2023-10-20|avian|B3.6,23-032247-001,chicken,10/20/2023,USA-MN,Minnesota,Pine,46.14,-92.74
A/guinea_fowl/Minnesota/23-032247-002/2023|H5N1|USA-MN|2023-10-20|avian|B3.6,23-032247-002,guinea_fowl,10/20/2023,USA-MN,Minnesota,Pine,46.14,-92.74
A/chicken/North_Dakota/23-037267-001/2023|H5N1|USA-ND|2023-11-25|avian|B3.6,23-037267-001,chicken,11/25/2023,USA-ND,North_Dakota,Emmons,46.28,-100.24
A/tundra_swan/Michigan/23-039967-001-original/2023|H5N1|USA-MI|2023-12-14|avian|B3.6,23-039967-001-original,tundra_swan,12/14/2023,USA-MI,Michigan,Chippewa,46.32,-84.52
A/turkey/Minnesota/23-036929-001/2023|H5N1|USA-MN|2023-11-19|avian|B3.6,23-036929-001,turkey,11/19/2023,USA-MN,Minnesota,Otter Tail,46.41,-95.71
A/turkey/Minnesota/23-037040-001/2023|H5N1|USA-MN|2023-11-21|avian|B3.6,23-037040-001,turkey,11/21/2023,USA-MN,Minnesota,Otter,46.41,-95.71
A/turkey/Minnesota/23-037040-002/2023|H5N1|USA-MN|2023-11-21|avian|B3.6,23-037040-002,turkey,11/21/2023,USA-MN,Minnesota,Otter,46.41,-95.71
A/turkey/Minnesota/23-037473-001/2023|H5N1|USA-MN|2023-11-24|avian|B3.6,23-037473-001,turkey,11/24/2023,USA-MN,Minnesota,Otter Tail,46.41,-95.71
A/turkey/Minnesota/23-038114-001/2023|H5N1|USA-MN|2023-12-02|avian|B3.6,23-038114-001,turkey,12/2/2023,USA-MN,Minnesota,Otter Tail,46.41,-95.71
A/mountain_lion/Montana/24_005908-001/2024|H5N1|USA-MT|2024-01-30|feline|B3.6,24_005908-001,mountain_lion,1/30/2024,USA-MT,Montana,Granite,46.42,-113.45
A/chicken/Montana/23-034346-005/2023|H5N1|USA-MT|2023-11-07|avian|B3.6,23-034346-005,chicken,11/7/2023,USA-MT,Montana,Wheatland,46.47,-109.84
A/chicken/Montana/23-034346-006/2023|H5N1|USA-MT|2023-11-07|avian|B3.6,23-034346-006,chicken,11/7/2023,USA-MT,Montana,Wheatland,46.47,-109.84
A/chicken/Montana/23-034346-007/2023|H5N1|USA-MT|2023-11-07|avian|B3.6,23-034346-007,chicken,11/7/2023,USA-MT,Montana,Wheatland,46.47,-109.84
A/turkey/North_Dakota/23-035082-001/2023|H5N1|USA-ND|2023-11-13|avian|B3.6,23-035082-001,turkey,11/13/2023,USA-ND,North_Dakota,LaMoure,46.47,-98.53
A/turkey/North_Dakota/23-035082-002/2023|H5N1|USA-ND|2023-11-13|avian|B3.6,23-035082-002,turkey,11/13/2023,USA-ND,North_Dakota,LaMoure,46.47,-98.53
A/turkey/Minnesota/23-038363-001/2023|H5N1|USA-MN|2023-12-02|avian|B3.6,23-038363-001,turkey,12/2/2023,USA-MN,Minnesota,Wadena,46.58,-94.96
A/chicken/Idaho/23-039649-001-original/2023|H5N1|USA-ID|2023-12-13|avian|B3.6,23-039649-001-original,chicken,12/13/2023,USA-ID,Idaho,Latah,46.84,-116.6767
A/chicken/Idaho/23-039649-002-original/2023|H5N1|USA-ID|2023-12-13|avian|B3.6,23-039649-002-original,chicken,12/13/2023,USA-ID,Idaho,Latah,46.84,-116.6767
A/mountain_lion/Montana/24_010315-001/2024|H5N1|USA-MT|2024-04-01|feline|B3.6,24_010315-001,mountain_lion,4/1/2024,USA-MT,Montana,Powell,46.85,-112.94
A/chicken/Minnesota/24-007263-002-original/2024|H5N1|USA-MN|2024-03-07|avian|B3.6,24-007263-002-original,chicken,3/7/2024,USA-MN,Minnesota,Clay,46.9,-96.49
A/chicken/Minnesota/24_007263-003/2024|H5N1|USA-MN|2024-03-07|avian|B3.6,24_007263-003,chicken,3/7/2024,USA-MN,Minnesota,Clay,46.9,-96.49
A/turkey/Minnesota/24-007263-001-original/2024|H5N1|USA-MN|2024-03-07|avian|B3.6,24-007263-001-original,turkey,3/7/2024,USA-MN,Minnesota,Clay,46.9,-96.49
A/turkey/Minnesota/23-031337-001/2023|H5N1|USA-MN|2023-10-15|avian|B3.6,23-031337-001,turkey,10/15/2023,USA-MN,Minnesota,Becker,46.937629,-95.741757
A/turkey/Minnesota/23-031337-002/2023|H5N1|USA-MN|2023-10-15|avian|B3.6,23-031337-002,turkey,10/15/2023,USA-MN,Minnesota,Becker,46.937629,-95.741757
A/turkey/Minnesota/23-031337-003/2023|H5N1|USA-MN|2023-10-15|avian|B3.6,23-031337-003,turkey,10/15/2023,USA-MN,Minnesota,Becker,46.937629,-95.741757
A/turkey/Minnesota/23-031729-001/2023|H5N1|USA-MN|2023-10-17|avian|B3.6,23-031729-001,turkey,10/17/2023,USA-MN,Minnesota,Becker,46.937629,-95.741757
A/turkey/Minnesota/23-031729-002/2023|H5N1|USA-MN|2023-10-17|avian|B3.6,23-031729-002,turkey,10/17/2023,USA-MN,Minnesota,Becker,46.937629,-95.741757
A/turkey/Minnesota/23-032151-001/2023|H5N1|USA-MN|2023-10-18|avian|B3.6,23-032151-001,turkey,10/18/2023,USA-MN,Minnesota,Becker,46.937629,-95.741757
A/turkey/Minnesota/23-032151-002/2023|H5N1|USA-MN|2023-10-18|avian|B3.6,23-032151-002,turkey,10/18/2023,USA-MN,Minnesota,Becker,46.937629,-95.741757
A/turkey/Minnesota/23-037472-001/2023|H5N1|USA-MN|2023-11-27|avian|B3.6,23-037472-001,turkey,11/27/2023,USA-MN,Minnesota,Becker,46.937629,-95.741757
A/turkey/Minnesota/23-037472-003/2023|H5N1|USA-MN|2023-11-27|avian|B3.6,23-037472-003,turkey,11/27/2023,USA-MN,Minnesota,Becker,46.937629,-95.741757
A/chicken/North_Dakota/23-030961-001/2023|H5N1|USA-ND|2023-10-12|avian|B3.6,23-030961-001,chicken,10/12/2023,USA-ND,North_Dakota,Golden-Valley,46.94,-103.84
A/gadwall/North_Dakota/23-031936-004/2023|H5N1|USA-ND|2023-10-16|avian|B3.6,23-031936-004,gadwall,10/16/2023,USA-ND,North_Dakota,Burleigh,46.98,-100.47
A/pintail/North_Dakota/23-032882-004/2023|H5N1|USA-ND|2023-10-19|avian|B3.6,23-032882-004,pintail,10/19/2023,USA-ND,North_Dakota,Stutsman,46.98,-98.96
A/chicken/Montana/23-037612-002/2023|H5N1|USA-MT|2023-11-28|avian|B3.6,23-037612-002,chicken,11/28/2023,USA-MT,Montana,Lewis,47.11,-112.38
A/mallard/Washington/23-031856-001-original/2023|H5N1|USA-WA|2023-10-12|avian|B3.6,23-031856-001-original,mallard,10/12/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-031856-003-original/2023|H5N1|USA-WA|2023-10-12|avian|B3.6,23-031856-003-original,mallard,10/12/2023,USA-WA,Washington,Grant,47.21,-119.47
A/green-winged_teal/Washington/23-032370-004/2023|H5N1|USA-WA|2023-10-18|avian|B3.6,23-032370-004,green-winged_teal,10/18/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033636-012/2023|H5N1|USA-WA|2023-10-23|avian|B3.6,23-033636-012,mallard,10/23/2023,USA-WA,Washington,Grant,47.21,-119.47
A/wood_duck/Washington/23-033636-003/2023|H5N1|USA-WA|2023-10-23|avian|B3.6,23-033636-003,wood_duck,10/23/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033638-002/2023|H5N1|USA-WA|2023-10-25|avian|B3.6,23-033638-002,mallard,10/25/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033638-003/2023|H5N1|USA-WA|2023-10-25|avian|B3.6,23-033638-003,mallard,10/25/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033638-004/2023|H5N1|USA-WA|2023-10-25|avian|B3.6,23-033638-004,mallard,10/25/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033638-008/2023|H5N1|USA-WA|2023-10-25|avian|B3.6,23-033638-008,mallard,10/25/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033638-009/2023|H5N1|USA-WA|2023-10-25|avian|B3.6,23-033638-009,mallard,10/25/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033638-010/2023|H5N1|USA-WA|2023-10-25|avian|B3.6,23-033638-010,mallard,10/25/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033638-011/2023|H5N1|USA-WA|2023-10-25|avian|B3.6,23-033638-011,mallard,10/25/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033638-012/2023|H5N1|USA-WA|2023-10-25|avian|B3.6,23-033638-012,mallard,10/25/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033638-013/2023|H5N1|USA-WA|2023-10-25|avian|B3.6,23-033638-013,mallard,10/25/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/23-033638-015/2023|H5N1|USA-WA|2023-10-25|avian|B3.6,23-033638-015,mallard,10/25/2023,USA-WA,Washington,Grant,47.21,-119.47
A/mallard/Washington/24-003952-017-original/2024|H5N1|USA-WA|2024-01-28|avian|B3.6,24-003952-017-original,mallard,1/28/2024,USA-WA,Washington,Grant,47.21,-119.47
A/Swainsons_hawk/Montana/23-029229-001/2023|H5N1|USA-MT|2023-09-20|avian|B3.6,23-029229-001,Swainsons_hawk,9/20/2023,USA-MT,Montana,Cascade,47.31,-111.35
A/chicken/Montana/24-001136-002-original/2024|H5N1|USA-MT|2024-01-10|avian|B3.6,24-001136-002-original,chicken,1/10/2024,USA-MT,Montana,Cascade,47.31,-111.35
A/Muscovy_duck/Washington/23-031346-002/2023|H5N1|USA-WA|2023-10-16|avian|B3.6,23-031346-002,Muscovy_duck,10/16/2023,USA-WA,Washington,King,47.466667,-121.833333
A/bald_eagle/Washington/24_007953-001/2024|H5N1|USA-WA|2024-03-11|avian|B3.6,24_007953-001,bald_eagle,3/11/2024,USA-WA,Washington,Spokane,47.62,-117.4
A/western_sandpiper/Washington/24_004707-001/2023|H5N1|USA-WA|2023-12-12|avian|B3.6,24_004707-001,western_sandpiper,12/12/2023,USA-WA,Washington,Kitsap,47.64,-122.65
A/gadwall/Montana/23-030444-001-original/2023|H5N1|USA-MT|2023-09-30|avian|B3.6,23-030444-001-original,gadwall,9/30/2023,USA-MT,Montana,Lake,47.65,-114.09
A/skunk/Montana/24_007939-001/2024|H5N1|USA-MT|2024-03-11|other_mammal|B3.6,24_007939-001,skunk,3/11/2024,USA-MT,Montana,McCone,47.65,-105.8
A/gadwall/Montana/23-029480-008-original/2023|H5N1|USA-MT|2023-09-23|avian|B3.6,23-029480-008-original,gadwall,9/23/2023,USA-MT,Montana,Teton,47.85,-112.23
