time	95%HPD_lower_value	95%HPD_higher_value
2023.42374891433	18952.4948711181	18952.4948711181
2023.43346712004	26140.0128603709	26140.0128603709
2023.44318532575	NA	NA
2023.45290353146	NA	NA
2023.46262173717	7899.32189856635	17184.839332114
2023.47233994288	16646.153308118	36274.2575933488
2023.48205814859	4481.71119771329	55427.3125948134
2023.4917763543	755.113760930047	239515.232593788
2023.50149456001	134.039251178936	439712.275759993
2023.51121276572	217.288824891909	638536.302038989
2023.52093097143	437.137129078498	835949.171133614
2023.53064917714	657.077962119418	305220.27551069
2023.54036738285	877.11127203801	185084.918413253
2023.55008558856	2807.05401690961	129791.244866298
2023.55980379427	48.4683218408241	274963.556212483
2023.56952199998	588.170387217231	480302.814963519
2023.57924020569	460.729893456444	480800.794823221
2023.5889584114	289.551596723832	319038.248760824
2023.59867661711	233.877501845104	601969.920891308
2023.60839482282	2.03725383403214	520455.426504664
2023.61811302853	29.6592616885922	529964.237477066
2023.62783123424	54.5906035692863	622311.209608122
2023.63754943995	79.5190602380178	1006840.74912544
2023.64726764566	79.8377078658423	1417525.25771571
2023.65698585137	87.2703904650632	1197215.46015124
2023.66670405709	514.519642435859	1265617.97242981
2023.6764222628	41.8456361280997	1156816.34330888
2023.68614046851	435.658718769716	1442926.24437469
2023.69585867422	1078.01212186697	1536451.844573
2023.70557687993	595.753276436167	1193448.42678551
2023.71529508564	433.007506505742	1089582.10105363
2023.72501329135	387.4191273649	1059940.971688
2023.73473149706	7706.97908891237	893340.501971114
2023.74444970277	12139.9568303269	786748.097846556
2023.75416790848	27653.0952860318	741026.645005641
2023.76388611419	87051.9861218957	745533.341722115
2023.7736043199	134321.73679355	600409.165370089
2023.78332252561	152073.329564396	623525.12216558
2023.79304073132	173236.785900062	597559.175453897
2023.80275893703	182548.742514606	602436.009934292
2023.81247714274	92946.3326916459	603195.827997878
2023.82219534845	49061.9475536867	548281.960759542
2023.83191355416	13110.0655160755	522793.061142978
2023.84163175987	11699.901665147	396796.108417188
2023.85134996558	26939.6408750428	483936.877068135
2023.86106817129	145689.433173352	851797.360201763
2023.870786377	138817.306424816	684872.930168504
2023.88050458271	122606.202690228	483115.38844902
2023.89022278842	83645.5028604832	343421.587303945
2023.89994099413	32135.1670239572	240470.858874591
2023.90965919985	40172.1291553478	271918.814723393
2023.91937740556	107612.160735003	427110.973038158
2023.92909561127	90507.2105874556	343333.982548179
2023.93881381698	79463.1908024079	307551.960494941
2023.94853202269	53719.4462144015	265443.88986842
2023.9582502284	45428.2929767463	262527.557934462
2023.96796843411	36789.8058083324	258280.49646735
2023.97768663982	22506.6889345149	231298.280258264
2023.98740484553	20257.2830634084	179839.956524027
2023.99712305124	11627.5391749709	207066.697452524
2024.00684125695	27263.5458433979	238302.095299141
2024.01655946266	66046.168438985	490012.648712448
2024.02627766837	128573.542168392	588473.653215116
2024.03599587408	103641.093726056	562714.994793725
2024.04571407979	91771.2208082032	641609.657320874
2024.0554322855	55179.5885846267	843041.228573066
2024.06515049121	6095.73220156788	213177.477988163
2024.07486869692	14517.1219536671	147723.535613579
2024.08458690263	21924.4171432988	144908.144907014
2024.09430510834	21663.2151705027	106978.326328804
2024.10402331405	23291.6298003676	118118.041701413
2024.11374151976	24129.7736209107	119416.876107908
2024.12345972547	28028.9548712305	143956.708977336
2024.13317793118	26982.3748836168	143777.12313995
2024.14289613689	23477.7922087823	141246.211846302
2024.1526143426	18586.0495051448	135453.221242433
2024.16233254832	12354.4090815069	100283.509778508
2024.17205075403	9304.4262075032	61108.5711467263
2024.18176895974	5081.997099111	44196.2115403235
2024.19148716545	3229.11426324622	44237.7921145625
2024.20120537116	1278.25958957367	45432.0631974384
2024.21092357687	965.491955072885	47173.9804180911
2024.22064178258	1617.90296359121	172191.992272146
2024.23035998829	2312.7283313889	201900.038090799
2024.240078194	8018.7842844676	426238.358164168
2024.24979639971	6382.28346126432	447558.134864527
2024.25951460542	4639.20098473391	328766.046086204
2024.26923281113	3598.38716664084	372261.028481493
2024.27895101684	958.026288858779	396820.723096405
2024.28866922255	3822.6902024139	66085.8597426186
2024.29838742826	7804.01026282658	57082.5899665935
2024.30810563397	11674.2914375244	50629.4380897583
2024.31782383968	8278.01324221601	36579.2726966681
2024.32754204539	5665.23545782637	21057.0933524653
2024.3372602511	3198.05364516881	8315.4067048917
2024.34697845681	0.0000877824952479036	496.005850391465
2024.35669666252	NA	NA
2024.36641486823	NA	NA
2024.37613307394	0.147643912786266	14149.2669802852
2024.38585127965	0.107124106422309	10271.3733888242
