time	95%HPD_lower_value	95%HPD_higher_value
2023.49176484605	9730.22950880853	36238.1164699656
2023.49690347583	11869.3208528712	49469.8016891731
2023.50204210561	408.467095702876	62708.5506343325
2023.50718073539	835.05909969721	75954.3402539328
2023.51231936517	133.140013215642	98188.9257719125
2023.51745799495	5.72629290698619	72769.3258713248
2023.52259662474	0.0240625897433337	87333.1063989758
2023.52773525452	0.458154166053829	180712.773852527
2023.5328738843	0.85806148255687	252940.732253366
2023.53801251408	1.25796716099882	319637.846579549
2023.54315114386	1.65787122073736	285417.825202917
2023.54828977364	2.0577738369106	202990.44370033
2023.55342840342	2.45767478462631	294702.769004622
2023.5585670332	0.937842078659477	260664.288459831
2023.56370566298	4.92546269453388	257527.328519143
2023.56884429276	12.8977201919918	319429.637936316
2023.57398292254	18.8778432438304	382821.798164374
2023.57912155232	17.3378741347851	392154.138510253
2023.5842601821	5.55438705793359	354955.656997622
2023.58939881189	13.0481832927815	356068.308660926
2023.59453744167	20.541717213074	436493.382267107
2023.59967607145	28.0349883311404	517955.060544392
2023.60481470123	35.5279969532189	542249.646936932
2023.60995333101	23.9696822016571	549678.825871931
2023.61509196079	37.6211315665474	574866.076960495
2023.62023059057	28.3515094569512	665811.982897836
2023.62536922035	4.73299467807758	680478.80644195
2023.63050785013	35.3508366479179	779069.542808355
2023.63564647991	7.61797133369776	852220.412187178
2023.64078510969	31.4802514594584	996464.07332139
2023.64592373947	50.7668420339561	1178827.99192764
2023.65106236926	390.001967109971	1466570.05177844
2023.65620099904	345.978310097872	1664197.147933
2023.66133962882	450.141543036646	1949931.18989905
2023.6664782586	1204.5992076478	2243794.77606637
2023.67161688838	5767.72972410206	2618893.18971583
2023.67675551816	3123.406044053	3314667.34728557
2023.68189414794	120158.03945991	4449693.63909576
2023.68703277772	280148.982881093	5736395.71242463
2023.6921714075	674102.084246603	6630526.66668639
2023.69731003728	826877.030751416	6062418.33389642
2023.70244866706	1014154.34533235	5836598.68569268
2023.70758729684	1198321.36601493	5839920.07172448
2023.71272592662	1121701.79409472	5327471.06726368
2023.71786455641	924763.651514036	4896962.29186461
2023.72300318619	715840.221320681	4565870.78124251
2023.72814181597	336385.067263227	3851009.331604
2023.73328044575	86.2427757741024	2439701.44752916
2023.73841907553	104.419156764428	2059835.50192869
2023.74355770531	78.1634653204894	1742449.55238422
2023.74869633509	329.890282919108	1571279.88193744
2023.75383496487	30.3998515269629	1447747.44686673
2023.75897359465	154.160282220074	1263653.94967696
2023.76411222443	6.22413196219573	1211410.86362585
2023.76925085421	4.13904043296913	1080899.58707063
2023.77438948399	2.05392711886662	981940.054893848
2023.77952811378	11.6585420833814	949040.830195383
2023.78466674356	44584.743924581	1195589.62267615
2023.78980537334	37359.9454143574	1078319.72879004
2023.79494400312	32007.0507508957	1051268.85603993
2023.8000826329	22946.4571341705	982868.553015225
2023.80522126268	8790.59447235192	1002566.83314199
2023.81035989246	12734.8691553187	1027036.12972213
2023.81549852224	6240.06533359525	917583.158418175
2023.82063715202	1692.19162782365	884949.394640851
2023.8257757818	4.44167199581455	923559.516653326
2023.83091441158	3.79386147574245	929155.685645617
2023.83605304136	300.621983633873	996583.221793804
2023.84119167114	179.626863975892	1089884.0451943
2023.84633030093	876.39901385979	1129736.04510375
2023.85146893071	7170.76033427191	1400846.82571208
2023.85660756049	21669.0827561251	1475111.28545677
2023.86174619027	142984.924649114	1946969.88832357
2023.86688482005	140997.72159697	1846654.89558231
2023.87202344983	110952.807425115	1769088.35807917
2023.87716207961	107587.534380862	1632068.13402823
2023.88230070939	211524.427865741	1806789.15978251
2023.88743933917	183241.715049712	1622413.34697121
2023.89257796895	115911.382556013	1438735.20973031
2023.89771659873	74222.4232315504	1258032.59338815
2023.90285522851	54182.5397145507	1191611.43237978
2023.9079938583	26444.977065547	1109326.76412124
2023.91313248808	17743.7573727576	1049230.2019931
2023.91827111786	10170.9980077826	962740.566136496
2023.92340974764	27399.2309941681	954947.465367042
2023.92854837742	11350.0180661534	896795.000049568
2023.9336870072	2637.39201211587	858453.298707981
2023.93882563698	18862.7044548209	874783.018004027
2023.94396426676	6080.4243600084	858783.026980472
2023.94910289654	45436.529170456	951038.031358444
2023.95424152632	37059.3575199504	900827.726712195
2023.9593801561	45469.4475398153	875359.886195213
2023.96451878588	39602.4557709	809706.988264955
2023.96965741566	33237.9087596482	756403.353014319
2023.97479604545	32319.0790242323	726600.956645961
2023.97993467523	18175.3375684007	655008.176005977
2023.98507330501	15046.2914885816	580089.62397964
2023.99021193479	4843.11605415283	482806.360617865
2023.99535056457	1973.57310101445	417688.736707863
2024.00048919435	337.428978286369	335372.150695406
