time	distance
2023.41888981147	0
2023.42860801718	0
2023.43832622289	0
2023.4480444286	0
2023.45776263431	0
2023.46748084002	0
2023.47719904573	0
2023.48691725144	0
2023.49663545715	0
2023.50635366286	0
2023.51607186857	0
2023.52579007428	0
2023.53550828	0
2023.54522648571	0
2023.55494469142	0
2023.56466289713	0
2023.57438110284	0
2023.58409930855	0
2023.59381751426	0
2023.60353571997	0
2023.61325392568	0
2023.62297213139	0
2023.6326903371	0
2023.64240854281	0
2023.65212674852	0
2023.66184495423	0
2023.67156315994	0
2023.68128136565	10.1604902150073
2023.69099957136	79.2332275295372
2023.70071777707	135.043898015152
2023.71043598278	203.858622126517
2023.72015418849	289.102872780576
2023.7298723942	369.116114219566
2023.73959059991	435.869643355212
2023.74930880562	513.473610220248
2023.75902701133	587.360958691217
2023.76874521704	676.342923405717
2023.77846342275	764.320673513949
2023.78818162847	869.91046646429
2023.79789983418	934.91145764879
2023.80761803989	1019.57148161147
2023.8173362456	1061.48931924498
2023.82705445131	1120.10442714677
2023.83677265702	1179.63684959004
2023.84649086273	1258.76282230071
2023.85620906844	1348.03089821125
2023.86592727415	1455.33855556551
2023.87564547986	1551.9507519384
2023.88536368557	1576.18018124467
2023.89508189128	1591.00905528124
2023.90480009699	1601.45231399502
2023.9145183027	1612.09434602293
2023.92423650841	1647.68154932927
2023.93395471412	1691.26097250492
2023.94367291983	1700.7100589479
2023.95339112554	1705.67491446179
2023.96310933125	1709.49556563935
2023.97282753696	1728.11107389408
2023.98254574267	1739.31102413939
2023.99226394838	1754.28079384503
2024.00198215409	1766.28856264176
2024.0117003598	1776.77369311458
2024.02141856551	1783.81063848956
2024.03113677123	1787.33756829238
2024.04085497694	1792.5751906156
2024.05057318265	1795.68936404324
2024.06029138836	1800.0209026726
2024.07000959407	1808.85364222671
2024.07972779978	1817.4474371075
2024.08944600549	1829.92143669374
2024.0991642112	1840.48987142141
2024.10888241691	1853.14770399518
2024.11860062262	1858.76724308435
2024.12831882833	1859.82963058815
2024.13803703404	1861.3934804725
2024.14775523975	1864.91605086501
2024.15747344546	1868.00507629422
2024.16719165117	1870.51569864613
2024.17690985688	1876.25074905436
2024.18662806259	1878.37850928962
2024.1963462683	1887.28818582647
2024.20606447401	1895.7949978304
2024.21578267972	1903.76804075835
2024.22550088543	1913.03285682456
2024.23521909114	1917.0510910929
2024.24493729685	1924.57773595643
2024.25465550256	1926.52852514268
2024.26437370827	1926.52852514268
2024.27409191399	1926.52852514268
2024.2838101197	1926.52852514268
2024.29352832541	1926.52852514268
2024.30324653112	1926.52852514268
2024.31296473683	1926.52852514268
2024.32268294254	1926.52852514268
2024.33240114825	1926.52852514268
2024.34211935396	1926.52852514268
2024.35183755967	1926.52852514268
2024.36155576538	1926.52852514268
2024.37127397109	1926.52852514268
2024.3809921768	1926.52852514268
2024.39071038251	1926.52852514268
