mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
9844.58801854287	2817.3639595185	4.40694280149146	486517.360125483	555146.156734012	3.19231880769286	-0.00509570233139162	0.0323360983587873	0.0760956564362816
7740.29992119452	2721.25994401387	2.68960511052039	499768.446457438	576147.287931805	3.25728742699527	-0.0233913264332246	0.0199093160052962	0.0820191429010095
6084.73866910947	2697.82874259273	1.86865183151248	468135.364638592	571095.487409148	3.63409328991479	-0.0804942815999054	-0.0494158353641394	0.028408570515973
6848.89926067328	3065.59602666471	1.87330009485993	554889.227878047	608875.973255112	3.32081880374837	-0.0952255109740124	-0.0553372104390307	0.0149635215652262
6017.58586370735	2648.51251987346	1.90018384328112	408311.86328157	503497.196949937	3.34783095424108	-0.0567596506880098	-0.0262058346544524	0.0419504513648224
9063.18356390948	2982.79024966418	2.79652111373965	527585.581477257	560949.398887847	2.87340840554957	-0.0671939876272193	-0.0377533354967874	0.0222194662666352
7806.8984771254	2662.94883330355	3.20668065093439	410320.134731962	529370.449960548	3.14463414701767	-0.0764732004279756	-0.0325198669832716	0.0294565309097688
7135.58511056572	2826.07224983206	1.9687198802081	530599.792242714	556052.271145063	3.02680472680681	-0.0932593244417771	-0.0487721926906063	0.0101584025230584
8271.05710483016	2993.06727702345	2.14176630068053	529289.515924929	577461.598366676	2.87618375966647	-0.0534442177558841	-0.0105190007926415	0.0530225458613252
7957.66180482586	2942.00643562726	2.10814893074455	527954.884267954	594604.130476806	3.05814624547284	-0.0516236724562912	-0.0330988635086689	0.0230011602255672
7398.32007959575	2956.5691393599	1.92806002364132	515578.254526564	585661.728887763	3.04054847956886	-0.0300128599365976	-0.00256187249369801	0.05690494090012
8221.70221362591	2878.84108006844	2.93566604329623	513303.520592417	594060.160653091	3.40058008099985	-0.0576990129693185	-0.0245658711288674	0.0447239443763365
8875.27727435653	2894.27383197992	2.48557914453927	556212.756169655	582025.424444974	3.24685097824459	-0.0998749064738352	-0.0719379596950543	0.00423890277297709
7741.25384019628	3049.73176228992	2.55822471892761	605002.287746506	646804.753804195	3.31022434833662	-0.076460941899694	-0.0670219098347042	0.00773573541291514
8537.93575015613	2817.60176032908	3.55425127835486	548819.608580676	554546.566431197	3.23930071499763	-0.0691821857881748	-0.0441939380562966	0.0275093557600996
6402.05970252142	3114.75333722759	1.83201132846665	492294.843176686	655347.360623702	3.59984788187566	-0.0771182962716605	-0.0501674750059614	0.0161788948198938
10348.6648055807	2960.1069316894	3.54712772087792	629763.650741425	611865.098645926	3.26836360503981	-0.0573866028346652	-0.0267148945033889	0.0278385907781416
6911.53503715423	3078.07037050632	1.71349401016387	588591.147184273	654766.956329346	3.61276722075255	-0.0495463192500541	-0.00868435010650344	0.0340214905401292
6707.91603936012	3119.88223709866	1.81126684788527	563198.046865315	654886.682239881	3.60961022085837	-0.0375311077816193	-0.0135614953299754	0.0380280064395409
8222.80024090577	3092.35849218189	1.81877689111792	502733.850813738	617600.788231247	3.34913129993645	-0.0512653029390754	-0.0184334323320289	0.0439934296364431
8062.20997418261	2894.01649414159	2.39011988640971	505188.534569151	605799.280579297	2.95947542891052	-0.0730148573716215	-0.0440913019167664	0.0186149789258667
7183.81211446617	2923.6462780147	2.08068116582828	518552.334366045	621267.652292653	3.4181843484124	-0.0924325238123406	-0.0532045239391855	0.0155063866307144
7304.66116257236	2851.27642102211	1.92191221077812	495892.003053972	578141.546920536	3.58837267706589	-0.0789916889678382	-0.0366734457969744	0.037726465337108
6901.20499772583	2840.36230459741	2.08158953011655	525658.483236015	592372.689668732	3.76500459421833	-0.0511986478160016	-0.0285430388099299	0.0359573195791193
8288.69987698962	2695.21305741769	3.18727984071008	568110.749581628	556620.600209229	3.54709934835074	-0.0800371091428934	-0.0585217481000862	0.00716299378751805
5913.65786907687	2632.9435158035	2.2038681074089	454133.271911506	536157.392738478	3.83107830039024	-0.0331875919698518	-0.00414316717519582	0.0597016962291221
7388.37023861756	3076.92158451128	2.33092895853186	520359.876495433	596474.938400648	3.10084579527629	-0.0620581563018602	-0.0368622392559811	0.0244479273459203
7713.65957053099	3314.82027836794	1.97010737957272	613411.408622009	643213.431183282	3.05129277319862	-0.0792070182768817	-0.0409058212761885	0.0310886111228982
5927.58281767848	2809.80379634479	1.87719367585979	531338.99090653	639787.15432365	3.74408188015417	-0.0513374632834463	-0.00987444171362321	0.056808579087755
6671.07755289899	3192.51123726436	1.74517166981383	581008.158302042	723918.435994653	3.60670090661583	-0.0621562947027324	-0.035026150645661	0.0300097510202228
9433.23124099693	3055.61575791202	3.96507245834892	498517.038604007	626779.220964075	3.69948104296901	-0.0309710894149106	-0.00238008252020237	0.0604292285426996
9120.61280742092	2993.86191913993	2.22725966476354	627222.997415495	605501.29646966	3.34274177440041	-0.0664333784480052	-0.0338032485697751	0.0337517249289719
8548.42146496751	2814.4686027522	3.03945678028339	539182.464641566	571028.289597808	3.83806389382356	-0.0445662427896573	-0.00452816997723398	0.0598667376810299
7997.22242759544	2954.56207755036	2.55173305666514	596412.020708789	655629.640761357	3.29018827763014	-0.128799094787355	-0.098433012754671	-0.0182875500945545
8128.74462071906	3195.03722595381	2.2566833716606	578366.458103876	743369.32223365	3.18370946394495	-0.0711299212184119	-0.0298774003415121	0.0281035737981117
6653.95666480401	3086.57347987601	1.79332006722878	518568.445449422	671161.533472659	3.56081252419876	-0.0349939536779621	-0.0062695759932691	0.0440185483535977
6863.81242751469	2806.6791424917	1.85978688476747	475080.218778894	561483.235943579	3.69391642149121	-0.063923732058014	-0.0236609231055594	0.0348194137173189
10863.4432735157	3068.20196435298	5.63714556234316	503556.652400457	676661.926694318	3.14520054661288	-0.0142077029342937	0.0311091818652439	0.0918575030101055
7310.83052844893	2805.24008493565	3.73029123149889	458150.615609406	578691.991652551	3.58978588377728	-0.0769017148693582	-0.0375744861115624	0.041245810546836
9625.7934511318	3133.5684565246	2.63957380892496	574793.667384028	664131.541695746	2.95829331338226	-0.0864911670063589	-0.0425266965716888	0.0234099231010099
6312.76708523077	2916.96669265631	1.8479657780801	518157.453724988	612203.5091579	3.52570452900412	-0.0770065663088912	-0.0412877954329633	0.0219501449675924
9194.44549748582	2994.04385586064	3.51543974269761	578259.209301837	620261.708855965	3.24944383783072	-0.0640248437280926	-0.0253079453693148	0.0210848921154373
6567.44524663343	2802.64161532767	2.26353076168185	475615.623081327	581404.277106173	3.61711531799927	-0.0758398746417307	-0.0440598219454364	0.0312973200200641
7454.3344196011	3370.3580486851	1.66087223514709	711632.685783569	753173.498950628	3.7499717282767	-0.0808954714667711	-0.0526866442155046	0.0263216784114015
7462.4169200083	3168.15609683196	3.16885748763965	619682.342485254	647074.659523376	3.59570568480156	-0.110802603278159	-0.0832146203347688	-0.00776752062538997
