label,collection_date,country,admin1,admin2,city.town.municipality,latitude,longitude,location_used,location
PV301481|A/Striped_Skunk/AB/OTH-0136-1-2022/2022|H5N1|Canada-AB|2022-09-14|other_mammal|B3.2,2022-09-14,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
PV312592|A/Great_Horned_Owl/AB/FAV-0023-1-2024/2023|H5N1|Canada-AB|2023-10-26|wild_avian|B3.2,2023-10-26,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
PV305176|A/Canada_Goose/AB/FAV-0083-4-2023/2023|H5N1|Canada-AB|2023-01-18|wild_avian|B3.2,2023-01-18,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
PV304208|A/Black-Billed_Magpie/AB/FAV-0083-6-2023/2023|H5N1|Canada-AB|2023-01-25|wild_avian|B3.2,2023-01-25,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
PV318880|A/Striped_Skunk/AB/FAV-0085-1-2023/2023|H5N1|Canada-AB|2023-02-01|other_mammal|B3.2,2023-02-01,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
PV318888|A/Striped_Skunk/AB/FAV-0085-2-2023/2023|H5N1|Canada-AB|2023-02-14|other_mammal|B3.2,2023-02-14,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
PV301473|A/Striped_Skunk/AB/FAV-0188-1-2023/2023|H5N1|Canada-AB|2023-04-05|other_mammal|B3.2,2023-04-05,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
PV318928|A/Striped_Skunk/AB/FAV-0188-2-2023/2023|H5N1|Canada-AB|2023-04-17|other_mammal|B3.2,2023-04-17,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
PV317584|A/Snow_Goose/AB/FAV-0505-21-2022/2022|H5N1|Canada-AB|2022-04-27|wild_avian|B3.2,2022-04-27,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
PV317648|A/Snow_Goose/AB/FAV-0937-5-2022/2022|H5N1|Canada-AB|2022-08-26|wild_avian|B3.2,2022-08-26,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
PV305560|A/Canada_Goose/AB/FAV-1258-6-2022/2022|H5N1|Canada-AB|2022-10-05|wild_avian|B3.2,2022-10-05,Canada,AB,Unknown,,NA,NA,,Canada_AB_Unknown
EPI_ISL_18665556|A/Barred_Owl/BC/AIVPHL-1008/2023|H5N1|Canada-BC|2023-03-20|wild_avian|B3.2,2023-03-20,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
EPI_ISL_18665601|A/Dunlin/BC/AIVPHL-1221/2023|H5N1|Canada-BC|2023-07-14|wild_avian|B3.2,2023-07-14,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV322688|A/chicken/BC/FAV-0010-1-2023/2023|H5N1|Canada-BC|2023-01-03|domestic_avian|B3.2,2023-01-03,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV304792|A/Cackling_Goose/BC/FAV-0014-28-2023/2022|H5N1|Canada-BC|2022-11-14|wild_avian|B3.2,2022-11-14,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV304800|A/Cackling_Goose/BC/FAV-0014-67-2023/2022|H5N1|Canada-BC|2022-10-25|wild_avian|B3.2,2022-10-25,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV304104|A/Barred_Owl/BC/FAV-0053-23-2022/2022|H5N1|Canada-BC|2022-12-13|wild_avian|B3.2,2022-12-13,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV317736|A/Snow_Goose/BC/FAV-0053-3-2022/2022|H5N1|Canada-BC|2022-11-06|wild_avian|B3.2,2022-11-06,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV319168|A/Striped_Skunk/BC/FAV-0173-1-2023/2023|H5N1|Canada-BC|2023-03-27|other_mammal|B3.2,2023-03-27,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV303304|A/American_White_Pelican/BC/FAV-0585-3-2022/2022|H5N1|Canada-BC|2022-05-27|wild_avian|B3.2,2022-05-27,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV309608|A/Domestic_bird/BC/FAV-0772-1-2022/2022|H5N1|Canada-BC|2022-06-16|domestic_avian|B3.2,2022-06-16,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV309680|A/Domestic_bird/BC/FAV-1128-2022/2022|H5N1|Canada-BC|2022-10-11|domestic_avian|B3.2,2022-10-11,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV314256|A/Layer_chicken/BC/FAV-1623-1-2022/2022|H5N1|Canada-BC|2022-12-06|domestic_avian|B3.2,2022-12-06,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
EPI_ISL_18665595|A/Cooper_s_Hawk/BC/AIVPHL-1125/2023|H5N1|Canada-BC|2023-05-23|wild_avian|B3.2,2023-05-23,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
EPI_ISL_18665611|A/Barred_Owl/BC/AIVPHL-1238/2023|H5N1|Canada-BC|2023-07-24|wild_avian|B3.2,2023-07-24,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
EPI_ISL_19303642|A/Hooded_Merganser/BC/AIVPHL-2033/2024|H5N1|Canada-BC|2024-02-16|wild_avian|B3.2,2024-02-16,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
EPI_ISL_18665510|A/Dunlin/BC/AIVPHL-940/2023|H5N1|Canada-BC|2023-02-06|wild_avian|B3.2,2023-02-06,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV322704|A/chicken/BC/FAV-0011-1-2023/2023|H5N1|Canada-BC|2023-01-03|domestic_avian|B3.2,2023-01-03,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV319152|A/Striped_Skunk/BC/FAV-0091-1-2023/2023|H5N1|Canada-BC|2023-02-16|other_mammal|B3.2,2023-02-16,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV315624|A/Peregrine_Falcon/BC/FAV-0256-2-2023/2023|H5N1|Canada-BC|2023-06-05|wild_avian|B3.2,2023-06-05,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV301952|A/American_Crow/MB/FAV-0364-9-2022/2022|H5N1|Canada-MB|2022-04-22|wild_avian|B3.2,2022-04-22,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV301984|A/American_Crow/MB/FAV-0469-14-2022/2022|H5N1|Canada-MB|2022-05-06|wild_avian|B3.2,2022-05-06,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV309736|A/Domestic_bird/MB/FAV-0716-5-2022/2022|H5N1|Canada-MB|2022-06-15|domestic_avian|B3.2,2022-06-15,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV321880|A/Western_Grebe/MB/FAV-0846-2-2022/2022|H5N1|Canada-MB|2022-07-04|wild_avian|B3.2,2022-07-04,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV321888|A/Western_Grebe/MB/FAV-0846-3-2022/2022|H5N1|Canada-MB|2022-07-04|wild_avian|B3.2,2022-07-04,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV309744|A/Domestic_bird/MB/FAV-0929-1-2022/2022|H5N1|Canada-MB|2022-09-13|domestic_avian|B3.2,2022-09-13,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV320960|A/Turkey/MB/FAV-0994-2-2022/2022|H5N1|Canada-MB|2022-09-29|domestic_avian|B3.2,2022-09-29,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV324056|A/chicken/MB/FAV-1061-1-2022/2022|H5N1|Canada-MB|2022-10-05|domestic_avian|B3.2,2022-10-05,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV317784|A/Snow_Goose/MB/FAV-0227-3-2022/2022|H5N1|Canada-MB|2022-04-08|wild_avian|B3.2,2022-04-08,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV317808|A/Snow_Goose/MB/FAV-0258-2-2023/2023|H5N1|Canada-MB|2023-05-02|wild_avian|B3.2,2023-05-02,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV302000|A/American_Crow/MB/FAV-0687-5-2022/2022|H5N1|Canada-MB|2022-05-21|wild_avian|B3.2,2022-05-21,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV303336|A/American_White_Pelican/MB/FAV-0798-3-2022/2022|H5N1|Canada-MB|2022-06-08|wild_avian|B3.2,2022-06-08,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV303768|A/Bald_Eagle/MB/OTH-0142-1-2022/2022|H5N1|Canada-MB|2022-10-12|wild_avian|B3.2,2022-10-12,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV301592|A/American_Black_Duck/NB/FAV-1206-8-2022/2022|H5N1|Canada-NB|2022-09-27|wild_avian|B3.2,2022-09-27,Canada,NB,Unknown,,NA,NA,,Canada_NB_Unknown
PV324088|A/chicken/NB/FAV-0013-2023/2023|H5N1|Canada-NB|2023-01-10|domestic_avian|B3.2,2023-01-10,Canada,NB,Unknown,,NA,NA,,Canada_NB_Unknown
PV306320|A/Canada_Goose/NS/FAV-0088-4-2023/2023|H5N1|Canada-NS|2023-02-19|wild_avian|B3.2,2023-02-19,Canada,NS,Unknown,,NA,NA,,Canada_NS_Unknown
PV302152|A/American_Crow/NS/FAV-0122-1-2023/2023|H5N1|Canada-NS|2023-03-21|wild_avian|B3.2,2023-03-21,Canada,NS,Unknown,,NA,NA,,Canada_NS_Unknown
PV302336|A/American_Crow/ON/FAV-0149-2-2023/2023|H5N1|Canada-ON|2023-03-24|wild_avian|B3.2,2023-03-24,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV317880|A/Snow_Goose/ON/FAV-1652-2-2022/2022|H5N1|Canada-ON|2022-12-23|wild_avian|B3.2,2022-12-23,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV319672|A/Tundra_Swan/ON/FAV-1653-1-2022/2022|H5N1|Canada-ON|2022-11-30|wild_avian|B3.2,2022-11-30,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV317904|A/Snow_Goose/ON/FAV-1653-4-2022/2022|H5N1|Canada-ON|2022-11-30|wild_avian|B3.2,2022-11-30,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV302264|A/American_Crow/ON/FAV-0118-1-2023/2023|H5N1|Canada-ON|2023-03-11|wild_avian|B3.2,2023-03-11,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV303360|A/American_White_Pelican/ON/FAV-0803-1-2022/2022|H5N1|Canada-ON|2022-05-16|wild_avian|B3.2,2022-05-16,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV303368|A/American_White_Pelican/ON/FAV-0803-2-2022/2022|H5N1|Canada-ON|2022-06-08|wild_avian|B3.2,2022-06-08,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV315664|A/Peregrine_Falcon/ON/FAV-0853-3-2022/2022|H5N1|Canada-ON|2022-06-12|wild_avian|B3.2,2022-06-12,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV303384|A/American_White_Pelican/ON/FAV-0867-2-2022/2022|H5N1|Canada-ON|2022-07-07|wild_avian|B3.2,2022-07-07,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV302416|A/American_Crow/ON/FAV-1440-3-2022/2022|H5N1|Canada-ON|2022-10-30|wild_avian|B3.2,2022-10-30,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV317872|A/Snow_Goose/ON/FAV-1652-1-2022/2022|H5N1|Canada-ON|2022-12-22|wild_avian|B3.2,2022-12-22,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV307248|A/Canada_Goose/PE/FAV-0008-1-2022/2022|H5N1|Canada-PE|2022-12-21|wild_avian|B3.2,2022-12-21,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302528|A/American_Crow/PE/FAV-0068-5-2023/2023|H5N1|Canada-PE|2023-01-31|wild_avian|B3.2,2023-01-31,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302536|A/American_Crow/PE/FAV-0068-6-2023/2023|H5N1|Canada-PE|2023-01-31|wild_avian|B3.2,2023-01-31,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302560|A/American_Crow/PE/FAV-0086-1-2023/2023|H5N1|Canada-PE|2023-02-17|wild_avian|B3.2,2023-02-17,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV307384|A/Canada_Goose/PE/FAV-0096-3-2023/2023|H5N1|Canada-PE|2023-02-27|wild_avian|B3.2,2023-02-27,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302640|A/American_Crow/PE/FAV-0121-1-2023/2023|H5N1|Canada-PE|2023-03-22|wild_avian|B3.2,2023-03-22,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV319272|A/Striped_Skunk/PE/FAV-0123-1-2023/2023|H5N1|Canada-PE|2023-03-21|other_mammal|B3.2,2023-03-21,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV319312|A/Striped_Skunk/PE/FAV-0179-1-2023/2023|H5N1|Canada-PE|2023-04-21|other_mammal|B3.2,2023-04-21,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302464|A/American_Crow/PE/FAV-0019-5-2022/2022|H5N1|Canada-PE|2022-12-28|wild_avian|B3.2,2022-12-28,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV319320|A/Striped_Skunk/PE/FAV-1642-1-2022/2022|H5N1|Canada-PE|2022-11-15|other_mammal|B3.2,2022-11-15,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV301315|A/Duck/QC/FAV-0051-1-2023/2023|H5N1|Canada-QC|2023-02-01|domestic_avian|B3.2,2023-02-01,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV307456|A/Canada_Goose/QC/FAV-0061-1-2022/2022|H5N1|Canada-QC|2022-12-05|wild_avian|B3.2,2022-12-05,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV316800|A/Red-Tailed_Hawk/QC/FAV-0076-4-2022/2022|H5N1|Canada-QC|2022-12-06|wild_avian|B3.2,2022-12-06,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV321400|A/Turkey/QC/FAV-0168-3A-2023/2023|H5N1|Canada-QC|2023-04-21|domestic_avian|B3.2,2023-04-21,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV304152|A/Barred_Owl/QC/FAV-0248-1-2023/2023|H5N1|Canada-QC|2023-04-04|wild_avian|B3.2,2023-04-04,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318152|A/Snow_Goose/QC/FAV-1493-1-2022/2022|H5N1|Canada-QC|2022-11-02|wild_avian|B3.2,2022-11-02,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV317952|A/Snow_Goose/QC/FAV-0018-1-2023/2022|H5N1|Canada-QC|2022-11-11|wild_avian|B3.2,2022-11-11,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV301712|A/American_Black_Duck/QC/FAV-0115-3-2023/2023|H5N1|Canada-QC|2023-03-01|wild_avian|B3.2,2023-03-01,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV303016|A/American_Crow/SK/FAV-0575-14-2022/2022|H5N1|Canada-SK|2022-04-28|wild_avian|B3.2,2022-04-28,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV304560|A/Black-billed_Magpie/SK/FAV-0802-32-2022/2022|H5N1|Canada-SK|2022-04-22|wild_avian|B3.2,2022-04-22,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV313464|A/Great_Horned_Owl/SK/FAV-0802-45-2022/2022|H5N1|Canada-SK|2022-05-05|wild_avian|B3.2,2022-05-05,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV303168|A/American_Crow/SK/FAV-0802-76-2022/2022|H5N1|Canada-SK|2022-05-20|wild_avian|B3.2,2022-05-20,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV311152|A/Double-Crested_Cormorant/SK/FAV-0912-7-2022/2022|H5N1|Canada-SK|2022-06-06|wild_avian|B3.2,2022-06-06,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV310832|A/Domestic_bird/SK/FAV-0986-2-2022/2022|H5N1|Canada-SK|2022-09-28|domestic_avian|B3.2,2022-09-28,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV310888|A/Domestic_bird/SK/FAV-1259-1-2022/2022|H5N1|Canada-SK|2022-10-22|domestic_avian|B3.2,2022-10-22,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV324608|A/chicken/SK/FAV-1261-2-2022/2022|H5N1|Canada-SK|2022-10-22|domestic_avian|B3.2,2022-10-22,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV324640|A/chicken/SK/FAV-1385-2-2022/2022|H5N1|Canada-SK|2022-11-03|domestic_avian|B3.2,2022-11-03,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV309064|A/Coopers_Hawk/SK/FAV-1470-23-2022/2022|H5N1|Canada-SK|2022-09-16|wild_avian|B3.2,2022-09-16,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV324656|A/chicken/SK/FAV-1471-1-2022/2022|H5N1|Canada-SK|2022-11-21|domestic_avian|B3.2,2022-11-21,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV310840|A/Domestic_bird/SK/FAV-1051-1-2022/2022|H5N1|Canada-SK|2022-06-03|domestic_avian|B3.2,2022-06-03,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV318784|A/Snow_Goose/YT/FAV-0795-3-2022/2022|H5N1|Canada-YT|2022-05-30|wild_avian|B3.2,2022-05-30,Canada,YT,Unknown,,NA,NA,,Canada_YT_Unknown
EPI_ISL_17885944|A/Pelican/Antofagasta/228244-2/2022|H5N1|Chile-Antofagasta|2022-12-16|wild_avian|B3.2,2022-12-16,Chile,Antofagasta,Antofagasta,,-23.65,-70.4,precise (Martha),Chile_Antofagasta_Antofagasta
EPI_ISL_19131156|A/Inca_tern/Antofagasta/238083/2023|H5N1|Chile-Antofagasta|2023-02-22|wild_avian|B3.2,2023-02-22,Chile,Antofagasta,Antofagasta,,-23.65,-70.4,precise (Martha),Chile_Antofagasta_Antofagasta
PQ295907|A/Antofagasta/25945/2023|H5N1|Chile-Antofagasta|2023-03-24|human|B3.2,2023-03-24,Chile,Antofagasta,Antofagasta,,-23.61671,-70.38642,precise (Martha),Chile_Antofagasta_Antofagasta
EPI_ISL_17885931|A/Pelican/Antofagasta/228246-3/2022|H5N1|Chile-Antofagasta|2022-12-15|wild_avian|B3.2,2022-12-15,Chile,Antofagasta,Tocopilla,,-22.096389,-70.2,precise (Martha),Chile_Antofagasta_Tocopilla
EPI_ISL_17885958|A/chicken/Araucania/239189-2/2023|H5N1|Chile-Araucania|2023-02-28|domestic_avian|B3.2,2023-02-28,Chile,Araucania,Cautin,Nueva Imperial,-38.7934,-72.9758,precise (Martha),Chile_Araucania_Cautin
EPI_ISL_18760073|A/chicken/Araucania/244469/2023|H5N1|Chile-Araucania|2023-03-25|domestic_avian|B3.2,2023-03-25,Chile,Araucania,Vilcun,,-38.70947038,-72.28213908,precise (Martha),Chile_Araucania_Vilcun
EPI_ISL_17885978|A/Sanderling/Arica_y_Parinacota/240265/2023|H5N1|Chile-Arica|2023-03-03|wild_avian|B3.2,2023-03-03,Chile,Arica_y_Parinacota,Arica,,-18.477778,-70.318056,precise (Martha),Chile_Arica_y_Parinacota_Arica
EPI_ISL_16891400|A/gray_gull/Chile/C61947/2022|H5N1|Chile|2022-12-02|wild_avian|B3.2,2022-12-02,Chile,Arica_y_Parinacota,Arica ,,-18.4136444,-70.3245328,precise (Martha),Chile_Arica_y_Parinacota_Arica 
EPI_ISL_17885980|A/Sanderling/Arica_y_Parinacota/230758-1/2022|H5N1|Chile-Arica|2022-12-30|wild_avian|B3.2,2022-12-30,Chile,Arica_y_Parinacota,Arica,,-18.477778,-70.318056,precise (Martha),Chile_Arica_y_Parinacota_Arica
EPI_ISL_17885924|A/Pelican/Atacama/230158-2/2022|H5N1|Chile-Atacama|2022-12-30|wild_avian|B3.2,2022-12-30,Chile,Atacama,Huasco,,-28.510219,-71.0814,precise (Martha),Chile_Atacama_Huasco
EPI_ISL_19391462|A/sea_lion/Atacama/242444-1/2023|H5N1|Chile-Atacama|2023-03-13|other_mammal|B3.2,2023-03-13,Chile,Atacama,Copiapo,,-27.38183161,-69.93163954,precise (Martha),Chile_Atacama_Copiapo
EPI_ISL_17885926|A/Pelican/Atacama/229450-2/2022|H5N1|Chile-Atacama|2022-12-26|wild_avian|B3.2,2022-12-26,Chile,Atacama,Copiapo,,-27.066667,-70.833333,precise (Martha),Chile_Atacama_Copiapo
EPI_ISL_19151400|A/guanay_cormorant/Atacama/235520-1/2023|H5N1|Chile-Atacama|2023-02-05|wild_avian|B3.2,2023-02-05,Chile,Atacama,Chanaral,,-26.344444,-70.621944,precise (Martha),Chile_Atacama_Chanaral
EPI_ISL_18760074|A/chicken/Atacama/235254-2/2023|H5N1|Chile-Atacama|2023-02-04|domestic_avian|B3.2,2023-02-04,Chile,Atacama,Unknown,,NA,NA,,Chile_Atacama_Unknown
EPI_ISL_19131162|A/Inca_tern/Coquimbo/239619/2023|H5N1|Chile-Coquimbo|2023-03-01|wild_avian|B3.2,2023-03-01,Chile,Coquimbo,Elqui,,-29.953056,-71.343333,precise (Martha),Chile_Coquimbo_Elqui
EPI_ISL_20300016|A/brown_skua/Antartic/A324O/2025|H5N1|Chile-Magallanes|2025-01-09|wild_avian|B3.2,2025-01-09,Chile,Magallanes y Antartica Chilena,Unknown,,NA,NA,,Chile_Magallanes y Antartica Chilena_Unknown
EPI_ISL_20300019|A/brown_skua/Antartic/A329B/2025|H5N1|Chile-Magallanes|2025-01-13|wild_avian|B3.2,2025-01-13,Chile,Magallanes y Antartica Chilena,Unknown,,NA,NA,,Chile_Magallanes y Antartica Chilena_Unknown
EPI_ISL_17885973|A/South_American_tern/Maule/238507/2023|H5N1|Chile-Maule|2023-02-23|wild_avian|B3.2,2023-02-23,Chile,Maule,Cauquenes,,-35.8,-72.566667,precise (Martha),Chile_Maule_Cauquenes
EPI_ISL_17885849|A/Black_Skimmer/Maule/240379/2023|H5N1|Chile-Maule|2023-03-06|wild_avian|B3.2,2023-03-06,Chile,Maule,Cauquenes,,-35.8,-72.566667,precise (Martha),Chile_Maule_Cauquenes
EPI_ISL_19410280|A/chicken/Maule/247588-1/2023|H5N1|Chile-Maule|2023-04-07|domestic_avian|B3.2,2023-04-07,Chile,Maule,Unknown,,NA,NA,,Chile_Maule_Unknown
EPI_ISL_17885873|A/chicken/Nuble/241681-1/2023|H5N1|Chile-Nuble|2023-03-10|domestic_avian|B3.2,2023-03-10,Chile,Nuble,Diguillin,Chillan Viejo,-36.689629,-72.09428,precise (Martha),Chile_Nuble_Diguillin
EPI_ISL_17885877|A/chicken/Nuble/240155/2023|H5N1|Chile-Nuble|2023-03-06|domestic_avian|B3.2,2023-03-06,Chile,Nuble,Unknown,,NA,NA,,Chile_Nuble_Unknown
EPI_ISL_17885878|A/chicken/Nuble/239136/2023|H5N1|Chile-Nuble|2023-02-27|domestic_avian|B3.2,2023-02-27,Chile,Nuble,Diguillin,Chillan Viejo,-36.6761,-72.2881,precise (Martha),Chile_Nuble_Diguillin
EPI_ISL_17885918|A/Pelican/Nuble/233947-2/2023|H5N1|Chile-Nuble|2023-01-26|wild_avian|B3.2,2023-01-26,Chile,Nuble,Itata,Trehuaco,-36.430833,-72.668056,precise (Martha),Chile_Nuble_Itata
EPI_ISL_17885915|A/Pelican/OHiggins/233663-1/2023|H5N1|Chile-OHiggins|2023-01-24|wild_avian|B3.2,2023-01-24,Chile,Ohiggins,Cardenal Caro,Pichilemu,-34.391944,-72.013889,precise (Martha),Chile_Ohiggins_Cardenal Caro
EPI_ISL_17885965|A/Chiloe_wigeon/OHiggins/240893-2/2023|H5N1|Chile-OHiggins|2023-03-09|wild_avian|B3.2,2023-03-09,Chile,Ohiggins,Cardenal Caro,Pichilemu,-34.391944,-72.013889,precise (Martha),Chile_Ohiggins_Cardenal Caro
EPI_ISL_17885967|A/Blackish_oystercatcher/OHiggins/240628/2023|H5N1|Chile-OHiggins|2023-03-06|wild_avian|B3.2,2023-03-06,Chile,Ohiggins,Cardenal Caro,Navidad,-33.95,-71.833333,precise (Martha),Chile_Ohiggins_Cardenal Caro
EPI_ISL_18760061|A/pelican/Bio_Bio/236574/2023|H5N1|Chile-Biobio|2023-02-13|wild_avian|B3.2,2023-02-13,Chile,Region_del_Biobio,Concepcion,,-36.616667,-72.95,precise (Martha),Chile_Region_del_Biobio_Concepcion
EPI_ISL_19410300|A/gull/Biobio/237012/2023|H5N1|Chile-Biobio|2023-02-15|wild_avian|B3.2,2023-02-15,Chile,Region_del_Biobio,Unknown,,NA,NA,,Chile_Region_del_Biobio_Unknown
EPI_ISL_19418491|A/buff-necked_ibis/Bio_bio/247636-1/2023|H5N1|Chile-Biobio|2023-04-07|wild_avian|B3.2,2023-04-07,Chile,Region_del_Biobio,Unknown,,NA,NA,,Chile_Region_del_Biobio_Unknown
EPI_ISL_18760060|A/chicken/Metropolitana/243148-1/2023|H5N1|Chile-Metropolitana|2023-03-20|domestic_avian|B3.2,2023-03-20,Chile,Region_Metropolitana_de_Santiago,Unknown,,NA,NA,,Chile_Region_Metropolitana_de_Santiago_Unknown
EPI_ISL_17885951|A/Gray_gull/Tarapaca/232825-1/2023|H5N1|Chile-Tarapaca|2023-01-18|wild_avian|B3.2,2023-01-18,Chile,Tarapaca,Unknown,,NA,NA,,Chile_Tarapaca_Unknown
EPI_ISL_17885942|A/Pelican/Tarapaca/227436-2/2022|H5N1|Chile-Tarapaca|2022-12-09|wild_avian|B3.2,2022-12-09,Chile,Tarapaca,Iquique,,-20.216667,-70.15,precise (Martha),Chile_Tarapaca_Iquique
EPI_ISL_19410286|A/turkey/Valparaiso/245886-5/2023|H5N1|Chile-Valparaiso|2023-03-30|domestic_avian|B3.2,2023-03-30,Chile,Valparaiso,Unknown,,NA,NA,,Chile_Valparaiso_Unknown
EPI_ISL_17885982|A/pelican/Valparaiso/234040/2023|H5N1|Chile-Valparaiso|2023-01-25|wild_avian|B3.2,2023-01-25,Chile,Valparaiso,San Antonio,El Quisco,-33.391111,-71.692778,precise (Martha),Chile_Valparaiso_San Antonio
EPI_ISL_19131163|A/Peruvean_booby/Valparaiso/238535/2023|H5N1|Chile-Valparaiso|2023-02-24|wild_avian|B3.2,2023-02-24,Chile,Valparaiso,Valparaiso,,-32.78174,-71.53328,precise (Martha),Chile_Valparaiso_Valparaiso
EPI_ISL_18760069|A/sea_lion/Valparaiso/SJCEIRR-2431361/2023|H5N1|Chile-Valparaiso|2023-03-19|other_mammal|B3.2,2023-03-19,Chile,Valparaiso,Quintero,,-32.69895,-71.4293542,precise (Martha),Chile_Valparaiso_Quintero
EPI_ISL_17885983|A/pelican/Valparaiso/233450-1/2023|H5N1|Chile-Valparaiso|2023-01-23|wild_avian|B3.2,2023-01-23,Chile,Valparaiso,Petorca,,-32.553611,-71.458889,precise (Martha),Chile_Valparaiso_Petorca
